k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.25, 0.39, 0.415, 0.39]                                                       |  0.0053136153581918|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.25, 0.39, 0.415, 0.39]                                                       |  0.0053136153581918|      0.50000000|[15, 2, 0, 2]                                                              |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      56|[0.2280579996452935, 0.3942590890700481, 0.4155737362628955, 0.382832050635374] |  0.0035187855828553|      0.00097656|[741, 112, 0, 112]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      57|[0.2280579996452935, 0.3942590890700481, 0.4155737362628955, 0.382832050635374] |  0.0035187855828553|      0.00048828|[754, 114, 0, 114]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      58|[0.2278001336990163, 0.3945069696843324, 0.4155407700229644, 0.3825013057776074]|  0.0035039337817580|      0.00097656|[767, 116, 0, 116]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      59|[0.2278001336990163, 0.3945069696843324, 0.4155407700229644, 0.3825013057776074]|  0.0035039337817580|      0.00048828|[780, 118, 0, 118]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      60|[0.2275675011779057, 0.3947572963814951, 0.4155050883851649, 0.3821543705464261]|  0.0034892647527158|      0.00097656|[793, 120, 0, 120]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      61|[0.2275675011779057, 0.3947572963814951, 0.4155050883851649, 0.3821543705464261]|  0.0034892647527158|      0.00048828|[806, 122, 0, 122]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      62|[0.2273482419722505, 0.395012190731672, 0.4154678155564829, 0.3818022575158139] |  0.0034747587051243|      0.00097656|[819, 124, 0, 124]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      63|[0.2273482419722505, 0.395012190731672, 0.4154678155564829, 0.3818022575158139] |  0.0034747587051243|      0.00048828|[832, 126, 0, 126]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      64|[0.2271459724400596, 0.3952720046508889, 0.4154314999504625, 0.381443532663609] |  0.0034603897947818|      0.00097656|[846, 128, 0, 128]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      65|[0.2271459724400596, 0.3952720046508889, 0.4154314999504625, 0.381443532663609] |  0.0034603897947818|      0.00048828|[859, 130, 0, 130]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      66|[0.2269453064773352, 0.3955349049770958, 0.4153925333690557, 0.3810864377539292]|  0.0034461454488337|      0.00097656|[872, 132, 0, 132]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      67|[0.2269453064773352, 0.3955349049770958, 0.4153925333690557, 0.3810864377539292]|  0.0034461454488337|      0.00048828|[885, 134, 0, 134]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      68|[0.2267565196356889, 0.3957952630177926, 0.4153470633611584, 0.3807218499365941]|  0.0034320075064898|      0.00097656|[898, 136, 0, 136]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      69|[0.2267565196356889, 0.3957952630177926, 0.4153470633611584, 0.3807218499365941]|  0.0034320075064898|      0.00048828|[911, 138, 0, 138]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      70|[0.2265844729270056, 0.3960609844200002, 0.4153031494536856, 0.380352685726151] |  0.0034179545473307|      0.00097656|[925, 140, 0, 140]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      71|[0.2265844729270056, 0.3960609844200002, 0.4153031494536856, 0.380352685726151] |  0.0034179545473307|      0.00048828|[938, 142, 0, 142]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      72|[0.2264208908068173, 0.396330785458219, 0.4152593659336137, 0.3799826183374196] |  0.0034039763268083|      0.00097656|[951, 144, 0, 144]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      73|[0.2264208908068173, 0.396330785458219, 0.4152593659336137, 0.3799826183374196] |  0.0034039763268083|      0.00048828|[965, 146, 0, 146]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      74|[0.2262660590064976, 0.396602508536388, 0.415214884681334, 0.379610282897665]   |  0.0033900637645274|      0.00097656|[978, 148, 0, 148]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      75|[0.2262660590064976, 0.396602508536388, 0.415214884681334, 0.379610282897665]   |  0.0033900637645274|      0.00048828|[991, 150, 0, 150]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      76|[0.2261190114413403, 0.3968755413087426, 0.4151687460492672, 0.3792359569373921]|  0.0033762082457542|      0.00097656|[1004, 152, 0, 152]                                                        |  | trying linear partial model with 8 points | iterate success | actual_k=1
      77|[0.2261190114413403, 0.3968755413087426, 0.4151687460492672, 0.3792359569373921]|  0.0033762082457542|      0.00048828|[1017, 154, 0, 154]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      78|[0.225992171582431, 0.3971543762568668, 0.4151266827989886, 0.3788580522086918] |  0.0033624041825533|      0.00097656|[1030, 156, 0, 156]                                                        |  | trying linear partial model with 8 points | iterate success | actual_k=1
      79|[0.225992171582431, 0.3971543762568668, 0.4151266827989886, 0.3788580522086918] |  0.0033624041825533|      0.00048828|[1043, 158, 0, 158]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      80|[0.2258584860267397, 0.3974294257944908, 0.4150804224427186, 0.3784802235668558]|  0.0033486392349005|      0.00097656|[1057, 160, 0, 160]                                                        |  | trying linear partial model with 8 points | iterate success | actual_k=1
