k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6086585485476752, 0.050599473707634, 0.1384813977418705, 0.7794992754388204, -0.0047327376407361, 0.0009223873009766, -0.0040463495215168, 0.0039738893039355, 0.0032375379429151, 0.0004216718425405, -0.0012149941420723, -0.0014573707017666, -0.0010809541638961, -0.0027838741981676, 0.0010316381100019, 0.0031647868917324, 0.0079071868142221, 0.00114406518138, -0.0003495236642305, 0.0036037853978884, 0.0029761956023178, 0.0016656623243788]| 13.1513357162475586|     10.00000000|[118, 8, 0, 2]                                                             |  | trying linear partial model with 61 points | iterate success | actual_k=4
      12|[1.4577311393970849, 0.1266876167666551, 0.3266069023971901, 1.8736172470810335, 0.0025848242527136, 0.0109597236109914, -0.010763354251591, 0.0065306998456326, 0.0023713895472933, -0.0028350221172943, -0.0021325666664054, -0.0128850884302475, -0.0012556161120347, 0.0061307746533756, -0.0033494469085818, -0.002699075674294, 0.0011205307025073, 0.0045057422914587, 0.0009114975780751, 0.0056607660865225, 0.0021549302697872, 0.0026995623377337]| 12.1464071273803711|      1.00000000|[1399, 96, 0, 24]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
      13|[1.4577311393970849, 0.1266876167666551, 0.3266069023971901, 1.8736172470810335, 0.0025848242527136, 0.0109597236109914, -0.010763354251591, 0.0065306998456326, 0.0023713895472933, -0.0028350221172943, -0.0021325666664054, -0.0128850884302475, -0.0012556161120347, 0.0061307746533756, -0.0033494469085818, -0.002699075674294, 0.0011205307025073, 0.0045057422914587, 0.0009114975780751, 0.0056607660865225, 0.0021549302697872, 0.0026995623377337]| 12.1464071273803711|      0.10000000|[1515, 104, 0, 26]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      14|[1.4577311393970849, 0.1266876167666551, 0.3266069023971901, 1.8736172470810335, 0.0025848242527136, 0.0109597236109914, -0.010763354251591, 0.0065306998456326, 0.0023713895472933, -0.0028350221172943, -0.0021325666664054, -0.0128850884302475, -0.0012556161120347, 0.0061307746533756, -0.0033494469085818, -0.002699075674294, 0.0011205307025073, 0.0045057422914587, 0.0009114975780751, 0.0056607660865225, 0.0021549302697872, 0.0026995623377337]| 12.1464071273803711|      0.01000000|[1631, 112, 0, 28]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      15|[1.4635777469899682, 0.1270952220017273, 0.3280184621415601, 1.8815957650466726, 0.002576475747327, 0.0109535822814189, -0.0107470830129115, 0.0065348945703976, 0.0023614666897084, -0.0028377167165519, -0.0021146880941965, -0.0128941958476218, -0.0012462789313917, 0.0061288553151586, -0.0033427010241033, -0.0027180006863387, 0.0011286536754867, 0.0045191078609971, 0.0009087734987982, 0.0056629057022398, 0.0021432922698127, 0.0027013286571495]| 12.1458711624145508|      0.10000000|[1747, 120, 0, 30]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      16|[1.4635777469899682, 0.1270952220017273, 0.3280184621415601, 1.8815957650466726, 0.002576475747327, 0.0109535822814189, -0.0107470830129115, 0.0065348945703976, 0.0023614666897084, -0.0028377167165519, -0.0021146880941965, -0.0128941958476218, -0.0012462789313917, 0.0061288553151586, -0.0033427010241033, -0.0027180006863387, 0.0011286536754867, 0.0045191078609971, 0.0009087734987982, 0.0056629057022398, 0.0021432922698127, 0.0027013286571495]| 12.1458711624145508|      0.01000000|[1863, 128, 0, 32]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      17|[1.4693654917662593, 0.1274658237731484, 0.3294454351037853, 1.8896156655880514, 0.0025770596461055, 0.0109597660886757, -0.0107680010973039, 0.0065031659296278, 0.0023680778907875, -0.0027999621275633, -0.0020751613294587, -0.0129120961439455, -0.0012247715506741, 0.0061097772363663, -0.0033073430871422, -0.0027239540148466, 0.0011549295708393, 0.0045185052886983, 0.0009382023388983, 0.0056759455343154, 0.0021711829686318, 0.0026888182635995]| 12.1454286575317383|      0.10000000|[1979, 136, 0, 34]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      18|[1.4693654917662593, 0.1274658237731484, 0.3294454351037853, 1.8896156655880514, 0.0025770596461055, 0.0109597660886757, -0.0107680010973039, 0.0065031659296278, 0.0023680778907875, -0.0027999621275633, -0.0020751613294587, -0.0129120961439455, -0.0012247715506741, 0.0061097772363663, -0.0033073430871422, -0.0027239540148466, 0.0011549295708393, 0.0045185052886983, 0.0009382023388983, 0.0056759455343154, 0.0021711829686318, 0.0026888182635995]| 12.1454286575317383|      0.01000000|[2095, 144, 0, 36]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      19|[1.475054709672043, 0.1278559998113098, 0.330888804540483, 1.8977017689537783, 0.0025840154212505, 0.0109642179836922, -0.0107506779723304, 0.0065439915172635, 0.0023514062255563, -0.00278206659298, -0.0020627556456676, -0.012969548894528, -0.00125258510763, 0.0061395325879915, -0.0032491771695683, -0.002734252927787, 0.0011517365272139, 0.0045300711656331, 0.0009191723889563, 0.0056663884719122, 0.0021611587022974, 0.002673161689433]| 12.1450805664062500|      0.10000000|[2211, 152, 0, 38]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      20|[1.475054709672043, 0.1278559998113098, 0.330888804540483, 1.8977017689537783, 0.0025840154212505, 0.0109642179836922, -0.0107506779723304, 0.0065439915172635, 0.0023514062255563, -0.00278206659298, -0.0020627556456676, -0.012969548894528, -0.00125258510763, 0.0061395325879915, -0.0032491771695683, -0.002734252927787, 0.0011517365272139, 0.0045300711656331, 0.0009191723889563, 0.0056663884719122, 0.0021611587022974, 0.002673161689433]| 12.1450805664062500|      0.01000000|[2328, 160, 0, 40]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      21|[1.480571461217214, 0.1281101654078294, 0.332243573755967, 1.9059231597197277, 0.0025858998976699, 0.0108814214825197, -0.0108118860370367, 0.0066025063943649, 0.0023212584828798, -0.0028152470888825, -0.0021623086663332, -0.0129046534834403, -0.0012335414943351, 0.0061459044644915, -0.0032493199470445, -0.0028046663832578, 0.0010760302046003, 0.0045792338658173, 0.0009859117234337, 0.0055235863060606, 0.0022360022800402, 0.0026649584646926]| 12.1448268890380859|      0.10000000|[2444, 168, 0, 42]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      22|[1.480571461217214, 0.1281101654078294, 0.332243573755967, 1.9059231597197277, 0.0025858998976699, 0.0108814214825197, -0.0108118860370367, 0.0066025063943649, 0.0023212584828798, -0.0028152470888825, -0.0021623086663332, -0.0129046534834403, -0.0012335414943351, 0.0061459044644915, -0.0032493199470445, -0.0028046663832578, 0.0010760302046003, 0.0045792338658173, 0.0009859117234337, 0.0055235863060606, 0.0022360022800402, 0.0026649584646926]| 12.1448268890380859|      0.01000000|[2560, 176, 0, 44]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      23|[1.4859175817375754, 0.1283227500851888, 0.3337844195200917, 1.91422956609684, 0.0025697025838588, 0.0108921957996081, -0.0108120230226508, 0.0066169494613665, 0.0023033635628708, -0.0028046393581765, -0.0021420648623433, -0.0129311649681237, -0.001246342359565, 0.0061448964183911, -0.0032457864170688, -0.0027956812343978, 0.0010532174829714, 0.0045779523387625, 0.0009763211468753, 0.005519488989782, 0.0022481583385035, 0.0026585251710501]| 12.1446657180786133|      0.10000000|[2678, 184, 0, 46]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      24|[1.4859175817375754, 0.1283227500851888, 0.3337844195200917, 1.91422956609684, 0.0025697025838588, 0.0108921957996081, -0.0108120230226508, 0.0066169494613665, 0.0023033635628708, -0.0028046393581765, -0.0021420648623433, -0.0129311649681237, -0.001246342359565, 0.0061448964183911, -0.0032457864170688, -0.0027956812343978, 0.0010532174829714, 0.0045779523387625, 0.0009763211468753, 0.005519488989782, 0.0022481583385035, 0.0026585251710501]| 12.1446657180786133|      0.01000000|[2794, 192, 0, 48]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      25|[1.4905476408355516, 0.1282639175222686, 0.33544422489117, 1.922933761284752, 0.0025032027891559, 0.0108365642429084, -0.0108209563801349, 0.006649681800939, 0.0023250707448607, -0.0027761885932982, -0.0021674206416314, -0.0129636488085061, -0.0012756201520018, 0.0062290253029932, -0.0031795492400641, -0.0028365934294756, 0.0009882370686086, 0.0045723214341549, 0.0009831165326217, 0.005425170594626, 0.0022159356648081, 0.00262322582145]| 12.1445970535278320|      0.10000000|[2910, 200, 0, 50]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      26|[1.4905476408355516, 0.1282639175222686, 0.33544422489117, 1.922933761284752, 0.0025032027891559, 0.0108365642429084, -0.0108209563801349, 0.006649681800939, 0.0023250707448607, -0.0027761885932982, -0.0021674206416314, -0.0129636488085061, -0.0012756201520018, 0.0062290253029932, -0.0031795492400641, -0.0028365934294756, 0.0009882370686086, 0.0045723214341549, 0.0009831165326217, 0.005425170594626, 0.0022159356648081, 0.00262322582145]| 12.1445970535278320|      0.01000000|[3026, 208, 0, 52]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      27|[1.4905476408355516, 0.1282639175222686, 0.33544422489117, 1.922933761284752, 0.0025032027891559, 0.0108365642429084, -0.0108209563801349, 0.006649681800939, 0.0023250707448607, -0.0027761885932982, -0.0021674206416314, -0.0129636488085061, -0.0012756201520018, 0.0062290253029932, -0.0031795492400641, -0.0028365934294756, 0.0009882370686086, 0.0045723214341549, 0.0009831165326217, 0.005425170594626, 0.0022159356648081, 0.00262322582145]| 12.1445970535278320|      0.00100000|[3143, 216, 0, 54]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      28|[1.490490202005667, 0.1281600749007855, 0.3356618856787273, 1.9238665773909847, 0.0025521538069903, 0.010797339925574, -0.0107436343110982, 0.0065777425448199, 0.0021997154151595, -0.0027122650012085, -0.0020331702662393, -0.0129500110312031, -0.0012867327772438, 0.0062275656563723, -0.0031547050363524, -0.0028194665976964, 0.001060999625295, 0.0045266585914554, 0.0009421552155201, 0.0054482385610952, 0.0022776800640617, 0.0025939113289669]| 12.1445941925048828|      0.01000000|[3260, 224, 0, 56]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      29|[1.490490202005667, 0.1281600749007855, 0.3356618856787273, 1.9238665773909847, 0.0025521538069903, 0.010797339925574, -0.0107436343110982, 0.0065777425448199, 0.0021997154151595, -0.0027122650012085, -0.0020331702662393, -0.0129500110312031, -0.0012867327772438, 0.0062275656563723, -0.0031547050363524, -0.0028194665976964, 0.001060999625295, 0.0045266585914554, 0.0009421552155201, 0.0054482385610952, 0.0022776800640617, 0.0025939113289669]| 12.1445941925048828|      0.00100000|[3377, 232, 0, 58]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      30|[1.4901201360668292, 0.1280174082655123, 0.3357636128835489, 1.92473199300471, 0.0025619262657726, 0.0108286820320796, -0.0106860831503328, 0.0064376369370202, 0.0022214397049613, -0.0026816459143828, -0.0020275222207951, -0.0129280501736604, -0.0011575416352173, 0.0061269728647695, -0.0032349634493651, -0.0026875474789777, 0.0010801721573629, 0.0045254948805902, 0.0010154749310042, 0.0054320186931363, 0.0023055760486448, 0.0025986342357025]| 12.1445922851562500|      0.01000000|[3493, 240, 0, 60]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      31|[1.4901201360668292, 0.1280174082655123, 0.3357636128835489, 1.92473199300471, 0.0025619262657726, 0.0108286820320796, -0.0106860831503328, 0.0064376369370202, 0.0022214397049613, -0.0026816459143828, -0.0020275222207951, -0.0129280501736604, -0.0011575416352173, 0.0061269728647695, -0.0032349634493651, -0.0026875474789777, 0.0010801721573629, 0.0045254948805902, 0.0010154749310042, 0.0054320186931363, 0.0023055760486448, 0.0025986342357025]| 12.1445922851562500|      0.00100000|[3609, 248, 0, 62]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      32|[1.489825066146869, 0.1278670530821862, 0.3360261298381125, 1.9255981559063684, 0.0026836453749626, 0.0108085336473428, -0.0106439251929241, 0.0064217955279461, 0.0022381674747521, -0.0027455468252958, -0.0019851000161887, -0.0130043601110967, -0.001133946988229, 0.0060501656313208, -0.0032002783318933, -0.0026867117473882, 0.0011235318984139, 0.004432527779105, 0.0009456767366446, 0.0053305173355443, 0.0023545171863044, 0.0026772833831695]| 12.1445903778076172|      0.01000000|[3726, 256, 0, 64]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      33|[1.489825066146869, 0.1278670530821862, 0.3360261298381125, 1.9255981559063684, 0.0026836453749626, 0.0108085336473428, -0.0106439251929241, 0.0064217955279461, 0.0022381674747521, -0.0027455468252958, -0.0019851000161887, -0.0130043601110967, -0.001133946988229, 0.0060501656313208, -0.0032002783318933, -0.0026867117473882, 0.0011235318984139, 0.004432527779105, 0.0009456767366446, 0.0053305173355443, 0.0023545171863044, 0.0026772833831695]| 12.1445903778076172|      0.00100000|[3843, 264, 0, 66]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      34|[1.48925376450664, 0.1276280346233, 0.3362431613568124, 1.9262191204076835, 0.0028250009390349, 0.0110083402013274, -0.0107092200568834, 0.0063549044315888, 0.0021209542707375, -0.0029100753562287, -0.0021582777967176, -0.0130295627176856, -0.0010921044267036, 0.0059166726261116, -0.0031557828622771, -0.0026651629545768, 0.0011307112340972, 0.0044088584005848, 0.0008970303611083, 0.005201584621594, 0.0023398539394732, 0.0027206025763226]| 12.1445884704589844|      0.01000000|[3959, 272, 0, 68]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      35|[1.48925376450664, 0.1276280346233, 0.3362431613568124, 1.9262191204076835, 0.0028250009390349, 0.0110083402013274, -0.0107092200568834, 0.0063549044315888, 0.0021209542707375, -0.0029100753562287, -0.0021582777967176, -0.0130295627176856, -0.0010921044267036, 0.0059166726261116, -0.0031557828622771, -0.0026651629545768, 0.0011307112340972, 0.0044088584005848, 0.0008970303611083, 0.005201584621594, 0.0023398539394732, 0.0027206025763226]| 12.1445884704589844|      0.00100000|[4076, 280, 0, 70]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      36|[1.4885350007794471, 0.1273061946289832, 0.3362804524431863, 1.9267106116795483, 0.0027736151268011, 0.0110130567179971, -0.0105187709102545, 0.0062850080447757, 0.002042486245654, -0.0030593648055635, -0.0021714038139239, -0.0130224216780371, -0.0010790417321968, 0.0058831770185216, -0.0030629631504718, -0.0026502941032408, 0.0012461408299939, 0.0045635656481859, 0.0009819515792407, 0.0052672314410624, 0.0022715330449755, 0.002748532521816]| 12.1445865631103516|      0.01000000|[4192, 288, 0, 72]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      37|[1.4885350007794471, 0.1273061946289832, 0.3362804524431863, 1.9267106116795483, 0.0027736151268011, 0.0110130567179971, -0.0105187709102545, 0.0062850080447757, 0.002042486245654, -0.0030593648055635, -0.0021714038139239, -0.0130224216780371, -0.0010790417321968, 0.0058831770185216, -0.0030629631504718, -0.0026502941032408, 0.0012461408299939, 0.0045635656481859, 0.0009819515792407, 0.0052672314410624, 0.0022715330449755, 0.002748532521816]| 12.1445865631103516|      0.00100000|[4308, 296, 0, 74]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      38|[1.4878550480268466, 0.12717782516817, 0.3364705459837662, 1.9272374910032137, 0.0027974005112872, 0.0110373005234353, -0.0105042257397806, 0.0062369786669977, 0.001925524260146, -0.0030450224728052, -0.0021824318775522, -0.0129090929368321, -0.0010586690819765, 0.0059843718651237, -0.0030150310801713, -0.0026912180449884, 0.0010865101883255, 0.0043537587986616, 0.0011019299159607, 0.0053418060910095, 0.0023758505643002, 0.0029974472967728]| 12.1445846557617188|      0.01000000|[4424, 304, 0, 76]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      39|[1.4878550480268466, 0.12717782516817, 0.3364705459837662, 1.9272374910032137, 0.0027974005112872, 0.0110373005234353, -0.0105042257397806, 0.0062369786669977, 0.001925524260146, -0.0030450224728052, -0.0021824318775522, -0.0129090929368321, -0.0010586690819765, 0.0059843718651237, -0.0030150310801713, -0.0026912180449884, 0.0010865101883255, 0.0043537587986616, 0.0011019299159607, 0.0053418060910095, 0.0023758505643002, 0.0029974472967728]| 12.1445846557617188|      0.00100000|[4541, 312, 0, 78]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      40|[1.4872662535612828, 0.1269336720659817, 0.3367092660654193, 1.9279336810858347, 0.0027840619831514, 0.0110237017482567, -0.0104258916336221, 0.0063040452863342, 0.0018973182620307, -0.0030306148646947, -0.002070224585186, -0.0129352128743213, -0.0010823777176507, 0.0060503645914709, -0.003065383320233, -0.0026917481232635, 0.0011351427350891, 0.0042905948953852, 0.0011562707041771, 0.0053852032244877, 0.0024059888263546, 0.0030824027014219]| 12.1445827484130859|      0.01000000|[4657, 320, 0, 80]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      41|[1.4872662535612828, 0.1269336720659817, 0.3367092660654193, 1.9279336810858347, 0.0027840619831514, 0.0110237017482567, -0.0104258916336221, 0.0063040452863342, 0.0018973182620307, -0.0030306148646947, -0.002070224585186, -0.0129352128743213, -0.0010823777176507, 0.0060503645914709, -0.003065383320233, -0.0026917481232635, 0.0011351427350891, 0.0042905948953852, 0.0011562707041771, 0.0053852032244877, 0.0024059888263546, 0.0030824027014219]| 12.1445827484130859|      0.00100000|[4773, 328, 0, 82]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      42|[1.4866064407358994, 0.1266436797963437, 0.3369214150246422, 1.9284193373599536, 0.0027745066760395, 0.0109673462191854, -0.0104865505361528, 0.0062962007003093, 0.0018790848143419, -0.003163123440502, -0.0020728136283605, -0.0129809009808829, -0.0011222034693587, 0.0058434635241697, -0.0031033640466764, -0.0026066322572691, 0.0013451133249995, 0.0042433059755477, 0.0010045750024825, 0.0054871701536269, 0.0025981769363725, 0.0031366111450009]| 12.1445808410644531|      0.01000000|[4890, 336, 0, 84]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      43|[1.4866064407358994, 0.1266436797963437, 0.3369214150246422, 1.9284193373599536, 0.0027745066760395, 0.0109673462191854, -0.0104865505361528, 0.0062962007003093, 0.0018790848143419, -0.003163123440502, -0.0020728136283605, -0.0129809009808829, -0.0011222034693587, 0.0058434635241697, -0.0031033640466764, -0.0026066322572691, 0.0013451133249995, 0.0042433059755477, 0.0010045750024825, 0.0054871701536269, 0.0025981769363725, 0.0031366111450009]| 12.1445808410644531|      0.00100000|[5006, 344, 0, 86]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      44|[1.4859293409420486, 0.1264550285687969, 0.3372205066688898, 1.9289832355446792, 0.0026378110125295, 0.010952251707839, -0.0104967529001228, 0.0063010310854743, 0.0018655270961494, -0.0032331353554932, -0.0021344019987355, -0.0129143672436839, -0.0011143807191251, 0.0057094283121737, -0.0031392399351527, -0.0026534150142766, 0.0014352482655228, 0.0040931724159089, 0.0009638952218414, 0.0055502212880606, 0.0025091562745364, 0.0031576252659565]| 12.1445789337158203|      0.01000000|[5122, 352, 0, 88]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      45|[1.4859293409420486, 0.1264550285687969, 0.3372205066688898, 1.9289832355446792, 0.0026378110125295, 0.010952251707839, -0.0104967529001228, 0.0063010310854743, 0.0018655270961494, -0.0032331353554932, -0.0021344019987355, -0.0129143672436839, -0.0011143807191251, 0.0057094283121737, -0.0031392399351527, -0.0026534150142766, 0.0014352482655228, 0.0040931724159089, 0.0009638952218414, 0.0055502212880606, 0.0025091562745364, 0.0031576252659565]| 12.1445789337158203|      0.00100000|[5238, 360, 0, 90]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      46|[1.4852750348046395, 0.1262480786964162, 0.3374924628966208, 1.9295221240140727, 0.0026662416492833, 0.0110038270012608, -0.0104784397422909, 0.0061302764652121, 0.0019704311941345, -0.0033528939250034, -0.0021773693881615, -0.01298175842521, -0.0012037092825202, 0.0055886677807064, -0.0030554508063492, -0.0025782086021809, 0.0015334715518386, 0.0040205154519866, 0.0009482584553648, 0.0056081426504087, 0.0023510495557675, 0.0030119016111132]| 12.1445770263671875|      0.01000000|[5354, 368, 0, 92]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
