k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.4980033113474904, 0.2140185818806627, -0.0027164695336919, 0.6175791367459821, 0.2542754042280811, 0.0677289815056797, -0.0413612198666759, -0.0871196806384704, -0.08830080084793, -0.0503449473178893, -0.0505958149821465, 0.2145202723585628, 0.136339809964868, -0.0304852676980941, -0.121747437645349, -0.0842058230172757, 0.0675124134634633, 0.3004720150609064, 0.1290094661191727, 0.0852545985181584, -0.1538938461429587, 0.0587847575409721]| 13.4524440765380859|      2.00000000|[46, 14, 0, 2]                                                             |  | trying linear partial model with 26 points | iterate success | actual_k=7
      12|[1.4027985440081094, -0.0108635330541381, 0.1855968787765508, 2.020441453152758, -0.0422138661117027, -0.1069049816820893, 0.0372140661422116, -0.1559953830758258, -0.1285203983693384, -0.1527430259643154, -0.3575554714918934, 0.3160869763878421, 0.0923117445416938, -0.2429788811084826, -0.1486546544110895, -0.0661092331567598, 0.2797695075767783, 0.0567493002502703, 0.1958068453785446, 0.2080023997492526, -0.255976443653572, 0.110028682878924]| 12.1443405151367188|      0.06250000|[541, 168, 0, 24]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      13|[1.4027985440081094, -0.0108635330541381, 0.1855968787765508, 2.020441453152758, -0.0422138661117027, -0.1069049816820893, 0.0372140661422116, -0.1559953830758258, -0.1285203983693384, -0.1527430259643154, -0.3575554714918934, 0.3160869763878421, 0.0923117445416938, -0.2429788811084826, -0.1486546544110895, -0.0661092331567598, 0.2797695075767783, 0.0567493002502703, 0.1958068453785446, 0.2080023997492526, -0.255976443653572, 0.110028682878924]| 12.1443405151367188|      0.03125000|[585, 182, 0, 26]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      14|[1.4027985440081094, -0.0108635330541381, 0.1855968787765508, 2.020441453152758, -0.0422138661117027, -0.1069049816820893, 0.0372140661422116, -0.1559953830758258, -0.1285203983693384, -0.1527430259643154, -0.3575554714918934, 0.3160869763878421, 0.0923117445416938, -0.2429788811084826, -0.1486546544110895, -0.0661092331567598, 0.2797695075767783, 0.0567493002502703, 0.1958068453785446, 0.2080023997492526, -0.255976443653572, 0.110028682878924]| 12.1443405151367188|      0.01562500|[629, 196, 0, 28]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      15|[1.4027985440081094, -0.0108635330541381, 0.1855968787765508, 2.020441453152758, -0.0422138661117027, -0.1069049816820893, 0.0372140661422116, -0.1559953830758258, -0.1285203983693384, -0.1527430259643154, -0.3575554714918934, 0.3160869763878421, 0.0923117445416938, -0.2429788811084826, -0.1486546544110895, -0.0661092331567598, 0.2797695075767783, 0.0567493002502703, 0.1958068453785446, 0.2080023997492526, -0.255976443653572, 0.110028682878924]| 12.1443405151367188|      0.00781250|[676, 210, 0, 30]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      16|[1.4027985440081094, -0.0108635330541381, 0.1855968787765508, 2.020441453152758, -0.0422138661117027, -0.1069049816820893, 0.0372140661422116, -0.1559953830758258, -0.1285203983693384, -0.1527430259643154, -0.3575554714918934, 0.3160869763878421, 0.0923117445416938, -0.2429788811084826, -0.1486546544110895, -0.0661092331567598, 0.2797695075767783, 0.0567493002502703, 0.1958068453785446, 0.2080023997492526, -0.255976443653572, 0.110028682878924]| 12.1443405151367188|      0.00390625|[720, 224, 0, 32]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      17|[1.404529060104324, -0.0109129293301463, 0.1862516880649433, 2.0232338584674063, -0.0422266860327551, -0.1073978519602493, 0.0377070791857075, -0.1567542741537145, -0.1286598671517342, -0.152616876990378, -0.3573703253312143, 0.3163905320258871, 0.0924040296699629, -0.2431565671692691, -0.1489442719459872, -0.0656771547323786, 0.2806640346531701, 0.0571102551775196, 0.1965994007779791, 0.2082013830638964, -0.2557556432933989, 0.1091046212403245]| 12.1443223953247070|      0.00781250|[766, 238, 0, 34]                                                          |  | trying linear partial model with 26 points | iterate success | actual_k=7
      18|[1.404529060104324, -0.0109129293301463, 0.1862516880649433, 2.0232338584674063, -0.0422266860327551, -0.1073978519602493, 0.0377070791857075, -0.1567542741537145, -0.1286598671517342, -0.152616876990378, -0.3573703253312143, 0.3163905320258871, 0.0924040296699629, -0.2431565671692691, -0.1489442719459872, -0.0656771547323786, 0.2806640346531701, 0.0571102551775196, 0.1965994007779791, 0.2082013830638964, -0.2557556432933989, 0.1091046212403245]| 12.1443223953247070|      0.00390625|[811, 252, 0, 36]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      19|[1.4052708172438086, -0.0111232892062359, 0.1870628965178307, 2.026676163072907, -0.0422855671088956, -0.1073766316226366, 0.0380175662055873, -0.1566100826685841, -0.1291598536641751, -0.1526296362728369, -0.3578159860129826, 0.3162570487535908, 0.0919128466901065, -0.2426338555151801, -0.1489984382701297, -0.0658118562075736, 0.2809335651735859, 0.0569087796024063, 0.1969136456380114, 0.208511354561613, -0.2549122587943155, 0.1092237322321966]| 12.1443119049072266|      0.00781250|[854, 266, 0, 38]                                                          |  | trying linear partial model with 26 points | iterate success | actual_k=7
      20|[1.4052708172438086, -0.0111232892062359, 0.1870628965178307, 2.026676163072907, -0.0422855671088956, -0.1073766316226366, 0.0380175662055873, -0.1566100826685841, -0.1291598536641751, -0.1526296362728369, -0.3578159860129826, 0.3162570487535908, 0.0919128466901065, -0.2426338555151801, -0.1489984382701297, -0.0658118562075736, 0.2809335651735859, 0.0569087796024063, 0.1969136456380114, 0.208511354561613, -0.2549122587943155, 0.1092237322321966]| 12.1443119049072266|      0.00390625|[898, 280, 0, 40]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      21|[1.4052708172438086, -0.0111232892062359, 0.1870628965178307, 2.026676163072907, -0.0422855671088956, -0.1073766316226366, 0.0380175662055873, -0.1566100826685841, -0.1291598536641751, -0.1526296362728369, -0.3578159860129826, 0.3162570487535908, 0.0919128466901065, -0.2426338555151801, -0.1489984382701297, -0.0658118562075736, 0.2809335651735859, 0.0569087796024063, 0.1969136456380114, 0.208511354561613, -0.2549122587943155, 0.1092237322321966]| 12.1443119049072266|      0.00195312|[942, 294, 0, 42]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      22|[1.40450867079444, -0.0109176971070264, 0.187396696898815, 2.028074086942716, -0.0423680168452104, -0.1073042320961798, 0.0381159731384954, -0.156386369276679, -0.1292703806817781, -0.1524292060647397, -0.3578673741937645, 0.3165999202189255, 0.0921168262543458, -0.2420749694967906, -0.1487397785328851, -0.0662051003205302, 0.2811548690867325, 0.0565992451196058, 0.1965284616630384, 0.2085070610451603, -0.2549109123307398, 0.1091101286474139]| 12.1443090438842773|      0.00390625|[987, 308, 0, 44]                                                          |  | trying linear partial model with 26 points | iterate success | actual_k=7
      23|[1.40450867079444, -0.0109176971070264, 0.187396696898815, 2.028074086942716, -0.0423680168452104, -0.1073042320961798, 0.0381159731384954, -0.156386369276679, -0.1292703806817781, -0.1524292060647397, -0.3578673741937645, 0.3165999202189255, 0.0921168262543458, -0.2420749694967906, -0.1487397785328851, -0.0662051003205302, 0.2811548690867325, 0.0565992451196058, 0.1965284616630384, 0.2085070610451603, -0.2549109123307398, 0.1091101286474139]| 12.1443090438842773|      0.00195312|[1032, 322, 0, 46]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      24|[1.4031906168094577, -0.0113419076643666, 0.1874192492583419, 2.028631262507968, -0.0423638998210598, -0.107886052989088, 0.0380361157724983, -0.1569128740366966, -0.1292230403246113, -0.1522548507892488, -0.3579086064898884, 0.3169618697094022, 0.0918497313655099, -0.2420539600842906, -0.1485600242974524, -0.0661620879806123, 0.2815042559002195, 0.0570458227759896, 0.1964694572752473, 0.2087231303789404, -0.2544830240068786, 0.1087381657335832]| 12.1443061828613281|      0.00390625|[1077, 336, 0, 48]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      25|[1.4031906168094577, -0.0113419076643666, 0.1874192492583419, 2.028631262507968, -0.0423638998210598, -0.107886052989088, 0.0380361157724983, -0.1569128740366966, -0.1292230403246113, -0.1522548507892488, -0.3579086064898884, 0.3169618697094022, 0.0918497313655099, -0.2420539600842906, -0.1485600242974524, -0.0661620879806123, 0.2815042559002195, 0.0570458227759896, 0.1964694572752473, 0.2087231303789404, -0.2544830240068786, 0.1087381657335832]| 12.1443061828613281|      0.00195312|[1121, 350, 0, 50]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      26|[1.4031906168094577, -0.0113419076643666, 0.1874192492583419, 2.028631262507968, -0.0423638998210598, -0.107886052989088, 0.0380361157724983, -0.1569128740366966, -0.1292230403246113, -0.1522548507892488, -0.3579086064898884, 0.3169618697094022, 0.0918497313655099, -0.2420539600842906, -0.1485600242974524, -0.0661620879806123, 0.2815042559002195, 0.0570458227759896, 0.1964694572752473, 0.2087231303789404, -0.2544830240068786, 0.1087381657335832]| 12.1443061828613281|      0.00097656|[1167, 364, 0, 52]                                                         |  | trying linear partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
      27|[1.402833825139773, -0.0117280899260347, 0.1876754273627989, 2.0289348658263755, -0.0421692502231138, -0.1079532706554732, 0.0378409263865527, -0.1570795643071053, -0.1292811257824684, -0.1522287701049579, -0.3577535345497118, 0.3168834749428384, 0.0920863162117274, -0.2420238166169104, -0.1483178042479255, -0.0659425393551787, 0.281483641659822, 0.0570129513974094, 0.196338268550086, 0.2087396091475457, -0.2545435379802736, 0.1091746220055904]| 12.1443052291870117|      0.00195312|[1213, 378, 0, 54]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      28|[1.4018255155059005, -0.0121008521482246, 0.1879753694656959, 2.0302393618599504, -0.0418722030250626, -0.1082207019572289, 0.0378225094467689, -0.1569954528385688, -0.129241092039031, -0.1521038965677445, -0.3578004201812919, 0.3169102214202689, 0.0921403420810435, -0.2420014291612643, -0.1481747761831008, -0.0663865177095408, 0.2814533408431896, 0.0566537043650907, 0.1967218410578385, 0.2090982307555019, -0.2547716833850702, 0.1091379629469855]| 12.1443014144897461|      0.00390625|[1257, 392, 0, 56]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      29|[1.4018255155059005, -0.0121008521482246, 0.1879753694656959, 2.0302393618599504, -0.0418722030250626, -0.1082207019572289, 0.0378225094467689, -0.1569954528385688, -0.129241092039031, -0.1521038965677445, -0.3578004201812919, 0.3169102214202689, 0.0921403420810435, -0.2420014291612643, -0.1481747761831008, -0.0663865177095408, 0.2814533408431896, 0.0566537043650907, 0.1967218410578385, 0.2090982307555019, -0.2547716833850702, 0.1091379629469855]| 12.1443014144897461|      0.00195312|[1302, 406, 0, 58]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      30|[1.4007233678888618, -0.0128134079653507, 0.1884657781727765, 2.0312534658742702, -0.0422002153956576, -0.1081496182628584, 0.0377474772642121, -0.1570141911924295, -0.1287586909637737, -0.1520254872735906, -0.3574857855543587, 0.3170301143697987, 0.0920778067860111, -0.2418446080795259, -0.1482037799103135, -0.0665745297899986, 0.2817477474769639, 0.0565305817747337, 0.1963204057098559, 0.2090127057384724, -0.2547719064804341, 0.1092701664988169]| 12.1442985534667969|      0.00390625|[1346, 420, 0, 60]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      31|[1.4007233678888618, -0.0128134079653507, 0.1884657781727765, 2.0312534658742702, -0.0422002153956576, -0.1081496182628584, 0.0377474772642121, -0.1570141911924295, -0.1287586909637737, -0.1520254872735906, -0.3574857855543587, 0.3170301143697987, 0.0920778067860111, -0.2418446080795259, -0.1482037799103135, -0.0665745297899986, 0.2817477474769639, 0.0565305817747337, 0.1963204057098559, 0.2090127057384724, -0.2547719064804341, 0.1092701664988169]| 12.1442985534667969|      0.00195312|[1390, 434, 0, 62]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      32|[1.3995389944720278, -0.0130180130841192, 0.1889317302438535, 2.0324766755069, -0.0423425300879373, -0.1080069032558689, 0.0377447619665326, -0.1568427143849506, -0.12858347334452, -0.1522973463398586, -0.3572668702653783, 0.3170937989288508, 0.0919558356199267, -0.2416243269979499, -0.1483558127582968, -0.066716863178956, 0.2817465811415336, 0.0564671787400673, 0.1958717432010764, 0.2088725175824799, -0.2548047340141379, 0.1095820901398914]| 12.1442947387695312|      0.00390625|[1436, 448, 0, 64]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      33|[1.3995389944720278, -0.0130180130841192, 0.1889317302438535, 2.0324766755069, -0.0423425300879373, -0.1080069032558689, 0.0377447619665326, -0.1568427143849506, -0.12858347334452, -0.1522973463398586, -0.3572668702653783, 0.3170937989288508, 0.0919558356199267, -0.2416243269979499, -0.1483558127582968, -0.066716863178956, 0.2817465811415336, 0.0564671787400673, 0.1958717432010764, 0.2088725175824799, -0.2548047340141379, 0.1095820901398914]| 12.1442947387695312|      0.00195312|[1479, 462, 0, 66]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      34|[1.3981533393473062, -0.0135786664581214, 0.1888399326502156, 2.0326631129651793, -0.0419369989935085, -0.1081670303385146, 0.0379746255417634, -0.1571813415025326, -0.1285678880428052, -0.1525560894503585, -0.3569845946240039, 0.3170341215298526, 0.0916203280321586, -0.2414777352709231, -0.1489716921811969, -0.0667548313535067, 0.2820894241336434, 0.0566103770762537, 0.1961151669759776, 0.2084985956600827, -0.2547865944973311, 0.109161550889957]| 12.1442918777465820|      0.00390625|[1522, 476, 0, 68]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      35|[1.3981533393473062, -0.0135786664581214, 0.1888399326502156, 2.0326631129651793, -0.0419369989935085, -0.1081670303385146, 0.0379746255417634, -0.1571813415025326, -0.1285678880428052, -0.1525560894503585, -0.3569845946240039, 0.3170341215298526, 0.0916203280321586, -0.2414777352709231, -0.1489716921811969, -0.0667548313535067, 0.2820894241336434, 0.0566103770762537, 0.1961151669759776, 0.2084985956600827, -0.2547865944973311, 0.109161550889957]| 12.1442918777465820|      0.00195312|[1565, 490, 0, 70]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      36|[1.3974675115543573, -0.0137422069201079, 0.1883364311936975, 2.0337630470324095, -0.0412180596800242, -0.1076080497976516, 0.037743584231844, -0.1565949063596261, -0.1283878758000654, -0.1526299415530541, -0.3573182687936323, 0.31707330492713, 0.0915568473216149, -0.2417580330287293, -0.1492000543198611, -0.0665286435229253, 0.2821339068716165, 0.0563841956248758, 0.1960260320147265, 0.2083550042451466, -0.2544658026235692, 0.1094876754316883]| 12.1442899703979492|      0.00390625|[1609, 504, 0, 72]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      37|[1.3974675115543573, -0.0137422069201079, 0.1883364311936975, 2.0337630470324095, -0.0412180596800242, -0.1076080497976516, 0.037743584231844, -0.1565949063596261, -0.1283878758000654, -0.1526299415530541, -0.3573182687936323, 0.31707330492713, 0.0915568473216149, -0.2417580330287293, -0.1492000543198611, -0.0665286435229253, 0.2821339068716165, 0.0563841956248758, 0.1960260320147265, 0.2083550042451466, -0.2544658026235692, 0.1094876754316883]| 12.1442899703979492|      0.00195312|[1655, 518, 0, 74]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      38|[1.3965241435532434, -0.0144576156951789, 0.1885390337042045, 2.0344619035832445, -0.0415789809771675, -0.1079180859188159, 0.0375371843589331, -0.1562522041995753, -0.1289339523907451, -0.1526507776985363, -0.3577129227217156, 0.3173773309552148, 0.0913844976091989, -0.2420513123151592, -0.1492047818559505, -0.0665561725584374, 0.2828425524813451, 0.0564863310939998, 0.1957711671591039, 0.2086440520240034, -0.254172090729864, 0.1097815589299328]| 12.1442871093750000|      0.00390625|[1699, 532, 0, 76]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      39|[1.3965241435532434, -0.0144576156951789, 0.1885390337042045, 2.0344619035832445, -0.0415789809771675, -0.1079180859188159, 0.0375371843589331, -0.1562522041995753, -0.1289339523907451, -0.1526507776985363, -0.3577129227217156, 0.3173773309552148, 0.0913844976091989, -0.2420513123151592, -0.1492047818559505, -0.0665561725584374, 0.2828425524813451, 0.0564863310939998, 0.1957711671591039, 0.2086440520240034, -0.254172090729864, 0.1097815589299328]| 12.1442871093750000|      0.00195312|[1743, 546, 0, 78]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      40|[1.3952818576435744, -0.0151647001294748, 0.1884792080078647, 2.0351335619417563, -0.0421015184396124, -0.1076528332723682, 0.037404070102967, -0.1561983501633501, -0.1286144800757596, -0.1528341677691431, -0.3577112450836402, 0.3176652617172437, 0.0916095152083234, -0.2422308345233746, -0.1489425103592912, -0.0669234338816225, 0.2830068701648717, 0.0560818894234003, 0.1958741847445869, 0.2090528506195557, -0.2539285368120256, 0.1096402227150407]| 12.1442842483520508|      0.00390625|[1787, 560, 0, 80]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      41|[1.3952818576435744, -0.0151647001294748, 0.1884792080078647, 2.0351335619417563, -0.0421015184396124, -0.1076528332723682, 0.037404070102967, -0.1561983501633501, -0.1286144800757596, -0.1528341677691431, -0.3577112450836402, 0.3176652617172437, 0.0916095152083234, -0.2422308345233746, -0.1489425103592912, -0.0669234338816225, 0.2830068701648717, 0.0560818894234003, 0.1958741847445869, 0.2090528506195557, -0.2539285368120256, 0.1096402227150407]| 12.1442842483520508|      0.00195312|[1831, 574, 0, 82]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      42|[1.3939542992889429, -0.0153367176854453, 0.1883727775187771, 2.0362223216738364, -0.0421389339688692, -0.107536635430226, 0.03765089550536, -0.1564064000969539, -0.1290624524462714, -0.1528506168440517, -0.3577420210995488, 0.3180010868555412, 0.0918443737242755, -0.2424676745704792, -0.1493046410595329, -0.0668402095315532, 0.283078231502192, 0.0559347964717731, 0.196136755236059, 0.2091294354059555, -0.2537425212374153, 0.1097222604480202]| 12.1442813873291016|      0.00390625|[1874, 588, 0, 84]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      43|[1.3939542992889429, -0.0153367176854453, 0.1883727775187771, 2.0362223216738364, -0.0421389339688692, -0.107536635430226, 0.03765089550536, -0.1564064000969539, -0.1290624524462714, -0.1528506168440517, -0.3577420210995488, 0.3180010868555412, 0.0918443737242755, -0.2424676745704792, -0.1493046410595329, -0.0668402095315532, 0.283078231502192, 0.0559347964717731, 0.196136755236059, 0.2091294354059555, -0.2537425212374153, 0.1097222604480202]| 12.1442813873291016|      0.00195312|[1919, 602, 0, 86]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      44|[1.3927192482415918, -0.0157678563362799, 0.188878841256974, 2.0373616123943865, -0.0420389711101938, -0.1075823302504985, 0.0374788133792899, -0.1562418957253897, -0.1291765461994998, -0.1526746077800636, -0.3580935376889048, 0.3176695282224891, 0.0919972923407088, -0.2424976976191311, -0.149309076769344, -0.0668529845359414, 0.2831105320229493, 0.0561864349950854, 0.1963043380443615, 0.2088996075812184, -0.2537226218741855, 0.1099039227486428]| 12.1442775726318359|      0.00390625|[1964, 616, 0, 88]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      45|[1.3927192482415918, -0.0157678563362799, 0.188878841256974, 2.0373616123943865, -0.0420389711101938, -0.1075823302504985, 0.0374788133792899, -0.1562418957253897, -0.1291765461994998, -0.1526746077800636, -0.3580935376889048, 0.3176695282224891, 0.0919972923407088, -0.2424976976191311, -0.149309076769344, -0.0668529845359414, 0.2831105320229493, 0.0561864349950854, 0.1963043380443615, 0.2088996075812184, -0.2537226218741855, 0.1099039227486428]| 12.1442775726318359|      0.00195312|[2008, 630, 0, 90]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      46|[1.3917604726261241, -0.0164974579299913, 0.1894313090660382, 2.037985802916441, -0.0420091654058936, -0.1075085988355729, 0.0372499830445731, -0.1564261164567559, -0.129319205441899, -0.1528206821124676, -0.3581681823733678, 0.3174213812784025, 0.0920670280726693, -0.2425059360648845, -0.1494978859003396, -0.0666513911653673, 0.2828008088215711, 0.0559306126312966, 0.1955143309011122, 0.2082091850137283, -0.2533757694288362, 0.1099599202088592]| 12.1442747116088867|      0.00390625|[2055, 644, 0, 92]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
