k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0]                                                                      |889.3031475218829200|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.6946363049347228, 2.047764202659824]                                         | 99.4427566528320312|      2.00000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      24|[1.4707657859991305, 0.2177872719320658]                                        |  0.1952388435602188|      0.01562500|[131, 48, 0, 48]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      25|[1.4707657859991305, 0.2177872719320658]                                        |  0.1952388435602188|      0.00781250|[136, 50, 0, 50]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[1.4749838551106134, 0.2112113271922772]                                        |  0.1948573589324951|      0.01562500|[142, 52, 0, 52]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      27|[1.4749838551106134, 0.2112113271922772]                                        |  0.1948573589324951|      0.00781250|[148, 54, 0, 54]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[1.4688350448696252, 0.2063918574216158]                                        |  0.1945390105247498|      0.01562500|[154, 56, 0, 56]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      29|[1.4688350448696252, 0.2063918574216158]                                        |  0.1945390105247498|      0.00781250|[160, 58, 0, 58]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[1.4735396816613484, 0.2001547467998643]                                        |  0.1939202696084976|      0.01562500|[165, 60, 0, 60]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      31|[1.4735396816613484, 0.2001547467998643]                                        |  0.1939202696084976|      0.00781250|[171, 62, 0, 62]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      32|[1.4688068685115867, 0.1939389897309755]                                        |  0.1937516182661057|      0.01562500|[176, 64, 0, 64]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      33|[1.4688068685115867, 0.1939389897309755]                                        |  0.1937516182661057|      0.00781250|[181, 66, 0, 66]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      34|[1.4759213598335024, 0.1907111158981891]                                        |  0.1932262033224106|      0.01562500|[186, 68, 0, 68]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      35|[1.4759213598335024, 0.1907111158981891]                                        |  0.1932262033224106|      0.00781250|[192, 70, 0, 70]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      36|[1.4797347077055363, 0.1838924991574671]                                        |  0.1929081231355667|      0.01562500|[198, 72, 0, 72]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      37|[1.4797347077055363, 0.1838924991574671]                                        |  0.1929081231355667|      0.00781250|[204, 74, 0, 74]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      38|[1.4734178719412727, 0.1792954629190499]                                        |  0.1923900097608566|      0.01562500|[210, 76, 0, 76]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      39|[1.4734178719412727, 0.1792954629190499]                                        |  0.1923900097608566|      0.00781250|[215, 78, 0, 78]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      40|[1.4787224987924308, 0.1735599515887522]                                        |  0.1919563263654709|      0.01562500|[221, 80, 0, 80]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
