k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0]                                                                      |889.3031475218829200|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[2.0, 3.0]                                                                      |889.3031475218829200|      0.50000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[1.9489468649915829, 2.502613251678523]                                         |329.2785339355468750|      1.00000000|[12, 4, 0, 4]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       3|[1.9489468649915829, 2.502613251678523]                                         |329.2785339355468750|      0.50000000|[20, 7, 0, 7]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[1.9230490627299783, 2.0032843982782627]                                        |105.8310623168945312|      1.00000000|[25, 9, 0, 9]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       5|[1.9230490627299783, 2.0032843982782627]                                        |105.8310623168945312|      0.50000000|[31, 11, 0, 11]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[1.8125789107848196, 1.5156407317253027]                                        | 26.7882442474365234|      1.00000000|[36, 13, 0, 13]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      10|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.25000000|[87, 31, 0, 31]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | DECALRED SUCCESS
      11|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.12500000|[93, 33, 0, 33]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.12500000|[96, 34, 0, 34]                                                            |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      11|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.12500000|[99, 35, 0, 35]                                                            |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      11|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.12500000|[102, 36, 0, 36]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      11|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.12500000|[105, 37, 0, 37]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      11|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.12500000|[108, 38, 0, 38]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      11|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.12500000|[111, 39, 0, 39]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      11|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.12500000|[114, 40, 0, 40]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      11|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.12500000|[117, 41, 0, 41]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      11|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.12500000|[120, 42, 0, 42]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      11|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.12500000|[123, 43, 0, 43]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      11|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.12500000|[126, 44, 0, 44]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      11|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.12500000|[129, 45, 0, 45]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      11|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.12500000|[132, 46, 0, 46]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      11|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.12500000|[135, 47, 0, 47]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      11|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.12500000|[138, 48, 0, 48]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      11|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.12500000|[141, 49, 0, 49]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      11|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.12500000|[144, 50, 0, 50]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      11|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.12500000|[147, 51, 0, 51]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      11|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.12500000|[150, 52, 0, 52]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      11|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.12500000|[153, 53, 0, 53]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      12|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.06250000|[159, 55, 0, 55]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.06250000|[162, 56, 0, 56]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      12|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.06250000|[165, 57, 0, 57]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      12|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.06250000|[168, 58, 0, 58]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      12|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.06250000|[171, 59, 0, 59]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      12|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.06250000|[174, 60, 0, 60]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      12|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.06250000|[177, 61, 0, 61]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      12|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.06250000|[180, 62, 0, 62]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      12|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.06250000|[183, 63, 0, 63]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      12|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.06250000|[186, 64, 0, 64]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      12|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.06250000|[189, 65, 0, 65]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      12|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.06250000|[192, 66, 0, 66]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      12|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.06250000|[195, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      12|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.06250000|[198, 68, 0, 68]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      12|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.06250000|[201, 69, 0, 69]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      12|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.06250000|[204, 70, 0, 70]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      12|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.06250000|[207, 71, 0, 71]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      12|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.06250000|[210, 72, 0, 72]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      12|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.06250000|[213, 73, 0, 73]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      12|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.06250000|[216, 74, 0, 74]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      12|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.06250000|[219, 75, 0, 75]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      12|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.06250000|[222, 76, 0, 76]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      12|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.06250000|[225, 77, 0, 77]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      12|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.06250000|[228, 78, 0, 78]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      12|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.06250000|[231, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      12|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.06250000|[234, 80, 0, 80]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
