k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5030594057490606, 0.219997737567423, -0.0094152003653158, 0.6147669212974969, 0.2551471439629958, 0.0755113011843253, -0.0397174401498189, -0.0875140319771813, -0.087682670845161, -0.049342991281034, -0.0527704140497509, 0.2056293546118058, 0.1387892504141755, -0.0368446891974513, -0.1160081765189298, -0.0860152118120509, 0.0669841982523529, 0.2944524409561752, 0.1258584609719112, 0.0947415116331383, -0.1530258483291285, 0.0661592318569267]| 13.4519863128662109|      5.00000000|[54, 8, 0, 2]                                                              |  | trying linear partial model with 29 points | iterate success | actual_k=4
      12|[1.3152875408466316, 0.0413518412952852, 0.1896685988107701, 2.092549458401683, 0.0614749712331763, 0.2158364491312208, 0.2262094835162985, -0.2692831837590222, -0.2628251008253651, -0.1337413626159957, -0.3750413523031302, -0.0612318033115987, 0.1465834404186015, -0.3347762024766453, -0.0988048328466413, -0.1804708769621698, 0.0835031090391147, 0.3272213952225311, 0.123365232516843, 0.2646839547011398, -0.4782404679974059, 0.021649168599157]| 12.1441335678100586|      0.04000000|[636, 96, 0, 24]                                                           |  | trying linear partial model with 29 points | iterate success | actual_k=4
      13|[1.3152875408466316, 0.0413518412952852, 0.1896685988107701, 2.092549458401683, 0.0614749712331763, 0.2158364491312208, 0.2262094835162985, -0.2692831837590222, -0.2628251008253651, -0.1337413626159957, -0.3750413523031302, -0.0612318033115987, 0.1465834404186015, -0.3347762024766453, -0.0988048328466413, -0.1804708769621698, 0.0835031090391147, 0.3272213952225311, 0.123365232516843, 0.2646839547011398, -0.4782404679974059, 0.021649168599157]| 12.1441335678100586|      0.00800000|[688, 104, 0, 26]                                                          |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      14|[1.3152875408466316, 0.0413518412952852, 0.1896685988107701, 2.092549458401683, 0.0614749712331763, 0.2158364491312208, 0.2262094835162985, -0.2692831837590222, -0.2628251008253651, -0.1337413626159957, -0.3750413523031302, -0.0612318033115987, 0.1465834404186015, -0.3347762024766453, -0.0988048328466413, -0.1804708769621698, 0.0835031090391147, 0.3272213952225311, 0.123365232516843, 0.2646839547011398, -0.4782404679974059, 0.021649168599157]| 12.1441335678100586|      0.00160000|[740, 112, 0, 28]                                                          |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      15|[1.3145646084376705, 0.0410713618901895, 0.189799801977235, 2.093576705147715, 0.0613382841050272, 0.2158843070384663, 0.2258919211182264, -0.2692328991839772, -0.2632286436589219, -0.1336762875375583, -0.3751614389369226, -0.0614962114507403, 0.1465995380457439, -0.3350283270513104, -0.0990229798223494, -0.1799469024669279, 0.0834748278816043, 0.327525383907528, 0.1234932842036668, 0.2646791625253152, -0.4783387954879951, 0.0217214660753243]| 12.1441307067871094|      0.00800000|[793, 120, 0, 30]                                                          |  | trying linear partial model with 29 points | iterate success | actual_k=4
      16|[1.3145646084376705, 0.0410713618901895, 0.189799801977235, 2.093576705147715, 0.0613382841050272, 0.2158843070384663, 0.2258919211182264, -0.2692328991839772, -0.2632286436589219, -0.1336762875375583, -0.3751614389369226, -0.0614962114507403, 0.1465995380457439, -0.3350283270513104, -0.0990229798223494, -0.1799469024669279, 0.0834748278816043, 0.327525383907528, 0.1234932842036668, 0.2646791625253152, -0.4783387954879951, 0.0217214660753243]| 12.1441307067871094|      0.00160000|[845, 128, 0, 32]                                                          |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      17|[1.3138996998298005, 0.0407347478295933, 0.1899404060422738, 2.0944404785275315, 0.061391867897269, 0.2153581550269009, 0.2262617245618894, -0.2695806917086985, -0.2635470409646697, -0.1336177167759892, -0.374933830792714, -0.0612976866474821, 0.1465393868952159, -0.3348750866435585, -0.0989869075642543, -0.1799081414505347, 0.0836128260492304, 0.3276022691801539, 0.1237751449417629, 0.2651742942863239, -0.4779841552076687, 0.0217275749333554]| 12.1441287994384766|      0.00800000|[898, 136, 0, 34]                                                          |  | trying linear partial model with 29 points | iterate success | actual_k=4
      18|[1.3138996998298005, 0.0407347478295933, 0.1899404060422738, 2.0944404785275315, 0.061391867897269, 0.2153581550269009, 0.2262617245618894, -0.2695806917086985, -0.2635470409646697, -0.1336177167759892, -0.374933830792714, -0.0612976866474821, 0.1465393868952159, -0.3348750866435585, -0.0989869075642543, -0.1799081414505347, 0.0836128260492304, 0.3276022691801539, 0.1237751449417629, 0.2651742942863239, -0.4779841552076687, 0.0217275749333554]| 12.1441287994384766|      0.00160000|[950, 144, 0, 36]                                                          |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      19|[1.3130271164142941, 0.0406399455916222, 0.1901526694622321, 2.095542161609821, 0.0612226961783214, 0.2153978133664657, 0.2264228715954839, -0.2695603445700516, -0.2635977189540164, -0.1337539083344958, -0.3751098441182705, -0.0612625547102248, 0.1463691266125519, -0.334807094992328, -0.099299987205856, -0.179874349264812, 0.0837752540216261, 0.3274981028216702, 0.1237752344606577, 0.2650554409772491, -0.4775274635391973, 0.0215595133385883]| 12.1441259384155273|      0.00800000|[1002, 152, 0, 38]                                                         |  | trying linear partial model with 29 points | iterate success | actual_k=4
      20|[1.3130271164142941, 0.0406399455916222, 0.1901526694622321, 2.095542161609821, 0.0612226961783214, 0.2153978133664657, 0.2264228715954839, -0.2695603445700516, -0.2635977189540164, -0.1337539083344958, -0.3751098441182705, -0.0612625547102248, 0.1463691266125519, -0.334807094992328, -0.099299987205856, -0.179874349264812, 0.0837752540216261, 0.3274981028216702, 0.1237752344606577, 0.2650554409772491, -0.4775274635391973, 0.0215595133385883]| 12.1441259384155273|      0.00160000|[1054, 160, 0, 40]                                                         |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      21|[1.3122383863695792, 0.0403795476526084, 0.1903415531306447, 2.0964252185400865, 0.0615088328250977, 0.215514298727371, 0.2264911663636219, -0.2692691546269982, -0.2634622367942343, -0.1340444538810381, -0.3751269430496075, -0.0612304790757243, 0.1463851309732016, -0.3348214222689269, -0.099492280992683, -0.1794383645945076, 0.0831452520064472, 0.3276443671416532, 0.1238663972843783, 0.2648773279310785, -0.4772514893609375, 0.0214992993813144]| 12.1441230773925781|      0.00800000|[1106, 168, 0, 42]                                                         |  | trying linear partial model with 29 points | iterate success | actual_k=4
      22|[1.3122383863695792, 0.0403795476526084, 0.1903415531306447, 2.0964252185400865, 0.0615088328250977, 0.215514298727371, 0.2264911663636219, -0.2692691546269982, -0.2634622367942343, -0.1340444538810381, -0.3751269430496075, -0.0612304790757243, 0.1463851309732016, -0.3348214222689269, -0.099492280992683, -0.1794383645945076, 0.0831452520064472, 0.3276443671416532, 0.1238663972843783, 0.2648773279310785, -0.4772514893609375, 0.0214992993813144]| 12.1441230773925781|      0.00160000|[1158, 176, 0, 44]                                                         |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      23|[1.311475889163662, 0.0397433184749968, 0.1905382208612406, 2.0974567860713504, 0.0614105952359225, 0.2151719469613065, 0.2265444072060874, -0.2690596826073141, -0.2631524480775008, -0.1341199636344169, -0.3750679438966046, -0.0612185404594552, 0.1463078019369643, -0.3351723079443206, -0.0995896536066911, -0.1793934821001786, 0.0831541007201663, 0.3277464428072524, 0.1240103472408466, 0.2647372346421992, -0.4772693952205173, 0.0214799209827986]| 12.1441202163696289|      0.00800000|[1210, 184, 0, 46]                                                         |  | trying linear partial model with 29 points | iterate success | actual_k=4
      24|[1.311475889163662, 0.0397433184749968, 0.1905382208612406, 2.0974567860713504, 0.0614105952359225, 0.2151719469613065, 0.2265444072060874, -0.2690596826073141, -0.2631524480775008, -0.1341199636344169, -0.3750679438966046, -0.0612185404594552, 0.1463078019369643, -0.3351723079443206, -0.0995896536066911, -0.1793934821001786, 0.0831541007201663, 0.3277464428072524, 0.1240103472408466, 0.2647372346421992, -0.4772693952205173, 0.0214799209827986]| 12.1441202163696289|      0.00160000|[1263, 192, 0, 48]                                                         |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      25|[1.3105090453533796, 0.0394214421010543, 0.1907925508182551, 2.0984176587031245, 0.0614850174074057, 0.215341238378588, 0.2267983683482016, -0.2691146022196308, -0.2630074695904512, -0.1337408309202486, -0.3752779673262333, -0.0615672940682533, 0.1463878248334359, -0.3352545820802457, -0.0995892300784124, -0.1792669386691697, 0.0829372601792259, 0.3278070915179543, 0.124045039009411, 0.2648138673237814, -0.47718077108066, 0.0215613102365091]| 12.1441173553466797|      0.00800000|[1316, 200, 0, 50]                                                         |  | trying linear partial model with 29 points | iterate success | actual_k=4
      26|[1.3105090453533796, 0.0394214421010543, 0.1907925508182551, 2.0984176587031245, 0.0614850174074057, 0.215341238378588, 0.2267983683482016, -0.2691146022196308, -0.2630074695904512, -0.1337408309202486, -0.3752779673262333, -0.0615672940682533, 0.1463878248334359, -0.3352545820802457, -0.0995892300784124, -0.1792669386691697, 0.0829372601792259, 0.3278070915179543, 0.124045039009411, 0.2648138673237814, -0.47718077108066, 0.0215613102365091]| 12.1441173553466797|      0.00160000|[1369, 208, 0, 52]                                                         |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      27|[1.309372941603497, 0.0391584556856679, 0.1908017741517313, 2.098539558619353, 0.0616035399311644, 0.2152602181953612, 0.2267227021526296, -0.2690602411013401, -0.2626870920183539, -0.134268087784966, -0.3755673571244335, -0.0619442205447985, 0.1461497882815853, -0.3352235656856128, -0.0993077837890784, -0.1792110401018056, 0.0830105067612137, 0.3277207861393084, 0.1240720128160478, 0.2649993177704451, -0.4769510728013124, 0.0221169659426058]| 12.1441154479980469|      0.00800000|[1423, 216, 0, 54]                                                         |  | trying linear partial model with 29 points | iterate success | actual_k=4
      28|[1.309372941603497, 0.0391584556856679, 0.1908017741517313, 2.098539558619353, 0.0616035399311644, 0.2152602181953612, 0.2267227021526296, -0.2690602411013401, -0.2626870920183539, -0.134268087784966, -0.3755673571244335, -0.0619442205447985, 0.1461497882815853, -0.3352235656856128, -0.0993077837890784, -0.1792110401018056, 0.0830105067612137, 0.3277207861393084, 0.1240720128160478, 0.2649993177704451, -0.4769510728013124, 0.0221169659426058]| 12.1441154479980469|      0.00160000|[1476, 224, 0, 56]                                                         |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      29|[1.3086428130567267, 0.0389537019129297, 0.1911532166142803, 2.0996327685304386, 0.0618869919387335, 0.215228638231947, 0.226887316104248, -0.2692906004977895, -0.2627153296326941, -0.134032639657035, -0.3755536874792345, -0.0618266107906322, 0.1461462250621094, -0.3353646598362632, -0.0990582935684939, -0.1794036132975063, 0.0827983360951532, 0.3275726377832939, 0.1238049700154111, 0.2649929800712191, -0.4771535192495419, 0.0217481030004268]| 12.1441125869750977|      0.00800000|[1530, 232, 0, 58]                                                         |  | trying linear partial model with 29 points | iterate success | actual_k=4
      30|[1.3086428130567267, 0.0389537019129297, 0.1911532166142803, 2.0996327685304386, 0.0618869919387335, 0.215228638231947, 0.226887316104248, -0.2692906004977895, -0.2627153296326941, -0.134032639657035, -0.3755536874792345, -0.0618266107906322, 0.1461462250621094, -0.3353646598362632, -0.0990582935684939, -0.1794036132975063, 0.0827983360951532, 0.3275726377832939, 0.1238049700154111, 0.2649929800712191, -0.4771535192495419, 0.0217481030004268]| 12.1441125869750977|      0.00160000|[1582, 240, 0, 60]                                                         |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      31|[1.3077900367181794, 0.038390950214501, 0.1915246711344386, 2.099871319047402, 0.061832880898096, 0.2152078691309268, 0.2266459920079908, -0.2686913123420757, -0.2625062290677863, -0.1340889909187147, -0.3756746670900287, -0.0622279476276284, 0.1462025117365429, -0.3358520859917368, -0.0995371127860492, -0.1794829659206374, 0.0827468314609877, 0.3277502835671061, 0.1241349754171969, 0.2651243090420539, -0.4770513187380421, 0.0219233905830226]| 12.1441106796264648|      0.00800000|[1634, 248, 0, 62]                                                         |  | trying linear partial model with 29 points | iterate success | actual_k=4
      32|[1.3077900367181794, 0.038390950214501, 0.1915246711344386, 2.099871319047402, 0.061832880898096, 0.2152078691309268, 0.2266459920079908, -0.2686913123420757, -0.2625062290677863, -0.1340889909187147, -0.3756746670900287, -0.0622279476276284, 0.1462025117365429, -0.3358520859917368, -0.0995371127860492, -0.1794829659206374, 0.0827468314609877, 0.3277502835671061, 0.1241349754171969, 0.2651243090420539, -0.4770513187380421, 0.0219233905830226]| 12.1441106796264648|      0.00160000|[1687, 256, 0, 64]                                                         |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      33|[1.3070272197024653, 0.0377809853698954, 0.1917117659780554, 2.100901657444209, 0.0617085093604425, 0.2153524940156303, 0.2263380201274323, -0.2686875222498795, -0.2623733917914266, -0.133880234032662, -0.3759313248934186, -0.0621933174731882, 0.1461323734344148, -0.335863600499106, -0.0997397879292616, -0.1793686745112156, 0.082807001709905, 0.3277269315739403, 0.1240059123742808, 0.2650437594037314, -0.4767562347410036, 0.0221996703368803]| 12.1441078186035156|      0.00800000|[1739, 264, 0, 66]                                                         |  | trying linear partial model with 29 points | iterate success | actual_k=4
      34|[1.3070272197024653, 0.0377809853698954, 0.1917117659780554, 2.100901657444209, 0.0617085093604425, 0.2153524940156303, 0.2263380201274323, -0.2686875222498795, -0.2623733917914266, -0.133880234032662, -0.3759313248934186, -0.0621933174731882, 0.1461323734344148, -0.335863600499106, -0.0997397879292616, -0.1793686745112156, 0.082807001709905, 0.3277269315739403, 0.1240059123742808, 0.2650437594037314, -0.4767562347410036, 0.0221996703368803]| 12.1441078186035156|      0.00160000|[1791, 272, 0, 68]                                                         |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      35|[1.306006417350295, 0.037364013322256, 0.1919272145208314, 2.101581566104406, 0.0616941948046459, 0.2154175083643136, 0.2265578031156063, -0.2683508979727433, -0.2622814276370949, -0.1340789053228768, -0.3760968523041164, -0.062139490992071, 0.1459813744120338, -0.3357083742852782, -0.0999571915469959, -0.1794905278963417, 0.0829530369725999, 0.3272801519114074, 0.124227722475725, 0.2648322960208092, -0.4770129754996629, 0.0225180213091361]| 12.1441059112548828|      0.00800000|[1843, 280, 0, 70]                                                         |  | trying linear partial model with 29 points | iterate success | actual_k=4
      36|[1.306006417350295, 0.037364013322256, 0.1919272145208314, 2.101581566104406, 0.0616941948046459, 0.2154175083643136, 0.2265578031156063, -0.2683508979727433, -0.2622814276370949, -0.1340789053228768, -0.3760968523041164, -0.062139490992071, 0.1459813744120338, -0.3357083742852782, -0.0999571915469959, -0.1794905278963417, 0.0829530369725999, 0.3272801519114074, 0.124227722475725, 0.2648322960208092, -0.4770129754996629, 0.0225180213091361]| 12.1441059112548828|      0.00160000|[1895, 288, 0, 72]                                                         |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      37|[1.3049287109168624, 0.0371385550922012, 0.1922469458932941, 2.102273198827047, 0.0614306721551699, 0.2153089554493285, 0.2267729915420794, -0.2684086684023136, -0.2626542123700769, -0.1337055828289549, -0.3759061744113532, -0.0621572674335462, 0.1459297789763144, -0.3358737390457205, -0.100128103206461, -0.1797229510056917, 0.083100778902242, 0.3272773290889561, 0.1243164891756128, 0.2648832792065873, -0.4766008757600383, 0.0225946392353476]| 12.1441030502319336|      0.00800000|[1947, 296, 0, 74]                                                         |  | trying linear partial model with 29 points | iterate success | actual_k=4
      38|[1.3049287109168624, 0.0371385550922012, 0.1922469458932941, 2.102273198827047, 0.0614306721551699, 0.2153089554493285, 0.2267729915420794, -0.2684086684023136, -0.2626542123700769, -0.1337055828289549, -0.3759061744113532, -0.0621572674335462, 0.1459297789763144, -0.3358737390457205, -0.100128103206461, -0.1797229510056917, 0.083100778902242, 0.3272773290889561, 0.1243164891756128, 0.2648832792065873, -0.4766008757600383, 0.0225946392353476]| 12.1441030502319336|      0.00160000|[1999, 304, 0, 76]                                                         |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      39|[1.3036959859711166, 0.0367325044784207, 0.1923907552223781, 2.1029354629443424, 0.0611253813033732, 0.2154820787880224, 0.226628367458202, -0.2684991346389633, -0.2627018502166352, -0.1335961198370745, -0.3758559094709499, -0.0624849618355411, 0.1461454060272488, -0.3359161892521013, -0.1003246764264513, -0.1798375830083282, 0.0832537524699874, 0.3272936289762838, 0.1242373273540535, 0.2648155269425623, -0.4765305709106831, 0.0226106442536513]| 12.1441001892089844|      0.00800000|[2051, 312, 0, 78]                                                         |  | trying linear partial model with 29 points | iterate success | actual_k=4
      40|[1.3036959859711166, 0.0367325044784207, 0.1923907552223781, 2.1029354629443424, 0.0611253813033732, 0.2154820787880224, 0.226628367458202, -0.2684991346389633, -0.2627018502166352, -0.1335961198370745, -0.3758559094709499, -0.0624849618355411, 0.1461454060272488, -0.3359161892521013, -0.1003246764264513, -0.1798375830083282, 0.0832537524699874, 0.3272936289762838, 0.1242373273540535, 0.2648155269425623, -0.4765305709106831, 0.0226106442536513]| 12.1441001892089844|      0.00160000|[2103, 320, 0, 80]                                                         |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      41|[1.3027174868571976, 0.0365464930536003, 0.1925843618300117, 2.1037934476826754, 0.0611166949370161, 0.2155629652981631, 0.2268002399251101, -0.2685165397559001, -0.2630017760917878, -0.1337556721843042, -0.3756851973162859, -0.0625578649412476, 0.1460992018547846, -0.3358912813126619, -0.1005770920593279, -0.1797582904103685, 0.0832447106228335, 0.327399683725251, 0.1243054725246403, 0.2644497929783985, -0.4771476540835582, 0.0225420552356756]| 12.1440973281860352|      0.00800000|[2156, 328, 0, 82]                                                         |  | trying linear partial model with 29 points | iterate success | actual_k=4
      42|[1.3027174868571976, 0.0365464930536003, 0.1925843618300117, 2.1037934476826754, 0.0611166949370161, 0.2155629652981631, 0.2268002399251101, -0.2685165397559001, -0.2630017760917878, -0.1337556721843042, -0.3756851973162859, -0.0625578649412476, 0.1460992018547846, -0.3358912813126619, -0.1005770920593279, -0.1797582904103685, 0.0832447106228335, 0.327399683725251, 0.1243054725246403, 0.2644497929783985, -0.4771476540835582, 0.0225420552356756]| 12.1440973281860352|      0.00160000|[2208, 336, 0, 84]                                                         |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      43|[1.3017298120187428, 0.0364497566295085, 0.1930181764130817, 2.104363891452666, 0.061245903118955, 0.2158679137820795, 0.226273605579072, -0.268841190270045, -0.2630480488266175, -0.1342611369647597, -0.3754362489745848, -0.0627413488617763, 0.146221077242159, -0.3357249758853122, -0.100757396610231, -0.1795981831223388, 0.0832066459584631, 0.3272774405858058, 0.1242947144296428, 0.2645213418505549, -0.4768599346577084, 0.0226458189188134]| 12.1440944671630859|      0.00800000|[2261, 344, 0, 86]                                                         |  | trying linear partial model with 29 points | iterate success | actual_k=4
      44|[1.3017298120187428, 0.0364497566295085, 0.1930181764130817, 2.104363891452666, 0.061245903118955, 0.2158679137820795, 0.226273605579072, -0.268841190270045, -0.2630480488266175, -0.1342611369647597, -0.3754362489745848, -0.0627413488617763, 0.146221077242159, -0.3357249758853122, -0.100757396610231, -0.1795981831223388, 0.0832066459584631, 0.3272774405858058, 0.1242947144296428, 0.2645213418505549, -0.4768599346577084, 0.0226458189188134]| 12.1440944671630859|      0.00160000|[2314, 352, 0, 88]                                                         |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      45|[1.3005779984145203, 0.0362324233621933, 0.193383362515073, 2.105127059595375, 0.061043743836818, 0.2160061233138638, 0.226394189528243, -0.2690607987796513, -0.2632789390663864, -0.1343935505132333, -0.3752683112959703, -0.0627716942193808, 0.1461325869628013, -0.3356301046429991, -0.1009515280492623, -0.1792738697237235, 0.0833189136598648, 0.3271416956048874, 0.1242679196898685, 0.2643653258570815, -0.4770376838889022, 0.0226310803668161]| 12.1440916061401367|      0.00800000|[2367, 360, 0, 90]                                                         |  | trying linear partial model with 29 points | iterate success | actual_k=4
      46|[1.3005779984145203, 0.0362324233621933, 0.193383362515073, 2.105127059595375, 0.061043743836818, 0.2160061233138638, 0.226394189528243, -0.2690607987796513, -0.2632789390663864, -0.1343935505132333, -0.3752683112959703, -0.0627716942193808, 0.1461325869628013, -0.3356301046429991, -0.1009515280492623, -0.1792738697237235, 0.0833189136598648, 0.3271416956048874, 0.1242679196898685, 0.2643653258570815, -0.4770376838889022, 0.0226310803668161]| 12.1440916061401367|      0.00160000|[2420, 368, 0, 92]                                                         |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
