k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |  6.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0]                                                                      |  6.0000000000000000|      0.50000000|[9, 0, 0, 2]                                                               |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      22|[1.8211028587447975, -0.5386211563141782]                                       |  0.2541594505310059|      0.06250000|[177, 0, 0, 44]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      23|[1.8499742716021077, -0.5940530200716123]                                       |  0.1952436268329620|      0.12500000|[185, 0, 0, 46]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      24|[1.8499742716021077, -0.5940530200716123]                                       |  0.1952436268329620|      0.06250000|[193, 0, 0, 48]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      25|[1.8787292455612399, -0.6495453751541787]                                       |  0.1437298953533173|      0.12500000|[201, 0, 0, 50]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      26|[1.8787292455612399, -0.6495453751541787]                                       |  0.1437298953533173|      0.06250000|[209, 0, 0, 52]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      27|[1.9069089597289433, -0.705332055548575]                                        |  0.0998063907027245|      0.12500000|[217, 0, 0, 54]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      28|[1.9069089597289433, -0.705332055548575]                                        |  0.0998063907027245|      0.06250000|[225, 0, 0, 56]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      29|[1.9342409079408605, -0.7615389466469188]                                       |  0.0636957511305809|      0.12500000|[233, 0, 0, 58]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      30|[1.9342409079408605, -0.7615389466469188]                                       |  0.0636957511305809|      0.06250000|[241, 0, 0, 60]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      31|[1.9342409079408605, -0.7615389466469188]                                       |  0.0636957511305809|      0.03125000|[249, 0, 0, 62]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      32|[1.9468987422603552, -0.7901106412123488]                                       |  0.0486335828900337|      0.06250000|[257, 0, 0, 64]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      33|[1.9468987422603552, -0.7901106412123488]                                       |  0.0486335828900337|      0.03125000|[265, 0, 0, 66]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      34|[1.9589045038770563, -0.8189624035155937]                                       |  0.0355961546301842|      0.06250000|[273, 0, 0, 68]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      35|[1.9589045038770563, -0.8189624035155937]                                       |  0.0355961546301842|      0.03125000|[281, 0, 0, 70]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      36|[1.9701019154445705, -0.8481374009309783]                                       |  0.0245991572737694|      0.06250000|[289, 0, 0, 72]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      37|[1.9701019154445705, -0.8481374009309783]                                       |  0.0245991572737694|      0.03125000|[297, 0, 0, 74]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      38|[1.9801536831344515, -0.8777266636171059]                                       |  0.0156480893492699|      0.06250000|[305, 0, 0, 76]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      39|[1.9801536831344515, -0.8777266636171059]                                       |  0.0156480893492699|      0.03125000|[313, 0, 0, 78]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      40|[1.9801536831344515, -0.8777266636171059]                                       |  0.0156480893492699|      0.01562500|[321, 0, 0, 80]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      41|[1.9844790476780154, -0.8927410516021448]                                       |  0.0119373761117458|      0.03125000|[329, 0, 0, 82]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      42|[1.9844790476780154, -0.8927410516021448]                                       |  0.0119373761117458|      0.01562500|[337, 0, 0, 84]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      43|[1.9884252089804428, -0.9078595315513733]                                       |  0.0087342653423548|      0.03125000|[345, 0, 0, 86]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      44|[1.9884252089804428, -0.9078595315513733]                                       |  0.0087342653423548|      0.01562500|[353, 0, 0, 88]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      45|[1.9919298782198729, -0.9230864129957858]                                       |  0.0060363207012415|      0.03125000|[361, 0, 0, 90]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      46|[1.9919298782198729, -0.9230864129957858]                                       |  0.0060363207012415|      0.01562500|[369, 0, 0, 92]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      47|[1.9949045811820567, -0.9384256361601697]                                       |  0.0038402299396694|      0.03125000|[377, 0, 0, 94]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      48|[1.9949045811820567, -0.9384256361601697]                                       |  0.0038402299396694|      0.01562500|[385, 0, 0, 96]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      49|[1.9949045811820567, -0.9384256361601697]                                       |  0.0038402299396694|      0.00781250|[393, 0, 0, 98]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      50|[1.996108341325671, -0.9461448406377467]                                        |  0.0029290807433426|      0.01562500|[401, 0, 0, 100]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      51|[1.996108341325671, -0.9461448406377467]                                        |  0.0029290807433426|      0.00781250|[409, 0, 0, 102]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      52|[1.99716896400471, -0.9538850109060747]                                         |  0.0021418996620923|      0.01562500|[417, 0, 0, 104]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      53|[1.99716896400471, -0.9538850109060747]                                         |  0.0021418996620923|      0.00781250|[425, 0, 0, 106]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      54|[1.9980814872142594, -0.9616440351773368]                                       |  0.0014782644575462|      0.01562500|[433, 0, 0, 108]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      55|[1.9980814872142594, -0.9616440351773368]                                       |  0.0014782644575462|      0.00781250|[441, 0, 0, 110]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      56|[1.9980814872142594, -0.9616440351773368]                                       |  0.0014782644575462|      0.00390625|[449, 0, 0, 112]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      57|[1.9984555430075002, -0.9655323344618625]                                       |  0.0011926291044801|      0.00781250|[457, 0, 0, 114]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      58|[1.9984555430075002, -0.9655323344618625]                                       |  0.0011926291044801|      0.00390625|[465, 0, 0, 116]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      59|[1.9987924636841068, -0.9694240273480208]                                       |  0.0009377186070196|      0.00781250|[473, 0, 0, 118]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      60|[1.9987924636841068, -0.9694240273480208]                                       |  0.0009377186070196|      0.00390625|[481, 0, 0, 120]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      61|[1.9990905744638547, -0.973318885371813]                                        |  0.0007134924526326|      0.00781250|[489, 0, 0, 122]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      62|[1.9990905744638547, -0.973318885371813]                                        |  0.0007134924526326|      0.00390625|[497, 0, 0, 124]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      63|[1.9993488237791461, -0.9772165893566804]                                       |  0.0005199127481319|      0.00781250|[505, 0, 0, 126]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      64|[1.9993488237791461, -0.9772165893566804]                                       |  0.0005199127481319|      0.00390625|[513, 0, 0, 128]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      65|[1.9995661691912012, -0.9811167880739714]                                       |  0.0003569450636860|      0.00781250|[521, 0, 0, 130]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      66|[1.9995661691912012, -0.9811167880739714]                                       |  0.0003569450636860|      0.00390625|[529, 0, 0, 132]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      67|[1.9995661691912012, -0.9811167880739714]                                       |  0.0003569450636860|      0.00195312|[537, 0, 0, 134]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      68|[1.9996542370085617, -0.9830679265429608]                                       |  0.0002869302115869|      0.00390625|[545, 0, 0, 136]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      69|[1.9996542370085617, -0.9830679265429608]                                       |  0.0002869302115869|      0.00195312|[553, 0, 0, 138]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      70|[1.9997326703358733, -0.985019476050094]                                        |  0.0002245569048682|      0.00390625|[561, 0, 0, 140]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      71|[1.9997326703358733, -0.985019476050094]                                        |  0.0002245569048682|      0.00195312|[569, 0, 0, 142]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      72|[1.999801387958964, -0.986971391815157]                                         |  0.0001698225096334|      0.00390625|[577, 0, 0, 144]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      73|[1.999801387958964, -0.986971391815157]                                         |  0.0001698225096334|      0.00195312|[585, 0, 0, 146]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      74|[1.9998600964606426, -0.988923634263588]                                        |  0.0001227245957125|      0.00390625|[593, 0, 0, 148]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      75|[1.9998600964606426, -0.988923634263588]                                        |  0.0001227245957125|      0.00195312|[601, 0, 0, 150]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      76|[1.9999090193028735, -0.9908761464456584]                                       |  0.0000832611112855|      0.00390625|[609, 0, 0, 152]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      77|[1.9999090193028735, -0.9908761464456584]                                       |  0.0000832611112855|      0.00195312|[617, 0, 0, 154]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      78|[1.9999090193028735, -0.9908761464456584]                                       |  0.0000832611112855|      0.00097656|[625, 0, 0, 156]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      79|[1.9999282904421662, -0.9918525187822168]                                       |  0.0000663916507619|      0.00195312|[633, 0, 0, 158]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      80|[1.9999282904421662, -0.9918525187822168]                                       |  0.0000663916507619|      0.00097656|[641, 0, 0, 160]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
