k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 0.1]                                                                      |  3.0203003000300002|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 0.1]                                                                      |  3.0203003000300002|      0.20000000|[9, 0, 0, 2]                                                               |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[0.8000898095295073, 0.0940070252752655]                                        |  1.2409006357192993|      1.00000000|[17, 0, 0, 4]                                                              |  | trying linear partial model with 5 points | iterate success | actual_k=0
      25|[0.2411555885195302, 0.0611676347131644]                                        |  0.0106235435232520|      0.00800000|[201, 0, 0, 50]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      26|[0.2331945333910149, 0.0603792177925313]                                        |  0.0093078240752220|      0.04000000|[209, 0, 0, 52]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      27|[0.2331945333910149, 0.0603792177925313]                                        |  0.0093078240752220|      0.00800000|[217, 0, 0, 54]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      28|[0.2252356252285639, 0.059569414815462]                                         |  0.0081187458708882|      0.04000000|[225, 0, 0, 56]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      29|[0.2252356252285639, 0.059569414815462]                                         |  0.0081187458708882|      0.00800000|[233, 0, 0, 58]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      30|[0.2172790156110281, 0.0587373310491636]                                        |  0.0070478674024343|      0.04000000|[241, 0, 0, 60]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      31|[0.2172790156110281, 0.0587373310491636]                                        |  0.0070478674024343|      0.00800000|[249, 0, 0, 62]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      32|[0.2093248866819609, 0.0578818586768591]                                        |  0.0060870391316712|      0.04000000|[257, 0, 0, 64]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      33|[0.2093248866819609, 0.0578818586768591]                                        |  0.0060870391316712|      0.00800000|[265, 0, 0, 66]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      34|[0.2013736302091589, 0.0570000874459127]                                        |  0.0052284053526819|      0.04000000|[273, 0, 0, 68]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      35|[0.2013736302091589, 0.0570000874459127]                                        |  0.0052284053526819|      0.00800000|[281, 0, 0, 70]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      36|[0.193425523159407, 0.0560903653313723]                                         |  0.0044644046574831|      0.04000000|[289, 0, 0, 72]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      37|[0.193425523159407, 0.0560903653313723]                                         |  0.0044644046574831|      0.00800000|[297, 0, 0, 74]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      38|[0.1854805678402031, 0.0551535169040084]                                        |  0.0037877697031945|      0.04000000|[305, 0, 0, 76]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      39|[0.1854805678402031, 0.0551535169040084]                                        |  0.0037877697031945|      0.00800000|[313, 0, 0, 78]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      40|[0.1854805678402031, 0.0551535169040084]                                        |  0.0037877697031945|      0.00160000|[321, 0, 0, 80]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      41|[0.1838923112214693, 0.0549600203586949]                                        |  0.0036623072810471|      0.00800000|[329, 0, 0, 82]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      42|[0.1838923112214693, 0.0549600203586949]                                        |  0.0036623072810471|      0.00160000|[337, 0, 0, 84]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      43|[0.1823042174285677, 0.0547651919599761]                                        |  0.0035400053020567|      0.00800000|[345, 0, 0, 86]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      44|[0.1823042174285677, 0.0547651919599761]                                        |  0.0035400053020567|      0.00160000|[353, 0, 0, 88]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      45|[0.1807162907113095, 0.0545690064849333]                                        |  0.0034208092838526|      0.00800000|[361, 0, 0, 90]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      46|[0.1807162907113095, 0.0545690064849333]                                        |  0.0034208092838526|      0.00160000|[369, 0, 0, 92]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      47|[0.1791285302561299, 0.0543714799374321]                                        |  0.0033046663738787|      0.00800000|[377, 0, 0, 94]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      48|[0.1791285302561299, 0.0543714799374321]                                        |  0.0033046663738787|      0.00160000|[385, 0, 0, 96]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      49|[0.1775409441937905, 0.0541725565987672]                                        |  0.0031915230210871|      0.00800000|[393, 0, 0, 98]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      50|[0.1775409441937905, 0.0541725565987672]                                        |  0.0031915230210871|      0.00160000|[401, 0, 0, 100]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      51|[0.1759535349703915, 0.0539722269767241]                                        |  0.0030813270714134|      0.00800000|[409, 0, 0, 102]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      52|[0.1759535349703915, 0.0539722269767241]                                        |  0.0030813270714134|      0.00160000|[417, 0, 0, 104]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      53|[0.1743663092500863, 0.053770448601268]                                         |  0.0029740263707936|      0.00800000|[425, 0, 0, 106]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      54|[0.1743663092500863, 0.053770448601268]                                         |  0.0029740263707936|      0.00160000|[433, 0, 0, 108]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      55|[0.1727792718188825, 0.0535671945928011]                                        |  0.0028695694636554|      0.00800000|[441, 0, 0, 110]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      56|[0.1727792718188825, 0.0535671945928011]                                        |  0.0028695694636554|      0.00160000|[449, 0, 0, 112]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      57|[0.1711924230304631, 0.0533624730192138]                                        |  0.0027679051272571|      0.00800000|[457, 0, 0, 114]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      58|[0.1711924230304631, 0.0533624730192138]                                        |  0.0027679051272571|      0.00160000|[465, 0, 0, 116]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      59|[0.1696057713433964, 0.0531562294158506]                                        |  0.0026689828373492|      0.00800000|[473, 0, 0, 118]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      60|[0.1696057713433964, 0.0531562294158506]                                        |  0.0026689828373492|      0.00160000|[481, 0, 0, 120]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      61|[0.1680193204771859, 0.052948446719025]                                         |  0.0025727523025125|      0.00800000|[489, 0, 0, 122]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      62|[0.1680193204771859, 0.052948446719025]                                         |  0.0025727523025125|      0.00160000|[497, 0, 0, 124]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      63|[0.1664330737520303, 0.0527391112778473]                                        |  0.0024791639298201|      0.00800000|[505, 0, 0, 126]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      64|[0.1664330737520303, 0.0527391112778473]                                        |  0.0024791639298201|      0.00160000|[513, 0, 0, 128]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      65|[0.1648470380937731, 0.0525281826388802]                                        |  0.0023881683591753|      0.00800000|[521, 0, 0, 130]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      66|[0.1648470380937731, 0.0525281826388802]                                        |  0.0023881683591753|      0.00160000|[529, 0, 0, 132]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      67|[0.1632612238300951, 0.0523155959010164]                                        |  0.0022997169289738|      0.00800000|[537, 0, 0, 134]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      68|[0.1632612238300951, 0.0523155959010164]                                        |  0.0022997169289738|      0.00160000|[545, 0, 0, 136]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      69|[0.1616756278094333, 0.0521013874528603]                                        |  0.0022137614432722|      0.00800000|[553, 0, 0, 138]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      70|[0.1616756278094333, 0.0521013874528603]                                        |  0.0022137614432722|      0.00160000|[561, 0, 0, 140]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      71|[0.1600902619802591, 0.0518854819464769]                                        |  0.0021302539389580|      0.00800000|[569, 0, 0, 142]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      72|[0.1600902619802591, 0.0518854819464769]                                        |  0.0021302539389580|      0.00160000|[577, 0, 0, 144]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      73|[0.1585051328184186, 0.051667845689656]                                         |  0.0020491471514106|      0.00800000|[585, 0, 0, 146]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      74|[0.1585051328184186, 0.051667845689656]                                         |  0.0020491471514106|      0.00160000|[593, 0, 0, 148]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      75|[0.156920237627412, 0.0514485120772661]                                         |  0.0019703942816705|      0.00800000|[601, 0, 0, 150]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      76|[0.156920237627412, 0.0514485120772661]                                         |  0.0019703942816705|      0.00160000|[609, 0, 0, 152]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      77|[0.1553355961456393, 0.0512273529168288]                                        |  0.0018939487636089|      0.00800000|[617, 0, 0, 154]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      78|[0.1553355961456393, 0.0512273529168288]                                        |  0.0018939487636089|      0.00160000|[625, 0, 0, 156]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      79|[0.1537512003995279, 0.0510044401094265]                                        |  0.0018197647295892|      0.00800000|[633, 0, 0, 158]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      80|[0.1537512003995279, 0.0510044401094265]                                        |  0.0018197647295892|      0.00160000|[641, 0, 0, 160]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
