k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 5.0]                                                                      |149.7192190771219771|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 5.0]                                                                      |149.7192190771219771|      0.20000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[1.0, 5.0]                                                                      |149.7192190771219771|      0.04000000|[15, 5, 0, 5]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.9608650740027668, 4.991726091178223]                                         | 66.1066741943359375|      0.20000000|[21, 7, 0, 7]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       4|[0.9608650740027668, 4.991726091178223]                                         | 66.1066741943359375|      0.04000000|[28, 10, 0, 10]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[0.9217902571055364, 4.983172806169063]                                         | 21.9338226318359375|      0.20000000|[33, 12, 0, 12]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       6|[0.9217902571055364, 4.983172806169063]                                         | 21.9338226318359375|      0.04000000|[39, 14, 0, 14]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[0.8567183886619619, 4.97571645670081]                                          |  0.4782646298408508|      0.00800000|[112, 42, 0, 42]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      18|[0.8567183886619619, 4.97571645670081]                                          |  0.4782646298408508|      0.00160000|[119, 45, 0, 45]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[0.8552374574938786, 4.975110781147895]                                         |  0.4708603322505951|      0.00800000|[125, 47, 0, 47]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      20|[0.8552374574938786, 4.975110781147895]                                         |  0.4708603322505951|      0.00160000|[132, 50, 0, 50]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[0.8552374574938786, 4.975110781147895]                                         |  0.4708603322505951|      0.00032000|[138, 52, 0, 52]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[0.8553551880395072, 4.974813225239491]                                         |  0.4705806970596313|      0.00160000|[143, 54, 0, 54]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      23|[0.8553551880395072, 4.974813225239491]                                         |  0.4705806970596313|      0.00032000|[150, 57, 0, 57]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[0.8552857305445966, 4.974500854215866]                                         |  0.4703596532344818|      0.00160000|[157, 60, 0, 60]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      25|[0.8552857305445966, 4.974500854215866]                                         |  0.4703596532344818|      0.00032000|[163, 62, 0, 62]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[0.8554855380893068, 4.974250900329966]                                         |  0.4701601266860962|      0.00160000|[168, 64, 0, 64]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      27|[0.8554855380893068, 4.974250900329966]                                         |  0.4701601266860962|      0.00032000|[174, 66, 0, 66]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[0.8553966260518254, 4.973943500509551]                                         |  0.4698829650878906|      0.00160000|[180, 68, 0, 68]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      29|[0.8553966260518254, 4.973943500509551]                                         |  0.4698829650878906|      0.00032000|[187, 71, 0, 71]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[0.8554800266750758, 4.973634559842042]                                         |  0.4696454703807831|      0.00160000|[192, 73, 0, 73]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      31|[0.8557676746368187, 4.97206062888736]                                          |  0.4686074852943420|      0.00800000|[199, 76, 0, 76]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      32|[0.8557676746368187, 4.97206062888736]                                          |  0.4686074852943420|      0.00160000|[207, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      33|[0.8557676746368187, 4.97206062888736]                                          |  0.4686074852943420|      0.00032000|[214, 82, 0, 82]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      34|[0.8554738326073976, 4.97193391321451]                                          |  0.4682775437831879|      0.00160000|[221, 85, 0, 85]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      35|[0.8554738326073976, 4.97193391321451]                                          |  0.4682775437831879|      0.00032000|[229, 88, 0, 88]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      36|[0.85560698032655, 4.9716429292203035]                                          |  0.4680584967136383|      0.00160000|[235, 90, 0, 90]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      37|[0.85560698032655, 4.9716429292203035]                                          |  0.4680584967136383|      0.00032000|[242, 93, 0, 93]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      38|[0.8554869723982984, 4.971346284488079]                                         |  0.4678134620189667|      0.00160000|[249, 96, 0, 96]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      39|[0.8554869723982984, 4.971346284488079]                                         |  0.4678134620189667|      0.00032000|[255, 98, 0, 98]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      40|[0.8556141515453607, 4.971052642759858]                                         |  0.4675749838352203|      0.00160000|[261, 100, 0, 100]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      41|[0.8556141515453607, 4.971052642759858]                                         |  0.4675749838352203|      0.00032000|[267, 102, 0, 102]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      42|[0.8555565604995901, 4.970737867806205]                                         |  0.4673156738281250|      0.00160000|[272, 104, 0, 104]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      43|[0.8555565604995901, 4.970737867806205]                                         |  0.4673156738281250|      0.00032000|[279, 107, 0, 107]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      44|[0.8555565604995901, 4.970737867806205]                                         |  0.4673156738281250|      0.00006400|[285, 109, 0, 109]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      45|[0.8555851911162434, 4.970680628940126]                                         |  0.4672680497169495|      0.00032000|[291, 111, 0, 111]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      46|[0.8556444396711977, 4.9703661617578385]                                        |  0.4670234322547913|      0.00160000|[297, 113, 0, 113]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      47|[0.8556444396711977, 4.9703661617578385]                                        |  0.4670234322547913|      0.00032000|[304, 116, 0, 116]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      48|[0.8556444396711977, 4.9703661617578385]                                        |  0.4670234322547913|      0.00006400|[310, 118, 0, 118]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      49|[0.8556249926256018, 4.970305187891161]                                         |  0.4669693410396576|      0.00032000|[315, 120, 0, 120]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      50|[0.8556249926256018, 4.970305187891161]                                         |  0.4669693410396576|      0.00006400|[321, 122, 0, 122]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      51|[0.8556264324753744, 4.970241204089831]                                         |  0.4669178426265717|      0.00032000|[326, 124, 0, 124]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      52|[0.8556264324753744, 4.970241204089831]                                         |  0.4669178426265717|      0.00006400|[334, 127, 0, 127]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      53|[0.8556275717742742, 4.970177214231275]                                         |  0.4668663442134857|      0.00032000|[340, 129, 0, 129]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      54|[0.8555426397121598, 4.969868691063871]                                         |  0.4666428267955780|      0.00160000|[347, 132, 0, 132]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      55|[0.8555426397121598, 4.969868691063871]                                         |  0.4666428267955780|      0.00032000|[355, 135, 0, 135]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      56|[0.8556330547203952, 4.969561729948604]                                         |  0.4663733243942261|      0.00160000|[360, 137, 0, 137]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      57|[0.8555900934007943, 4.967962306826032]                                         |  0.4651616811752319|      0.00800000|[368, 140, 0, 140]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      58|[0.8555900934007943, 4.967962306826032]                                         |  0.4651616811752319|      0.00160000|[376, 143, 0, 143]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      59|[0.8555900934007943, 4.967962306826032]                                         |  0.4651616811752319|      0.00032000|[382, 145, 0, 145]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      60|[0.8557567079794501, 4.967689104369639]                                         |  0.4648774862289429|      0.00160000|[387, 147, 0, 147]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      61|[0.8557567079794501, 4.967689104369639]                                         |  0.4648774862289429|      0.00032000|[393, 149, 0, 149]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      62|[0.8557088790554302, 4.967372698942968]                                         |  0.4646334052085876|      0.00160000|[398, 151, 0, 151]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      63|[0.8557088790554302, 4.967372698942968]                                         |  0.4646334052085876|      0.00032000|[405, 154, 0, 154]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      64|[0.8556715694897603, 4.967054881391046]                                         |  0.4644094407558441|      0.00160000|[412, 157, 0, 157]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      65|[0.8557664539838544, 4.96545769732752]                                          |  0.4631292819976807|      0.00800000|[420, 160, 0, 160]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
