k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[25.0, 39.0, 41.5, 39.0]                                                        |897.5453780404944837|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[24.195816180345798, 38.5175504612019, 41.80072948234171, 39.173472202875175]   |810.4383544921875000|      2.00000000|[12, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
      12|[10.545644216711903, 31.46814496300387, 45.182207070362594, 41.496538531633675] | 87.3703155517578125|      4.00000000|[126, 48, 0, 24]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      13|[10.545644216711903, 31.46814496300387, 45.182207070362594, 41.496538531633675] | 87.3703155517578125|      2.00000000|[136, 52, 0, 26]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      14|[10.545644216711903, 31.46814496300387, 45.182207070362594, 41.496538531633675] | 87.3703155517578125|      1.00000000|[146, 56, 0, 28]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      15|[9.60194421260204, 31.17854772445302, 45.31068465703893, 41.59170812440676]     | 70.2114639282226562|      2.00000000|[158, 60, 0, 30]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      16|[9.60194421260204, 31.17854772445302, 45.31068465703893, 41.59170812440676]     | 70.2114639282226562|      1.00000000|[168, 64, 0, 32]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      17|[8.650464294834304, 30.90858315732411, 45.434976627823, 41.671436441698766]     | 55.2045745849609375|      2.00000000|[178, 68, 0, 34]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      18|[8.650464294834304, 30.90858315732411, 45.434976627823, 41.671436441698766]     | 55.2045745849609375|      1.00000000|[189, 72, 0, 36]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      19|[7.691757591380683, 30.65541228927119, 45.546276567411695, 41.73775605998759]   | 42.2252349853515625|      2.00000000|[199, 76, 0, 38]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      20|[7.691757591380683, 30.65541228927119, 45.546276567411695, 41.73775605998759]   | 42.2252349853515625|      1.00000000|[211, 80, 0, 40]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      21|[6.724678840228241, 30.422933758908442, 45.62886349811791, 41.80014052012259]   | 31.1593608856201172|      2.00000000|[222, 84, 0, 42]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      22|[6.724678840228241, 30.422933758908442, 45.62886349811791, 41.80014052012259]   | 31.1593608856201172|      1.00000000|[233, 88, 0, 44]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      23|[6.724678840228241, 30.422933758908442, 45.62886349811791, 41.80014052012259]   | 31.1593608856201172|      0.50000000|[245, 92, 0, 46]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      24|[6.238256097765234, 30.323818818177013, 45.679152863116215, 41.83239147214946]  | 26.3100147247314453|      1.00000000|[256, 96, 0, 48]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      25|[6.238256097765234, 30.323818818177013, 45.679152863116215, 41.83239147214946]  | 26.3100147247314453|      0.50000000|[266, 100, 0, 50]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      26|[5.74931576912571, 30.22925802120892, 45.718631746335944, 41.85329669844234]    | 21.9002170562744141|      1.00000000|[276, 104, 0, 52]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      27|[5.74931576912571, 30.22925802120892, 45.718631746335944, 41.85329669844234]    | 21.9002170562744141|      0.50000000|[286, 108, 0, 54]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      28|[5.260055867533905, 30.138884089440864, 45.763213044282686, 41.874971776863056] | 17.9208889007568359|      1.00000000|[297, 112, 0, 56]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      29|[5.260055867533905, 30.138884089440864, 45.763213044282686, 41.874971776863056] | 17.9208889007568359|      0.50000000|[309, 116, 0, 58]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      30|[4.76798820209741, 30.0585631227298, 45.79513543933787, 41.894944649275885]     | 14.3608016967773438|      1.00000000|[320, 120, 0, 60]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      31|[4.76798820209741, 30.0585631227298, 45.79513543933787, 41.894944649275885]     | 14.3608016967773438|      0.50000000|[332, 124, 0, 62]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      32|[4.274804613765713, 29.985603376264734, 45.82738552327653, 41.91511283417127]   | 11.2114887237548828|      1.00000000|[342, 128, 0, 64]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      33|[4.274804613765713, 29.985603376264734, 45.82738552327653, 41.91511283417127]   | 11.2114887237548828|      0.50000000|[352, 132, 0, 66]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      34|[3.780674783666857, 29.91863669264135, 45.85662523863539, 41.937388680657854]   |  8.4653081893920898|      1.00000000|[364, 136, 0, 68]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      35|[3.780674783666857, 29.91863669264135, 45.85662523863539, 41.937388680657854]   |  8.4653081893920898|      0.50000000|[375, 140, 0, 70]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      36|[3.780674783666857, 29.91863669264135, 45.85662523863539, 41.937388680657854]   |  8.4653081893920898|      0.25000000|[386, 144, 0, 72]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      37|[3.544477398526138, 29.892087170865615, 45.905982163435645, 41.99713658539457]  |  7.2814669609069824|      0.50000000|[396, 148, 0, 74]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      38|[3.544477398526138, 29.892087170865615, 45.905982163435645, 41.99713658539457]  |  7.2814669609069824|      0.25000000|[407, 152, 0, 76]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      39|[3.296629308886004, 29.863677814384342, 45.919512041277805, 42.0061463207754]   |  6.1526718139648438|      0.50000000|[418, 156, 0, 78]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      40|[3.296629308886004, 29.863677814384342, 45.919512041277805, 42.0061463207754]   |  6.1526718139648438|      0.25000000|[428, 160, 0, 80]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      41|[3.098253472860582, 29.974666211332746, 45.873036438642465, 41.9130408870794]   |  5.3903198242187500|      0.50000000|[439, 164, 0, 82]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      42|[3.098253472860582, 29.974666211332746, 45.873036438642465, 41.9130408870794]   |  5.3903198242187500|      0.25000000|[450, 168, 0, 84]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      43|[2.8496591541250833, 29.95101041658166, 45.88339020175853, 41.918877637584956]  |  4.4239454269409180|      0.50000000|[461, 172, 0, 86]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      44|[2.8496591541250833, 29.95101041658166, 45.88339020175853, 41.918877637584956]  |  4.4239454269409180|      0.25000000|[471, 176, 0, 88]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      45|[2.6021356002219367, 29.925186459021916, 45.88813707424694, 41.942173145321156] |  3.5570392608642578|      0.50000000|[482, 180, 0, 90]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      46|[2.6021356002219367, 29.925186459021916, 45.88813707424694, 41.942173145321156] |  3.5570392608642578|      0.25000000|[493, 184, 0, 92]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      47|[2.3789488643074264, 29.960791706335193, 45.787787788149515, 41.90543123389397] |  2.8838038444519043|      0.50000000|[505, 188, 0, 94]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      48|[2.3789488643074264, 29.960791706335193, 45.787787788149515, 41.90543123389397] |  2.8838038444519043|      0.25000000|[516, 192, 0, 96]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      49|[2.129959114405505, 29.93975083776984, 45.792294218855645, 41.91184047535339]   |  2.1912710666656494|      0.50000000|[527, 196, 0, 98]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      50|[2.129959114405505, 29.93975083776984, 45.792294218855645, 41.91184047535339]   |  2.1912710666656494|      0.25000000|[537, 200, 0, 100]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      51|[1.8807591252947098, 29.923202865931998, 45.803142814119845, 41.91464012462197] |  1.5946642160415649|      0.50000000|[548, 204, 0, 102]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      52|[1.8807591252947098, 29.923202865931998, 45.803142814119845, 41.91464012462197] |  1.5946642160415649|      0.25000000|[559, 208, 0, 104]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      53|[1.8807591252947098, 29.923202865931998, 45.803142814119845, 41.91464012462197] |  1.5946642160415649|      0.12500000|[569, 212, 0, 106]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      54|[1.7560777820589073, 29.915043626035427, 45.806298134033476, 41.916381793209524]|  1.3321887254714966|      0.25000000|[580, 216, 0, 108]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      55|[1.7560777820589073, 29.915043626035427, 45.806298134033476, 41.916381793209524]|  1.3321887254714966|      0.12500000|[590, 220, 0, 110]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      56|[1.6313752792587841, 29.90760875707382, 45.81065414013513, 41.91656544982222]   |  1.0935745239257812|      0.25000000|[600, 224, 0, 112]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      57|[1.6313752792587841, 29.90760875707382, 45.81065414013513, 41.91656544982222]   |  1.0935745239257812|      0.12500000|[611, 228, 0, 114]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      58|[1.6313752792587841, 29.90760875707382, 45.81065414013513, 41.91656544982222]   |  1.0935745239257812|      0.06250000|[621, 232, 0, 116]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      59|[1.5689811595490009, 29.904229657300334, 45.81193009175963, 41.91698670724236]  |  0.9831743240356445|      0.12500000|[632, 236, 0, 118]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      60|[1.44418100993677, 29.897576063541482, 45.81349426486555, 41.918777156725504]   |  0.7801967263221741|      0.25000000|[642, 240, 0, 120]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      61|[1.44418100993677, 29.897576063541482, 45.81349426486555, 41.918777156725504]   |  0.7801967263221741|      0.12500000|[653, 244, 0, 122]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      62|[1.3193440185973473, 29.891903602614576, 45.815982917868254, 41.92031188360209] |  0.6009292602539062|      0.25000000|[663, 248, 0, 124]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      63|[1.3193440185973473, 29.891903602614576, 45.815982917868254, 41.92031188360209] |  0.6009292602539062|      0.12500000|[674, 252, 0, 126]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      64|[1.194449715337611, 29.887744404662175, 45.81899978890104, 41.92019974605572]   |  0.4453563690185547|      0.25000000|[685, 256, 0, 128]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      65|[1.194449715337611, 29.887744404662175, 45.81899978890104, 41.92019974605572]   |  0.4453563690185547|      0.12500000|[695, 260, 0, 130]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      66|[1.194449715337611, 29.887744404662175, 45.81899978890104, 41.92019974605572]   |  0.4453563690185547|      0.06250000|[705, 264, 0, 132]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      67|[1.1320031992272235, 29.885817813101497, 45.820713615363644, 41.92038323853378] |  0.3764386773109436|      0.12500000|[716, 268, 0, 134]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      68|[1.1320031992272235, 29.885817813101497, 45.820713615363644, 41.92038323853378] |  0.3764386773109436|      0.06250000|[726, 272, 0, 136]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      69|[1.0784624677624353, 29.91530642729018, 45.82975710713517, 41.910987656379135]  |  0.3230222761631012|      0.12500000|[737, 276, 0, 138]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      70|[1.0784624677624353, 29.91530642729018, 45.82975710713517, 41.910987656379135]  |  0.3230222761631012|      0.06250000|[749, 280, 0, 140]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      71|[1.0159893009344962, 29.914158553130974, 45.830975635685, 41.91172994983618]    |  0.2649301588535309|      0.12500000|[759, 284, 0, 142]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      72|[1.0159893009344962, 29.914158553130974, 45.830975635685, 41.91172994983618]    |  0.2649301588535309|      0.06250000|[769, 288, 0, 144]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      73|[0.9535129789087747, 29.912563596652316, 45.83146465183869, 41.91214966780215]  |  0.2127455621957779|      0.12500000|[780, 292, 0, 146]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      74|[0.9535129789087747, 29.912563596652316, 45.83146465183869, 41.91214966780215]  |  0.2127455621957779|      0.06250000|[790, 296, 0, 148]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      75|[0.8933254667734016, 29.917953704928696, 45.84665839882035, 41.91702923421529]  |  0.1680421084165573|      0.12500000|[800, 300, 0, 150]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      76|[0.8933254667734016, 29.917953704928696, 45.84665839882035, 41.91702923421529]  |  0.1680421084165573|      0.06250000|[810, 304, 0, 152]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      77|[0.8308876026373644, 29.91560368867704, 45.84634861919964, 41.91849367347088]   |  0.1274750530719757|      0.12500000|[821, 308, 0, 154]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      78|[0.8308876026373644, 29.91560368867704, 45.84634861919964, 41.91849367347088]   |  0.1274750530719757|      0.06250000|[831, 312, 0, 156]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      79|[0.8308876026373644, 29.91560368867704, 45.84634861919964, 41.91849367347088]   |  0.1274750530719757|      0.03125000|[841, 316, 0, 158]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      80|[0.7996538655183814, 29.914708098316208, 45.84679178333386, 41.91862667361367]  |  0.1093986034393311|      0.06250000|[852, 320, 0, 160]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
