k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[25.0, 39.0, 41.5, 39.0]                                                        |897.5453780404944837|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[24.195816180345798, 38.5175504612019, 41.80072948234171, 39.173472202875175]   |810.4383544921875000|     10.00000000|[12, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
      12|[0.2372507242455828, 26.258586324950844, 46.65857639360524, 45.98355170676693]  |  0.0481543689966202|      1.00000000|[126, 48, 0, 24]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      13|[0.2372507242455828, 26.258586324950844, 46.65857639360524, 45.98355170676693]  |  0.0481543689966202|      0.10000000|[136, 52, 0, 26]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      14|[0.3371697511427406, 26.262409599104238, 46.65918854905528, 45.98245813263682]  |  0.0242977961897850|      1.00000000|[146, 56, 0, 28]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      15|[0.3371697511427406, 26.262409599104238, 46.65918854905528, 45.98245813263682]  |  0.0242977961897850|      0.10000000|[158, 60, 0, 30]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      16|[0.4367756660243246, 26.25945685055551, 46.65915707829752, 45.990821266391706]  |  0.0113767394796014|      1.00000000|[168, 64, 0, 32]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      17|[0.4367756660243246, 26.25945685055551, 46.65915707829752, 45.990821266391706]  |  0.0113767394796014|      0.10000000|[178, 68, 0, 34]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      18|[0.4367756660243246, 26.25945685055551, 46.65915707829752, 45.990821266391706]  |  0.0113767394796014|      0.01000000|[189, 72, 0, 36]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      19|[0.446774213133082, 26.259509522815073, 46.65903037906469, 45.99072012959606]   |  0.0106761166825891|      0.10000000|[199, 76, 0, 38]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      20|[0.446774213133082, 26.259509522815073, 46.65903037906469, 45.99072012959606]   |  0.0106761166825891|      0.01000000|[211, 80, 0, 40]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      21|[0.4567675412483153, 26.259614180519737, 46.65868195570795, 45.99068786335022]  |  0.0100848209112883|      0.10000000|[222, 84, 0, 42]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      22|[0.4567675412483153, 26.259614180519737, 46.65868195570795, 45.99068786335022]  |  0.0100848209112883|      0.01000000|[233, 88, 0, 44]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      23|[0.4644497548923271, 26.258865862424948, 46.66473648068127, 45.98874715706018]  |  0.0097047081217170|      0.10000000|[245, 92, 0, 46]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      24|[0.4644497548923271, 26.258865862424948, 46.66473648068127, 45.98874715706018]  |  0.0097047081217170|      0.01000000|[256, 96, 0, 48]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      25|[0.4744250157983456, 26.258854354873936, 46.66527448357541, 45.98829484044648]  |  0.0093062827363610|      0.10000000|[266, 100, 0, 50]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      26|[0.4744250157983456, 26.258854354873936, 46.66527448357541, 45.98829484044648]  |  0.0093062827363610|      0.01000000|[276, 104, 0, 52]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      27|[0.4844058708645725, 26.259083135375327, 46.665487879971444, 45.98776131105899] |  0.0090160798281431|      0.10000000|[286, 108, 0, 54]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      28|[0.4844058708645725, 26.259083135375327, 46.665487879971444, 45.98776131105899] |  0.0090160798281431|      0.01000000|[297, 112, 0, 56]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      29|[0.4943744178390606, 26.25850906430058, 46.66593875340305, 45.988069899404906]  |  0.0088352607563138|      0.10000000|[309, 116, 0, 58]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      30|[0.4943744178390606, 26.25850906430058, 46.66593875340305, 45.988069899404906]  |  0.0088352607563138|      0.01000000|[320, 120, 0, 60]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      31|[0.5036261711740428, 26.256782610483928, 46.668963644217854, 45.98656177042961] |  0.0087632685899734|      0.10000000|[332, 124, 0, 62]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      32|[0.5036261711740428, 26.256782610483928, 46.668963644217854, 45.98656177042961] |  0.0087632685899734|      0.01000000|[342, 128, 0, 64]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      33|[0.5036261711740428, 26.256782610483928, 46.668963644217854, 45.98656177042961] |  0.0087632685899734|      0.00100000|[352, 132, 0, 66]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      34|[0.5046212969839527, 26.256813959679924, 46.66903267987784, 45.98649871546936]  |  0.0087610846385360|      0.01000000|[364, 136, 0, 68]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      35|[0.5046212969839527, 26.256813959679924, 46.66903267987784, 45.98649871546936]  |  0.0087610846385360|      0.00100000|[375, 140, 0, 70]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      36|[0.5056133328693521, 26.256801528132872, 46.66911769449057, 45.98640661349143]  |  0.0087599763646722|      0.01000000|[386, 144, 0, 72]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      37|[0.5056133328693521, 26.256801528132872, 46.66911769449057, 45.98640661349143]  |  0.0087599763646722|      0.00100000|[396, 148, 0, 74]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      38|[0.5056133328693521, 26.256801528132872, 46.66911769449057, 45.98640661349143]  |  0.0087599763646722|      0.00010000|[407, 152, 0, 76]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      39|[0.5056962332564894, 26.25681788028681, 46.66915399347653, 45.98636733860769]   |  0.0087599148973823|      0.00100000|[418, 156, 0, 78]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      40|[0.5056962332564894, 26.25681788028681, 46.66915399347653, 45.98636733860769]   |  0.0087599148973823|      0.00010000|[428, 160, 0, 80]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      41|[0.5057435893471983, 26.256787924413892, 46.66923321336499, 45.98634316722745]  |  0.0087598739191890|      0.00100000|[439, 164, 0, 82]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      42|[0.5057435893471983, 26.256787924413892, 46.66923321336499, 45.98634316722745]  |  0.0087598739191890|      0.00010000|[450, 168, 0, 84]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      43|[0.5058153833557184, 26.25680952346109, 46.669276342299476, 45.986292977621844] |  0.0087598226964474|      0.00100000|[461, 172, 0, 86]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      44|[0.5058153833557184, 26.25680952346109, 46.669276342299476, 45.986292977621844] |  0.0087598226964474|      0.00010000|[471, 176, 0, 88]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      45|[0.5059060443573988, 26.25682339333165, 46.669315961655684, 45.98629728065314]  |  0.0087597882375121|      0.00100000|[482, 180, 0, 90]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      46|[0.5059060443573988, 26.25682339333165, 46.669315961655684, 45.98629728065314]  |  0.0087597882375121|      0.00010000|[493, 184, 0, 92]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      47|[0.5059516049944055, 26.25684573339003, 46.66937805492265, 45.986237534721525]  |  0.0087597463279963|      0.00100000|[505, 188, 0, 94]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      48|[0.5064706302167213, 26.256598832061062, 46.669954408382054, 45.985656613692306]|  0.0087595386430621|      0.01000000|[516, 192, 0, 96]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      49|[0.5064706302167213, 26.256598832061062, 46.669954408382054, 45.985656613692306]|  0.0087595386430621|      0.00100000|[527, 196, 0, 98]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      50|[0.5064706302167213, 26.256598832061062, 46.669954408382054, 45.985656613692306]|  0.0087595386430621|      0.00010000|[537, 200, 0, 100]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      51|[0.5063989458263358, 26.25661561328723, 46.66999976115109, 45.985606385563095]  |  0.0087594874203205|      0.00100000|[548, 204, 0, 102]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      52|[0.5063989458263358, 26.25661561328723, 46.66999976115109, 45.985606385563095]  |  0.0087594874203205|      0.00010000|[559, 208, 0, 104]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      53|[0.5063389005017733, 26.256643675527545, 46.67004983564483, 45.98555071137928]  |  0.0087594408541918|      0.00100000|[569, 212, 0, 106]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      54|[0.5063389005017733, 26.256643675527545, 46.67004983564483, 45.98555071137928]  |  0.0087594408541918|      0.00010000|[580, 216, 0, 108]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      55|[0.5062767681976331, 26.256664241315494, 46.67010157520241, 45.98549557841881]  |  0.0087593980133533|      0.00100000|[590, 220, 0, 110]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      56|[0.5056279262984652, 26.256705978851137, 46.67059779561467, 45.98492022855095]  |  0.0087592313066125|      0.01000000|[600, 224, 0, 112]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      57|[0.5056279262984652, 26.256705978851137, 46.67059779561467, 45.98492022855095]  |  0.0087592313066125|      0.00100000|[611, 228, 0, 114]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      58|[0.5056279262984652, 26.256705978851137, 46.67059779561467, 45.98492022855095]  |  0.0087592313066125|      0.00010000|[621, 232, 0, 116]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      59|[0.5057061818764372, 26.256724896590672, 46.67063478082742, 45.984873857464216] |  0.0087591698393226|      0.00100000|[632, 236, 0, 118]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      60|[0.5057061818764372, 26.256724896590672, 46.67063478082742, 45.984873857464216] |  0.0087591698393226|      0.00010000|[642, 240, 0, 120]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      61|[0.5057826377734655, 26.25674762451762, 46.67067219284476, 45.98482654702029]   |  0.0087591148912907|      0.00100000|[653, 244, 0, 122]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      62|[0.5057826377734655, 26.25674762451762, 46.67067219284476, 45.98482654702029]   |  0.0087591148912907|      0.00010000|[663, 248, 0, 124]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      63|[0.5058491041689676, 26.256771230008827, 46.670715924522455, 45.984770756882995]|  0.0087590655311942|      0.00100000|[674, 252, 0, 126]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      64|[0.5058491041689676, 26.256771230008827, 46.670715924522455, 45.984770756882995]|  0.0087590655311942|      0.00010000|[685, 256, 0, 128]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      65|[0.5059062847174125, 26.25679852608788, 46.67077008594907, 45.98471551334207]   |  0.0087590208277106|      0.00100000|[695, 260, 0, 130]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      66|[0.5059062847174125, 26.25679852608788, 46.67077008594907, 45.98471551334207]   |  0.0087590208277106|      0.00010000|[705, 264, 0, 132]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      67|[0.5059571667069375, 26.25682374695421, 46.67082364216596, 45.984653010040745]  |  0.0087589779868722|      0.00100000|[716, 268, 0, 134]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      68|[0.5059571667069375, 26.25682374695421, 46.67082364216596, 45.984653010040745]  |  0.0087589779868722|      0.00010000|[726, 272, 0, 136]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      69|[0.505961513095756, 26.25678453583517, 46.67088432619766, 45.98458400971216]    |  0.0087589491158724|      0.00100000|[737, 276, 0, 138]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      70|[0.505961513095756, 26.25678453583517, 46.67088432619766, 45.98458400971216]    |  0.0087589491158724|      0.00010000|[749, 280, 0, 140]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      71|[0.5060027167306971, 26.256815541741084, 46.67094053899808, 45.984519348940935] |  0.0087589090690017|      0.00100000|[759, 284, 0, 142]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      72|[0.5060027167306971, 26.256815541741084, 46.67094053899808, 45.984519348940935] |  0.0087589090690017|      0.00010000|[769, 288, 0, 144]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      73|[0.5060305505602648, 26.256845679846272, 46.67099960418449, 45.98444986314165]  |  0.0087588699534535|      0.00100000|[780, 292, 0, 146]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      74|[0.5060305505602648, 26.256845679846272, 46.67099960418449, 45.98444986314165]  |  0.0087588699534535|      0.00010000|[790, 296, 0, 148]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      75|[0.5060398376073428, 26.256854920006347, 46.67102184936982, 45.984353252987276] |  0.0087588364258409|      0.00100000|[800, 300, 0, 150]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      76|[0.5060398376073428, 26.256854920006347, 46.67102184936982, 45.984353252987276] |  0.0087588364258409|      0.00010000|[810, 304, 0, 152]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      77|[0.506067174035875, 26.256881898190993, 46.67108227552655, 45.984283441979464]  |  0.0087587991729379|      0.00100000|[821, 308, 0, 154]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      78|[0.506067174035875, 26.256881898190993, 46.67108227552655, 45.984283441979464]  |  0.0087587991729379|      0.00010000|[831, 312, 0, 156]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      79|[0.5060854719584301, 26.25690963784068, 46.67114319968222, 45.98421144236056]   |  0.0087587609887123|      0.00100000|[841, 316, 0, 158]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      80|[0.5060854719584301, 26.25690963784068, 46.67114319968222, 45.98421144236056]   |  0.0087587609887123|      0.00010000|[852, 320, 0, 160]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
