k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[-0.5838949759589451, 0.6569701248920364, -1.9187410154574545, -0.0572571896006887, -0.0312602924569582, -0.0342080608818627, -0.0050567364127246, -0.1670654062838692, 1.1223175064612245, -0.0697837483416133, -0.0555187653387181, 399.75787620867254, 0.0046777333272808, -0.0011837848582552, -0.0486821088270107, -0.036845220079991, -0.1748607378977405, 0.6909810229011922, -0.0320652313879961, 0.0086408338483714, 401.99898929721456, -0.0216383182460098, -0.0166471721367893, -0.0434176070190397, 0.0106290793842633, -0.0551574075392181, 0.9412888079210965, -0.0259970021755676, -0.0308091161176029, 400.44743437764845, 0.0482085484396195, -1.1668402918337946, -0.0269489506179343, -1.3886082607639036, -0.0640188485383078, 0.4086032034194339, 0.0177868512262638, -0.0049639636709499, 406.95869414998174, 0.1176943678545311, -1.1714269754900213, -0.0222244972181524, -1.0438070775012434, -0.0592751803349851, 0.3533014116649541, -0.0091612931909284, -0.0840565428457167, 405.95844326648427, 0.1139256116597555, -1.2545702606227949, -0.059776698854599, -0.8231600811302191, -0.0913584912363774, 0.3314369994478866, -0.0470254217006279, -0.0295247059555672, 404.7311685994378]|65297.3359375000000000|      0.38742049|[1186, 154, 0, 22]                                                         |  | trying linear partial model with 58 points | iterate success | actual_k=7
      12|[-0.5838949759589451, 0.6569701248920364, -1.9187410154574545, -0.0572571896006887, -0.0312602924569582, -0.0342080608818627, -0.0050567364127246, -0.1670654062838692, 1.1223175064612245, -0.0697837483416133, -0.0555187653387181, 399.75787620867254, 0.0046777333272808, -0.0011837848582552, -0.0486821088270107, -0.036845220079991, -0.1748607378977405, 0.6909810229011922, -0.0320652313879961, 0.0086408338483714, 401.99898929721456, -0.0216383182460098, -0.0166471721367893, -0.0434176070190397, 0.0106290793842633, -0.0551574075392181, 0.9412888079210965, -0.0259970021755676, -0.0308091161176029, 400.44743437764845, 0.0482085484396195, -1.1668402918337946, -0.0269489506179343, -1.3886082607639036, -0.0640188485383078, 0.4086032034194339, 0.0177868512262638, -0.0049639636709499, 406.95869414998174, 0.1176943678545311, -1.1714269754900213, -0.0222244972181524, -1.0438070775012434, -0.0592751803349851, 0.3533014116649541, -0.0091612931909284, -0.0840565428457167, 405.95844326648427, 0.1139256116597555, -1.2545702606227949, -0.059776698854599, -0.8231600811302191, -0.0913584912363774, 0.3314369994478866, -0.0470254217006279, -0.0295247059555672, 404.7311685994378]|65297.3359375000000000|      0.34867844|[1293, 168, 0, 24]                                                         |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
      13|[-0.5838949759589451, 0.6569701248920364, -1.9187410154574545, -0.0572571896006887, -0.0312602924569582, -0.0342080608818627, -0.0050567364127246, -0.1670654062838692, 1.1223175064612245, -0.0697837483416133, -0.0555187653387181, 399.75787620867254, 0.0046777333272808, -0.0011837848582552, -0.0486821088270107, -0.036845220079991, -0.1748607378977405, 0.6909810229011922, -0.0320652313879961, 0.0086408338483714, 401.99898929721456, -0.0216383182460098, -0.0166471721367893, -0.0434176070190397, 0.0106290793842633, -0.0551574075392181, 0.9412888079210965, -0.0259970021755676, -0.0308091161176029, 400.44743437764845, 0.0482085484396195, -1.1668402918337946, -0.0269489506179343, -1.3886082607639036, -0.0640188485383078, 0.4086032034194339, 0.0177868512262638, -0.0049639636709499, 406.95869414998174, 0.1176943678545311, -1.1714269754900213, -0.0222244972181524, -1.0438070775012434, -0.0592751803349851, 0.3533014116649541, -0.0091612931909284, -0.0840565428457167, 405.95844326648427, 0.1139256116597555, -1.2545702606227949, -0.059776698854599, -0.8231600811302191, -0.0913584912363774, 0.3314369994478866, -0.0470254217006279, -0.0295247059555672, 404.7311685994378]|65297.3359375000000000|      0.31381060|[1402, 182, 0, 26]                                                         |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
      14|[-0.6636474740567091, 0.6966740027678938, -1.8438367098229802, 0.0042888382883595, 0.0068901698733122, 0.0346321086850938, -0.0010639183898076, -0.1183474757909335, 1.1615640305836035, -0.058285408278673, -0.0123598970099546, 399.7700097810479, -0.0365026488716663, -0.0821644660550333, -0.0924615685026099, -0.078804226207774, -0.1325038828341286, 0.6700301516146799, -0.0051776727123677, -0.0157364738301519, 401.9967859955495, -0.0092071990973332, 0.0378126285853297, -0.0252103613672868, 0.0565473343669616, -0.0380265984166173, 0.9904967145927113, 0.0162112467686466, -0.0963125804790665, 400.4563962623721, 0.0712382657393962, -1.1448104286855485, -0.0337538379149556, -1.4026112048356913, 0.0111421894873071, 0.4215438617048958, 0.0569934469727665, -0.0114009993333065, 407.0189987757816, 0.176178918302268, -1.1558355660723911, -0.0580737821680569, -1.0226372219060968, -0.0231091144913334, 0.3620805857401334, -0.0084542521931972, -0.0653797329636469, 405.93015023477295, 0.1162602310180953, -1.1978309854288869, -0.0395199866832709, -0.793093137906114, -0.0093522138499523, 0.3182618550466622, -0.0516440357523087, -0.1130409221317122, 404.74865782877475]|30269.2480468750000000|      0.34867844|[1510, 196, 0, 28]                                                         |  | trying linear partial model with 58 points | iterate success | actual_k=7
      15|[-0.6636474740567091, 0.6966740027678938, -1.8438367098229802, 0.0042888382883595, 0.0068901698733122, 0.0346321086850938, -0.0010639183898076, -0.1183474757909335, 1.1615640305836035, -0.058285408278673, -0.0123598970099546, 399.7700097810479, -0.0365026488716663, -0.0821644660550333, -0.0924615685026099, -0.078804226207774, -0.1325038828341286, 0.6700301516146799, -0.0051776727123677, -0.0157364738301519, 401.9967859955495, -0.0092071990973332, 0.0378126285853297, -0.0252103613672868, 0.0565473343669616, -0.0380265984166173, 0.9904967145927113, 0.0162112467686466, -0.0963125804790665, 400.4563962623721, 0.0712382657393962, -1.1448104286855485, -0.0337538379149556, -1.4026112048356913, 0.0111421894873071, 0.4215438617048958, 0.0569934469727665, -0.0114009993333065, 407.0189987757816, 0.176178918302268, -1.1558355660723911, -0.0580737821680569, -1.0226372219060968, -0.0231091144913334, 0.3620805857401334, -0.0084542521931972, -0.0653797329636469, 405.93015023477295, 0.1162602310180953, -1.1978309854288869, -0.0395199866832709, -0.793093137906114, -0.0093522138499523, 0.3182618550466622, -0.0516440357523087, -0.1130409221317122, 404.74865782877475]|30269.2480468750000000|      0.31381060|[1618, 210, 0, 30]                                                         |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
      16|[-0.6636474740567091, 0.6966740027678938, -1.8438367098229802, 0.0042888382883595, 0.0068901698733122, 0.0346321086850938, -0.0010639183898076, -0.1183474757909335, 1.1615640305836035, -0.058285408278673, -0.0123598970099546, 399.7700097810479, -0.0365026488716663, -0.0821644660550333, -0.0924615685026099, -0.078804226207774, -0.1325038828341286, 0.6700301516146799, -0.0051776727123677, -0.0157364738301519, 401.9967859955495, -0.0092071990973332, 0.0378126285853297, -0.0252103613672868, 0.0565473343669616, -0.0380265984166173, 0.9904967145927113, 0.0162112467686466, -0.0963125804790665, 400.4563962623721, 0.0712382657393962, -1.1448104286855485, -0.0337538379149556, -1.4026112048356913, 0.0111421894873071, 0.4215438617048958, 0.0569934469727665, -0.0114009993333065, 407.0189987757816, 0.176178918302268, -1.1558355660723911, -0.0580737821680569, -1.0226372219060968, -0.0231091144913334, 0.3620805857401334, -0.0084542521931972, -0.0653797329636469, 405.93015023477295, 0.1162602310180953, -1.1978309854288869, -0.0395199866832709, -0.793093137906114, -0.0093522138499523, 0.3182618550466622, -0.0516440357523087, -0.1130409221317122, 404.74865782877475]|30269.2480468750000000|      0.28242954|[1725, 224, 0, 32]                                                         |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
      17|[-0.6041792494009193, 0.7035705814293164, -1.9143747052637015, -0.0144155293581433, 0.0193069762997643, 0.0863108156131249, -0.0542030310407948, -0.1392022463619403, 1.1222688766252262, -0.0885024689561184, -0.0435502775134435, 399.84295621283934, -0.0258574879880934, -0.0463901454231081, -0.0532591804859698, -0.0929508938360552, -0.1018768764616805, 0.6768945902793325, -0.03611328356004, 0.047334788848907, 401.990725724321, -0.0310241536882879, 0.0393333795259051, 0.0198553696383708, 0.0648212652954225, -0.0853403885570031, 1.0167601538865314, -0.0162807900560897, -0.1896356250272155, 400.5008528689242, 0.1305085693010739, -1.1775083923625451, -0.0693999239359643, -1.3937817979511584, 0.0378487137829131, 0.4060475948808704, 0.0773387295653383, -0.0289006575122772, 406.99819739304615, 0.1970897522279153, -1.1833879197638386, -0.1059004593562582, -0.9780708981932835, 0.0115055649199643, 0.3721600148511631, -0.0067678099893839, -0.0861360008140132, 405.9301544809711, 0.1263962619828996, -1.2476049716315076, -0.0414373013303589, -0.8514502367407285, 0.0659352602571066, 0.2946688982793393, -0.0098817135000094, -0.0944503224768125, 404.7366737885176]|8645.9179687500000000|      0.31381060|[1833, 238, 0, 34]                                                         |  | trying linear partial model with 58 points | iterate success | actual_k=7
      18|[-0.6041792494009193, 0.7035705814293164, -1.9143747052637015, -0.0144155293581433, 0.0193069762997643, 0.0863108156131249, -0.0542030310407948, -0.1392022463619403, 1.1222688766252262, -0.0885024689561184, -0.0435502775134435, 399.84295621283934, -0.0258574879880934, -0.0463901454231081, -0.0532591804859698, -0.0929508938360552, -0.1018768764616805, 0.6768945902793325, -0.03611328356004, 0.047334788848907, 401.990725724321, -0.0310241536882879, 0.0393333795259051, 0.0198553696383708, 0.0648212652954225, -0.0853403885570031, 1.0167601538865314, -0.0162807900560897, -0.1896356250272155, 400.5008528689242, 0.1305085693010739, -1.1775083923625451, -0.0693999239359643, -1.3937817979511584, 0.0378487137829131, 0.4060475948808704, 0.0773387295653383, -0.0289006575122772, 406.99819739304615, 0.1970897522279153, -1.1833879197638386, -0.1059004593562582, -0.9780708981932835, 0.0115055649199643, 0.3721600148511631, -0.0067678099893839, -0.0861360008140132, 405.9301544809711, 0.1263962619828996, -1.2476049716315076, -0.0414373013303589, -0.8514502367407285, 0.0659352602571066, 0.2946688982793393, -0.0098817135000094, -0.0944503224768125, 404.7366737885176]|8645.9179687500000000|      0.28242954|[1940, 252, 0, 36]                                                         |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
      19|[-0.6041792494009193, 0.7035705814293164, -1.9143747052637015, -0.0144155293581433, 0.0193069762997643, 0.0863108156131249, -0.0542030310407948, -0.1392022463619403, 1.1222688766252262, -0.0885024689561184, -0.0435502775134435, 399.84295621283934, -0.0258574879880934, -0.0463901454231081, -0.0532591804859698, -0.0929508938360552, -0.1018768764616805, 0.6768945902793325, -0.03611328356004, 0.047334788848907, 401.990725724321, -0.0310241536882879, 0.0393333795259051, 0.0198553696383708, 0.0648212652954225, -0.0853403885570031, 1.0167601538865314, -0.0162807900560897, -0.1896356250272155, 400.5008528689242, 0.1305085693010739, -1.1775083923625451, -0.0693999239359643, -1.3937817979511584, 0.0378487137829131, 0.4060475948808704, 0.0773387295653383, -0.0289006575122772, 406.99819739304615, 0.1970897522279153, -1.1833879197638386, -0.1059004593562582, -0.9780708981932835, 0.0115055649199643, 0.3721600148511631, -0.0067678099893839, -0.0861360008140132, 405.9301544809711, 0.1263962619828996, -1.2476049716315076, -0.0414373013303589, -0.8514502367407285, 0.0659352602571066, 0.2946688982793393, -0.0098817135000094, -0.0944503224768125, 404.7366737885176]|8645.9179687500000000|      0.25418658|[2047, 266, 0, 38]                                                         |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
      20|[-0.6041792494009193, 0.7035705814293164, -1.9143747052637015, -0.0144155293581433, 0.0193069762997643, 0.0863108156131249, -0.0542030310407948, -0.1392022463619403, 1.1222688766252262, -0.0885024689561184, -0.0435502775134435, 399.84295621283934, -0.0258574879880934, -0.0463901454231081, -0.0532591804859698, -0.0929508938360552, -0.1018768764616805, 0.6768945902793325, -0.03611328356004, 0.047334788848907, 401.990725724321, -0.0310241536882879, 0.0393333795259051, 0.0198553696383708, 0.0648212652954225, -0.0853403885570031, 1.0167601538865314, -0.0162807900560897, -0.1896356250272155, 400.5008528689242, 0.1305085693010739, -1.1775083923625451, -0.0693999239359643, -1.3937817979511584, 0.0378487137829131, 0.4060475948808704, 0.0773387295653383, -0.0289006575122772, 406.99819739304615, 0.1970897522279153, -1.1833879197638386, -0.1059004593562582, -0.9780708981932835, 0.0115055649199643, 0.3721600148511631, -0.0067678099893839, -0.0861360008140132, 405.9301544809711, 0.1263962619828996, -1.2476049716315076, -0.0414373013303589, -0.8514502367407285, 0.0659352602571066, 0.2946688982793393, -0.0098817135000094, -0.0944503224768125, 404.7366737885176]|8645.9179687500000000|      0.22876792|[2155, 280, 0, 40]                                                         |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
      21|[-0.6041792494009193, 0.7035705814293164, -1.9143747052637015, -0.0144155293581433, 0.0193069762997643, 0.0863108156131249, -0.0542030310407948, -0.1392022463619403, 1.1222688766252262, -0.0885024689561184, -0.0435502775134435, 399.84295621283934, -0.0258574879880934, -0.0463901454231081, -0.0532591804859698, -0.0929508938360552, -0.1018768764616805, 0.6768945902793325, -0.03611328356004, 0.047334788848907, 401.990725724321, -0.0310241536882879, 0.0393333795259051, 0.0198553696383708, 0.0648212652954225, -0.0853403885570031, 1.0167601538865314, -0.0162807900560897, -0.1896356250272155, 400.5008528689242, 0.1305085693010739, -1.1775083923625451, -0.0693999239359643, -1.3937817979511584, 0.0378487137829131, 0.4060475948808704, 0.0773387295653383, -0.0289006575122772, 406.99819739304615, 0.1970897522279153, -1.1833879197638386, -0.1059004593562582, -0.9780708981932835, 0.0115055649199643, 0.3721600148511631, -0.0067678099893839, -0.0861360008140132, 405.9301544809711, 0.1263962619828996, -1.2476049716315076, -0.0414373013303589, -0.8514502367407285, 0.0659352602571066, 0.2946688982793393, -0.0098817135000094, -0.0944503224768125, 404.7366737885176]|8645.9179687500000000|      0.20589113|[2263, 294, 0, 42]                                                         |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
