k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7514694982056085|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5721014974766658, 0.8378913000140653, 5.258673204948442, 5.240777541443279, 6.354949475219205, 7.9341803422085]|190.2466888427734375|      1.11111111|[11, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
      58|[-0.9042678003047279, 2.2495226120232714, 2.2083717615161196, 6.041783206015765, 2.6741751768209787, 7.815578867090559]|  5.8709611892700195|      0.09847709|[624, 232, 0, 116]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      59|[-0.9042678003047279, 2.2495226120232714, 2.2083717615161196, 6.041783206015765, 2.6741751768209787, 7.815578867090559]|  5.8709611892700195|      0.08862938|[635, 236, 0, 118]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      60|[-0.9042678003047279, 2.2495226120232714, 2.2083717615161196, 6.041783206015765, 2.6741751768209787, 7.815578867090559]|  5.8709611892700195|      0.07976644|[647, 240, 0, 120]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      61|[-0.8873854349885318, 2.2602242680544906, 2.172900502215135, 6.00131488540767, 2.628988249874266, 7.783557121908088]|  5.5687465667724609|      0.08862938|[657, 244, 0, 122]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      62|[-0.8873854349885318, 2.2602242680544906, 2.172900502215135, 6.00131488540767, 2.628988249874266, 7.783557121908088]|  5.5687465667724609|      0.07976644|[668, 248, 0, 124]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      63|[-0.8873854349885318, 2.2602242680544906, 2.172900502215135, 6.00131488540767, 2.628988249874266, 7.783557121908088]|  5.5687465667724609|      0.07178980|[678, 252, 0, 126]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      64|[-0.8873854349885318, 2.2602242680544906, 2.172900502215135, 6.00131488540767, 2.628988249874266, 7.783557121908088]|  5.5687465667724609|      0.06461082|[690, 256, 0, 128]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      65|[-0.8792720984869539, 2.2979182113053445, 2.129005430347195, 6.009240414349674, 2.624828936029342, 7.757461009247768]|  5.3764014244079590|      0.07178980|[701, 260, 0, 130]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      66|[-0.8508056909176641, 2.346252099969204, 2.1042571159920067, 5.99275587764047, 2.6026909518176025, 7.732302219627651]|  5.1193852424621582|      0.07976644|[711, 264, 0, 132]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      67|[-0.8351501471344414, 2.3852283375907524, 2.045747273325469, 5.984486194501118, 2.5695272215632436, 7.7296907184532335]|  4.8343596458435059|      0.08862938|[723, 268, 0, 134]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      68|[-0.7998621817991812, 2.4171674030240307, 2.0062011445781764, 5.965297770464732, 2.513092973004205, 7.707944305261531]|  4.5146856307983398|      0.09847709|[734, 272, 0, 136]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      69|[-0.7998621817991812, 2.4171674030240307, 2.0062011445781764, 5.965297770464732, 2.513092973004205, 7.707944305261531]|  4.5146856307983398|      0.08862938|[745, 276, 0, 138]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      70|[-0.7998621817991812, 2.4171674030240307, 2.0062011445781764, 5.965297770464732, 2.513092973004205, 7.707944305261531]|  4.5146856307983398|      0.07976644|[755, 280, 0, 140]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      71|[-0.7998621817991812, 2.4171674030240307, 2.0062011445781764, 5.965297770464732, 2.513092973004205, 7.707944305261531]|  4.5146856307983398|      0.07178980|[766, 284, 0, 142]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      72|[-0.7527718159150577, 2.448604467106442, 1.984960800083265, 5.962539342470815, 2.494730821276601, 7.6740023861235365]|  4.3128800392150879|      0.07976644|[777, 288, 0, 144]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      73|[-0.7527718159150577, 2.448604467106442, 1.984960800083265, 5.962539342470815, 2.494730821276601, 7.6740023861235365]|  4.3128800392150879|      0.07178980|[787, 292, 0, 146]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      74|[-0.7397417895579675, 2.463688021848301, 1.95384842405214, 5.935812601914204, 2.4464379859963508, 7.646763012887077]|  4.0917210578918457|      0.07976644|[798, 296, 0, 148]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      75|[-0.7397417895579675, 2.463688021848301, 1.95384842405214, 5.935812601914204, 2.4464379859963508, 7.646763012887077]|  4.0917210578918457|      0.07178980|[809, 300, 0, 150]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      76|[-0.7397417895579675, 2.463688021848301, 1.95384842405214, 5.935812601914204, 2.4464379859963508, 7.646763012887077]|  4.0917210578918457|      0.06461082|[820, 304, 0, 152]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      77|[-0.7397417895579675, 2.463688021848301, 1.95384842405214, 5.935812601914204, 2.4464379859963508, 7.646763012887077]|  4.0917210578918457|      0.05814974|[830, 308, 0, 154]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      78|[-0.723851757410673, 2.4815596600590246, 1.9286835133171503, 5.951075821343473, 2.4027763686787247, 7.640686178751703]|  3.9354007244110107|      0.06461082|[840, 312, 0, 156]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      79|[-0.6981668783994928, 2.5117340840233005, 1.8969839211434998, 5.919970525435684, 2.378221669882154, 7.635299877974985]|  3.7505221366882324|      0.07178980|[852, 316, 0, 158]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      80|[-0.6981668783994928, 2.5117340840233005, 1.8969839211434998, 5.919970525435684, 2.378221669882154, 7.635299877974985]|  3.7505221366882324|      0.06461082|[863, 320, 0, 160]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
