k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0]                                                                      |889.3031475218829200|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[2.0, 3.0]                                                                      |889.3031475218829200|      0.10000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[1.986280623848532, 2.9009455769891392]                                         |737.0603637695312500|      1.00000000|[12, 4, 0, 4]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       3|[1.986280623848532, 2.9009455769891392]                                         |737.0603637695312500|      0.10000000|[20, 7, 0, 7]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[1.9733346816075255, 2.8017871049381213]                                        |607.5532226562500000|      1.00000000|[25, 9, 0, 9]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       5|[1.9733346816075255, 2.8017871049381213]                                        |607.5532226562500000|      0.10000000|[31, 11, 0, 11]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[1.9583495907550466, 2.7029162444576795]                                        |497.8508300781250000|      1.00000000|[36, 13, 0, 13]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       7|[1.4973922246931566, 1.8154939624108037]                                        | 44.1969566345214844|     10.00000000|[44, 16, 0, 16]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
       8|[1.4973922246931566, 1.8154939624108037]                                        | 44.1969566345214844|      1.00000000|[50, 18, 0, 18]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[1.320589937729559, 0.6935108537326764]                                         |  0.1338250786066055|      0.10000000|[116, 42, 0, 42]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      20|[1.320589937729559, 0.6935108537326764]                                         |  0.1338250786066055|      0.01000000|[123, 45, 0, 45]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      21|[1.3133384146830567, 0.7003967388250989]                                        |  0.1295959800481796|      0.10000000|[128, 47, 0, 47]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      22|[1.3133384146830567, 0.7003967388250989]                                        |  0.1295959800481796|      0.01000000|[134, 49, 0, 49]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      23|[1.3049282952263115, 0.7058069043237946]                                        |  0.1255867481231689|      0.10000000|[139, 51, 0, 51]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      24|[1.3049282952263115, 0.7058069043237946]                                        |  0.1255867481231689|      0.01000000|[145, 53, 0, 53]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      25|[1.296626920732359, 0.711382492320693]                                          |  0.1219205185770988|      0.10000000|[150, 55, 0, 55]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      26|[1.296626920732359, 0.711382492320693]                                          |  0.1219205185770988|      0.01000000|[156, 57, 0, 57]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      27|[1.2895264156255524, 0.7184239997749396]                                        |  0.1181303560733795|      0.10000000|[162, 59, 0, 59]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      28|[1.2895264156255524, 0.7184239997749396]                                        |  0.1181303560733795|      0.01000000|[169, 62, 0, 62]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      29|[1.283927771586551, 0.726709842213977]                                          |  0.1140559241175652|      0.10000000|[175, 64, 0, 64]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      30|[1.283927771586551, 0.726709842213977]                                          |  0.1140559241175652|      0.01000000|[181, 66, 0, 66]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      31|[1.2812711869519589, 0.7363505142900955]                                        |  0.1099442467093468|      0.10000000|[186, 68, 0, 68]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      32|[1.2812711869519589, 0.7363505142900955]                                        |  0.1099442467093468|      0.01000000|[194, 71, 0, 71]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      33|[1.2772252830629165, 0.7454954944278886]                                        |  0.1058660149574280|      0.10000000|[199, 73, 0, 73]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      34|[1.2772252830629165, 0.7454954944278886]                                        |  0.1058660149574280|      0.01000000|[206, 76, 0, 76]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      35|[1.268863557366387, 0.750980158809234]                                          |  0.1020909324288368|      0.10000000|[212, 78, 0, 78]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      36|[1.268863557366387, 0.750980158809234]                                          |  0.1020909324288368|      0.01000000|[219, 81, 0, 81]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
