k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0]                                                                      | 24.0625000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0]                                                                      | 24.0625000000000000|      0.20000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.1949775802213547, 0.0445392322680262]                                        | 18.6944046020507812|      1.00000000|[15, 5, 0, 5]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
       3|[0.1949775802213547, 0.0445392322680262]                                        | 18.6944046020507812|      0.20000000|[21, 7, 0, 7]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.3827999313508402, 0.1132616042890228]                                        | 13.2247428894042969|      1.00000000|[26, 9, 0, 9]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       5|[0.3827999313508402, 0.1132616042890228]                                        | 13.2247428894042969|      0.20000000|[32, 11, 0, 11]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[0.85759463664284, 0.4303317823465473]                                          |  1.1769767999649048|      0.04000000|[98, 36, 0, 36]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      17|[0.85759463664284, 0.4303317823465473]                                          |  1.1769767999649048|      0.00800000|[104, 38, 0, 38]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[0.8510934682762207, 0.4256697216574455]                                        |  1.1161693334579468|      0.04000000|[111, 41, 0, 41]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      19|[0.8510934682762207, 0.4256697216574455]                                        |  1.1161693334579468|      0.00800000|[117, 43, 0, 43]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[0.8440543817365307, 0.421868240276884]                                         |  1.0690878629684448|      0.04000000|[122, 45, 0, 45]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      21|[0.8440543817365307, 0.421868240276884]                                         |  1.0690878629684448|      0.00800000|[128, 47, 0, 47]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[0.8366358014248167, 0.418874135041818]                                         |  1.0334072113037109|      0.04000000|[135, 50, 0, 50]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      23|[0.8366358014248167, 0.418874135041818]                                         |  1.0334072113037109|      0.00800000|[141, 52, 0, 52]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[0.8286478655532888, 0.41843495340245]                                          |  1.0041846036911011|      0.04000000|[148, 55, 0, 55]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      25|[0.8286478655532888, 0.41843495340245]                                          |  1.0041846036911011|      0.00800000|[156, 58, 0, 58]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[0.8208056959090821, 0.4200162108993438]                                        |  0.9778618812561035|      0.04000000|[164, 61, 0, 61]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      27|[0.8208056959090821, 0.4200162108993438]                                        |  0.9778618812561035|      0.00800000|[170, 63, 0, 63]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[0.8208056959090821, 0.4200162108993438]                                        |  0.9778618812561035|      0.00160000|[176, 65, 0, 65]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      29|[0.8193966312480847, 0.4207741929447301]                                        |  0.9727115631103516|      0.00800000|[182, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      30|[0.813328698094181, 0.4259876550611894]                                         |  0.9482190608978271|      0.04000000|[188, 69, 0, 69]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      31|[0.7758388588803615, 0.4399344093689831]                                        |  0.8339834809303284|      0.20000000|[195, 72, 0, 72]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      32|[0.7758388588803615, 0.4399344093689831]                                        |  0.8339834809303284|      0.04000000|[202, 75, 0, 75]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      33|[0.7758388588803615, 0.4399344093689831]                                        |  0.8339834809303284|      0.00800000|[208, 77, 0, 77]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      34|[0.7711027931488486, 0.4463818647885102]                                        |  0.8092313408851624|      0.04000000|[214, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      35|[0.7711027931488486, 0.4463818647885102]                                        |  0.8092313408851624|      0.00800000|[221, 82, 0, 82]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      36|[0.7654930579348219, 0.4520854488221253]                                        |  0.7860864400863647|      0.04000000|[228, 85, 0, 85]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      37|[0.7654930579348219, 0.4520854488221253]                                        |  0.7860864400863647|      0.00800000|[236, 88, 0, 88]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      38|[0.7654930579348219, 0.4520854488221253]                                        |  0.7860864400863647|      0.00160000|[242, 90, 0, 90]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      39|[0.764242306602853, 0.4530832569728126]                                         |  0.7815752625465393|      0.00800000|[247, 92, 0, 92]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      40|[0.764242306602853, 0.4530832569728126]                                         |  0.7815752625465393|      0.00160000|[254, 95, 0, 95]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      41|[0.7629809225432841, 0.4540675893629459]                                        |  0.7770872116088867|      0.00800000|[259, 97, 0, 97]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      42|[0.7629809225432841, 0.4540675893629459]                                        |  0.7770872116088867|      0.00160000|[265, 99, 0, 99]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      43|[0.7618619022481851, 0.4552111773915455]                                        |  0.7726317048072815|      0.00800000|[271, 101, 0, 101]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      44|[0.7618619022481851, 0.4552111773915455]                                        |  0.7726317048072815|      0.00160000|[277, 103, 0, 103]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      45|[0.7605811185742148, 0.4561701316034302]                                        |  0.7681908607482910|      0.00800000|[283, 105, 0, 105]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      46|[0.7605811185742148, 0.4561701316034302]                                        |  0.7681908607482910|      0.00160000|[290, 108, 0, 108]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      47|[0.7594222663708484, 0.457273336738821]                                         |  0.7637805938720703|      0.00800000|[295, 110, 0, 110]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      48|[0.7534303579231678, 0.4625740002024464]                                        |  0.7420818209648132|      0.04000000|[300, 112, 0, 112]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      49|[0.7534303579231678, 0.4625740002024464]                                        |  0.7420818209648132|      0.00800000|[306, 114, 0, 114]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      50|[0.7457738693769328, 0.464893091218636]                                         |  0.7223019599914551|      0.04000000|[311, 116, 0, 116]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      51|[0.7457738693769328, 0.464893091218636]                                         |  0.7223019599914551|      0.00800000|[317, 118, 0, 118]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      52|[0.7457738693769328, 0.464893091218636]                                         |  0.7223019599914551|      0.00160000|[325, 121, 0, 121]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      53|[0.7446702263021465, 0.4660515263542722]                                        |  0.7179925441741943|      0.00800000|[330, 123, 0, 123]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      54|[0.7384492683586689, 0.4710814053056469]                                        |  0.6969177722930908|      0.04000000|[335, 125, 0, 125]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      55|[0.7384492683586689, 0.4710814053056469]                                        |  0.6969177722930908|      0.00800000|[341, 127, 0, 127]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      56|[0.7384492683586689, 0.4710814053056469]                                        |  0.6969177722930908|      0.00160000|[347, 129, 0, 129]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      57|[0.7372297909094938, 0.4721172019801703]                                        |  0.6927610635757446|      0.00800000|[352, 131, 0, 131]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      58|[0.7372297909094938, 0.4721172019801703]                                        |  0.6927610635757446|      0.00160000|[359, 134, 0, 134]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      59|[0.7360913902765572, 0.4732414990934502]                                        |  0.6886405348777771|      0.00800000|[365, 136, 0, 136]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      60|[0.7360913902765572, 0.4732414990934502]                                        |  0.6886405348777771|      0.00160000|[371, 138, 0, 138]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      61|[0.7348760607532308, 0.4742821595326575]                                        |  0.6845341324806213|      0.00800000|[377, 140, 0, 140]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      62|[0.7287581502104422, 0.479436882666875]                                         |  0.6643314957618713|      0.04000000|[385, 143, 0, 143]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      63|[0.7287581502104422, 0.479436882666875]                                         |  0.6643314957618713|      0.00800000|[391, 145, 0, 145]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      64|[0.7230552886352308, 0.4850473523311702]                                        |  0.6450335979461670|      0.04000000|[398, 148, 0, 148]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      65|[0.7230552886352308, 0.4850473523311702]                                        |  0.6450335979461670|      0.00800000|[404, 150, 0, 150]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      66|[0.7230552886352308, 0.4850473523311702]                                        |  0.6450335979461670|      0.00160000|[411, 153, 0, 153]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      67|[0.7216621374097435, 0.4858342002598852]                                        |  0.6410864591598511|      0.00800000|[416, 155, 0, 155]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      68|[0.7216621374097435, 0.4858342002598852]                                        |  0.6410864591598511|      0.00160000|[423, 158, 0, 158]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      69|[0.7201905496568247, 0.4864622364733788]                                        |  0.6371869444847107|      0.00800000|[429, 160, 0, 160]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
