k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 0.1]                                                                      |  3.0203003000300002|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 0.1]                                                                      |  3.0203003000300002|      0.50000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      12|[0.5349435664212773, 0.1034748752271364]                                        |  0.2521424591541290|      0.06250000|[68, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      13|[0.5349435664212773, 0.1034748752271364]                                        |  0.2521424591541290|      0.03125000|[74, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      14|[0.5038156402888502, 0.1007153979769738]                                        |  0.1987475007772446|      0.06250000|[80, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      15|[0.5038156402888502, 0.1007153979769738]                                        |  0.1987475007772446|      0.03125000|[85, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      16|[0.4725977188827544, 0.0992998122032293]                                        |  0.1543501317501068|      0.06250000|[90, 32, 0, 32]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      17|[0.4725977188827544, 0.0992998122032293]                                        |  0.1543501317501068|      0.03125000|[95, 34, 0, 34]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      18|[0.4725977188827544, 0.0992998122032293]                                        |  0.1543501317501068|      0.01562500|[100, 36, 0, 36]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      19|[0.4570301385499652, 0.0979615044724906]                                        |  0.1351734697818756|      0.03125000|[106, 38, 0, 38]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      20|[0.4570301385499652, 0.0979615044724906]                                        |  0.1351734697818756|      0.01562500|[111, 40, 0, 40]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      21|[0.4414380686315829, 0.0969476106613466]                                        |  0.1178481951355934|      0.03125000|[116, 42, 0, 42]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      22|[0.4414380686315829, 0.0969476106613466]                                        |  0.1178481951355934|      0.01562500|[121, 44, 0, 44]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      23|[0.4258933922644604, 0.0953653143422507]                                        |  0.1022491231560707|      0.03125000|[126, 46, 0, 46]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      24|[0.4258933922644604, 0.0953653143422507]                                        |  0.1022491231560707|      0.01562500|[131, 48, 0, 48]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      25|[0.4103370824216546, 0.0939018085941842]                                        |  0.0882545486092567|      0.03125000|[136, 50, 0, 50]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      26|[0.4103370824216546, 0.0939018085941842]                                        |  0.0882545486092567|      0.01562500|[142, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      27|[0.3947856820026173, 0.0923870247789928]                                        |  0.0757521614432335|      0.03125000|[147, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      28|[0.3947856820026173, 0.0923870247789928]                                        |  0.0757521614432335|      0.01562500|[152, 56, 0, 56]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      29|[0.3791949542514073, 0.0913526973706484]                                        |  0.0646345317363739|      0.03125000|[158, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      30|[0.3791949542514073, 0.0913526973706484]                                        |  0.0646345317363739|      0.01562500|[163, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      31|[0.3636250088070219, 0.0900421921784187]                                        |  0.0547901093959808|      0.03125000|[169, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      32|[0.3636250088070219, 0.0900421921784187]                                        |  0.0547901093959808|      0.01562500|[174, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      33|[0.3636250088070219, 0.0900421921784187]                                        |  0.0547901093959808|      0.00781250|[180, 66, 0, 66]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      34|[0.3558525860925796, 0.0892518749016104]                                        |  0.0503141097724438|      0.01562500|[186, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      35|[0.3558525860925796, 0.0892518749016104]                                        |  0.0503141097724438|      0.00781250|[191, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      36|[0.3480842579103663, 0.0884222765027258]                                        |  0.0461191758513451|      0.01562500|[196, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      37|[0.3480842579103663, 0.0884222765027258]                                        |  0.0461191758513451|      0.00781250|[201, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      38|[0.3403050728308298, 0.0877015575919737]                                        |  0.0421931259334087|      0.01562500|[206, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      39|[0.3403050728308298, 0.0877015575919737]                                        |  0.0421931259334087|      0.00781250|[211, 78, 0, 78]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      40|[0.3325323070694565, 0.0869146213373616]                                        |  0.0385241471230984|      0.01562500|[216, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      41|[0.3325323070694565, 0.0869146213373616]                                        |  0.0385241471230984|      0.00781250|[221, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      42|[0.3247524251565336, 0.0862014638014862]                                        |  0.0351010449230671|      0.01562500|[226, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      43|[0.3247524251565336, 0.0862014638014862]                                        |  0.0351010449230671|      0.00781250|[231, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      44|[0.3169732652277838, 0.0854804734735809]                                        |  0.0319123566150665|      0.01562500|[237, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      45|[0.3169732652277838, 0.0854804734735809]                                        |  0.0319123566150665|      0.00781250|[243, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      46|[0.3092178094539125, 0.0845381030636428]                                        |  0.0289469584822655|      0.01562500|[248, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      47|[0.3092178094539125, 0.0845381030636428]                                        |  0.0289469584822655|      0.00781250|[253, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      48|[0.3014399584790327, 0.0838031265588756]                                        |  0.0261941831558943|      0.01562500|[258, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      49|[0.3014399584790327, 0.0838031265588756]                                        |  0.0261941831558943|      0.00781250|[264, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      50|[0.2936834470395485, 0.0828694850114116]                                        |  0.0236432719975710|      0.01562500|[270, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      51|[0.2936834470395485, 0.0828694850114116]                                        |  0.0236432719975710|      0.00781250|[276, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      52|[0.285927468326138, 0.0819314282715908]                                         |  0.0212841853499413|      0.01562500|[281, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      53|[0.285927468326138, 0.0819314282715908]                                         |  0.0212841853499413|      0.00781250|[286, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      54|[0.285927468326138, 0.0819314282715908]                                         |  0.0212841853499413|      0.00390625|[291, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      55|[0.2820436351591324, 0.0815135419313409]                                        |  0.0201735086739063|      0.00781250|[296, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      56|[0.2820436351591324, 0.0815135419313409]                                        |  0.0201735086739063|      0.00390625|[301, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      57|[0.2781608108726554, 0.0810863831519106]                                        |  0.0191071014851332|      0.00781250|[307, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      58|[0.2781608108726554, 0.0810863831519106]                                        |  0.0191071014851332|      0.00390625|[312, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      59|[0.2742860730307986, 0.0805912107381161]                                        |  0.0180837661027908|      0.00781250|[318, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      60|[0.2742860730307986, 0.0805912107381161]                                        |  0.0180837661027908|      0.00390625|[323, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      61|[0.2704102880836262, 0.0801043020138448]                                        |  0.0171022843569517|      0.00781250|[329, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      62|[0.2704102880836262, 0.0801043020138448]                                        |  0.0171022843569517|      0.00390625|[334, 124, 0, 124]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      63|[0.2665283107967396, 0.079669513091957]                                         |  0.0161615554243326|      0.00781250|[339, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      64|[0.2665283107967396, 0.079669513091957]                                         |  0.0161615554243326|      0.00390625|[344, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      65|[0.2626469820846454, 0.0792289719574715]                                        |  0.0152604058384895|      0.00781250|[349, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      66|[0.2626469820846454, 0.0792289719574715]                                        |  0.0152604058384895|      0.00390625|[354, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      67|[0.2587685551015497, 0.0787635762126531]                                        |  0.0143976658582687|      0.00781250|[359, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      68|[0.2587685551015497, 0.0787635762126531]                                        |  0.0143976658582687|      0.00390625|[365, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      69|[0.2548887373844153, 0.0783099204573607]                                        |  0.0135722784325480|      0.00781250|[371, 138, 0, 138]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      70|[0.2548887373844153, 0.0783099204573607]                                        |  0.0135722784325480|      0.00390625|[377, 140, 0, 140]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      71|[0.2510094394813517, 0.0778518409426624]                                        |  0.0127831185236573|      0.00781250|[382, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      72|[0.2510094394813517, 0.0778518409426624]                                        |  0.0127831185236573|      0.00390625|[387, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      73|[0.2471390457976135, 0.0773237862150253]                                        |  0.0120290676131845|      0.00781250|[393, 146, 0, 146]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      74|[0.2471390457976135, 0.0773237862150253]                                        |  0.0120290676131845|      0.00390625|[398, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      75|[0.2432620224010048, 0.0768468390013336]                                        |  0.0113090919330716|      0.00781250|[404, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      76|[0.2432620224010048, 0.0768468390013336]                                        |  0.0113090919330716|      0.00390625|[409, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      77|[0.2393870059702135, 0.0763538514522034]                                        |  0.0106221241876483|      0.00781250|[414, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      78|[0.2393870059702135, 0.0763538514522034]                                        |  0.0106221241876483|      0.00390625|[419, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      79|[0.2355211618538636, 0.0757934602222729]                                        |  0.0099671529605985|      0.00781250|[424, 158, 0, 158]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      80|[0.2355211618538636, 0.0757934602222729]                                        |  0.0099671529605985|      0.00390625|[430, 160, 0, 160]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
