k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.25, 0.39, 0.415, 0.39]                                                       |  0.0053136153581918|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.25, 0.39, 0.415, 0.39]                                                       |  0.0053136153581918|      0.90000000|[15, 2, 0, 2]                                                              |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      56|[0.2469733843142711, 0.3900154070021133, 0.4152233935269743, 0.3897745170110864]|  0.0049306452274323|      0.00338139|[741, 112, 0, 112]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      57|[0.2469733843142711, 0.3900154070021133, 0.4152233935269743, 0.3897745170110864]|  0.0049306452274323|      0.00304325|[754, 114, 0, 114]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      58|[0.2469733843142711, 0.3900154070021133, 0.4152233935269743, 0.3897745170110864]|  0.0049306452274323|      0.00273893|[767, 116, 0, 116]                                                         |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      59|[0.2469733843142711, 0.3900154070021133, 0.4152233935269743, 0.3897745170110864]|  0.0049306452274323|      0.00246503|[780, 118, 0, 118]                                                         |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      60|[0.2445276648961201, 0.3900744174770825, 0.4153747487700198, 0.3895128646108042]|  0.0046577579341829|      0.00273893|[793, 120, 0, 120]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      61|[0.2445276648961201, 0.3900744174770825, 0.4153747487700198, 0.3895128646108042]|  0.0046577579341829|      0.00246503|[806, 122, 0, 122]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      62|[0.2420921310302265, 0.3901924820863067, 0.4155126209520664, 0.3891787644847943]|  0.0044176322408020|      0.00273893|[819, 124, 0, 124]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      63|[0.2420921310302265, 0.3901924820863067, 0.4155126209520664, 0.3891787644847943]|  0.0044176322408020|      0.00246503|[832, 126, 0, 126]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      64|[0.2420921310302265, 0.3901924820863067, 0.4155126209520664, 0.3891787644847943]|  0.0044176322408020|      0.00221853|[846, 128, 0, 128]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      65|[0.2399138304657899, 0.3903556734974754, 0.4156260260411506, 0.388808095713045] |  0.0042288750410080|      0.00246503|[859, 130, 0, 130]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      66|[0.2399138304657899, 0.3903556734974754, 0.4156260260411506, 0.388808095713045] |  0.0042288750410080|      0.00221853|[872, 132, 0, 132]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      67|[0.2399138304657899, 0.3903556734974754, 0.4156260260411506, 0.388808095713045] |  0.0042288750410080|      0.00199668|[885, 134, 0, 134]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      68|[0.2379668030680783, 0.3905282293735016, 0.4156887507806757, 0.3884054819176139]|  0.0040805591270328|      0.00221853|[898, 136, 0, 136]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      69|[0.2379668030680783, 0.3905282293735016, 0.4156887507806757, 0.3884054819176139]|  0.0040805591270328|      0.00199668|[911, 138, 0, 138]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      70|[0.2379668030680783, 0.3905282293735016, 0.4156887507806757, 0.3884054819176139]|  0.0040805591270328|      0.00179701|[925, 140, 0, 140]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      71|[0.2379668030680783, 0.3905282293735016, 0.4156887507806757, 0.3884054819176139]|  0.0040805591270328|      0.00161731|[938, 142, 0, 142]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      72|[0.2364184773914284, 0.3907536780532004, 0.4157461247162108, 0.3880001943679054]|  0.0039746216498315|      0.00179701|[951, 144, 0, 144]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      73|[0.2364184773914284, 0.3907536780532004, 0.4157461247162108, 0.3880001943679054]|  0.0039746216498315|      0.00161731|[965, 146, 0, 146]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      74|[0.2364184773914284, 0.3907536780532004, 0.4157461247162108, 0.3880001943679054]|  0.0039746216498315|      0.00145558|[978, 148, 0, 148]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      75|[0.2350506709464441, 0.3910083740747782, 0.4157895328568623, 0.3875746834851]   |  0.0038895944599062|      0.00161731|[991, 150, 0, 150]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      76|[0.2350506709464441, 0.3910083740747782, 0.4157895328568623, 0.3875746834851]   |  0.0038895944599062|      0.00145558|[1004, 152, 0, 152]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      77|[0.2350506709464441, 0.3910083740747782, 0.4157895328568623, 0.3875746834851]   |  0.0038895944599062|      0.00131002|[1017, 154, 0, 154]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      78|[0.2338519471938204, 0.3912917176765123, 0.4158342295796665, 0.3871309113540757]|  0.0038208893965930|      0.00145558|[1030, 156, 0, 156]                                                        |  | trying linear partial model with 8 points | iterate success | actual_k=1
      79|[0.2338519471938204, 0.3912917176765123, 0.4158342295796665, 0.3871309113540757]|  0.0038208893965930|      0.00131002|[1043, 158, 0, 158]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      80|[0.2338519471938204, 0.3912917176765123, 0.4158342295796665, 0.3871309113540757]|  0.0038208893965930|      0.00117902|[1057, 160, 0, 160]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
