k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, 10.0, 10.0]                                                              |83210000.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.837735710342441, 10.088547766945183, 9.017233703635014]                      |33320054.0000000000000000|      1.11111111|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[10.360285406481264, 10.446199922423098, 8.104219655560291]                     |12482022.0000000000000000|      1.23456790|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[9.965598522946253, 10.328276890399966, 6.940400801424211]                      |3297442.2500000000000000|      1.37174211|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       4|[10.811011015269056, 10.732148145822617, 5.938481568139013]                     |1921954.7500000000000000|      1.52415790|[22, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[9.485166378270717, 10.502209787577398, 5.2227150821311]                        |1344104.0000000000000000|      1.69350878|[27, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       6|[9.228059013056827, 8.89987232071058, 5.706845680028031]                        |956082.5000000000000000|      1.88167642|[32, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[9.228059013056827, 8.89987232071058, 5.706845680028031]                        |956082.5000000000000000|      1.69350878|[37, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[8.02893878933396, 8.433524290741998, 4.605663499462216]                        |438089.2500000000000000|      1.88167642|[42, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       9|[8.02893878933396, 8.433524290741998, 4.605663499462216]                        |438089.2500000000000000|      1.69350878|[47, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[8.02893878933396, 8.433524290741998, 4.605663499462216]                        |438089.2500000000000000|      1.52415790|[53, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[7.471024510576108, 7.363922659749835, 3.6741371600177066]                      |241088.6093750000000000|      1.69350878|[58, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      12|[6.071543951954462, 6.638498315472087, 3.0551172269285667]                      |120831.3046875000000000|      1.88167642|[64, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      13|[5.618773522803888, 4.891529185220275, 3.5878497657378468]                      |39693.1289062500000000|      2.09075158|[69, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      14|[5.618773522803888, 4.891529185220275, 3.5878497657378468]                      |39693.1289062500000000|      1.88167642|[74, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[5.618773522803888, 4.891529185220275, 3.5878497657378468]                      |39693.1289062500000000|      1.69350878|[80, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[4.32238350400476, 3.935061688248091, 3.0658202290388177]                       |11075.7500000000000000|      1.88167642|[85, 32, 0, 32]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      17|[4.32238350400476, 3.935061688248091, 3.0658202290388177]                       |11075.7500000000000000|      1.69350878|[91, 34, 0, 34]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[4.6914865156919445, 2.950381872151003, 1.7383637825491802]                     |4221.1020507812500000|      1.88167642|[97, 36, 0, 36]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      19|[3.7606934511697805, 1.3223587999453026, 1.8928672092927257]                    |458.8248291015625000|      2.09075158|[103, 38, 0, 38]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      20|[3.7606934511697805, 1.3223587999453026, 1.8928672092927257]                    |458.8248291015625000|      1.88167642|[108, 40, 0, 40]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[3.126339325509245, -0.3734659596316579, 1.38053978514353]                      | 59.9188385009765625|      2.09075158|[113, 42, 0, 42]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      22|[3.126339325509245, -0.3734659596316579, 1.38053978514353]                      | 59.9188385009765625|      1.88167642|[118, 44, 0, 44]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[3.126339325509245, -0.3734659596316579, 1.38053978514353]                      | 59.9188385009765625|      1.69350878|[124, 46, 0, 46]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[3.126339325509245, -0.3734659596316579, 1.38053978514353]                      | 59.9188385009765625|      1.52415790|[129, 48, 0, 48]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      25|[3.126339325509245, -0.3734659596316579, 1.38053978514353]                      | 59.9188385009765625|      1.37174211|[134, 50, 0, 50]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[3.126339325509245, -0.3734659596316579, 1.38053978514353]                      | 59.9188385009765625|      1.23456790|[140, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[3.126339325509245, -0.3734659596316579, 1.38053978514353]                      | 59.9188385009765625|      1.11111111|[146, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[2.2031668740917647, 0.2335871777394859, 1.2630365316300263]                    | 15.6473760604858398|      1.23456790|[152, 56, 0, 56]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      29|[2.2031668740917647, 0.2335871777394859, 1.2630365316300263]                    | 15.6473760604858398|      1.11111111|[158, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      60|[0.4278347044517169, 0.099439166070466, 0.5956886500747054]                     |  0.0322673656046391|      0.09847709|[329, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      61|[0.4278347044517169, 0.099439166070466, 0.5956886500747054]                     |  0.0322673656046391|      0.08862938|[335, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      62|[0.4278347044517169, 0.099439166070466, 0.5956886500747054]                     |  0.0322673656046391|      0.07976644|[341, 124, 0, 124]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      63|[0.4278347044517169, 0.099439166070466, 0.5956886500747054]                     |  0.0322673656046391|      0.07178980|[346, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      64|[0.4278347044517169, 0.099439166070466, 0.5956886500747054]                     |  0.0322673656046391|      0.06461082|[352, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      65|[0.4278347044517169, 0.099439166070466, 0.5956886500747054]                     |  0.0322673656046391|      0.05814974|[358, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      66|[0.4278347044517169, 0.099439166070466, 0.5956886500747054]                     |  0.0322673656046391|      0.05233476|[364, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      67|[0.4278347044517169, 0.099439166070466, 0.5956886500747054]                     |  0.0322673656046391|      0.04710129|[370, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      68|[0.4278347044517169, 0.099439166070466, 0.5956886500747054]                     |  0.0322673656046391|      0.04239116|[376, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      69|[0.4278347044517169, 0.099439166070466, 0.5956886500747054]                     |  0.0322673656046391|      0.03815204|[381, 138, 0, 138]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      70|[0.4278347044517169, 0.099439166070466, 0.5956886500747054]                     |  0.0322673656046391|      0.03433684|[386, 140, 0, 140]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      71|[0.3995688107982371, 0.1167133184621174, 0.6047253183154918]                    |  0.0191068891435862|      0.03815204|[392, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      72|[0.3995688107982371, 0.1167133184621174, 0.6047253183154918]                    |  0.0191068891435862|      0.03433684|[397, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      73|[0.3743469762041222, 0.1400111749798539, 0.6044296848263074]                    |  0.0100645748898387|      0.03815204|[403, 146, 0, 146]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      74|[0.3743469762041222, 0.1400111749798539, 0.6044296848263074]                    |  0.0100645748898387|      0.03433684|[409, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      75|[0.3743469762041222, 0.1400111749798539, 0.6044296848263074]                    |  0.0100645748898387|      0.03090315|[415, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      76|[0.3743469762041222, 0.1400111749798539, 0.6044296848263074]                    |  0.0100645748898387|      0.02781284|[421, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      77|[0.3743469762041222, 0.1400111749798539, 0.6044296848263074]                    |  0.0100645748898387|      0.02503156|[426, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      78|[0.3743469762041222, 0.1400111749798539, 0.6044296848263074]                    |  0.0100645748898387|      0.02252840|[431, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      79|[0.3743469762041222, 0.1400111749798539, 0.6044296848263074]                    |  0.0100645748898387|      0.02027556|[436, 158, 0, 158]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      80|[0.3547936897351472, 0.1438091196848045, 0.600642479922155]                     |  0.0068962452933192|      0.02252840|[442, 160, 0, 160]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
