k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |  6.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0]                                                                      |  6.0000000000000000|      0.20000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      26|[1.7349284992930427, -0.4151807422883271]                                       |  0.4243880212306976|      0.04000000|[142, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      27|[1.7537206376593009, -0.4504915839042304]                                       |  0.3749222159385681|      0.20000000|[147, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      28|[1.7537206376593009, -0.4504915839042304]                                       |  0.3749222159385681|      0.04000000|[152, 56, 0, 56]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      29|[1.773217941801636, -0.4854180084447023]                                        |  0.3283432424068451|      0.20000000|[158, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      30|[1.773217941801636, -0.4854180084447023]                                        |  0.3283432424068451|      0.04000000|[163, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      31|[1.79461719902967, -0.5192125611135635]                                         |  0.2847101688385010|      0.20000000|[169, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      32|[1.79461719902967, -0.5192125611135635]                                         |  0.2847101688385010|      0.04000000|[174, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      33|[1.8126761114051553, -0.5549039562083835]                                       |  0.2440056651830673|      0.20000000|[180, 66, 0, 66]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      34|[1.8126761114051553, -0.5549039562083835]                                       |  0.2440056651830673|      0.04000000|[186, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      35|[1.8345933153205796, -0.5883649211157157]                                       |  0.2062738984823227|      0.20000000|[191, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      36|[1.8345933153205796, -0.5883649211157157]                                       |  0.2062738984823227|      0.04000000|[196, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      37|[1.8521579764190153, -0.6243021257996795]                                       |  0.1715250909328461|      0.20000000|[201, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      38|[1.8521579764190153, -0.6243021257996795]                                       |  0.1715250909328461|      0.04000000|[206, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      39|[1.8704080448582827, -0.6598961562256098]                                       |  0.1397778987884521|      0.20000000|[211, 78, 0, 78]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      40|[1.8704080448582827, -0.6598961562256098]                                       |  0.1397778987884521|      0.04000000|[216, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      41|[1.8911583696080876, -0.6940929985181028]                                       |  0.1111328229308128|      0.20000000|[221, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      42|[1.8911583696080876, -0.6940929985181028]                                       |  0.1111328229308128|      0.04000000|[226, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      43|[1.909804371035439, -0.7294812258087033]                                        |  0.0856447741389275|      0.20000000|[231, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      44|[1.909804371035439, -0.7294812258087033]                                        |  0.0856447741389275|      0.04000000|[237, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      45|[1.9281555375375503, -0.7650232388075726]                                       |  0.0633966028690338|      0.20000000|[243, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      46|[1.9281555375375503, -0.7650232388075726]                                       |  0.0633966028690338|      0.04000000|[248, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      47|[1.9423462401229123, -0.8024214200485609]                                       |  0.0445014797151089|      0.20000000|[253, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      48|[1.9423462401229123, -0.8024214200485609]                                       |  0.0445014797151089|      0.04000000|[258, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      49|[1.9635778158033832, -0.8363215704040451]                                       |  0.0290450546890497|      0.20000000|[264, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      50|[1.9635778158033832, -0.8363215704040451]                                       |  0.0290450546890497|      0.04000000|[270, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      51|[1.9635778158033832, -0.8363215704040451]                                       |  0.0290450546890497|      0.00800000|[276, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      52|[1.9663709190115262, -0.8438181412513499]                                       |  0.0263289324939251|      0.04000000|[281, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      53|[1.9663709190115262, -0.8438181412513499]                                       |  0.0263289324939251|      0.00800000|[286, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      54|[1.9691567250013524, -0.8513174268831316]                                       |  0.0237472672015429|      0.04000000|[291, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      55|[1.9691567250013524, -0.8513174268831316]                                       |  0.0237472672015429|      0.00800000|[296, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      56|[1.9721844821985173, -0.8587223364946676]                                       |  0.0213036127388477|      0.04000000|[301, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      57|[1.9721844821985173, -0.8587223364946676]                                       |  0.0213036127388477|      0.00800000|[307, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      58|[1.974701072946918, -0.8663162005311817]                                        |  0.0189917422831059|      0.04000000|[312, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      59|[1.974701072946918, -0.8663162005311817]                                        |  0.0189917422831059|      0.00800000|[318, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      60|[1.9773028443208738, -0.8738813036843228]                                       |  0.0168144982308149|      0.04000000|[323, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      61|[1.9773028443208738, -0.8738813036843228]                                       |  0.0168144982308149|      0.00800000|[329, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      62|[1.9799913111851957, -0.8814160330039098]                                       |  0.0147735327482224|      0.04000000|[334, 124, 0, 124]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      63|[1.9799913111851957, -0.8814160330039098]                                       |  0.0147735327482224|      0.00800000|[339, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      64|[1.9821816404981458, -0.8891103463261518]                                       |  0.0128649938851595|      0.04000000|[344, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      65|[1.9821816404981458, -0.8891103463261518]                                       |  0.0128649938851595|      0.00800000|[349, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      66|[1.9845412070593622, -0.8967544581544279]                                       |  0.0110907917842269|      0.04000000|[354, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      67|[1.9845412070593622, -0.8967544581544279]                                       |  0.0110907917842269|      0.00800000|[359, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      68|[1.9870923773589306, -0.9043367750894155]                                       |  0.0094543145969510|      0.04000000|[365, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      69|[1.9870923773589306, -0.9043367750894155]                                       |  0.0094543145969510|      0.00800000|[371, 138, 0, 138]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      70|[1.9888379242257983, -0.9121440195543703]                                       |  0.0079469261690974|      0.04000000|[377, 140, 0, 140]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      71|[1.9888379242257983, -0.9121440195543703]                                       |  0.0079469261690974|      0.00800000|[382, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      72|[1.9901560976229808, -0.9200346734496416]                                       |  0.0065733804367483|      0.04000000|[387, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      73|[1.9901560976229808, -0.9200346734496416]                                       |  0.0065733804367483|      0.00800000|[393, 146, 0, 146]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      74|[1.9925740154036176, -0.9276605290479388]                                       |  0.0053355996496975|      0.04000000|[398, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      75|[1.9925740154036176, -0.9276605290479388]                                       |  0.0053355996496975|      0.00800000|[404, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      76|[1.993882628717303, -0.9355527740514372]                                        |  0.0042236214503646|      0.04000000|[409, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      77|[1.993882628717303, -0.9355527740514372]                                        |  0.0042236214503646|      0.00800000|[414, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      78|[1.994560203493724, -0.9435240281825233]                                        |  0.0032454701140523|      0.04000000|[419, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      79|[1.994560203493724, -0.9435240281825233]                                        |  0.0032454701140523|      0.00800000|[424, 158, 0, 158]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      80|[1.995711590767233, -0.9514407388218231]                                        |  0.0023930401075631|      0.04000000|[430, 160, 0, 160]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
