k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0, -8.0]                                                                |148.9993291872793577|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|      5.00000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|      1.00000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[1.6164133994014809, 0.0411609126941993, -7.936094649409442]                    |  3.6139137744903564|      0.20000000|[112, 44, 0, 44]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      14|[1.4764553807357061, 0.0511401954699038, -8.078615409042673]                    |  3.1821899414062500|      1.00000000|[118, 46, 0, 46]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      15|[1.4764553807357061, 0.0511401954699038, -8.078615409042673]                    |  3.1821899414062500|      0.20000000|[128, 50, 0, 50]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      16|[1.2919161789519698, 0.0762966078421969, -8.005728936212822]                    |  2.6751236915588379|      1.00000000|[134, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      17|[1.2919161789519698, 0.0762966078421969, -8.005728936212822]                    |  2.6751236915588379|      0.20000000|[145, 56, 0, 56]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      18|[1.1494633675088477, -0.0616077727411129, -7.979469112757895]                   |  2.3239235877990723|      1.00000000|[151, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      19|[1.1494633675088477, -0.0616077727411129, -7.979469112757895]                   |  2.3239235877990723|      0.20000000|[163, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      20|[0.94993775515777, -0.0478750406680142, -7.9784985017466195]                    |  1.9037741422653198|      1.00000000|[170, 65, 0, 65]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | iterate success | actual_k=1
      21|[0.94993775515777, -0.0478750406680142, -7.9784985017466195]                    |  1.9037741422653198|      0.20000000|[181, 69, 0, 69]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      22|[0.7526291562410454, -0.0764689612669489, -7.99436369945421]                    |  1.5707634687423706|      1.00000000|[188, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | iterate success | actual_k=1
      23|[0.7526291562410454, -0.0764689612669489, -7.99436369945421]                    |  1.5707634687423706|      0.20000000|[199, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      24|[0.7526291562410454, -0.0764689612669489, -7.99436369945421]                    |  1.5707634687423706|      0.04000000|[211, 81, 0, 81]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      25|[0.7133687793011588, -0.073307260238204, -7.987390432705917]                    |  1.5128306150436401|      0.20000000|[216, 83, 0, 83]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      26|[0.7133687793011588, -0.073307260238204, -7.987390432705917]                    |  1.5128306150436401|      0.04000000|[226, 87, 0, 87]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      27|[0.6768873784927306, -0.0741853464259981, -8.003771408247735]                   |  1.4622254371643066|      0.20000000|[232, 89, 0, 89]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      28|[0.6768873784927306, -0.0741853464259981, -8.003771408247735]                   |  1.4622254371643066|      0.04000000|[242, 93, 0, 93]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      29|[0.6597952023594361, -0.0615031209920754, -7.969903744125868]                   |  1.4379700422286987|      0.20000000|[247, 95, 0, 95]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      30|[0.6597952023594361, -0.0615031209920754, -7.969903744125868]                   |  1.4379700422286987|      0.04000000|[258, 99, 0, 99]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      31|[0.6225228005621392, -0.0532622854021036, -7.981856011401993]                   |  1.3893942832946777|      0.20000000|[263, 101, 0, 101]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      32|[0.6225228005621392, -0.0532622854021036, -7.981856011401993]                   |  1.3893942832946777|      0.04000000|[273, 105, 0, 105]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      33|[0.586255540790064, -0.0480773920637142, -7.965799774305638]                    |  1.3450959920883179|      0.20000000|[279, 107, 0, 107]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      34|[0.586255540790064, -0.0480773920637142, -7.965799774305638]                    |  1.3450959920883179|      0.04000000|[289, 111, 0, 111]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      35|[0.5478550834476407, -0.0425988472490127, -7.975566576372129]                   |  1.3011211156845093|      0.20000000|[295, 113, 0, 113]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      36|[0.5478550834476407, -0.0425988472490127, -7.975566576372129]                   |  1.3011211156845093|      0.04000000|[306, 117, 0, 117]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      37|[0.5085961972588277, -0.0351361010109377, -7.973820932135774]                   |  1.2591308355331421|      0.20000000|[311, 119, 0, 119]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      38|[0.5085961972588277, -0.0351361010109377, -7.973820932135774]                   |  1.2591308355331421|      0.04000000|[323, 123, 0, 123]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      39|[0.4735047068429421, -0.0421370716537698, -7.991697556829771]                   |  1.2251594066619873|      0.20000000|[328, 125, 0, 125]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      40|[0.4735047068429421, -0.0421370716537698, -7.991697556829771]                   |  1.2251594066619873|      0.04000000|[338, 129, 0, 129]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      41|[0.4335559234205412, -0.040162531188626, -7.991254958793609]                    |  1.1887800693511963|      0.20000000|[346, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      42|[0.4335559234205412, -0.040162531188626, -7.991254958793609]                    |  1.1887800693511963|      0.04000000|[357, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      43|[0.3936311939978116, -0.037789999140314, -7.990632807524571]                    |  1.1555905342102051|      0.20000000|[364, 139, 0, 139]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      44|[0.3936311939978116, -0.037789999140314, -7.990632807524571]                    |  1.1555905342102051|      0.04000000|[374, 143, 0, 143]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      45|[0.3552298045874686, -0.033660941693804, -7.980226839239082]                    |  1.1265621185302734|      0.20000000|[380, 145, 0, 145]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      46|[0.3552298045874686, -0.033660941693804, -7.980226839239082]                    |  1.1265621185302734|      0.04000000|[391, 149, 0, 149]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      47|[0.3245577423861209, -0.0263798218468956, -7.955605509175667]                   |  1.1052961349487305|      0.20000000|[397, 151, 0, 151]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      48|[0.3245577423861209, -0.0263798218468956, -7.955605509175667]                   |  1.1052961349487305|      0.04000000|[408, 155, 0, 155]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      49|[0.2894851552010328, -0.0451831190412755, -7.951562040026011]                   |  1.0849587917327881|      0.20000000|[413, 157, 0, 157]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      50|[0.2894851552010328, -0.0451831190412755, -7.951562040026011]                   |  1.0849587917327881|      0.04000000|[425, 161, 0, 161]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
