k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7503748359903852|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5721016647027786, 0.8378909827431191, 5.258673103195998, 5.240777232718485, 6.354948935827767, 7.934180589559277]|190.2458343505859375|      2.00000000|[11, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
      19|[-2.015178356171103, 2.9068629306092917, 1.4297979468861175, 3.4934678338440213, 4.144405220317284, 6.218666146148988]|  3.4054744243621826|      0.50000000|[207, 76, 0, 38]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      20|[-2.015178356171103, 2.9068629306092917, 1.4297979468861175, 3.4934678338440213, 4.144405220317284, 6.218666146148988]|  3.4054744243621826|      0.25000000|[218, 80, 0, 40]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      21|[-2.0462630907575177, 3.0173588743919137, 1.4107601218338939, 3.378777698027779, 4.016439977563122, 6.079263792173594]|  2.6642863750457764|      0.50000000|[229, 84, 0, 42]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      22|[-2.0462630907575177, 3.0173588743919137, 1.4107601218338939, 3.378777698027779, 4.016439977563122, 6.079263792173594]|  2.6642863750457764|      0.25000000|[240, 88, 0, 44]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      23|[-2.0462630907575177, 3.0173588743919137, 1.4107601218338939, 3.378777698027779, 4.016439977563122, 6.079263792173594]|  2.6642863750457764|      0.12500000|[251, 92, 0, 46]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      24|[-2.022043919790255, 3.107263462705069, 1.430640133438857, 3.3283240399275145, 3.963569464904221, 6.044342177491943]|  2.3109829425811768|      0.25000000|[261, 96, 0, 48]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      25|[-2.0324837543071053, 3.2932711524263683, 1.471629868448744, 3.2916412013266925, 3.833502407199803, 5.955748042833228]|  1.7252814769744873|      0.50000000|[271, 100, 0, 50]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      26|[-2.0324837543071053, 3.2932711524263683, 1.471629868448744, 3.2916412013266925, 3.833502407199803, 5.955748042833228]|  1.7252814769744873|      0.25000000|[281, 104, 0, 52]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      27|[-2.0324837543071053, 3.2932711524263683, 1.471629868448744, 3.2916412013266925, 3.833502407199803, 5.955748042833228]|  1.7252814769744873|      0.12500000|[291, 108, 0, 54]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      28|[-2.0324837543071053, 3.2932711524263683, 1.471629868448744, 3.2916412013266925, 3.833502407199803, 5.955748042833228]|  1.7252814769744873|      0.06250000|[302, 112, 0, 56]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      29|[-2.0377326690137245, 3.334386066283935, 1.4735429982125954, 3.26654396041382, 3.7996196221332323, 5.935581534407426]|  1.5851310491561890|      0.12500000|[314, 116, 0, 58]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      30|[-2.110643066494628, 3.3686001976431372, 1.4599639276531415, 3.2580307294938877, 3.749382182367018, 5.855845717221589]|  1.4314330816268921|      0.25000000|[325, 120, 0, 60]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      31|[-2.110643066494628, 3.3686001976431372, 1.4599639276531415, 3.2580307294938877, 3.749382182367018, 5.855845717221589]|  1.4314330816268921|      0.12500000|[335, 124, 0, 62]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      32|[-2.0771775664993193, 3.436830459303189, 1.460853216595847, 3.1725117556487397, 3.7230341890274143, 5.812936636265569]|  1.1901067495346069|      0.25000000|[347, 128, 0, 64]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      33|[-2.0771775664993193, 3.436830459303189, 1.460853216595847, 3.1725117556487397, 3.7230341890274143, 5.812936636265569]|  1.1901067495346069|      0.12500000|[358, 132, 0, 66]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      34|[-2.129008029676576, 3.480068034185147, 1.4072813386947107, 3.1323622912999847, 3.655454454267882, 5.767990345365838]|  1.0907813310623169|      0.25000000|[368, 136, 0, 68]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      35|[-2.129008029676576, 3.480068034185147, 1.4072813386947107, 3.1323622912999847, 3.655454454267882, 5.767990345365838]|  1.0907813310623169|      0.12500000|[378, 140, 0, 70]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      36|[-2.0456092705520064, 3.526658718460376, 1.465027313731838, 3.088447889719282, 3.651775375560506, 5.733028263106151]|  0.9085875153541565|      0.25000000|[388, 144, 0, 72]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      37|[-2.0456092705520064, 3.526658718460376, 1.465027313731838, 3.088447889719282, 3.651775375560506, 5.733028263106151]|  0.9085875153541565|      0.12500000|[400, 148, 0, 74]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      38|[-2.071459255977352, 3.5646560540316248, 1.4322278749601849, 3.033637165792987, 3.566784093984339, 5.686023538258791]|  0.7572240233421326|      0.25000000|[410, 152, 0, 76]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      39|[-2.071459255977352, 3.5646560540316248, 1.4322278749601849, 3.033637165792987, 3.566784093984339, 5.686023538258791]|  0.7572240233421326|      0.12500000|[421, 156, 0, 78]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      40|[-2.002531225624916, 3.6084922128363304, 1.4343011311025726, 2.9989596739703495, 3.517577286805781, 5.6130565518188025]|  0.6127290725708008|      0.25000000|[432, 160, 0, 80]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      41|[-2.002531225624916, 3.6084922128363304, 1.4343011311025726, 2.9989596739703495, 3.517577286805781, 5.6130565518188025]|  0.6127290725708008|      0.12500000|[442, 164, 0, 82]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      42|[-2.002531225624916, 3.6084922128363304, 1.4343011311025726, 2.9989596739703495, 3.517577286805781, 5.6130565518188025]|  0.6127290725708008|      0.06250000|[452, 168, 0, 84]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      43|[-2.0367499750208164, 3.6166505313241966, 1.4558457647228413, 2.972667860794481, 3.487645084463259, 5.588208984246683]|  0.5527137517929077|      0.12500000|[463, 172, 0, 86]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      44|[-2.0148128910771046, 3.6788071010787258, 1.4809157676667262, 2.897865975335124, 3.425175146277832, 5.554238336745867]|  0.4100309908390045|      0.25000000|[473, 176, 0, 88]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      45|[-2.0148128910771046, 3.6788071010787258, 1.4809157676667262, 2.897865975335124, 3.425175146277832, 5.554238336745867]|  0.4100309908390045|      0.12500000|[483, 180, 0, 90]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      46|[-2.0148128910771046, 3.6788071010787258, 1.4809157676667262, 2.897865975335124, 3.425175146277832, 5.554238336745867]|  0.4100309908390045|      0.06250000|[494, 184, 0, 92]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      47|[-2.013509633559782, 3.7082577511235035, 1.4864808180988074, 2.8832854038082663, 3.3936670252289507, 5.511801487341238]|  0.3509082794189453|      0.12500000|[504, 188, 0, 94]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      48|[-2.013509633559782, 3.7082577511235035, 1.4864808180988074, 2.8832854038082663, 3.3936670252289507, 5.511801487341238]|  0.3509082794189453|      0.06250000|[514, 192, 0, 96]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      49|[-2.0183451695609165, 3.7309850768718658, 1.486672531086676, 2.8462871540558323, 3.356048917620014, 5.487670449294382]|  0.2917787730693817|      0.12500000|[526, 196, 0, 98]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      50|[-2.0183451695609165, 3.7309850768718658, 1.486672531086676, 2.8462871540558323, 3.356048917620014, 5.487670449294382]|  0.2917787730693817|      0.06250000|[537, 200, 0, 100]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      51|[-2.0325865011780335, 3.7455338880548816, 1.4768916220290225, 2.823569313108276, 3.3075718570980652, 5.46464927011583]|  0.2553530633449554|      0.12500000|[547, 204, 0, 102]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      52|[-2.0325865011780335, 3.7455338880548816, 1.4768916220290225, 2.823569313108276, 3.3075718570980652, 5.46464927011583]|  0.2553530633449554|      0.06250000|[558, 208, 0, 104]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      53|[-2.0152118352166215, 3.7755903754973037, 1.4847886541107689, 2.775078553174153, 3.2997806069382203, 5.4495974246605146]|  0.2036786824464798|      0.12500000|[570, 212, 0, 106]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      54|[-2.0152118352166215, 3.7755903754973037, 1.4847886541107689, 2.775078553174153, 3.2997806069382203, 5.4495974246605146]|  0.2036786824464798|      0.06250000|[581, 216, 0, 108]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      55|[-2.0212372654847672, 3.807551782921617, 1.5013048206168296, 2.735630992749407, 3.27883327778068, 5.425499120836665]|  0.1577884256839752|      0.12500000|[592, 220, 0, 110]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      56|[-2.0212372654847672, 3.807551782921617, 1.5013048206168296, 2.735630992749407, 3.27883327778068, 5.425499120836665]|  0.1577884256839752|      0.06250000|[603, 224, 0, 112]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      57|[-2.0212372654847672, 3.807551782921617, 1.5013048206168296, 2.735630992749407, 3.27883327778068, 5.425499120836665]|  0.1577884256839752|      0.03125000|[613, 228, 0, 114]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      58|[-2.013605606923418, 3.8161504634688965, 1.5133873441472536, 2.721349860080364, 3.2697683070703047, 5.405194659226104]|  0.1429140418767929|      0.06250000|[624, 232, 0, 116]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      59|[-2.013605606923418, 3.8161504634688965, 1.5133873441472536, 2.721349860080364, 3.2697683070703047, 5.405194659226104]|  0.1429140418767929|      0.03125000|[635, 236, 0, 118]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      60|[-2.025946236218836, 3.8438250210143887, 1.5073111511933772, 2.721657857422147, 3.2687132752495422, 5.4096960099052]|  0.1329216957092285|      0.06250000|[647, 240, 0, 120]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      61|[-2.025946236218836, 3.8438250210143887, 1.5073111511933772, 2.721657857422147, 3.2687132752495422, 5.4096960099052]|  0.1329216957092285|      0.03125000|[657, 244, 0, 122]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      62|[-2.030592761692328, 3.85661654412278, 1.5074189803110796, 2.693989620168855, 3.2638092530292293, 5.40837055759324]|  0.1173694580793381|      0.06250000|[668, 248, 0, 124]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      63|[-2.030592761692328, 3.85661654412278, 1.5074189803110796, 2.693989620168855, 3.2638092530292293, 5.40837055759324]|  0.1173694580793381|      0.03125000|[678, 252, 0, 126]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      64|[-2.030592761692328, 3.85661654412278, 1.5074189803110796, 2.693989620168855, 3.2638092530292293, 5.40837055759324]|  0.1173694580793381|      0.01562500|[690, 256, 0, 128]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      65|[-2.0410227078638754, 3.8654591431847063, 1.5026966530176016, 2.6968988170063413, 3.259154328098424, 5.406194974390684]|  0.1130142658948898|      0.03125000|[701, 260, 0, 130]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      66|[-2.035536613658963, 3.872748808222683, 1.5009080331680438, 2.6746914853201367, 3.24843484380668, 5.3894005119419885]|  0.0980400219559669|      0.06250000|[711, 264, 0, 132]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      67|[-2.035536613658963, 3.872748808222683, 1.5009080331680438, 2.6746914853201367, 3.24843484380668, 5.3894005119419885]|  0.0980400219559669|      0.03125000|[723, 268, 0, 134]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      68|[-2.0466452869346003, 3.8887077048427288, 1.4937455709280247, 2.665717891591483, 3.2312733664816076, 5.376280643688068]|  0.0859378203749657|      0.06250000|[734, 272, 0, 136]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      69|[-2.0466452869346003, 3.8887077048427288, 1.4937455709280247, 2.665717891591483, 3.2312733664816076, 5.376280643688068]|  0.0859378203749657|      0.03125000|[745, 276, 0, 138]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      70|[-2.0466452869346003, 3.8887077048427288, 1.4937455709280247, 2.665717891591483, 3.2312733664816076, 5.376280643688068]|  0.0859378203749657|      0.01562500|[755, 280, 0, 140]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      71|[-2.044427664571946, 3.8969346079860037, 1.5011615120783512, 2.658046250431249, 3.2314731171943745, 5.36868783925597]|  0.0784661322832108|      0.03125000|[766, 284, 0, 142]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      72|[-2.04283226816446, 3.9256606370373284, 1.5058682906369003, 2.6513484429992564, 3.229815468338392, 5.35979569234308]|  0.0685284584760666|      0.06250000|[777, 288, 0, 144]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      73|[-2.04283226816446, 3.9256606370373284, 1.5058682906369003, 2.6513484429992564, 3.229815468338392, 5.35979569234308]|  0.0685284584760666|      0.03125000|[787, 292, 0, 146]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      74|[-2.0503429712297354, 3.9436053159699656, 1.5037125155598692, 2.6352679139296207, 3.2121435813258836, 5.355040278003106]|  0.0564588271081448|      0.06250000|[798, 296, 0, 148]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      75|[-2.0503429712297354, 3.9436053159699656, 1.5037125155598692, 2.6352679139296207, 3.2121435813258836, 5.355040278003106]|  0.0564588271081448|      0.03125000|[809, 300, 0, 150]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      76|[-2.0503429712297354, 3.9436053159699656, 1.5037125155598692, 2.6352679139296207, 3.2121435813258836, 5.355040278003106]|  0.0564588271081448|      0.01562500|[820, 304, 0, 152]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      77|[-2.0496214579608663, 3.950889714076641, 1.5056505763376704, 2.6288571689114875, 3.2009616972119557, 5.35049392515461]|  0.0511489808559418|      0.03125000|[830, 308, 0, 154]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      78|[-2.0496214579608663, 3.950889714076641, 1.5056505763376704, 2.6288571689114875, 3.2009616972119557, 5.35049392515461]|  0.0511489808559418|      0.01562500|[840, 312, 0, 156]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      79|[-2.0478134131278902, 3.9600775687024696, 1.5110036587128708, 2.6211706807759585, 3.1951812553528067, 5.3445522227557785]|  0.0458876900374889|      0.03125000|[852, 316, 0, 158]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      80|[-2.0478134131278902, 3.9600775687024696, 1.5110036587128708, 2.6211706807759585, 3.1951812553528067, 5.3445522227557785]|  0.0458876900374889|      0.01562500|[863, 320, 0, 160]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
