k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[25.0, 39.0, 41.5, 39.0]                                                        |897.5453780404944837|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[24.195816180345798, 38.5175504612019, 41.80072948234171, 39.173472202875175]   |810.4383544921875000|      5.00000000|[12, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
      48|[3.7352077645525923, 30.268615498933723, 46.26866322608479, 42.18305116045797]  |  8.2966661453247070|      1.00000000|[516, 192, 0, 96]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      49|[3.7352077645525923, 30.268615498933723, 46.26866322608479, 42.18305116045797]  |  8.2966661453247070|      0.20000000|[527, 196, 0, 98]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      50|[3.558276243016143, 30.239750520619108, 46.189987991721075, 42.14215791882187]  |  7.4413809776306152|      1.00000000|[537, 200, 0, 100]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      51|[3.558276243016143, 30.239750520619108, 46.189987991721075, 42.14215791882187]  |  7.4413809776306152|      0.20000000|[548, 204, 0, 102]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      52|[3.359580780347544, 30.219133545126397, 46.197618737304985, 42.14822629243249]  |  6.5151305198669434|      1.00000000|[559, 208, 0, 104]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      53|[3.359580780347544, 30.219133545126397, 46.197618737304985, 42.14822629243249]  |  6.5151305198669434|      0.20000000|[569, 212, 0, 106]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      54|[3.1610556372754535, 30.1971824322118, 46.20656342500252, 42.15331635844484]    |  5.6518135070800781|      1.00000000|[580, 216, 0, 108]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      55|[3.1610556372754535, 30.1971824322118, 46.20656342500252, 42.15331635844484]    |  5.6518135070800781|      0.20000000|[590, 220, 0, 110]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      56|[2.9623443952594073, 30.177225581478098, 46.21687737070495, 42.15634768311904]  |  4.8511304855346680|      1.00000000|[600, 224, 0, 112]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      57|[2.9623443952594073, 30.177225581478098, 46.21687737070495, 42.15634768311904]  |  4.8511304855346680|      0.20000000|[611, 228, 0, 114]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      58|[2.860351144754382, 30.04453678426892, 46.233505840835676, 42.04811389020891]   |  4.4323172569274902|      1.00000000|[621, 232, 0, 116]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      59|[2.860351144754382, 30.04453678426892, 46.233505840835676, 42.04811389020891]   |  4.4323172569274902|      0.20000000|[632, 236, 0, 118]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      60|[2.661326747994448, 30.026506026854676, 46.24007247220307, 42.05270307683596]   |  3.7303240299224854|      1.00000000|[642, 240, 0, 120]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      61|[2.661326747994448, 30.026506026854676, 46.24007247220307, 42.05270307683596]   |  3.7303240299224854|      0.20000000|[653, 244, 0, 122]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      62|[2.4621878454114436, 30.009992657509155, 46.24725258606399, 42.05711352758834]  |  3.0897014141082764|      1.00000000|[663, 248, 0, 124]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      63|[2.4621878454114436, 30.009992657509155, 46.24725258606399, 42.05711352758834]  |  3.0897014141082764|      0.20000000|[674, 252, 0, 126]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      64|[2.2628363317371893, 29.99597528189246, 46.25488159651498, 42.0591836425955]    |  2.5101897716522217|      1.00000000|[685, 256, 0, 128]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      65|[2.2628363317371893, 29.99597528189246, 46.25488159651498, 42.0591836425955]    |  2.5101897716522217|      0.20000000|[695, 260, 0, 130]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      66|[2.063487809869513, 29.98258686611973, 46.26111814478215, 42.0656661280741]     |  1.9915401935577393|      1.00000000|[705, 264, 0, 132]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      67|[2.063487809869513, 29.98258686611973, 46.26111814478215, 42.0656661280741]     |  1.9915401935577393|      0.20000000|[716, 268, 0, 134]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      68|[1.8644216664337578, 29.96419338532584, 46.26586604393364, 42.069102384110465]  |  1.5336771011352539|      1.00000000|[726, 272, 0, 136]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      69|[1.8644216664337578, 29.96419338532584, 46.26586604393364, 42.069102384110465]  |  1.5336771011352539|      0.20000000|[737, 276, 0, 138]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      70|[1.6649790279495993, 29.951837424496098, 46.27422888273615, 42.06926704623198]  |  1.1360744237899780|      1.00000000|[749, 280, 0, 140]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      71|[1.6649790279495993, 29.951837424496098, 46.27422888273615, 42.06926704623198]  |  1.1360744237899780|      0.20000000|[759, 284, 0, 142]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      72|[1.6649790279495993, 29.951837424496098, 46.27422888273615, 42.06926704623198]  |  1.1360744237899780|      0.04000000|[769, 288, 0, 144]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      73|[1.6250408041277487, 29.949846553166644, 46.275081000213454, 42.069765649391]   |  1.0637592077255249|      0.20000000|[780, 292, 0, 146]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      74|[1.6250408041277487, 29.949846553166644, 46.275081000213454, 42.069765649391]   |  1.0637592077255249|      0.04000000|[790, 296, 0, 148]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      75|[1.5865636498968603, 29.952433787039656, 46.28516107612186, 42.0731133191566]   |  0.9963333606719971|      0.20000000|[800, 300, 0, 150]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      76|[1.5865636498968603, 29.952433787039656, 46.28516107612186, 42.0731133191566]   |  0.9963333606719971|      0.04000000|[810, 304, 0, 152]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      77|[1.5466287084770778, 29.950367309805802, 46.28586978171093, 42.07376743078968]  |  0.9287415742874146|      0.20000000|[821, 308, 0, 154]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      78|[1.5466287084770778, 29.950367309805802, 46.28586978171093, 42.07376743078968]  |  0.9287415742874146|      0.04000000|[831, 312, 0, 156]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      79|[1.5066849540201677, 29.948501777559958, 46.28685350904096, 42.07398777113081]  |  0.8635518550872803|      0.20000000|[841, 316, 0, 158]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      80|[1.5066849540201677, 29.948501777559958, 46.28685350904096, 42.07398777113081]  |  0.8635518550872803|      0.04000000|[852, 320, 0, 160]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
