k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0]                                                                      |889.3031475218829200|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.6946363049347228, 2.047764202659824]                                         | 99.4427566528320312|      1.11111111|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      21|[1.422242126306371, 0.591980448045673]                                          |  0.2106671035289764|      0.25418658|[119, 43, 0, 43]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[1.422242126306371, 0.591980448045673]                                          |  0.2106671035289764|      0.22876792|[124, 45, 0, 45]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      23|[1.422242126306371, 0.591980448045673]                                          |  0.2106671035289764|      0.20589113|[129, 47, 0, 47]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      24|[1.422242126306371, 0.591980448045673]                                          |  0.2106671035289764|      0.18530202|[135, 49, 0, 49]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      25|[1.422242126306371, 0.591980448045673]                                          |  0.2106671035289764|      0.16677182|[140, 51, 0, 51]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[1.422242126306371, 0.591980448045673]                                          |  0.2106671035289764|      0.15009464|[145, 53, 0, 53]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      27|[1.422242126306371, 0.591980448045673]                                          |  0.2106671035289764|      0.13508517|[150, 55, 0, 55]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[1.422242126306371, 0.591980448045673]                                          |  0.2106671035289764|      0.12157665|[155, 57, 0, 57]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      29|[1.422242126306371, 0.591980448045673]                                          |  0.2106671035289764|      0.10941899|[160, 59, 0, 59]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[1.422242126306371, 0.591980448045673]                                          |  0.2106671035289764|      0.09847709|[166, 61, 0, 61]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      31|[1.422242126306371, 0.591980448045673]                                          |  0.2106671035289764|      0.08862938|[172, 63, 0, 63]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      32|[1.422242126306371, 0.591980448045673]                                          |  0.2106671035289764|      0.07976644|[177, 65, 0, 65]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      33|[1.3439631331834099, 0.5766479767252578]                                        |  0.1774392277002335|      0.08862938|[182, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      33|[1.3439631331834099, 0.5766479767252578]                                        |  0.1774392277002335|      0.08862938|[185, 68, 0, 68]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      34|[1.3439631331834099, 0.5766479767252578]                                        |  0.1774392277002335|      0.07976644|[190, 70, 0, 70]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      35|[1.3439631331834099, 0.5766479767252578]                                        |  0.1774392277002335|      0.07178980|[196, 72, 0, 72]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      35|[1.3439631331834099, 0.5766479767252578]                                        |  0.1774392277002335|      0.07178980|[199, 73, 0, 73]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      35|[1.3439631331834099, 0.5766479767252578]                                        |  0.1774392277002335|      0.07178980|[202, 74, 0, 74]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      36|[1.3439631331834099, 0.5766479767252578]                                        |  0.1774392277002335|      0.06461082|[207, 76, 0, 76]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      36|[1.3439631331834099, 0.5766479767252578]                                        |  0.1774392277002335|      0.06461082|[210, 77, 0, 77]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      37|[1.3439631331834099, 0.5766479767252578]                                        |  0.1774392277002335|      0.05814974|[216, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      38|[1.354345069918845, 0.6338634230937356]                                         |  0.1581614613533020|      0.06461082|[221, 81, 0, 81]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
