k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[25.0, 39.0, 41.5, 39.0]                                                        |897.5453780404944837|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[24.197024512336142, 38.5160007425223, 41.80170257342005, 39.1730625383026]     |810.4403686523437500|      5.00000000|[15, 2, 0, 2]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
      32|[5.183978570592845, 30.58391569150687, 46.118162129787045, 41.61087410788832]   | 17.7744846343994141|      1.00000000|[422, 64, 0, 64]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      33|[5.183978570592845, 30.58391569150687, 46.118162129787045, 41.61087410788832]   | 17.7744846343994141|      0.20000000|[435, 66, 0, 66]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      34|[4.987091772587943, 30.552926846589344, 46.132222043493655, 41.6196831423767]   | 16.2921676635742188|      1.00000000|[449, 68, 0, 68]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      35|[4.987091772587943, 30.552926846589344, 46.132222043493655, 41.6196831423767]   | 16.2921676635742188|      0.20000000|[463, 70, 0, 70]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      36|[4.789934279290968, 30.52314326971376, 46.14563328675106, 41.62755714641786]    | 14.8775415420532227|      1.00000000|[477, 72, 0, 72]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      37|[4.789934279290968, 30.52314326971376, 46.14563328675106, 41.62755714641786]    | 14.8775415420532227|      0.20000000|[490, 74, 0, 74]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      38|[4.5926685738465185, 30.494787863050597, 46.160443429603006, 41.63548633535337] | 13.5301551818847656|      1.00000000|[504, 76, 0, 76]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      39|[4.5926685738465185, 30.494787863050597, 46.160443429603006, 41.63548633535337] | 13.5301551818847656|      0.20000000|[517, 78, 0, 78]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      40|[4.395095021532139, 30.467291815283787, 46.17297701643287, 41.642667420526315]  | 12.2493238449096680|      1.00000000|[530, 80, 0, 80]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      41|[4.395095021532139, 30.467291815283787, 46.17297701643287, 41.642667420526315]  | 12.2493238449096680|      0.20000000|[543, 82, 0, 82]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      42|[4.197125670385891, 30.442110744360626, 46.1843778395963, 41.64930601262797]    | 11.0345821380615234|      1.00000000|[556, 84, 0, 84]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      43|[4.197125670385891, 30.442110744360626, 46.1843778395963, 41.64930601262797]    | 11.0345821380615234|      0.20000000|[569, 86, 0, 86]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      44|[3.9992468252517486, 30.41578183828025, 46.19432056290366, 41.65650973432042]   |  9.8855152130126953|      1.00000000|[582, 88, 0, 88]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      45|[3.9992468252517486, 30.41578183828025, 46.19432056290366, 41.65650973432042]   |  9.8855152130126953|      0.20000000|[595, 90, 0, 90]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      46|[3.8010810006976206, 30.391580904826707, 46.204741056036326, 41.662512577116296]|  8.8015661239624023|      1.00000000|[609, 92, 0, 92]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      47|[3.8010810006976206, 30.391580904826707, 46.204741056036326, 41.662512577116296]|  8.8015661239624023|      0.20000000|[623, 94, 0, 94]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      48|[3.603024827964546, 30.366555835855745, 46.21574398196263, 41.66765397637965]   |  7.7824764251708984|      1.00000000|[636, 96, 0, 96]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      49|[3.603024827964546, 30.366555835855745, 46.21574398196263, 41.66765397637965]   |  7.7824764251708984|      0.20000000|[649, 98, 0, 98]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      50|[3.4044725989955773, 30.344594484433127, 46.22415145016199, 41.67255559790964]  |  6.8276352882385254|      1.00000000|[662, 100, 0, 100]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      51|[3.4044725989955773, 30.344594484433127, 46.22415145016199, 41.67255559790964]  |  6.8276352882385254|      0.20000000|[675, 102, 0, 102]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      52|[3.205725473083414, 30.324196060224086, 46.231518748440834, 41.677959961656946] |  5.9366922378540039|      1.00000000|[688, 104, 0, 104]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      53|[3.205725473083414, 30.324196060224086, 46.231518748440834, 41.677959961656946] |  5.9366922378540039|      0.20000000|[701, 106, 0, 106]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      54|[3.0070788801126476, 30.303204463041745, 46.24022217581359, 41.68276977462713]  |  5.1093139648437500|      1.00000000|[715, 108, 0, 108]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      55|[3.0070788801126476, 30.303204463041745, 46.24022217581359, 41.68276977462713]  |  5.1093139648437500|      0.20000000|[728, 110, 0, 110]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      56|[2.808183911571857, 30.284908708541494, 46.24898307137455, 41.68818305139768]   |  4.3451213836669922|      1.00000000|[741, 112, 0, 112]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      57|[2.808183911571857, 30.284908708541494, 46.24898307137455, 41.68818305139768]   |  4.3451213836669922|      0.20000000|[754, 114, 0, 114]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      58|[2.6089799935929974, 30.270040344404393, 46.25645048702273, 41.694583716464344] |  3.6438255310058594|      1.00000000|[767, 116, 0, 116]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      59|[2.6089799935929974, 30.270040344404393, 46.25645048702273, 41.694583716464344] |  3.6438255310058594|      0.20000000|[780, 118, 0, 118]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      60|[2.409820555937047, 30.253748842522114, 46.26351733624935, 41.69907426219884]   |  3.0050258636474609|      1.00000000|[793, 120, 0, 120]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      61|[2.409820555937047, 30.253748842522114, 46.26351733624935, 41.69907426219884]   |  3.0050258636474609|      0.20000000|[806, 122, 0, 122]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      62|[2.2105062476963613, 30.239024203622222, 46.27008692120907, 41.70279341442237]  |  2.4285078048706055|      1.00000000|[819, 124, 0, 124]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      63|[2.2105062476963613, 30.239024203622222, 46.27008692120907, 41.70279341442237]  |  2.4285078048706055|      0.20000000|[832, 126, 0, 126]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      64|[2.0110132388289337, 30.226715359348482, 46.27708103511911, 41.704247421395785] |  1.9140334129333496|      1.00000000|[846, 128, 0, 128]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      65|[2.0110132388289337, 30.226715359348482, 46.27708103511911, 41.704247421395785] |  1.9140334129333496|      0.20000000|[859, 130, 0, 130]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      66|[1.8116047441411132, 30.21393138120947, 46.28321101736416, 41.7101842106757]    |  1.4613776206970215|      1.00000000|[872, 132, 0, 132]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      67|[1.8116047441411132, 30.21393138120947, 46.28321101736416, 41.7101842106757]    |  1.4613776206970215|      0.20000000|[885, 134, 0, 134]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      68|[1.6121635278507258, 30.19961922883999, 46.285907419131895, 41.71351481972971]  |  1.0703454017639160|      1.00000000|[898, 136, 0, 136]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      69|[1.6121635278507258, 30.19961922883999, 46.285907419131895, 41.71351481972971]  |  1.0703454017639160|      0.20000000|[911, 138, 0, 138]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      70|[1.6121635278507258, 30.19961922883999, 46.285907419131895, 41.71351481972971]  |  1.0703454017639160|      0.04000000|[925, 140, 0, 140]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      71|[1.5722172587420058, 30.197864131318514, 46.28686199840778, 41.71406617749912]  |  0.9994933605194092|      0.20000000|[938, 142, 0, 142]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      72|[1.5722172587420058, 30.197864131318514, 46.28686199840778, 41.71406617749912]  |  0.9994933605194092|      0.04000000|[951, 144, 0, 144]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      73|[1.53227103065211, 30.196008578108103, 46.28765797361545, 41.714537566024774]   |  0.9310935735702515|      0.20000000|[965, 146, 0, 146]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      74|[1.53227103065211, 30.196008578108103, 46.28765797361545, 41.714537566024774]   |  0.9310935735702515|      0.04000000|[978, 148, 0, 148]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      75|[1.4923267501466633, 30.19415723739559, 46.288550767062596, 41.7150170577652]   |  0.8651457428932190|      0.20000000|[991, 150, 0, 150]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      76|[1.4923267501466633, 30.19415723739559, 46.288550767062596, 41.7150170577652]   |  0.8651457428932190|      0.04000000|[1004, 152, 0, 152]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      77|[1.4523833616275683, 30.192227878714363, 46.28918374345773, 41.71565158875343]  |  0.8016504049301147|      0.20000000|[1017, 154, 0, 154]                                                        |  | trying linear partial model with 8 points | iterate success | actual_k=1
      78|[1.4523833616275683, 30.192227878714363, 46.28918374345773, 41.71565158875343]  |  0.8016504049301147|      0.04000000|[1030, 156, 0, 156]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      79|[1.4124328616089303, 30.19046040659383, 46.289984113008806, 41.7160909054338]   |  0.7406029105186462|      0.20000000|[1043, 158, 0, 158]                                                        |  | trying linear partial model with 8 points | iterate success | actual_k=1
      80|[1.4124328616089303, 30.19046040659383, 46.289984113008806, 41.7160909054338]   |  0.7406029105186462|      0.04000000|[1057, 160, 0, 160]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
