k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0]                                                                      |889.3031475218829200|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.6946363049347228, 2.047764202659824]                                         | 99.4427566528320312|      1.11111111|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      20|[0.7673267936056444, 0.9496866870558464]                                        |  0.3826348483562469|      0.22876792|[110, 40, 0, 40]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[0.809336833150385, 1.1745642534785232]                                         |  0.2008660584688187|      0.25418658|[115, 42, 0, 42]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      22|[0.809336833150385, 1.1745642534785232]                                         |  0.2008660584688187|      0.22876792|[120, 44, 0, 44]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[0.809336833150385, 1.1745642534785232]                                         |  0.2008660584688187|      0.20589113|[125, 46, 0, 46]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[0.9534914252359526, 1.0275587710778324]                                        |  0.0027861807029694|      0.22876792|[131, 48, 0, 48]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      25|[0.9534914252359526, 1.0275587710778324]                                        |  0.0027861807029694|      0.20589113|[136, 50, 0, 50]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[0.9534914252359526, 1.0275587710778324]                                        |  0.0027861807029694|      0.18530202|[142, 52, 0, 52]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[0.9534914252359526, 1.0275587710778324]                                        |  0.0027861807029694|      0.16677182|[148, 54, 0, 54]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[0.9534914252359526, 1.0275587710778324]                                        |  0.0027861807029694|      0.15009464|[154, 56, 0, 56]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      29|[0.9534914252359526, 1.0275587710778324]                                        |  0.0027861807029694|      0.13508517|[160, 58, 0, 58]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[0.9534914252359526, 1.0275587710778324]                                        |  0.0027861807029694|      0.12157665|[165, 60, 0, 60]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      31|[0.9534914252359526, 1.0275587710778324]                                        |  0.0027861807029694|      0.10941899|[171, 62, 0, 62]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      32|[0.9534914252359526, 1.0275587710778324]                                        |  0.0027861807029694|      0.09847709|[176, 64, 0, 64]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      33|[0.9534914252359526, 1.0275587710778324]                                        |  0.0027861807029694|      0.08862938|[181, 66, 0, 66]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      34|[0.9534914252359526, 1.0275587710778324]                                        |  0.0027861807029694|      0.07976644|[186, 68, 0, 68]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      35|[0.9534914252359526, 1.0275587710778324]                                        |  0.0027861807029694|      0.07178980|[192, 70, 0, 70]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      36|[0.9534914252359526, 1.0275587710778324]                                        |  0.0027861807029694|      0.06461082|[198, 72, 0, 72]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      37|[0.9534914252359526, 1.0275587710778324]                                        |  0.0027861807029694|      0.05814974|[204, 74, 0, 74]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      38|[0.9534914252359526, 1.0275587710778324]                                        |  0.0027861807029694|      0.05233476|[210, 76, 0, 76]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      39|[0.9534914252359526, 1.0275587710778324]                                        |  0.0027861807029694|      0.04710129|[215, 78, 0, 78]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      39|[0.9534914252359526, 1.0275587710778324]                                        |  0.0027861807029694|      0.04710129|[218, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      39|[0.9534914252359526, 1.0275587710778324]                                        |  0.0027861807029694|      0.04710129|[221, 80, 0, 80]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
