k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |  6.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0]                                                                      |  6.0000000000000000|      0.10000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      41|[1.404805292783059, 0.2769412349684519]                                         |  2.0120058059692383|      0.10000000|[221, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      42|[1.404805292783059, 0.2769412349684519]                                         |  2.0120058059692383|      0.01000000|[226, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      43|[1.4090177743211965, 0.2678717807792048]                                        |  1.9818201065063477|      0.10000000|[231, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      44|[1.4090177743211965, 0.2678717807792048]                                        |  1.9818201065063477|      0.01000000|[237, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      45|[1.4132298900756715, 0.258802156703704]                                         |  1.9519426822662354|      0.10000000|[243, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      46|[1.4132298900756715, 0.258802156703704]                                         |  1.9519426822662354|      0.01000000|[248, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      47|[1.417413405151347, 0.2497193046399744]                                         |  1.9223707914352417|      0.10000000|[253, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      48|[1.417413405151347, 0.2497193046399744]                                         |  1.9223707914352417|      0.01000000|[258, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      49|[1.4216503379625487, 0.2406612474336325]                                        |  1.8931014537811279|      0.10000000|[264, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      50|[1.4216503379625487, 0.2406612474336325]                                        |  1.8931014537811279|      0.01000000|[270, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      51|[1.42582460199944, 0.231574140096844]                                           |  1.8641316890716553|      0.10000000|[276, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      52|[1.42582460199944, 0.231574140096844]                                           |  1.8641316890716553|      0.01000000|[281, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      53|[1.4300523829171103, 0.2225118076977216]                                        |  1.8354587554931641|      0.10000000|[286, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      54|[1.4300523829171103, 0.2225118076977216]                                        |  1.8354587554931641|      0.01000000|[291, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      55|[1.4342743725616116, 0.2134467757925531]                                        |  1.8070796728134155|      0.10000000|[296, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      56|[1.4342743725616116, 0.2134467757925531]                                        |  1.8070796728134155|      0.01000000|[301, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      57|[1.4384355270097755, 0.2043536578642226]                                        |  1.7789916992187500|      0.10000000|[307, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      58|[1.4384355270097755, 0.2043536578642226]                                        |  1.7789916992187500|      0.01000000|[312, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      59|[1.4426414598497996, 0.1952811648801963]                                        |  1.7511920928955078|      0.10000000|[318, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      60|[1.4426414598497996, 0.1952811648801963]                                        |  1.7511920928955078|      0.01000000|[323, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      61|[1.4468560430156194, 0.1862126871282035]                                        |  1.7236782312393188|      0.10000000|[329, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      62|[1.4468560430156194, 0.1862126871282035]                                        |  1.7236782312393188|      0.01000000|[334, 124, 0, 124]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      63|[1.4510119919718645, 0.1771171888860462]                                        |  1.6964473724365234|      0.10000000|[339, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      64|[1.4510119919718645, 0.1771171888860462]                                        |  1.6964473724365234|      0.01000000|[344, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      65|[1.4551656870707916, 0.1680206611405189]                                        |  1.6694968938827515|      0.10000000|[349, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      66|[1.4551656870707916, 0.1680206611405189]                                        |  1.6694968938827515|      0.01000000|[354, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      67|[1.4593605796644227, 0.1589430581459008]                                        |  1.6428240537643433|      0.10000000|[359, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      68|[1.4593605796644227, 0.1589430581459008]                                        |  1.6428240537643433|      0.01000000|[365, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      69|[1.4635696085709318, 0.1498720011146519]                                        |  1.6164267063140869|      0.10000000|[371, 138, 0, 138]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      70|[1.4635696085709318, 0.1498720011146519]                                        |  1.6164267063140869|      0.01000000|[377, 140, 0, 140]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      71|[1.4677792674883978, 0.1408012364391354]                                        |  1.5903019905090332|      0.10000000|[382, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      72|[1.4677792674883978, 0.1408012364391354]                                        |  1.5903019905090332|      0.01000000|[387, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      73|[1.4719601906584328, 0.1317171910051745]                                        |  1.5644472837448120|      0.10000000|[393, 146, 0, 146]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      74|[1.4719601906584328, 0.1317171910051745]                                        |  1.5644472837448120|      0.01000000|[398, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      75|[1.4761673892756202, 0.1226452849322736]                                        |  1.5388605594635010|      0.10000000|[404, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      76|[1.4761673892756202, 0.1226452849322736]                                        |  1.5388605594635010|      0.01000000|[409, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      77|[1.4803537437725904, 0.113563741229483]                                         |  1.5135389566421509|      0.10000000|[414, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      78|[1.4803537437725904, 0.113563741229483]                                         |  1.5135389566421509|      0.01000000|[419, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      79|[1.4845594160150892, 0.1044911274391425]                                        |  1.4884804487228394|      0.10000000|[424, 158, 0, 158]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      80|[1.4845594160150892, 0.1044911274391425]                                        |  1.4884804487228394|      0.01000000|[430, 160, 0, 160]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
