k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7503748359903852|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5721016647027786, 0.8378909827431191, 5.258673103195998, 5.240777232718485, 6.354948935827767, 7.934180589559277]|190.2458343505859375|      5.00000000|[11, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
      12|[-1.4224563410130147, 1.626978370433668, 2.241173700472635, 5.661550232807423, 4.021017352074354, 8.155571086913005]| 14.7651672363281250|      1.00000000|[129, 48, 0, 24]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      13|[-1.4224563410130147, 1.626978370433668, 2.241173700472635, 5.661550232807423, 4.021017352074354, 8.155571086913005]| 14.7651672363281250|      0.20000000|[141, 52, 0, 26]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      14|[-1.4443230406352008, 1.7554086863502005, 2.117373854717205, 5.61034712136637, 3.9778706552962455, 8.098846281686034]| 13.2094879150390625|      1.00000000|[153, 56, 0, 28]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      15|[-1.4443230406352008, 1.7554086863502005, 2.117373854717205, 5.61034712136637, 3.9778706552962455, 8.098846281686034]| 13.2094879150390625|      0.20000000|[163, 60, 0, 30]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      16|[-1.40704588772328, 1.8620598556477932, 1.9773824936779647, 5.6127532485604545, 3.90898946395975, 8.045106605239209]| 11.6699085235595703|      1.00000000|[174, 64, 0, 32]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      17|[-1.40704588772328, 1.8620598556477932, 1.9773824936779647, 5.6127532485604545, 3.90898946395975, 8.045106605239209]| 11.6699085235595703|      0.20000000|[185, 68, 0, 34]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      18|[-1.3322491094372066, 1.9399263297733238, 1.8732261327418485, 5.525744228700088, 3.8158385397223533, 8.009807279204784]| 10.2424993515014648|      1.00000000|[196, 72, 0, 36]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      19|[-1.3322491094372066, 1.9399263297733238, 1.8732261327418485, 5.525744228700088, 3.8158385397223533, 8.009807279204784]| 10.2424993515014648|      0.20000000|[207, 76, 0, 38]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      20|[-1.2386790661346037, 2.027540474762, 1.7759558696447806, 5.525476936976678, 3.7059636730491317, 7.964703546100353]|  8.9288568496704102|      1.00000000|[218, 80, 0, 40]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      21|[-1.2386790661346037, 2.027540474762, 1.7759558696447806, 5.525476936976678, 3.7059636730491317, 7.964703546100353]|  8.9288568496704102|      0.20000000|[229, 84, 0, 42]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      22|[-1.2170456725902277, 2.150108991010647, 1.6577794448963574, 5.49964757725484, 3.6107357606597437, 7.936282134799036]|  7.8461666107177734|      1.00000000|[240, 88, 0, 44]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      23|[-1.2170456725902277, 2.150108991010647, 1.6577794448963574, 5.49964757725484, 3.6107357606597437, 7.936282134799036]|  7.8461666107177734|      0.20000000|[251, 92, 0, 46]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      24|[-1.1687658885160943, 2.283588631639894, 1.695856338075144, 5.426214237816192, 3.5190239688112612, 7.868467017841809]|  6.9952554702758789|      1.00000000|[261, 96, 0, 48]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      25|[-1.1687658885160943, 2.283588631639894, 1.695856338075144, 5.426214237816192, 3.5190239688112612, 7.868467017841809]|  6.9952554702758789|      0.20000000|[271, 100, 0, 50]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      26|[-1.0475160737829317, 2.32271801116532, 1.741284633601462, 5.39524662434902, 3.431823201795681, 7.753834224982415]|  6.4685902595520020|      1.00000000|[281, 104, 0, 52]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      27|[-1.0475160737829317, 2.32271801116532, 1.741284633601462, 5.39524662434902, 3.431823201795681, 7.753834224982415]|  6.4685902595520020|      0.20000000|[291, 108, 0, 54]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      28|[-0.9152976926422414, 2.4091956785329893, 1.6282270333194082, 5.435686237940094, 3.4070835708500793, 7.757071518130287]|  5.9103507995605469|      1.00000000|[302, 112, 0, 56]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      29|[-0.9152976926422414, 2.4091956785329893, 1.6282270333194082, 5.435686237940094, 3.4070835708500793, 7.757071518130287]|  5.9103507995605469|      0.20000000|[314, 116, 0, 58]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      30|[-0.9755373064676183, 2.422917109089176, 1.4900641060489042, 5.468810322520734, 3.285579870667519, 7.721949407425664]|  5.3018116950988770|      1.00000000|[325, 120, 0, 60]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      31|[-0.9755373064676183, 2.422917109089176, 1.4900641060489042, 5.468810322520734, 3.285579870667519, 7.721949407425664]|  5.3018116950988770|      0.20000000|[335, 124, 0, 62]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      32|[-0.8644519600737899, 2.5575588802744478, 1.458662378186886, 5.428384419491718, 3.2082748922135558, 7.691367428639839]|  4.6498684883117676|      1.00000000|[347, 128, 0, 64]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      33|[-0.8644519600737899, 2.5575588802744478, 1.458662378186886, 5.428384419491718, 3.2082748922135558, 7.691367428639839]|  4.6498684883117676|      0.20000000|[358, 132, 0, 66]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      34|[-0.8893617629153154, 2.618408540427078, 1.3479688465746669, 5.3524806567754855, 3.0754860872965333, 7.696800175196351]|  4.1826639175415039|      1.00000000|[368, 136, 0, 68]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      35|[-0.8893617629153154, 2.618408540427078, 1.3479688465746669, 5.3524806567754855, 3.0754860872965333, 7.696800175196351]|  4.1826639175415039|      0.20000000|[378, 140, 0, 70]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      36|[-0.7444814060317729, 2.707714988110083, 1.3817974142536167, 5.274833146327321, 3.103057912348922, 7.641119593439212]|  3.8922677040100098|      1.00000000|[388, 144, 0, 72]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      37|[-0.7444814060317729, 2.707714988110083, 1.3817974142536167, 5.274833146327321, 3.103057912348922, 7.641119593439212]|  3.8922677040100098|      0.20000000|[400, 148, 0, 74]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      38|[-0.7827545168597803, 2.7868403113760634, 1.3066105823351348, 5.185829104087249, 2.9855779268556946, 7.571133694966008]|  3.4261181354522705|      1.00000000|[410, 152, 0, 76]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      39|[-0.7827545168597803, 2.7868403113760634, 1.3066105823351348, 5.185829104087249, 2.9855779268556946, 7.571133694966008]|  3.4261181354522705|      0.20000000|[421, 156, 0, 78]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      40|[-0.7140788215572902, 2.839596716184863, 1.2148345254205737, 5.153031915032292, 2.868664146382162, 7.474525836439566]|  2.9959161281585693|      1.00000000|[432, 160, 0, 80]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      41|[-0.7140788215572902, 2.839596716184863, 1.2148345254205737, 5.153031915032292, 2.868664146382162, 7.474525836439566]|  2.9959161281585693|      0.20000000|[442, 164, 0, 82]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      42|[-0.7140788215572902, 2.839596716184863, 1.2148345254205737, 5.153031915032292, 2.868664146382162, 7.474525836439566]|  2.9959161281585693|      0.04000000|[452, 168, 0, 84]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      43|[-0.7101028683997092, 2.8224888801178487, 1.2382987308038444, 5.1350002941816975, 2.8482820192378457, 7.47391399504028]|  2.9788615703582764|      0.20000000|[463, 172, 0, 86]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      44|[-0.6626920398232918, 2.9206038836218777, 1.293454011333718, 5.018685959666392, 2.7542064215057587, 7.421910995623082]|  2.6469933986663818|      1.00000000|[473, 176, 0, 88]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      45|[-0.6626920398232918, 2.9206038836218777, 1.293454011333718, 5.018685959666392, 2.7542064215057587, 7.421910995623082]|  2.6469933986663818|      0.20000000|[483, 180, 0, 90]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      46|[-0.6626920398232918, 2.9206038836218777, 1.293454011333718, 5.018685959666392, 2.7542064215057587, 7.421910995623082]|  2.6469933986663818|      0.04000000|[494, 184, 0, 92]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      47|[-0.644056027439688, 2.934672017807694, 1.2786539649736912, 5.006554241877958, 2.7370246587523983, 7.402077848548093]|  2.5707612037658691|      0.20000000|[504, 188, 0, 94]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      48|[-0.644056027439688, 2.934672017807694, 1.2786539649736912, 5.006554241877958, 2.7370246587523983, 7.402077848548093]|  2.5707612037658691|      0.04000000|[514, 192, 0, 96]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      49|[-0.6229966255746057, 2.9493930110974005, 1.269096220002904, 4.994485456686115, 2.7126002754816816, 7.391770696343868]|  2.4925036430358887|      0.20000000|[526, 196, 0, 98]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      50|[-0.6229966255746057, 2.9493930110974005, 1.269096220002904, 4.994485456686115, 2.7126002754816816, 7.391770696343868]|  2.4925036430358887|      0.04000000|[537, 200, 0, 100]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      51|[-0.6060415015143324, 2.9649876439035547, 1.257069903064942, 4.984930224047635, 2.6853739737451146, 7.382172523620709]|  2.4167788028717041|      0.20000000|[547, 204, 0, 102]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      52|[-0.6060415015143324, 2.9649876439035547, 1.257069903064942, 4.984930224047635, 2.6853739737451146, 7.382172523620709]|  2.4167788028717041|      0.04000000|[558, 208, 0, 104]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      53|[-0.5948723265501372, 2.9841152398083697, 1.2557018788078882, 4.972633519768048, 2.6579565971316543, 7.367868970263257]|  2.3472471237182617|      0.20000000|[570, 212, 0, 106]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      54|[-0.5948723265501372, 2.9841152398083697, 1.2557018788078882, 4.972633519768048, 2.6579565971316543, 7.367868970263257]|  2.3472471237182617|      0.04000000|[581, 216, 0, 108]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      55|[-0.5994633910549851, 2.9948745790451845, 1.267057122971545, 4.951343648909327, 2.6357175467565734, 7.348212337461152]|  2.3026688098907471|      0.20000000|[592, 220, 0, 110]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      56|[-0.5994633910549851, 2.9948745790451845, 1.267057122971545, 4.951343648909327, 2.6357175467565734, 7.348212337461152]|  2.3026688098907471|      0.04000000|[603, 224, 0, 112]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      57|[-0.5994633910549851, 2.9948745790451845, 1.267057122971545, 4.951343648909327, 2.6357175467565734, 7.348212337461152]|  2.3026688098907471|      0.00800000|[613, 228, 0, 114]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      58|[-0.5965657332765947, 3.0002554554264687, 1.2675053509085574, 4.950082138650357, 2.6318051146399415, 7.345121980316028]|  2.2901306152343750|      0.04000000|[624, 232, 0, 116]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      59|[-0.5799841587849994, 3.0030825124583007, 1.2452918630145102, 4.921441396668583, 2.632728070373922, 7.343548403833616]|  2.2482416629791260|      0.20000000|[635, 236, 0, 118]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      60|[-0.5799841587849994, 3.0030825124583007, 1.2452918630145102, 4.921441396668583, 2.632728070373922, 7.343548403833616]|  2.2482416629791260|      0.04000000|[647, 240, 0, 120]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      61|[-0.5588667471800338, 3.0093518393109076, 1.239230679193265, 4.902629977730124, 2.612073389650839, 7.32629942704205]|  2.1814763545989990|      0.20000000|[657, 244, 0, 122]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      62|[-0.5588667471800338, 3.0093518393109076, 1.239230679193265, 4.902629977730124, 2.612073389650839, 7.32629942704205]|  2.1814763545989990|      0.04000000|[668, 248, 0, 124]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      63|[-0.5349232947301598, 3.007296410664936, 1.2401791815679173, 4.886167278928573, 2.5909424005494737, 7.30886246948419]|  2.1222357749938965|      0.20000000|[678, 252, 0, 126]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      64|[-0.5349232947301598, 3.007296410664936, 1.2401791815679173, 4.886167278928573, 2.5909424005494737, 7.30886246948419]|  2.1222357749938965|      0.04000000|[690, 256, 0, 128]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      65|[-0.522057191291628, 3.025612896741831, 1.217939406577707, 4.896678320219166, 2.586500261641789, 7.287087540290252]|  2.0832772254943848|      0.20000000|[701, 260, 0, 130]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      66|[-0.522057191291628, 3.025612896741831, 1.217939406577707, 4.896678320219166, 2.586500261641789, 7.287087540290252]|  2.0832772254943848|      0.04000000|[711, 264, 0, 132]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      67|[-0.5078944451041839, 3.046461953271454, 1.1914590563173386, 4.888365031433343, 2.5737032247628346, 7.281551333192877]|  2.0305321216583252|      0.20000000|[723, 268, 0, 134]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      68|[-0.5078944451041839, 3.046461953271454, 1.1914590563173386, 4.888365031433343, 2.5737032247628346, 7.281551333192877]|  2.0305321216583252|      0.04000000|[734, 272, 0, 136]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      69|[-0.4830389137144844, 3.0642566918897867, 1.1974959991527148, 4.890058802983641, 2.555584071034444, 7.264290610028836]|  1.9792033433914185|      0.20000000|[745, 276, 0, 138]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      70|[-0.4830389137144844, 3.0642566918897867, 1.1974959991527148, 4.890058802983641, 2.555584071034444, 7.264290610028836]|  1.9792033433914185|      0.04000000|[755, 280, 0, 140]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      71|[-0.4688359837491418, 3.0975337554611735, 1.1969844925129822, 4.89343139863489, 2.540619544166018, 7.2568514759663065]|  1.9372633695602417|      0.20000000|[766, 284, 0, 142]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      72|[-0.4688359837491418, 3.0975337554611735, 1.1969844925129822, 4.89343139863489, 2.540619544166018, 7.2568514759663065]|  1.9372633695602417|      0.04000000|[777, 288, 0, 144]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      73|[-0.4468180920374875, 3.106406270417542, 1.1916556474454283, 4.880658721112117, 2.526158170299404, 7.282066981274711]|  1.9065258502960205|      0.20000000|[787, 292, 0, 146]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      74|[-0.4468180920374875, 3.106406270417542, 1.1916556474454283, 4.880658721112117, 2.526158170299404, 7.282066981274711]|  1.9065258502960205|      0.04000000|[798, 296, 0, 148]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      75|[-0.4493503797785871, 3.110710698200303, 1.1904394447160536, 4.862207613941644, 2.4936888088788822, 7.268692472524571]|  1.8556500673294067|      0.20000000|[809, 300, 0, 150]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      76|[-0.4493503797785871, 3.110710698200303, 1.1904394447160536, 4.862207613941644, 2.4936888088788822, 7.268692472524571]|  1.8556500673294067|      0.04000000|[820, 304, 0, 152]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      77|[-0.4442452416137964, 3.1202701401353004, 1.1962278684453755, 4.842062121137707, 2.464305979213851, 7.255281386606498]|  1.8051543235778809|      0.20000000|[830, 308, 0, 154]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      78|[-0.4442452416137964, 3.1202701401353004, 1.1962278684453755, 4.842062121137707, 2.464305979213851, 7.255281386606498]|  1.8051543235778809|      0.04000000|[840, 312, 0, 156]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      79|[-0.4286609695248814, 3.134194975707416, 1.1848670100885237, 4.817380202321492, 2.445618450792653, 7.246578543381411]|  1.7514368295669556|      0.20000000|[852, 316, 0, 158]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      80|[-0.4286609695248814, 3.134194975707416, 1.1848670100885237, 4.817380202321492, 2.445618450792653, 7.246578543381411]|  1.7514368295669556|      0.04000000|[863, 320, 0, 160]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
