k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 0.1]                                                                      |  3.0203003000300002|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0077973724840422, -0.0246352516362426]                                       |  0.0000011898538332|     10.00000000|[9, 0, 0, 2]                                                               |  | trying linear partial model with 5 points | iterate success | actual_k=0
      17|[0.007790787156157, -0.0245856871988921]                                        |  0.0000011805300346|      0.00001000|[137, 0, 0, 34]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      18|[0.0077894689511508, -0.0245757744628641]                                       |  0.0000011786719369|      0.00010000|[145, 0, 0, 36]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      19|[0.0077894689511508, -0.0245757744628641]                                       |  0.0000011786719369|      0.00001000|[153, 0, 0, 38]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      20|[0.007788150086733, -0.0245658618145476]                                        |  0.0000011768159993|      0.00010000|[161, 0, 0, 40]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      21|[0.007788150086733, -0.0245658618145476]                                        |  0.0000011768159993|      0.00001000|[169, 0, 0, 42]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      22|[0.0077868308338628, -0.0245559492179218]                                       |  0.0000011749622217|      0.00010000|[177, 0, 0, 44]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      23|[0.0077868308338628, -0.0245559492179218]                                       |  0.0000011749622217|      0.00001000|[185, 0, 0, 46]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      24|[0.0077855111650948, -0.0245460366766562]                                       |  0.0000011731107179|      0.00010000|[193, 0, 0, 48]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      25|[0.0077855111650948, -0.0245460366766562]                                       |  0.0000011731107179|      0.00001000|[201, 0, 0, 50]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      26|[0.0077841912332613, -0.0245361241704164]                                       |  0.0000011712614878|      0.00010000|[209, 0, 0, 52]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      27|[0.0077841912332613, -0.0245361241704164]                                       |  0.0000011712614878|      0.00001000|[217, 0, 0, 54]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      28|[0.0077828705522719, -0.0245262117639616]                                       |  0.0000011694143041|      0.00010000|[225, 0, 0, 56]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      29|[0.0077828705522719, -0.0245262117639616]                                       |  0.0000011694143041|      0.00001000|[233, 0, 0, 58]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      30|[0.0077815496156308, -0.024516299391572]                                        |  0.0000011675693941|      0.00010000|[241, 0, 0, 60]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      31|[0.0077815496156308, -0.024516299391572]                                        |  0.0000011675693941|      0.00001000|[249, 0, 0, 62]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      32|[0.0077802283371782, -0.0245063870647387]                                       |  0.0000011657267578|      0.00010000|[257, 0, 0, 64]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      33|[0.0077802283371782, -0.0245063870647387]                                       |  0.0000011657267578|      0.00001000|[265, 0, 0, 66]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      34|[0.0077789064475219, -0.0244964748193958]                                       |  0.0000011638862816|      0.00010000|[273, 0, 0, 68]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      35|[0.0077789064475219, -0.0244964748193958]                                       |  0.0000011638862816|      0.00001000|[281, 0, 0, 70]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      36|[0.0077775840744783, -0.0244865626385292]                                       |  0.0000011620479654|      0.00010000|[289, 0, 0, 72]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      37|[0.0077775840744783, -0.0244865626385292]                                       |  0.0000011620479654|      0.00001000|[297, 0, 0, 74]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      38|[0.0077762615529537, -0.0244766504774723]                                       |  0.0000011602118093|      0.00010000|[305, 0, 0, 76]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      39|[0.0077762615529537, -0.0244766504774723]                                       |  0.0000011602118093|      0.00001000|[313, 0, 0, 78]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      40|[0.0077749385466225, -0.0244667383811124]                                       |  0.0000011583778132|      0.00010000|[321, 0, 0, 80]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      41|[0.0077749385466225, -0.0244667383811124]                                       |  0.0000011583778132|      0.00001000|[329, 0, 0, 82]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      42|[0.0077736149403652, -0.0244568263648455]                                       |  0.0000011565460909|      0.00010000|[337, 0, 0, 84]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      43|[0.0077736149403652, -0.0244568263648455]                                       |  0.0000011565460909|      0.00001000|[345, 0, 0, 86]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      44|[0.0077722910087709, -0.0244469143920281]                                       |  0.0000011547165286|      0.00010000|[353, 0, 0, 88]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      45|[0.0077722910087709, -0.0244469143920281]                                       |  0.0000011547165286|      0.00001000|[361, 0, 0, 90]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      46|[0.0077709666563984, -0.0244370024754226]                                       |  0.0000011528891264|      0.00010000|[369, 0, 0, 92]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      47|[0.0077709666563984, -0.0244370024754226]                                       |  0.0000011528891264|      0.00001000|[377, 0, 0, 94]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      48|[0.0077696419188086, -0.0244270906102945]                                       |  0.0000011510639979|      0.00010000|[385, 0, 0, 96]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      49|[0.0077696419188086, -0.0244270906102945]                                       |  0.0000011510639979|      0.00001000|[393, 0, 0, 98]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      50|[0.0077683165908701, -0.0244171788240854]                                       |  0.0000011492410295|      0.00010000|[401, 0, 0, 100]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      51|[0.0077683165908701, -0.0244171788240854]                                       |  0.0000011492410295|      0.00001000|[409, 0, 0, 102]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      52|[0.0077669911799013, -0.0244072670489788]                                       |  0.0000011474201074|      0.00010000|[417, 0, 0, 104]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      53|[0.0077669911799013, -0.0244072670489788]                                       |  0.0000011474201074|      0.00001000|[425, 0, 0, 106]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      54|[0.0077656652292815, -0.0243973553460497]                                       |  0.0000011456014590|      0.00010000|[433, 0, 0, 108]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      55|[0.0077656652292815, -0.0243973553460497]                                       |  0.0000011456014590|      0.00001000|[441, 0, 0, 110]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      56|[0.0077643387806003, -0.0243874437097622]                                       |  0.0000011437849707|      0.00010000|[449, 0, 0, 112]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      57|[0.0077643387806003, -0.0243874437097622]                                       |  0.0000011437849707|      0.00001000|[457, 0, 0, 114]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      58|[0.0077630119387813, -0.0243775321260952]                                       |  0.0000011419707562|      0.00010000|[465, 0, 0, 116]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      59|[0.0077630119387813, -0.0243775321260952]                                       |  0.0000011419707562|      0.00001000|[473, 0, 0, 118]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      60|[0.0077616847753179, -0.0243676205854914]                                       |  0.0000011401585880|      0.00010000|[481, 0, 0, 120]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      61|[0.0077616847753179, -0.0243676205854914]                                       |  0.0000011401585880|      0.00001000|[489, 0, 0, 122]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      62|[0.0077603572795354, -0.024357709089391]                                        |  0.0000011383486935|      0.00010000|[497, 0, 0, 124]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      63|[0.0077603572795354, -0.024357709089391]                                        |  0.0000011383486935|      0.00001000|[505, 0, 0, 126]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      64|[0.0077590289585224, -0.0243477977038529]                                       |  0.0000011365408454|      0.00010000|[513, 0, 0, 128]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      65|[0.0077590289585224, -0.0243477977038529]                                       |  0.0000011365408454|      0.00001000|[521, 0, 0, 130]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      66|[0.007757700102921, -0.0243378863899747]                                        |  0.0000011347352711|      0.00010000|[529, 0, 0, 132]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      67|[0.007757700102921, -0.0243378863899747]                                        |  0.0000011347352711|      0.00001000|[537, 0, 0, 134]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      68|[0.007756371106639, -0.0243279750949593]                                        |  0.0000011329318568|      0.00010000|[545, 0, 0, 136]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      69|[0.007756371106639, -0.0243279750949593]                                        |  0.0000011329318568|      0.00001000|[553, 0, 0, 138]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      70|[0.0077550416355077, -0.0243180638636276]                                       |  0.0000011311304888|      0.00010000|[561, 0, 0, 140]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      71|[0.0077550416355077, -0.0243180638636276]                                       |  0.0000011311304888|      0.00001000|[569, 0, 0, 142]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      72|[0.0077537117229883, -0.0243081526915127]                                       |  0.0000011293313946|      0.00010000|[577, 0, 0, 144]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      73|[0.0077537117229883, -0.0243081526915127]                                       |  0.0000011293313946|      0.00001000|[585, 0, 0, 146]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      74|[0.0077523813795742, -0.0242982415772262]                                       |  0.0000011275344605|      0.00010000|[593, 0, 0, 148]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      75|[0.0077523813795742, -0.0242982415772262]                                       |  0.0000011275344605|      0.00001000|[601, 0, 0, 150]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      76|[0.0077510507167628, -0.0242883305058168]                                       |  0.0000011257396864|      0.00010000|[609, 0, 0, 152]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      77|[0.0077510507167628, -0.0242883305058168]                                       |  0.0000011257396864|      0.00001000|[617, 0, 0, 154]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      78|[0.007749719602369, -0.0242784194950474]                                        |  0.0000011239469586|      0.00010000|[625, 0, 0, 156]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      79|[0.007749719602369, -0.0242784194950474]                                        |  0.0000011239469586|      0.00001000|[633, 0, 0, 158]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      80|[0.0077483877457742, -0.0242685085839888]                                       |  0.0000011221565046|      0.00010000|[641, 0, 0, 160]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
