k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.4980033113474904, 0.2140185818806627, -0.0027164695336919, 0.6175791367459821, 0.2542754042280811, 0.0677289815056797, -0.0413612198666759, -0.0871196806384704, -0.08830080084793, -0.0503449473178893, -0.0505958149821465, 0.2145202723585628, 0.136339809964868, -0.0304852676980941, -0.121747437645349, -0.0842058230172757, 0.0675124134634633, 0.3004720150609064, 0.1290094661191727, 0.0852545985181584, -0.1538938461429587, 0.0587847575409721]| 13.4524440765380859|      5.00000000|[46, 14, 0, 2]                                                             |  | trying linear partial model with 26 points | iterate success | actual_k=7
      12|[1.3229894658923722, -0.0365583270105643, 0.2379380012005505, 1.8947514850485883, 0.0430971635482283, -0.0905047074783549, 0.0886411021911121, -0.1711963111639275, -0.1643551662743082, -0.1241730307708218, -0.3114495584818275, 0.2793122222274566, 0.1195846167363459, -0.3069638450392816, -0.0833939158827705, -0.0811854937416273, 0.1763886188272865, 0.1773166280932009, 0.1624469612113393, 0.1964524505399654, -0.2747274458035379, 0.027896564829609]| 12.1546459197998047|      1.00000000|[541, 168, 0, 24]                                                          |  | trying linear partial model with 26 points | iterate success | actual_k=7
      13|[1.3229894658923722, -0.0365583270105643, 0.2379380012005505, 1.8947514850485883, 0.0430971635482283, -0.0905047074783549, 0.0886411021911121, -0.1711963111639275, -0.1643551662743082, -0.1241730307708218, -0.3114495584818275, 0.2793122222274566, 0.1195846167363459, -0.3069638450392816, -0.0833939158827705, -0.0811854937416273, 0.1763886188272865, 0.1773166280932009, 0.1624469612113393, 0.1964524505399654, -0.2747274458035379, 0.027896564829609]| 12.1546459197998047|      0.20000000|[585, 182, 0, 26]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      14|[1.3229894658923722, -0.0365583270105643, 0.2379380012005505, 1.8947514850485883, 0.0430971635482283, -0.0905047074783549, 0.0886411021911121, -0.1711963111639275, -0.1643551662743082, -0.1241730307708218, -0.3114495584818275, 0.2793122222274566, 0.1195846167363459, -0.3069638450392816, -0.0833939158827705, -0.0811854937416273, 0.1763886188272865, 0.1773166280932009, 0.1624469612113393, 0.1964524505399654, -0.2747274458035379, 0.027896564829609]| 12.1546459197998047|      0.04000000|[629, 196, 0, 28]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      15|[1.3446749449640845, -0.0313541048786801, 0.2448267593845369, 1.9223276297007956, 0.0447137300131091, -0.0826228519572241, 0.0853456392062618, -0.170928384704458, -0.1666763117691011, -0.1150230293189022, -0.317197485024844, 0.283700544439751, 0.1183954288558943, -0.3070314520310901, -0.0851240883973772, -0.0762707274730968, 0.1716319575893206, 0.1795308728580498, 0.1613392937485381, 0.1991787634206778, -0.2714955975363283, 0.0263211803937998]| 12.1502418518066406|      0.20000000|[676, 210, 0, 30]                                                          |  | trying linear partial model with 26 points | iterate success | actual_k=7
      16|[1.3446749449640845, -0.0313541048786801, 0.2448267593845369, 1.9223276297007956, 0.0447137300131091, -0.0826228519572241, 0.0853456392062618, -0.170928384704458, -0.1666763117691011, -0.1150230293189022, -0.317197485024844, 0.283700544439751, 0.1183954288558943, -0.3070314520310901, -0.0851240883973772, -0.0762707274730968, 0.1716319575893206, 0.1795308728580498, 0.1613392937485381, 0.1991787634206778, -0.2714955975363283, 0.0263211803937998]| 12.1502418518066406|      0.04000000|[720, 224, 0, 32]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      17|[1.3695869147054935, -0.0302920785335703, 0.25134306851795, 1.946959521718536, 0.0438808598120929, -0.0858068196745225, 0.0886064205674866, -0.1779374168134248, -0.1674341617050268, -0.114956441534746, -0.3163947173345615, 0.2860993631644851, 0.1194807319418646, -0.3105436355317387, -0.0885561296774379, -0.0718025014833484, 0.1810923720085481, 0.1820312416745521, 0.1675340198710989, 0.1979848978432865, -0.2705068713416467, 0.0179713714468211]| 12.1471014022827148|      0.20000000|[766, 238, 0, 34]                                                          |  | trying linear partial model with 26 points | iterate success | actual_k=7
      18|[1.3695869147054935, -0.0302920785335703, 0.25134306851795, 1.946959521718536, 0.0438808598120929, -0.0858068196745225, 0.0886064205674866, -0.1779374168134248, -0.1674341617050268, -0.114956441534746, -0.3163947173345615, 0.2860993631644851, 0.1194807319418646, -0.3105436355317387, -0.0885561296774379, -0.0718025014833484, 0.1810923720085481, 0.1820312416745521, 0.1675340198710989, 0.1979848978432865, -0.2705068713416467, 0.0179713714468211]| 12.1471014022827148|      0.04000000|[811, 252, 0, 36]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      19|[1.3914392068680597, -0.0292555811557105, 0.2584509831105533, 1.9764526108440206, 0.0469059330977409, -0.0852851710669245, 0.090018114647577, -0.1753739991760731, -0.1736611289601683, -0.1122301822123165, -0.3180078118587393, 0.2849217137631217, 0.1159490651012409, -0.303827955743563, -0.084675004428119, -0.0731510084681476, 0.1818388810657339, 0.1808723469358267, 0.1696101549797391, 0.2015112601379267, -0.2651416322582041, 0.0212832023961618]| 12.1450500488281250|      0.20000000|[854, 266, 0, 38]                                                          |  | trying linear partial model with 26 points | iterate success | actual_k=7
      20|[1.3914392068680597, -0.0292555811557105, 0.2584509831105533, 1.9764526108440206, 0.0469059330977409, -0.0852851710669245, 0.090018114647577, -0.1753739991760731, -0.1736611289601683, -0.1122301822123165, -0.3180078118587393, 0.2849217137631217, 0.1159490651012409, -0.303827955743563, -0.084675004428119, -0.0731510084681476, 0.1818388810657339, 0.1808723469358267, 0.1696101549797391, 0.2015112601379267, -0.2651416322582041, 0.0212832023961618]| 12.1450500488281250|      0.04000000|[898, 280, 0, 40]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      21|[1.4118980924426423, -0.0303443181987901, 0.262070291935505, 2.0056687650153218, 0.0422492404433112, -0.0770863776947379, 0.0933594786045733, -0.1705247778322639, -0.1739737064036934, -0.1123757311416838, -0.3128009831877153, 0.2920473673591653, 0.1142343217024156, -0.3040876595015582, -0.0787703691807496, -0.0713548686776672, 0.1776923427425903, 0.1751863043348303, 0.1684819470523048, 0.2009841270355878, -0.2607297549783827, 0.021863864134343]| 12.1443147659301758|      0.20000000|[942, 294, 0, 42]                                                          |  | trying linear partial model with 26 points | iterate success | actual_k=7
      22|[1.4118980924426423, -0.0303443181987901, 0.262070291935505, 2.0056687650153218, 0.0422492404433112, -0.0770863776947379, 0.0933594786045733, -0.1705247778322639, -0.1739737064036934, -0.1123757311416838, -0.3128009831877153, 0.2920473673591653, 0.1142343217024156, -0.3040876595015582, -0.0787703691807496, -0.0713548686776672, 0.1776923427425903, 0.1751863043348303, 0.1684819470523048, 0.2009841270355878, -0.2607297549783827, 0.021863864134343]| 12.1443147659301758|      0.04000000|[987, 308, 0, 44]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      23|[1.4118980924426423, -0.0303443181987901, 0.262070291935505, 2.0056687650153218, 0.0422492404433112, -0.0770863776947379, 0.0933594786045733, -0.1705247778322639, -0.1739737064036934, -0.1123757311416838, -0.3128009831877153, 0.2920473673591653, 0.1142343217024156, -0.3040876595015582, -0.0787703691807496, -0.0713548686776672, 0.1776923427425903, 0.1751863043348303, 0.1684819470523048, 0.2009841270355878, -0.2607297549783827, 0.021863864134343]| 12.1443147659301758|      0.00800000|[1032, 322, 0, 46]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      24|[1.4118980924426423, -0.0303443181987901, 0.262070291935505, 2.0056687650153218, 0.0422492404433112, -0.0770863776947379, 0.0933594786045733, -0.1705247778322639, -0.1739737064036934, -0.1123757311416838, -0.3128009831877153, 0.2920473673591653, 0.1142343217024156, -0.3040876595015582, -0.0787703691807496, -0.0713548686776672, 0.1776923427425903, 0.1751863043348303, 0.1684819470523048, 0.2009841270355878, -0.2607297549783827, 0.021863864134343]| 12.1443147659301758|      0.00160000|[1077, 336, 0, 48]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      25|[1.4117481961998635, -0.0306511367505339, 0.2618829341426227, 2.007047317704338, 0.0424192711534432, -0.0773605515985755, 0.0936957815132547, -0.1705034339229, -0.1739676266056963, -0.1121614899619088, -0.3127952630384935, 0.2920980628796821, 0.1142474548942158, -0.3040696900054838, -0.0789569388674785, -0.071177025239933, 0.1779254946942259, 0.1755003731465635, 0.1686055022486166, 0.2009732031857979, -0.2606783737390049, 0.0218026201118041]| 12.1443099975585938|      0.00800000|[1121, 350, 0, 50]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      26|[1.4117481961998635, -0.0306511367505339, 0.2618829341426227, 2.007047317704338, 0.0424192711534432, -0.0773605515985755, 0.0936957815132547, -0.1705034339229, -0.1739676266056963, -0.1121614899619088, -0.3127952630384935, 0.2920980628796821, 0.1142474548942158, -0.3040696900054838, -0.0789569388674785, -0.071177025239933, 0.1779254946942259, 0.1755003731465635, 0.1686055022486166, 0.2009732031857979, -0.2606783737390049, 0.0218026201118041]| 12.1443099975585938|      0.00160000|[1167, 364, 0, 52]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      27|[1.4120346892775935, -0.031053404000982, 0.2623227933017642, 2.0081111082730256, 0.0428243853644496, -0.0773978693440163, 0.0938182893432367, -0.1706799344705597, -0.1739133205593635, -0.112587805310588, -0.3129877181396761, 0.2922028678541455, 0.1146941644955698, -0.3044004584308571, -0.0789838281101113, -0.070949813249071, 0.1778004503342722, 0.1758881205261769, 0.1685140050207851, 0.2010112098168343, -0.2606756748637166, 0.0218999618179884]| 12.1443061828613281|      0.00800000|[1213, 378, 0, 54]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      28|[1.4120346892775935, -0.031053404000982, 0.2623227933017642, 2.0081111082730256, 0.0428243853644496, -0.0773978693440163, 0.0938182893432367, -0.1706799344705597, -0.1739133205593635, -0.112587805310588, -0.3129877181396761, 0.2922028678541455, 0.1146941644955698, -0.3044004584308571, -0.0789838281101113, -0.070949813249071, 0.1778004503342722, 0.1758881205261769, 0.1685140050207851, 0.2010112098168343, -0.2606756748637166, 0.0218999618179884]| 12.1443061828613281|      0.00160000|[1257, 392, 0, 56]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      29|[1.4119984336462923, -0.031426581856235, 0.2625854478124982, 2.0095119729342965, 0.0430972938449523, -0.0775070734931195, 0.0939784609096786, -0.1707987747434594, -0.1739346835838756, -0.1123676671697611, -0.3131147504244782, 0.2923303853087885, 0.1148306240074997, -0.3043880846578605, -0.0787300720404688, -0.071092442236171, 0.1776166065042435, 0.1758642047534541, 0.1684307678206699, 0.2009209801365706, -0.2608218106227275, 0.0218211485353472]| 12.1443023681640625|      0.00800000|[1302, 406, 0, 58]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      30|[1.4119984336462923, -0.031426581856235, 0.2625854478124982, 2.0095119729342965, 0.0430972938449523, -0.0775070734931195, 0.0939784609096786, -0.1707987747434594, -0.1739346835838756, -0.1123676671697611, -0.3131147504244782, 0.2923303853087885, 0.1148306240074997, -0.3043880846578605, -0.0787300720404688, -0.071092442236171, 0.1776166065042435, 0.1758642047534541, 0.1684307678206699, 0.2009209801365706, -0.2608218106227275, 0.0218211485353472]| 12.1443023681640625|      0.00160000|[1346, 420, 0, 60]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      31|[1.4118352616090182, -0.0318829226928059, 0.263234776698421, 2.0105091502873833, 0.0432744370578534, -0.0775165422756279, 0.0939457122940196, -0.170577223671821, -0.1738967914624764, -0.1124520282490585, -0.3130275308541469, 0.2920967242909873, 0.1148429115463254, -0.3047295417522532, -0.0792468666793916, -0.0708927442597158, 0.1775413407245627, 0.1760741402204926, 0.16873373227466, 0.2010280692811006, -0.2606784329422897, 0.0222205264809384]| 12.1443004608154297|      0.00800000|[1390, 434, 0, 62]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      32|[1.4118352616090182, -0.0318829226928059, 0.263234776698421, 2.0105091502873833, 0.0432744370578534, -0.0775165422756279, 0.0939457122940196, -0.170577223671821, -0.1738967914624764, -0.1124520282490585, -0.3130275308541469, 0.2920967242909873, 0.1148429115463254, -0.3047295417522532, -0.0792468666793916, -0.0708927442597158, 0.1775413407245627, 0.1760741402204926, 0.16873373227466, 0.2010280692811006, -0.2606784329422897, 0.0222205264809384]| 12.1443004608154297|      0.00160000|[1436, 448, 0, 64]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      33|[1.4110169722493144, -0.0324010375972909, 0.2634301526004894, 2.011383070924555, 0.0432002597623687, -0.0775233487044309, 0.0938893488183669, -0.1706793994842292, -0.1738654435074475, -0.1126812074619454, -0.3134246584246579, 0.2919773384406648, 0.1148505084717177, -0.3050027372811208, -0.0794228030004813, -0.071074618641521, 0.1776535910372014, 0.1762626679993303, 0.1686888958578069, 0.2014102009290143, -0.2602414749279371, 0.0224431934119555]| 12.1442975997924805|      0.00800000|[1479, 462, 0, 66]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      34|[1.4110169722493144, -0.0324010375972909, 0.2634301526004894, 2.011383070924555, 0.0432002597623687, -0.0775233487044309, 0.0938893488183669, -0.1706793994842292, -0.1738654435074475, -0.1126812074619454, -0.3134246584246579, 0.2919773384406648, 0.1148505084717177, -0.3050027372811208, -0.0794228030004813, -0.071074618641521, 0.1776535910372014, 0.1762626679993303, 0.1686888958578069, 0.2014102009290143, -0.2602414749279371, 0.0224431934119555]| 12.1442975997924805|      0.00160000|[1522, 476, 0, 68]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      35|[1.410005933580398, -0.0327951230088088, 0.2637306420337441, 2.0120874180066415, 0.0432771515259094, -0.0773987310941163, 0.0942192553475217, -0.1703455195814707, -0.173963616496173, -0.1129463059540659, -0.3135807780353563, 0.2919980229482819, 0.1146467907986696, -0.3048048689225955, -0.0795027746363888, -0.0711617300900079, 0.1776114471742926, 0.1758781396702127, 0.1689880517733517, 0.2012692259336398, -0.2602092739152337, 0.02275132740442]| 12.1442947387695312|      0.00800000|[1565, 490, 0, 70]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      36|[1.410005933580398, -0.0327951230088088, 0.2637306420337441, 2.0120874180066415, 0.0432771515259094, -0.0773987310941163, 0.0942192553475217, -0.1703455195814707, -0.173963616496173, -0.1129463059540659, -0.3135807780353563, 0.2919980229482819, 0.1146467907986696, -0.3048048689225955, -0.0795027746363888, -0.0711617300900079, 0.1776114471742926, 0.1758781396702127, 0.1689880517733517, 0.2012692259336398, -0.2602092739152337, 0.02275132740442]| 12.1442947387695312|      0.00160000|[1609, 504, 0, 72]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      37|[1.4090553084005537, -0.032929721337059, 0.2640247253270085, 2.012700191087964, 0.0429057980975228, -0.0772960298907329, 0.094471070909474, -0.1701519264482532, -0.1741765800131307, -0.1124825216461741, -0.3133889278879842, 0.2922536745129816, 0.1147350376474273, -0.3047230156856982, -0.0799539611171812, -0.0712842318739496, 0.1776697297183344, 0.1759525782039173, 0.1693033157072529, 0.2016796674202964, -0.2600122748418513, 0.0226264199917557]| 12.1442928314208984|      0.00800000|[1655, 518, 0, 74]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      38|[1.4090553084005537, -0.032929721337059, 0.2640247253270085, 2.012700191087964, 0.0429057980975228, -0.0772960298907329, 0.094471070909474, -0.1701519264482532, -0.1741765800131307, -0.1124825216461741, -0.3133889278879842, 0.2922536745129816, 0.1147350376474273, -0.3047230156856982, -0.0799539611171812, -0.0712842318739496, 0.1776697297183344, 0.1759525782039173, 0.1693033157072529, 0.2016796674202964, -0.2600122748418513, 0.0226264199917557]| 12.1442928314208984|      0.00160000|[1699, 532, 0, 76]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      39|[1.4080428015555135, -0.0335887480169066, 0.2641263207103521, 2.013470745829518, 0.0427156984700009, -0.0773428815669974, 0.0941420547014871, -0.1704431037872809, -0.1743318541911898, -0.1123176167846127, -0.3134278508694099, 0.2919639162999503, 0.1149398599342125, -0.3047876248147374, -0.0800153578989172, -0.071170035862522, 0.1776762860279729, 0.1761094092433724, 0.1692446381919817, 0.2015136504288646, -0.2600437903215905, 0.0227197819319777]| 12.1442899703979492|      0.00800000|[1743, 546, 0, 78]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      40|[1.4080428015555135, -0.0335887480169066, 0.2641263207103521, 2.013470745829518, 0.0427156984700009, -0.0773428815669974, 0.0941420547014871, -0.1704431037872809, -0.1743318541911898, -0.1123176167846127, -0.3134278508694099, 0.2919639162999503, 0.1149398599342125, -0.3047876248147374, -0.0800153578989172, -0.071170035862522, 0.1776762860279729, 0.1761094092433724, 0.1692446381919817, 0.2015136504288646, -0.2600437903215905, 0.0227197819319777]| 12.1442899703979492|      0.00160000|[1787, 560, 0, 80]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      41|[1.4070901417563018, -0.0337331623314136, 0.2643806292167568, 2.01424774977686, 0.0429286399627232, -0.0771029592223586, 0.0942110394353907, -0.1704197215598784, -0.1748087607722155, -0.1125994137447937, -0.3133911335780807, 0.2920073622030447, 0.1148751635630171, -0.3046833669494749, -0.0802854632840841, -0.0708645263273974, 0.1777058859616164, 0.1762053888632639, 0.1693233775544111, 0.2013760498605288, -0.2605407989961083, 0.0224346673553984]| 12.1442871093750000|      0.00800000|[1831, 574, 0, 82]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      42|[1.4070901417563018, -0.0337331623314136, 0.2643806292167568, 2.01424774977686, 0.0429286399627232, -0.0771029592223586, 0.0942110394353907, -0.1704197215598784, -0.1748087607722155, -0.1125994137447937, -0.3133911335780807, 0.2920073622030447, 0.1148751635630171, -0.3046833669494749, -0.0802854632840841, -0.0708645263273974, 0.1777058859616164, 0.1762053888632639, 0.1693233775544111, 0.2013760498605288, -0.2605407989961083, 0.0224346673553984]| 12.1442871093750000|      0.00160000|[1874, 588, 0, 84]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      43|[1.4060228591389703, -0.0338790582046204, 0.2648981670849073, 2.0145279922689134, 0.0431637236652648, -0.0769959773257817, 0.0939821023651264, -0.1703017890629334, -0.1746446107678253, -0.1130556598420724, -0.3130709473735619, 0.2920323645008166, 0.1147771900152999, -0.3042976541113235, -0.0802375215019435, -0.0710000385734953, 0.1779289574568313, 0.1761851604634115, 0.1692771870849726, 0.2019158753569766, -0.2607831364975517, 0.0224566507772654]| 12.1442852020263672|      0.00800000|[1919, 602, 0, 86]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      44|[1.4060228591389703, -0.0338790582046204, 0.2648981670849073, 2.0145279922689134, 0.0431637236652648, -0.0769959773257817, 0.0939821023651264, -0.1703017890629334, -0.1746446107678253, -0.1130556598420724, -0.3130709473735619, 0.2920323645008166, 0.1147771900152999, -0.3042976541113235, -0.0802375215019435, -0.0710000385734953, 0.1779289574568313, 0.1761851604634115, 0.1692771870849726, 0.2019158753569766, -0.2607831364975517, 0.0224566507772654]| 12.1442852020263672|      0.00160000|[1964, 616, 0, 88]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      45|[1.4050889036739351, -0.0339132916345982, 0.2653717370959762, 2.015579842247587, 0.0430420178566601, -0.0770196742945243, 0.0938655755770249, -0.170585592151636, -0.1747903603065671, -0.1128836361026071, -0.3128913449387877, 0.2919123332609987, 0.1147183800224701, -0.3043050685669145, -0.0803611338378661, -0.0710172166623394, 0.1782534372360325, 0.1761339347583201, 0.1693179454077918, 0.2018301294087554, -0.260690382157691, 0.0225221130032065]| 12.1442823410034180|      0.00800000|[2008, 630, 0, 90]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      46|[1.4050889036739351, -0.0339132916345982, 0.2653717370959762, 2.015579842247587, 0.0430420178566601, -0.0770196742945243, 0.0938655755770249, -0.170585592151636, -0.1747903603065671, -0.1128836361026071, -0.3128913449387877, 0.2919123332609987, 0.1147183800224701, -0.3043050685669145, -0.0803611338378661, -0.0710172166623394, 0.1782534372360325, 0.1761339347583201, 0.1693179454077918, 0.2018301294087554, -0.260690382157691, 0.0225221130032065]| 12.1442823410034180|      0.00160000|[2055, 644, 0, 92]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
