k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[25.0, 39.0, 41.5, 39.0]                                                        |897.5453780404944837|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[24.197024512336142, 38.5160007425223, 41.80170257342005, 39.1730625383026]     |810.4403686523437500|     10.00000000|[15, 2, 0, 2]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
      53|[5.9381120584545615, 30.841760807887884, 45.818943579256334, 41.607111294008305]| 24.4702224731445312|      0.10000000|[701, 106, 0, 106]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      54|[5.840136479281666, 30.823988093287568, 45.82692999073374, 41.61170843803314]   | 23.5747699737548828|      1.00000000|[715, 108, 0, 108]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      55|[5.840136479281666, 30.823988093287568, 45.82692999073374, 41.61170843803314]   | 23.5747699737548828|      0.10000000|[728, 110, 0, 110]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      56|[5.742067666908387, 30.80675447980878, 45.83489877143177, 41.61639982805584]    | 22.6971378326416016|      1.00000000|[741, 112, 0, 112]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      57|[5.742067666908387, 30.80675447980878, 45.83489877143177, 41.61639982805584]    | 22.6971378326416016|      0.10000000|[754, 114, 0, 114]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      58|[5.643886550830798, 30.79004752620338, 45.84260677116381, 41.62108308409378]    | 21.8372421264648438|      1.00000000|[767, 116, 0, 116]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      59|[5.643886550830798, 30.79004752620338, 45.84260677116381, 41.62108308409378]    | 21.8372421264648438|      0.10000000|[780, 118, 0, 118]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      60|[5.545682252152156, 30.773360957501158, 45.85022741119008, 41.625487626246155]  | 20.9949989318847656|      1.00000000|[793, 120, 0, 120]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      61|[5.545682252152156, 30.773360957501158, 45.85022741119008, 41.625487626246155]  | 20.9949989318847656|      0.10000000|[806, 122, 0, 122]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      62|[5.447418410082807, 30.756939561447382, 45.85769518820591, 41.62982206967719]   | 20.1703338623046875|      1.00000000|[819, 124, 0, 124]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      63|[5.447418410082807, 30.756939561447382, 45.85769518820591, 41.62982206967719]   | 20.1703338623046875|      0.10000000|[832, 126, 0, 126]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      64|[5.349076625198036, 30.740916638117984, 45.86517369338138, 41.633850870242874]  | 19.3631706237792969|      1.00000000|[846, 128, 0, 128]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      65|[5.349076625198036, 30.740916638117984, 45.86517369338138, 41.633850870242874]  | 19.3631706237792969|      0.10000000|[859, 130, 0, 130]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      66|[5.2507217244289155, 30.725009234210688, 45.87246064341922, 41.63834178938853]  | 18.5734348297119141|      1.00000000|[872, 132, 0, 132]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      67|[5.2507217244289155, 30.725009234210688, 45.87246064341922, 41.63834178938853]  | 18.5734348297119141|      0.10000000|[885, 134, 0, 134]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      68|[5.152316779061001, 30.70913356759243, 45.879328609875564, 41.642496422142244]  | 17.8010540008544922|      1.00000000|[898, 136, 0, 136]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      69|[5.152316779061001, 30.70913356759243, 45.879328609875564, 41.642496422142244]  | 17.8010540008544922|      0.10000000|[911, 138, 0, 138]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      70|[5.053829343681008, 30.693790292343614, 45.88629648644112, 41.64652850263224]   | 17.0459442138671875|      1.00000000|[925, 140, 0, 140]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      71|[5.053829343681008, 30.693790292343614, 45.88629648644112, 41.64652850263224]   | 17.0459442138671875|      0.10000000|[938, 142, 0, 142]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      72|[4.955283798671895, 30.678747463066273, 45.89314211944067, 41.650481495805174]  | 16.3080387115478516|      1.00000000|[951, 144, 0, 144]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      73|[4.955283798671895, 30.678747463066273, 45.89314211944067, 41.650481495805174]  | 16.3080387115478516|      0.10000000|[965, 146, 0, 146]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      74|[4.856681158871072, 30.66399119380459, 45.8998361275914, 41.65434959568285]     | 15.5872631072998047|      1.00000000|[978, 148, 0, 148]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      75|[4.856681158871072, 30.66399119380459, 45.8998361275914, 41.65434959568285]     | 15.5872631072998047|      0.10000000|[991, 150, 0, 150]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      76|[4.758031759071634, 30.649481269423593, 45.906405309101096, 41.658171096430074] | 14.8835515975952148|      1.00000000|[1004, 152, 0, 152]                                                        |  | trying linear partial model with 8 points | iterate success | actual_k=1
      77|[4.758031759071634, 30.649481269423593, 45.906405309101096, 41.658171096430074] | 14.8835515975952148|      0.10000000|[1017, 154, 0, 154]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      78|[4.659375743769867, 30.635137510660062, 45.91313873243831, 41.66215960987159]   | 14.1968479156494141|      1.00000000|[1030, 156, 0, 156]                                                        |  | trying linear partial model with 8 points | iterate success | actual_k=1
      79|[4.659375743769867, 30.635137510660062, 45.91313873243831, 41.66215960987159]   | 14.1968479156494141|      0.10000000|[1043, 158, 0, 158]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      80|[4.560615410412173, 30.621232666560964, 45.919441596123335, 41.665810058477575] | 13.5270652770996094|      1.00000000|[1057, 160, 0, 160]                                                        |  | trying linear partial model with 8 points | iterate success | actual_k=1
