k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3732509483543116, 0.0902482036024968, -0.0142250356926007, 0.3436863049799362, 0.2736981244071083, 0.2399919226789142, 0.1355096331844372, -0.1564786827151692, -0.339238542494964, 0.0292591303619258, 0.0940945661316512, -0.09187195941532, 0.0840972110461017, -0.2916560829006258, 0.1467630965937028, 0.0695321095342404, -0.0538679644993809, 0.1419179309145853, -0.1373014939178248, 0.3574997616918205, -0.1704804537123533, 0.3291723782244741]| 13.9612646102905273|      1.11111111|[33, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
      12|[1.6016334380785584, -0.1807663284757978, -0.124618149154044, 1.6639764303836424, 0.1484052951540751, 0.419543203258381, 0.8270729893699404, 0.0643542372499871, -0.7014098983378017, -0.3068264208256385, -0.2202011041780607, -0.1078673703746998, 0.6184502990496045, -0.0685605172621278, -0.0148213866122865, -0.2954806327705947, 0.2853727930170082, 0.0939084275163931, -0.4089762216365468, 0.8662070204276721, -0.5818905506608761, 0.1547228427934878]| 12.1666851043701172|      0.65610000|[385, 0, 0, 24]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      13|[1.6016334380785584, -0.1807663284757978, -0.124618149154044, 1.6639764303836424, 0.1484052951540751, 0.419543203258381, 0.8270729893699404, 0.0643542372499871, -0.7014098983378017, -0.3068264208256385, -0.2202011041780607, -0.1078673703746998, 0.6184502990496045, -0.0685605172621278, -0.0148213866122865, -0.2954806327705947, 0.2853727930170082, 0.0939084275163931, -0.4089762216365468, 0.8662070204276721, -0.5818905506608761, 0.1547228427934878]| 12.1666851043701172|      0.59049000|[417, 0, 0, 26]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      14|[1.6016334380785584, -0.1807663284757978, -0.124618149154044, 1.6639764303836424, 0.1484052951540751, 0.419543203258381, 0.8270729893699404, 0.0643542372499871, -0.7014098983378017, -0.3068264208256385, -0.2202011041780607, -0.1078673703746998, 0.6184502990496045, -0.0685605172621278, -0.0148213866122865, -0.2954806327705947, 0.2853727930170082, 0.0939084275163931, -0.4089762216365468, 0.8662070204276721, -0.5818905506608761, 0.1547228427934878]| 12.1666851043701172|      0.53144100|[449, 0, 0, 28]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      15|[1.6016334380785584, -0.1807663284757978, -0.124618149154044, 1.6639764303836424, 0.1484052951540751, 0.419543203258381, 0.8270729893699404, 0.0643542372499871, -0.7014098983378017, -0.3068264208256385, -0.2202011041780607, -0.1078673703746998, 0.6184502990496045, -0.0685605172621278, -0.0148213866122865, -0.2954806327705947, 0.2853727930170082, 0.0939084275163931, -0.4089762216365468, 0.8662070204276721, -0.5818905506608761, 0.1547228427934878]| 12.1666851043701172|      0.47829690|[481, 0, 0, 30]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      16|[1.6016334380785584, -0.1807663284757978, -0.124618149154044, 1.6639764303836424, 0.1484052951540751, 0.419543203258381, 0.8270729893699404, 0.0643542372499871, -0.7014098983378017, -0.3068264208256385, -0.2202011041780607, -0.1078673703746998, 0.6184502990496045, -0.0685605172621278, -0.0148213866122865, -0.2954806327705947, 0.2853727930170082, 0.0939084275163931, -0.4089762216365468, 0.8662070204276721, -0.5818905506608761, 0.1547228427934878]| 12.1666851043701172|      0.43046721|[513, 0, 0, 32]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      17|[1.6016334380785584, -0.1807663284757978, -0.124618149154044, 1.6639764303836424, 0.1484052951540751, 0.419543203258381, 0.8270729893699404, 0.0643542372499871, -0.7014098983378017, -0.3068264208256385, -0.2202011041780607, -0.1078673703746998, 0.6184502990496045, -0.0685605172621278, -0.0148213866122865, -0.2954806327705947, 0.2853727930170082, 0.0939084275163931, -0.4089762216365468, 0.8662070204276721, -0.5818905506608761, 0.1547228427934878]| 12.1666851043701172|      0.38742049|[545, 0, 0, 34]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      18|[1.6016334380785584, -0.1807663284757978, -0.124618149154044, 1.6639764303836424, 0.1484052951540751, 0.419543203258381, 0.8270729893699404, 0.0643542372499871, -0.7014098983378017, -0.3068264208256385, -0.2202011041780607, -0.1078673703746998, 0.6184502990496045, -0.0685605172621278, -0.0148213866122865, -0.2954806327705947, 0.2853727930170082, 0.0939084275163931, -0.4089762216365468, 0.8662070204276721, -0.5818905506608761, 0.1547228427934878]| 12.1666851043701172|      0.34867844|[577, 0, 0, 36]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      19|[1.6016334380785584, -0.1807663284757978, -0.124618149154044, 1.6639764303836424, 0.1484052951540751, 0.419543203258381, 0.8270729893699404, 0.0643542372499871, -0.7014098983378017, -0.3068264208256385, -0.2202011041780607, -0.1078673703746998, 0.6184502990496045, -0.0685605172621278, -0.0148213866122865, -0.2954806327705947, 0.2853727930170082, 0.0939084275163931, -0.4089762216365468, 0.8662070204276721, -0.5818905506608761, 0.1547228427934878]| 12.1666851043701172|      0.31381060|[609, 0, 0, 38]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      20|[1.6016334380785584, -0.1807663284757978, -0.124618149154044, 1.6639764303836424, 0.1484052951540751, 0.419543203258381, 0.8270729893699404, 0.0643542372499871, -0.7014098983378017, -0.3068264208256385, -0.2202011041780607, -0.1078673703746998, 0.6184502990496045, -0.0685605172621278, -0.0148213866122865, -0.2954806327705947, 0.2853727930170082, 0.0939084275163931, -0.4089762216365468, 0.8662070204276721, -0.5818905506608761, 0.1547228427934878]| 12.1666851043701172|      0.28242954|[641, 0, 0, 40]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      21|[1.6016334380785584, -0.1807663284757978, -0.124618149154044, 1.6639764303836424, 0.1484052951540751, 0.419543203258381, 0.8270729893699404, 0.0643542372499871, -0.7014098983378017, -0.3068264208256385, -0.2202011041780607, -0.1078673703746998, 0.6184502990496045, -0.0685605172621278, -0.0148213866122865, -0.2954806327705947, 0.2853727930170082, 0.0939084275163931, -0.4089762216365468, 0.8662070204276721, -0.5818905506608761, 0.1547228427934878]| 12.1666851043701172|      0.25418658|[673, 0, 0, 42]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      22|[1.6016334380785584, -0.1807663284757978, -0.124618149154044, 1.6639764303836424, 0.1484052951540751, 0.419543203258381, 0.8270729893699404, 0.0643542372499871, -0.7014098983378017, -0.3068264208256385, -0.2202011041780607, -0.1078673703746998, 0.6184502990496045, -0.0685605172621278, -0.0148213866122865, -0.2954806327705947, 0.2853727930170082, 0.0939084275163931, -0.4089762216365468, 0.8662070204276721, -0.5818905506608761, 0.1547228427934878]| 12.1666851043701172|      0.22876792|[705, 0, 0, 44]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      23|[1.7083291484980496, -0.2440684774352717, -0.1325268319797954, 1.7879673395806885, 0.1457508246218352, 0.4332739537539221, 0.832699604831798, 0.0598362146101396, -0.7460661248221304, -0.2927612050481417, -0.1790447416173946, -0.1361591391241163, 0.5862941645644486, -0.1425725044563622, -0.0237702938111533, -0.2704517659618952, 0.3516489841537971, 0.0559748841711646, -0.4445332583767456, 0.8885742427191972, -0.5834497859607255, 0.1128113737030962]| 12.1465435028076172|      0.25418658|[737, 0, 0, 46]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      24|[1.7083291484980496, -0.2440684774352717, -0.1325268319797954, 1.7879673395806885, 0.1457508246218352, 0.4332739537539221, 0.832699604831798, 0.0598362146101396, -0.7460661248221304, -0.2927612050481417, -0.1790447416173946, -0.1361591391241163, 0.5862941645644486, -0.1425725044563622, -0.0237702938111533, -0.2704517659618952, 0.3516489841537971, 0.0559748841711646, -0.4445332583767456, 0.8885742427191972, -0.5834497859607255, 0.1128113737030962]| 12.1465435028076172|      0.22876792|[769, 0, 0, 48]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      25|[1.7083291484980496, -0.2440684774352717, -0.1325268319797954, 1.7879673395806885, 0.1457508246218352, 0.4332739537539221, 0.832699604831798, 0.0598362146101396, -0.7460661248221304, -0.2927612050481417, -0.1790447416173946, -0.1361591391241163, 0.5862941645644486, -0.1425725044563622, -0.0237702938111533, -0.2704517659618952, 0.3516489841537971, 0.0559748841711646, -0.4445332583767456, 0.8885742427191972, -0.5834497859607255, 0.1128113737030962]| 12.1465435028076172|      0.20589113|[801, 0, 0, 50]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      26|[1.7083291484980496, -0.2440684774352717, -0.1325268319797954, 1.7879673395806885, 0.1457508246218352, 0.4332739537539221, 0.832699604831798, 0.0598362146101396, -0.7460661248221304, -0.2927612050481417, -0.1790447416173946, -0.1361591391241163, 0.5862941645644486, -0.1425725044563622, -0.0237702938111533, -0.2704517659618952, 0.3516489841537971, 0.0559748841711646, -0.4445332583767456, 0.8885742427191972, -0.5834497859607255, 0.1128113737030962]| 12.1465435028076172|      0.18530202|[833, 0, 0, 52]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      27|[1.7083291484980496, -0.2440684774352717, -0.1325268319797954, 1.7879673395806885, 0.1457508246218352, 0.4332739537539221, 0.832699604831798, 0.0598362146101396, -0.7460661248221304, -0.2927612050481417, -0.1790447416173946, -0.1361591391241163, 0.5862941645644486, -0.1425725044563622, -0.0237702938111533, -0.2704517659618952, 0.3516489841537971, 0.0559748841711646, -0.4445332583767456, 0.8885742427191972, -0.5834497859607255, 0.1128113737030962]| 12.1465435028076172|      0.16677182|[865, 0, 0, 54]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      28|[1.7083291484980496, -0.2440684774352717, -0.1325268319797954, 1.7879673395806885, 0.1457508246218352, 0.4332739537539221, 0.832699604831798, 0.0598362146101396, -0.7460661248221304, -0.2927612050481417, -0.1790447416173946, -0.1361591391241163, 0.5862941645644486, -0.1425725044563622, -0.0237702938111533, -0.2704517659618952, 0.3516489841537971, 0.0559748841711646, -0.4445332583767456, 0.8885742427191972, -0.5834497859607255, 0.1128113737030962]| 12.1465435028076172|      0.15009464|[897, 0, 0, 56]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      29|[1.7083291484980496, -0.2440684774352717, -0.1325268319797954, 1.7879673395806885, 0.1457508246218352, 0.4332739537539221, 0.832699604831798, 0.0598362146101396, -0.7460661248221304, -0.2927612050481417, -0.1790447416173946, -0.1361591391241163, 0.5862941645644486, -0.1425725044563622, -0.0237702938111533, -0.2704517659618952, 0.3516489841537971, 0.0559748841711646, -0.4445332583767456, 0.8885742427191972, -0.5834497859607255, 0.1128113737030962]| 12.1465435028076172|      0.13508517|[929, 0, 0, 58]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      30|[1.7083291484980496, -0.2440684774352717, -0.1325268319797954, 1.7879673395806885, 0.1457508246218352, 0.4332739537539221, 0.832699604831798, 0.0598362146101396, -0.7460661248221304, -0.2927612050481417, -0.1790447416173946, -0.1361591391241163, 0.5862941645644486, -0.1425725044563622, -0.0237702938111533, -0.2704517659618952, 0.3516489841537971, 0.0559748841711646, -0.4445332583767456, 0.8885742427191972, -0.5834497859607255, 0.1128113737030962]| 12.1465435028076172|      0.12157665|[961, 0, 0, 60]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      31|[1.7083291484980496, -0.2440684774352717, -0.1325268319797954, 1.7879673395806885, 0.1457508246218352, 0.4332739537539221, 0.832699604831798, 0.0598362146101396, -0.7460661248221304, -0.2927612050481417, -0.1790447416173946, -0.1361591391241163, 0.5862941645644486, -0.1425725044563622, -0.0237702938111533, -0.2704517659618952, 0.3516489841537971, 0.0559748841711646, -0.4445332583767456, 0.8885742427191972, -0.5834497859607255, 0.1128113737030962]| 12.1465435028076172|      0.10941899|[993, 0, 0, 62]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      32|[1.7083291484980496, -0.2440684774352717, -0.1325268319797954, 1.7879673395806885, 0.1457508246218352, 0.4332739537539221, 0.832699604831798, 0.0598362146101396, -0.7460661248221304, -0.2927612050481417, -0.1790447416173946, -0.1361591391241163, 0.5862941645644486, -0.1425725044563622, -0.0237702938111533, -0.2704517659618952, 0.3516489841537971, 0.0559748841711646, -0.4445332583767456, 0.8885742427191972, -0.5834497859607255, 0.1128113737030962]| 12.1465435028076172|      0.09847709|[1025, 0, 0, 64]                                                           |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      33|[1.7083291484980496, -0.2440684774352717, -0.1325268319797954, 1.7879673395806885, 0.1457508246218352, 0.4332739537539221, 0.832699604831798, 0.0598362146101396, -0.7460661248221304, -0.2927612050481417, -0.1790447416173946, -0.1361591391241163, 0.5862941645644486, -0.1425725044563622, -0.0237702938111533, -0.2704517659618952, 0.3516489841537971, 0.0559748841711646, -0.4445332583767456, 0.8885742427191972, -0.5834497859607255, 0.1128113737030962]| 12.1465435028076172|      0.08862938|[1057, 0, 0, 66]                                                           |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      34|[1.7083291484980496, -0.2440684774352717, -0.1325268319797954, 1.7879673395806885, 0.1457508246218352, 0.4332739537539221, 0.832699604831798, 0.0598362146101396, -0.7460661248221304, -0.2927612050481417, -0.1790447416173946, -0.1361591391241163, 0.5862941645644486, -0.1425725044563622, -0.0237702938111533, -0.2704517659618952, 0.3516489841537971, 0.0559748841711646, -0.4445332583767456, 0.8885742427191972, -0.5834497859607255, 0.1128113737030962]| 12.1465435028076172|      0.07976644|[1089, 0, 0, 68]                                                           |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      35|[1.7083291484980496, -0.2440684774352717, -0.1325268319797954, 1.7879673395806885, 0.1457508246218352, 0.4332739537539221, 0.832699604831798, 0.0598362146101396, -0.7460661248221304, -0.2927612050481417, -0.1790447416173946, -0.1361591391241163, 0.5862941645644486, -0.1425725044563622, -0.0237702938111533, -0.2704517659618952, 0.3516489841537971, 0.0559748841711646, -0.4445332583767456, 0.8885742427191972, -0.5834497859607255, 0.1128113737030962]| 12.1465435028076172|      0.07178980|[1121, 0, 0, 70]                                                           |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      36|[1.7083291484980496, -0.2440684774352717, -0.1325268319797954, 1.7879673395806885, 0.1457508246218352, 0.4332739537539221, 0.832699604831798, 0.0598362146101396, -0.7460661248221304, -0.2927612050481417, -0.1790447416173946, -0.1361591391241163, 0.5862941645644486, -0.1425725044563622, -0.0237702938111533, -0.2704517659618952, 0.3516489841537971, 0.0559748841711646, -0.4445332583767456, 0.8885742427191972, -0.5834497859607255, 0.1128113737030962]| 12.1465435028076172|      0.06461082|[1153, 0, 0, 72]                                                           |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      37|[1.7331072724006018, -0.2248802386654642, -0.1154933534679534, 1.8191360906465979, 0.1425496420244977, 0.4268929782180462, 0.820448353395053, 0.0560948987219453, -0.7398615639855216, -0.2720279960988853, -0.1792762142673884, -0.1281957633078181, 0.5884831473167667, -0.1558211708686143, -0.0367396616585114, -0.2891192063865797, 0.3444281751115787, 0.075049546334981, -0.450131337572701, 0.891481987090148, -0.5802819342311428, 0.1174036336922033]| 12.1451129913330078|      0.07178980|[1185, 0, 0, 74]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
      38|[1.7331072724006018, -0.2248802386654642, -0.1154933534679534, 1.8191360906465979, 0.1425496420244977, 0.4268929782180462, 0.820448353395053, 0.0560948987219453, -0.7398615639855216, -0.2720279960988853, -0.1792762142673884, -0.1281957633078181, 0.5884831473167667, -0.1558211708686143, -0.0367396616585114, -0.2891192063865797, 0.3444281751115787, 0.075049546334981, -0.450131337572701, 0.891481987090148, -0.5802819342311428, 0.1174036336922033]| 12.1451129913330078|      0.06461082|[1217, 0, 0, 76]                                                           |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      39|[1.7331072724006018, -0.2248802386654642, -0.1154933534679534, 1.8191360906465979, 0.1425496420244977, 0.4268929782180462, 0.820448353395053, 0.0560948987219453, -0.7398615639855216, -0.2720279960988853, -0.1792762142673884, -0.1281957633078181, 0.5884831473167667, -0.1558211708686143, -0.0367396616585114, -0.2891192063865797, 0.3444281751115787, 0.075049546334981, -0.450131337572701, 0.891481987090148, -0.5802819342311428, 0.1174036336922033]| 12.1451129913330078|      0.05814974|[1249, 0, 0, 78]                                                           |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      40|[1.7331072724006018, -0.2248802386654642, -0.1154933534679534, 1.8191360906465979, 0.1425496420244977, 0.4268929782180462, 0.820448353395053, 0.0560948987219453, -0.7398615639855216, -0.2720279960988853, -0.1792762142673884, -0.1281957633078181, 0.5884831473167667, -0.1558211708686143, -0.0367396616585114, -0.2891192063865797, 0.3444281751115787, 0.075049546334981, -0.450131337572701, 0.891481987090148, -0.5802819342311428, 0.1174036336922033]| 12.1451129913330078|      0.05233476|[1281, 0, 0, 80]                                                           |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      41|[1.7331072724006018, -0.2248802386654642, -0.1154933534679534, 1.8191360906465979, 0.1425496420244977, 0.4268929782180462, 0.820448353395053, 0.0560948987219453, -0.7398615639855216, -0.2720279960988853, -0.1792762142673884, -0.1281957633078181, 0.5884831473167667, -0.1558211708686143, -0.0367396616585114, -0.2891192063865797, 0.3444281751115787, 0.075049546334981, -0.450131337572701, 0.891481987090148, -0.5802819342311428, 0.1174036336922033]| 12.1451129913330078|      0.04710129|[1313, 0, 0, 82]                                                           |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      42|[1.7331072724006018, -0.2248802386654642, -0.1154933534679534, 1.8191360906465979, 0.1425496420244977, 0.4268929782180462, 0.820448353395053, 0.0560948987219453, -0.7398615639855216, -0.2720279960988853, -0.1792762142673884, -0.1281957633078181, 0.5884831473167667, -0.1558211708686143, -0.0367396616585114, -0.2891192063865797, 0.3444281751115787, 0.075049546334981, -0.450131337572701, 0.891481987090148, -0.5802819342311428, 0.1174036336922033]| 12.1451129913330078|      0.04239116|[1345, 0, 0, 84]                                                           |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      43|[1.7331072724006018, -0.2248802386654642, -0.1154933534679534, 1.8191360906465979, 0.1425496420244977, 0.4268929782180462, 0.820448353395053, 0.0560948987219453, -0.7398615639855216, -0.2720279960988853, -0.1792762142673884, -0.1281957633078181, 0.5884831473167667, -0.1558211708686143, -0.0367396616585114, -0.2891192063865797, 0.3444281751115787, 0.075049546334981, -0.450131337572701, 0.891481987090148, -0.5802819342311428, 0.1174036336922033]| 12.1451129913330078|      0.03815204|[1377, 0, 0, 86]                                                           |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      44|[1.7331072724006018, -0.2248802386654642, -0.1154933534679534, 1.8191360906465979, 0.1425496420244977, 0.4268929782180462, 0.820448353395053, 0.0560948987219453, -0.7398615639855216, -0.2720279960988853, -0.1792762142673884, -0.1281957633078181, 0.5884831473167667, -0.1558211708686143, -0.0367396616585114, -0.2891192063865797, 0.3444281751115787, 0.075049546334981, -0.450131337572701, 0.891481987090148, -0.5802819342311428, 0.1174036336922033]| 12.1451129913330078|      0.03433684|[1409, 0, 0, 88]                                                           |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      45|[1.7331072724006018, -0.2248802386654642, -0.1154933534679534, 1.8191360906465979, 0.1425496420244977, 0.4268929782180462, 0.820448353395053, 0.0560948987219453, -0.7398615639855216, -0.2720279960988853, -0.1792762142673884, -0.1281957633078181, 0.5884831473167667, -0.1558211708686143, -0.0367396616585114, -0.2891192063865797, 0.3444281751115787, 0.075049546334981, -0.450131337572701, 0.891481987090148, -0.5802819342311428, 0.1174036336922033]| 12.1451129913330078|      0.03090315|[1441, 0, 0, 90]                                                           |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
