k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |  6.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0]                                                                      |  6.0000000000000000|      0.10000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      41|[1.8281202010837827, -0.616871318080059]                                        |  0.1875721365213394|      0.10000000|[221, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      42|[1.8281202010837827, -0.616871318080059]                                        |  0.1875721365213394|      0.01000000|[226, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      43|[1.83356142607712, -0.6252613759208537]                                         |  0.1789609044790268|      0.10000000|[231, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      44|[1.83356142607712, -0.6252613759208537]                                         |  0.1789609044790268|      0.01000000|[237, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      45|[1.8389992248784741, -0.6336536547648861]                                       |  0.1705387085676193|      0.10000000|[243, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      46|[1.8389992248784741, -0.6336536547648861]                                       |  0.1705387085676193|      0.01000000|[248, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      47|[1.844330090037701, -0.6421142621103514]                                        |  0.1623069047927856|      0.10000000|[253, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      48|[1.844330090037701, -0.6421142621103514]                                        |  0.1623069047927856|      0.01000000|[258, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      49|[1.849831722793069, -0.650464833170169]                                         |  0.1542665660381317|      0.10000000|[264, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      50|[1.849831722793069, -0.650464833170169]                                         |  0.1542665660381317|      0.01000000|[270, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      51|[1.85512878057965, -0.6589466477640884]                                         |  0.1464181244373322|      0.10000000|[276, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      52|[1.85512878057965, -0.6589466477640884]                                         |  0.1464181244373322|      0.01000000|[281, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      53|[1.8605945812348574, -0.6673207162613921]                                       |  0.1387636065483093|      0.10000000|[286, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      54|[1.8605945812348574, -0.6673207162613921]                                       |  0.1387636065483093|      0.01000000|[291, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      55|[1.86608536653444, -0.675678423889318]                                          |  0.1313048303127289|      0.10000000|[296, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      56|[1.86608536653444, -0.675678423889318]                                          |  0.1313048303127289|      0.01000000|[301, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      57|[1.8712816665650602, -0.6842223378631227]                                       |  0.1240406110882759|      0.10000000|[307, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      58|[1.8712816665650602, -0.6842223378631227]                                       |  0.1240406110882759|      0.01000000|[312, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      59|[1.876594776022878, -0.6926941067391749]                                        |  0.1169729456305504|      0.10000000|[318, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      60|[1.876594776022878, -0.6926941067391749]                                        |  0.1169729456305504|      0.01000000|[323, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      61|[1.8819635868845466, -0.7011306860182209]                                       |  0.1101045086979866|      0.10000000|[329, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      62|[1.8819635868845466, -0.7011306860182209]                                       |  0.1101045086979866|      0.01000000|[334, 124, 0, 124]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      63|[1.8870795591232457, -0.7097229399747134]                                       |  0.1034345775842667|      0.10000000|[339, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      64|[1.8870795591232457, -0.7097229399747134]                                       |  0.1034345775842667|      0.01000000|[344, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      65|[1.8921538052766542, -0.7183399015026894]                                       |  0.0969648510217667|      0.10000000|[349, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      66|[1.8921538052766542, -0.7183399015026894]                                       |  0.0969648510217667|      0.01000000|[354, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      67|[1.897349063449189, -0.7268844490343445]                                        |  0.0906967744231224|      0.10000000|[359, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      68|[1.897349063449189, -0.7268844490343445]                                        |  0.0906967744231224|      0.01000000|[365, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      69|[1.9026072355101487, -0.735390424967613]                                        |  0.0846332460641861|      0.10000000|[371, 138, 0, 138]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      70|[1.9026072355101487, -0.735390424967613]                                        |  0.0846332460641861|      0.01000000|[377, 140, 0, 140]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      71|[1.9078434514868445, -0.7439099344749376]                                       |  0.0787748992443085|      0.10000000|[382, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      72|[1.9078434514868445, -0.7439099344749376]                                       |  0.0787748992443085|      0.01000000|[387, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      73|[1.9128162934183066, -0.7525858115559417]                                       |  0.0731198713183403|      0.10000000|[393, 146, 0, 146]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      74|[1.9128162934183066, -0.7525858115559417]                                       |  0.0731198713183403|      0.01000000|[398, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      75|[1.9178841865531175, -0.7612065110156222]                                       |  0.0676724761724472|      0.10000000|[404, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      76|[1.9178841865531175, -0.7612065110156222]                                       |  0.0676724761724472|      0.01000000|[409, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      77|[1.9227793224106906, -0.769926467720555]                                        |  0.0624316707253456|      0.10000000|[414, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      78|[1.9227793224106906, -0.769926467720555]                                        |  0.0624316707253456|      0.01000000|[419, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      79|[1.9277033924587132, -0.778630118343263]                                        |  0.0574002489447594|      0.10000000|[424, 158, 0, 158]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      80|[1.9277033924587132, -0.778630118343263]                                        |  0.0574002489447594|      0.01000000|[430, 160, 0, 160]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
