k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[3.0, 0.1]                                                                      | 87.6860481455954357|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[2.1386365319100387, -0.40798914933297]                                         | 16.5122909545898438|      2.00000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
      36|[0.653111357194542, -0.8208914346755344]                                        |  1.1522036790847778|      0.06250000|[196, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      37|[0.653111357194542, -0.8208914346755344]                                        |  1.1522036790847778|      0.03125000|[201, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      38|[0.6221046365805086, -0.8169996771338479]                                       |  1.1063951253890991|      0.06250000|[206, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      39|[0.6221046365805086, -0.8169996771338479]                                       |  1.1063951253890991|      0.03125000|[211, 78, 0, 78]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      40|[0.5909643282755639, -0.8143836307518071]                                       |  1.0636209249496460|      0.06250000|[216, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      41|[0.5909643282755639, -0.8143836307518071]                                       |  1.0636209249496460|      0.03125000|[221, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      42|[0.5598336677514941, -0.811655174167009]                                        |  1.0238871574401855|      0.06250000|[226, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      43|[0.5598336677514941, -0.811655174167009]                                        |  1.0238871574401855|      0.03125000|[231, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      44|[0.5287218279799905, -0.8087198843972793]                                       |  0.9871590733528137|      0.06250000|[237, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      45|[0.5287218279799905, -0.8087198843972793]                                       |  0.9871590733528137|      0.03125000|[243, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      46|[0.5287218279799905, -0.8087198843972793]                                       |  0.9871590733528137|      0.01562500|[248, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      47|[0.5131677465118972, -0.8072328824860772]                                       |  0.9699144363403320|      0.03125000|[253, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      48|[0.5131677465118972, -0.8072328824860772]                                       |  0.9699144363403320|      0.01562500|[258, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      49|[0.4976131707206581, -0.8057510603123338]                                       |  0.9534143209457397|      0.03125000|[264, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      50|[0.4976131707206581, -0.8057510603123338]                                       |  0.9534143209457397|      0.01562500|[270, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      51|[0.4820799448330848, -0.8040600492166801]                                       |  0.9376570582389832|      0.03125000|[276, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      52|[0.4820799448330848, -0.8040600492166801]                                       |  0.9376570582389832|      0.01562500|[281, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      53|[0.4665458352866707, -0.8023771750086641]                                       |  0.9226419329643250|      0.03125000|[286, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      54|[0.4665458352866707, -0.8023771750086641]                                       |  0.9226419329643250|      0.01562500|[291, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      55|[0.451088155669378, -0.800096656241117]                                         |  0.9083713889122009|      0.03125000|[296, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      56|[0.451088155669378, -0.800096656241117]                                         |  0.9083713889122009|      0.01562500|[301, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      57|[0.4355925145149844, -0.79809023399885]                                         |  0.8948348760604858|      0.03125000|[307, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      58|[0.4355925145149844, -0.79809023399885]                                         |  0.8948348760604858|      0.01562500|[312, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      59|[0.4200774991850527, -0.7962395788953838]                                       |  0.8820429444313049|      0.03125000|[318, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      60|[0.4200774991850527, -0.7962395788953838]                                       |  0.8820429444313049|      0.01562500|[323, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      61|[0.4046218231020826, -0.7939455209583858]                                       |  0.8699893951416016|      0.03125000|[329, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      62|[0.4046218231020826, -0.7939455209583858]                                       |  0.8699893951416016|      0.01562500|[334, 124, 0, 124]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      63|[0.3892214901935224, -0.7913053748818367]                                       |  0.8586738109588623|      0.03125000|[339, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      64|[0.3892214901935224, -0.7913053748818367]                                       |  0.8586738109588623|      0.01562500|[344, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      65|[0.3738572833370439, -0.7884625290064257]                                       |  0.8480941057205200|      0.03125000|[349, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      66|[0.3738572833370439, -0.7884625290064257]                                       |  0.8480941057205200|      0.01562500|[354, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      67|[0.3586911330814221, -0.7847037377879749]                                       |  0.8382552862167358|      0.03125000|[359, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      68|[0.3586911330814221, -0.7847037377879749]                                       |  0.8382552862167358|      0.01562500|[365, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      69|[0.3586911330814221, -0.7847037377879749]                                       |  0.8382552862167358|      0.00781250|[371, 138, 0, 138]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      70|[0.351057760337033, -0.7830403746901464]                                        |  0.8336024880409241|      0.01562500|[377, 140, 0, 140]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      71|[0.351057760337033, -0.7830403746901464]                                        |  0.8336024880409241|      0.00781250|[382, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      72|[0.3433808769604956, -0.7815910238447524]                                       |  0.8291342854499817|      0.01562500|[387, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      73|[0.3433808769604956, -0.7815910238447524]                                       |  0.8291342854499817|      0.00781250|[393, 146, 0, 146]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      74|[0.3357660559226155, -0.7798446971825674]                                       |  0.8248466849327087|      0.01562500|[398, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      75|[0.3357660559226155, -0.7798446971825674]                                       |  0.8248466849327087|      0.00781250|[404, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      76|[0.3281963818653473, -0.7779120329808187]                                       |  0.8207404017448425|      0.01562500|[409, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      77|[0.3281963818653473, -0.7779120329808187]                                       |  0.8207404017448425|      0.00781250|[414, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      78|[0.3205684865636702, -0.7762237292413657]                                       |  0.8168165683746338|      0.01562500|[419, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      79|[0.3205684865636702, -0.7762237292413657]                                       |  0.8168165683746338|      0.00781250|[424, 158, 0, 158]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      80|[0.3129347932057824, -0.7745618381595735]                                       |  0.8130767345428467|      0.01562500|[430, 160, 0, 160]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
