k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.2, 1.0]                                                                     |749.0383999999999105|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.2, 1.0]                                                                     |749.0383999999999105|      0.20000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[-1.0073642788111536, 0.9462275263535975]                                       |391.5222167968750000|      1.00000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[-1.0073642788111536, 0.9462275263535975]                                       |391.5222167968750000|      0.20000000|[18, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[-0.817753782965856, 0.8826047327549167]                                        |207.6381225585937500|      1.00000000|[24, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[-0.817753782965856, 0.8826047327549167]                                        |207.6381225585937500|      0.20000000|[29, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[-0.6536100212626628, 0.7683382656968802]                                       |112.4735488891601562|      1.00000000|[34, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[-0.6536100212626628, 0.7683382656968802]                                       |112.4735488891601562|      0.20000000|[40, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[-0.4947349496138546, 0.6468528278510789]                                       | 61.2082595825195312|      1.00000000|[46, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       9|[-0.4947349496138546, 0.6468528278510789]                                       | 61.2082595825195312|      0.20000000|[52, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[-0.3713649623030798, 0.4894366716569344]                                       | 31.1111354827880859|      1.00000000|[57, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      11|[-0.3713649623030798, 0.4894366716569344]                                       | 31.1111354827880859|      0.20000000|[62, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[-0.322014961859162, 0.2956208377934822]                                        | 12.5725955963134766|      1.00000000|[68, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      13|[-0.322014961859162, 0.2956208377934822]                                        | 12.5725955963134766|      0.20000000|[74, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      45|[-0.0431909871054632, -0.0008558014326368]                                      |  1.0883074998855591|      0.00800000|[243, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      46|[-0.0352356344176965, -0.0016998177910341]                                      |  1.0719870328903198|      0.04000000|[248, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      47|[0.0037769210562036, 0.0071331044545126]                                        |  0.9975484609603882|      0.20000000|[253, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      48|[0.0037769210562036, 0.0071331044545126]                                        |  0.9975484609603882|      0.04000000|[258, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      49|[0.0037769210562036, 0.0071331044545126]                                        |  0.9975484609603882|      0.00800000|[264, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      50|[0.0095933566763951, 0.0016404660469559]                                        |  0.9811741709709167|      0.04000000|[270, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      51|[0.0493764969496063, -0.0025190711871606]                                       |  0.9043816924095154|      0.20000000|[276, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      52|[0.0493764969496063, -0.0025190711871606]                                       |  0.9043816924095154|      0.04000000|[281, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      53|[0.0882878776345846, 0.006749394337871]                                         |  0.8348928093910217|      0.20000000|[286, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      54|[0.0882878776345846, 0.006749394337871]                                         |  0.8348928093910217|      0.04000000|[291, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      55|[0.1282850421687038, 0.0062731284136323]                                        |  0.7616191506385803|      0.20000000|[296, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      56|[0.1282850421687038, 0.0062731284136323]                                        |  0.7616191506385803|      0.04000000|[301, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      57|[0.1637501453469686, -0.0122262352661011]                                       |  0.7269264459609985|      0.20000000|[307, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      58|[0.1637501453469686, -0.0122262352661011]                                       |  0.7269264459609985|      0.04000000|[312, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      59|[0.1967558254093827, 0.0103707796610427]                                        |  0.6459595561027527|      0.20000000|[318, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      60|[0.1967558254093827, 0.0103707796610427]                                        |  0.6459595561027527|      0.04000000|[323, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      61|[0.1967558254093827, 0.0103707796610427]                                        |  0.6459595561027527|      0.00800000|[329, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      62|[0.2043205000170771, 0.0077677625501301]                                        |  0.6331639289855957|      0.04000000|[334, 124, 0, 124]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      63|[0.2043205000170771, 0.0077677625501301]                                        |  0.6331639289855957|      0.00800000|[339, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      64|[0.2113829717763251, 0.0115256200048274]                                        |  0.6223496198654175|      0.04000000|[344, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      65|[0.2483243155159665, 0.0268663215112663]                                        |  0.5783644914627075|      0.20000000|[349, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      66|[0.2483243155159665, 0.0268663215112663]                                        |  0.5783644914627075|      0.04000000|[354, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      67|[0.2483243155159665, 0.0268663215112663]                                        |  0.5783644914627075|      0.00800000|[359, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      68|[0.2536273444681668, 0.0208765064947466]                                        |  0.5591528415679932|      0.04000000|[365, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      69|[0.2536273444681668, 0.0208765064947466]                                        |  0.5591528415679932|      0.00800000|[371, 138, 0, 138]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      70|[0.2613102824320042, 0.0186466042000648]                                        |  0.5457270741462708|      0.04000000|[377, 140, 0, 140]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      71|[0.2993766543835427, 0.0309328292691053]                                        |  0.4925547242164612|      0.20000000|[382, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      72|[0.2993766543835427, 0.0309328292691053]                                        |  0.4925547242164612|      0.04000000|[387, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      73|[0.2993766543835427, 0.0309328292691053]                                        |  0.4925547242164612|      0.00800000|[393, 146, 0, 146]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      74|[0.3065821073123062, 0.0274569915152142]                                        |  0.4810131788253784|      0.04000000|[398, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      75|[0.3065821073123062, 0.0274569915152142]                                        |  0.4810131788253784|      0.00800000|[404, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      76|[0.3120211111554952, 0.0333236121091997]                                        |  0.4741829037666321|      0.04000000|[409, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      77|[0.3120211111554952, 0.0333236121091997]                                        |  0.4741829037666321|      0.00800000|[414, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      78|[0.3194272480443856, 0.0302988581716014]                                        |  0.4637053012847900|      0.04000000|[419, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      79|[0.3194272480443856, 0.0302988581716014]                                        |  0.4637053012847900|      0.00800000|[424, 158, 0, 158]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      80|[0.3274052601652352, 0.0297061334466439]                                        |  0.4552886784076691|      0.04000000|[430, 160, 0, 160]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
