k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.609553617497106, 0.0519686181864622, 0.1352853357785249, 0.7793853527255101, -2.6994897e-09, -1.086920568e-07, 1.44826971e-08, -6.64428622e-08, -2.8907761e-08, 8.21113743e-08, -5.29401489e-08, 2.376422719e-07, -2.4045045e-08, -1.995109413e-07, 2.43209221e-08, 8.10860233e-08, -1.964871755e-07, -5.85320581e-08, 2.29673622e-08, 2.824421e-10, 1.693881929e-07, 5.57579756e-08]| 13.1512060165405273|      2.00000000|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
      12|[1.5008810125832532, 0.1266263295568522, 0.3349381445419835, 1.92721718368507, -4.5918252107e-06, -1.3413988948e-06, 2.2048549736e-06, 4.960072786e-07, -1.1372747642e-05, -6.333065362e-06, 6.5264106824e-06, -9.801407235e-07, 6.559290003e-07, 7.679852765e-06, 1.8047397789e-06, -4.1399230211e-06, -4.8956280615e-06, -2.672844992e-06, 2.7683445835e-06, 5.0416537729e-06, 6.0093797927e-06, -3.7665716619e-06]| 12.1446294784545898|      0.06250000|[1537, 0, 0, 24]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      13|[1.5008810125832532, 0.1266263295568522, 0.3349381445419835, 1.92721718368507, -4.5918252107e-06, -1.3413988948e-06, 2.2048549736e-06, 4.960072786e-07, -1.1372747642e-05, -6.333065362e-06, 6.5264106824e-06, -9.801407235e-07, 6.559290003e-07, 7.679852765e-06, 1.8047397789e-06, -4.1399230211e-06, -4.8956280615e-06, -2.672844992e-06, 2.7683445835e-06, 5.0416537729e-06, 6.0093797927e-06, -3.7665716619e-06]| 12.1446294784545898|      0.03125000|[1665, 0, 0, 26]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      14|[1.5008810125832532, 0.1266263295568522, 0.3349381445419835, 1.92721718368507, -4.5918252107e-06, -1.3413988948e-06, 2.2048549736e-06, 4.960072786e-07, -1.1372747642e-05, -6.333065362e-06, 6.5264106824e-06, -9.801407235e-07, 6.559290003e-07, 7.679852765e-06, 1.8047397789e-06, -4.1399230211e-06, -4.8956280615e-06, -2.672844992e-06, 2.7683445835e-06, 5.0416537729e-06, 6.0093797927e-06, -3.7665716619e-06]| 12.1446294784545898|      0.01562500|[1793, 0, 0, 28]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      15|[1.5008810125832532, 0.1266263295568522, 0.3349381445419835, 1.92721718368507, -4.5918252107e-06, -1.3413988948e-06, 2.2048549736e-06, 4.960072786e-07, -1.1372747642e-05, -6.333065362e-06, 6.5264106824e-06, -9.801407235e-07, 6.559290003e-07, 7.679852765e-06, 1.8047397789e-06, -4.1399230211e-06, -4.8956280615e-06, -2.672844992e-06, 2.7683445835e-06, 5.0416537729e-06, 6.0093797927e-06, -3.7665716619e-06]| 12.1446294784545898|      0.00781250|[1921, 0, 0, 30]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      16|[1.4946825095918455, 0.1255094012261054, 0.3342926564859869, 1.922641006985834, 1.0312750843e-05, -8.8982172793e-06, 4.1013691364e-06, 4.63438102261e-05, -6.9821244725e-06, 8.373280907e-07, 1.64349792421e-05, 7.0520295105e-06, 1.93244879359e-05, 3.47892079252e-05, 3.11454131615e-05, 2.25458024125e-05, -2.75161925106e-05, -2.85826935794e-05, -2.43176678576e-05, 3.06850930662e-05, 2.15646569009e-05, 3.2404928532e-06]| 12.1445999145507812|      0.01562500|[2049, 0, 0, 32]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      17|[1.4946825095918455, 0.1255094012261054, 0.3342926564859869, 1.922641006985834, 1.0312750843e-05, -8.8982172793e-06, 4.1013691364e-06, 4.63438102261e-05, -6.9821244725e-06, 8.373280907e-07, 1.64349792421e-05, 7.0520295105e-06, 1.93244879359e-05, 3.47892079252e-05, 3.11454131615e-05, 2.25458024125e-05, -2.75161925106e-05, -2.85826935794e-05, -2.43176678576e-05, 3.06850930662e-05, 2.15646569009e-05, 3.2404928532e-06]| 12.1445999145507812|      0.00781250|[2177, 0, 0, 34]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      18|[1.4946825095918455, 0.1255094012261054, 0.3342926564859869, 1.922641006985834, 1.0312750843e-05, -8.8982172793e-06, 4.1013691364e-06, 4.63438102261e-05, -6.9821244725e-06, 8.373280907e-07, 1.64349792421e-05, 7.0520295105e-06, 1.93244879359e-05, 3.47892079252e-05, 3.11454131615e-05, 2.25458024125e-05, -2.75161925106e-05, -2.85826935794e-05, -2.43176678576e-05, 3.06850930662e-05, 2.15646569009e-05, 3.2404928532e-06]| 12.1445999145507812|      0.00390625|[2305, 0, 0, 36]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      19|[1.4946825095918455, 0.1255094012261054, 0.3342926564859869, 1.922641006985834, 1.0312750843e-05, -8.8982172793e-06, 4.1013691364e-06, 4.63438102261e-05, -6.9821244725e-06, 8.373280907e-07, 1.64349792421e-05, 7.0520295105e-06, 1.93244879359e-05, 3.47892079252e-05, 3.11454131615e-05, 2.25458024125e-05, -2.75161925106e-05, -2.85826935794e-05, -2.43176678576e-05, 3.06850930662e-05, 2.15646569009e-05, 3.2404928532e-06]| 12.1445999145507812|      0.00195312|[2433, 0, 0, 38]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      20|[1.4933023357925799, 0.1250023224028823, 0.3345293929882208, 1.9238247841061578, 0.0002351061147249, 0.0001061488066863, 3.81300344589e-05, 0.0001584133399779, -7.71238125547e-05, -2.460421364e-06, 5.5372583235e-06, -7.58302965971e-05, 0.0001455304223813, -3.71639476093e-05, -3.08221513327e-05, 8.90686548748e-05, 0.0001452469820932, 5.2401469023e-06, 5.39083673108e-05, 9.67337363112e-05, 0.0002035795625522, -4.07944319403e-05]| 12.1445960998535156|      0.00390625|[2561, 0, 0, 40]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      21|[1.4933023357925799, 0.1250023224028823, 0.3345293929882208, 1.9238247841061578, 0.0002351061147249, 0.0001061488066863, 3.81300344589e-05, 0.0001584133399779, -7.71238125547e-05, -2.460421364e-06, 5.5372583235e-06, -7.58302965971e-05, 0.0001455304223813, -3.71639476093e-05, -3.08221513327e-05, 8.90686548748e-05, 0.0001452469820932, 5.2401469023e-06, 5.39083673108e-05, 9.67337363112e-05, 0.0002035795625522, -4.07944319403e-05]| 12.1445960998535156|      0.00195312|[2689, 0, 0, 42]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      22|[1.4919958103556699, 0.1244033486592027, 0.3349719784938729, 1.9250047047301766, 0.0003866120742308, 0.0001003413392604, -2.26418143838e-05, 0.0001923619910405, -0.0001366780943139, 0.0001522562341378, 2.6442437947e-06, 9.21355357431e-05, 0.0001032083577076, -5.79326375897e-05, 0.0001401505741284, -4.6518636368e-06, 7.99255639656e-05, 3.63365606606e-05, 9.74618584196e-05, 1.03042187185e-05, 0.0003356393691657, -0.0001115595172517]| 12.1445922851562500|      0.00390625|[2817, 0, 0, 44]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      23|[1.4919958103556699, 0.1244033486592027, 0.3349719784938729, 1.9250047047301766, 0.0003866120742308, 0.0001003413392604, -2.26418143838e-05, 0.0001923619910405, -0.0001366780943139, 0.0001522562341378, 2.6442437947e-06, 9.21355357431e-05, 0.0001032083577076, -5.79326375897e-05, 0.0001401505741284, -4.6518636368e-06, 7.99255639656e-05, 3.63365606606e-05, 9.74618584196e-05, 1.03042187185e-05, 0.0003356393691657, -0.0001115595172517]| 12.1445922851562500|      0.00195312|[2945, 0, 0, 46]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      24|[1.49053838506023, 0.123735922239169, 0.3353592296746154, 1.925920884805399, 0.0002093172348198, 0.0002403335852929, -7.60509416635e-05, 0.0001103411955776, 0.0001243862901578, 0.0001564936432442, -0.0001312452929561, 9.17357566349e-05, 7.90832174332e-05, -0.0001138133176539, 8.80556379218e-05, 6.58839837862e-05, -9.85080503031e-05, 5.40724541218e-05, 0.0001387211838001, 0.000163617842245, 0.0003055864645404, -0.0003101380044527]| 12.1445884704589844|      0.00390625|[3073, 0, 0, 48]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      25|[1.49053838506023, 0.123735922239169, 0.3353592296746154, 1.925920884805399, 0.0002093172348198, 0.0002403335852929, -7.60509416635e-05, 0.0001103411955776, 0.0001243862901578, 0.0001564936432442, -0.0001312452929561, 9.17357566349e-05, 7.90832174332e-05, -0.0001138133176539, 8.80556379218e-05, 6.58839837862e-05, -9.85080503031e-05, 5.40724541218e-05, 0.0001387211838001, 0.000163617842245, 0.0003055864645404, -0.0003101380044527]| 12.1445884704589844|      0.00195312|[3201, 0, 0, 50]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      26|[1.489234636443916, 0.1230480933833746, 0.3356901531885418, 1.9271016576566653, 0.0001392190690049, 0.0001634052131978, 7.62686412083e-05, 1.73024036483e-05, 0.0001177399528824, 0.0002435720720633, -0.0001924769802006, 0.0002782520746697, 0.0001174703516775, -0.0001135096458316, 0.0001878213746674, 0.0001490776037276, -0.0001836371406648, 1.98619245525e-05, 0.0001873383596583, 0.0002299049789219, 0.0002238350109847, -0.0004051822770573]| 12.1445846557617188|      0.00390625|[3329, 0, 0, 52]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      27|[1.489234636443916, 0.1230480933833746, 0.3356901531885418, 1.9271016576566653, 0.0001392190690049, 0.0001634052131978, 7.62686412083e-05, 1.73024036483e-05, 0.0001177399528824, 0.0002435720720633, -0.0001924769802006, 0.0002782520746697, 0.0001174703516775, -0.0001135096458316, 0.0001878213746674, 0.0001490776037276, -0.0001836371406648, 1.98619245525e-05, 0.0001873383596583, 0.0002299049789219, 0.0002238350109847, -0.0004051822770573]| 12.1445846557617188|      0.00195312|[3457, 0, 0, 54]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      28|[1.487810813464749, 0.1224266425429481, 0.3360256372291122, 1.9281449752273898, 0.0002373068045713, 0.0001525466214423, -0.000104573162186, 6.8619982297e-06, 4.52931469475e-05, 0.0002611755792253, -0.0001601487635756, 0.0004005247710749, 0.0002914403625962, -0.0001058762748449, 0.0003243246962514, 0.0003035020858742, -7.0446722411e-05, 0.0001457639243028, 0.0001582917508438, 0.0003867891729436, 0.0002342113538608, -0.0005001865226666]| 12.1445808410644531|      0.00390625|[3585, 0, 0, 56]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      29|[1.487810813464749, 0.1224266425429481, 0.3360256372291122, 1.9281449752273898, 0.0002373068045713, 0.0001525466214423, -0.000104573162186, 6.8619982297e-06, 4.52931469475e-05, 0.0002611755792253, -0.0001601487635756, 0.0004005247710749, 0.0002914403625962, -0.0001058762748449, 0.0003243246962514, 0.0003035020858742, -7.0446722411e-05, 0.0001457639243028, 0.0001582917508438, 0.0003867891729436, 0.0002342113538608, -0.0005001865226666]| 12.1445808410644531|      0.00195312|[3713, 0, 0, 58]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      30|[1.4864336938675977, 0.1216462906378646, 0.3364929315336956, 1.9291162362955971, 0.0002845819715134, 7.92649209005e-05, -0.0001015202406497, -2.56968974763e-05, -2.40408456776e-05, 0.000212129542963, -0.0001070989297637, 0.0005151390250295, 0.0003617792799531, 0.0001146692067793, 0.0003023866077211, 0.0002510631278618, 7.55605693291e-05, 0.0002411087514813, 0.0002502675455152, 0.0005026370352356, 0.0001533465859284, -0.0005098109254611]| 12.1445770263671875|      0.00390625|[3841, 0, 0, 60]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      31|[1.4864336938675977, 0.1216462906378646, 0.3364929315336956, 1.9291162362955971, 0.0002845819715134, 7.92649209005e-05, -0.0001015202406497, -2.56968974763e-05, -2.40408456776e-05, 0.000212129542963, -0.0001070989297637, 0.0005151390250295, 0.0003617792799531, 0.0001146692067793, 0.0003023866077211, 0.0002510631278618, 7.55605693291e-05, 0.0002411087514813, 0.0002502675455152, 0.0005026370352356, 0.0001533465859284, -0.0005098109254611]| 12.1445770263671875|      0.00195312|[3969, 0, 0, 62]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      32|[1.4850747830223692, 0.1211296602448126, 0.3369917647078892, 1.9302588089123691, 0.0002633177245933, 3.52182000995e-05, 7.19081717498e-05, -0.0001204671706109, 3.36124953352e-05, 0.0001431913108234, -3.82865270583e-05, 0.0003098493994917, 0.0003231239546733, 0.0002693618268091, 0.0003762778615259, 0.0002271537870274, 1.73678945854e-05, 0.0001725557440995, 0.000305516751556, 0.0004943468496901, 0.0001509953460923, -0.0005979595744512]| 12.1445732116699219|      0.00390625|[4097, 0, 0, 64]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      33|[1.4850747830223692, 0.1211296602448126, 0.3369917647078892, 1.9302588089123691, 0.0002633177245933, 3.52182000995e-05, 7.19081717498e-05, -0.0001204671706109, 3.36124953352e-05, 0.0001431913108234, -3.82865270583e-05, 0.0003098493994917, 0.0003231239546733, 0.0002693618268091, 0.0003762778615259, 0.0002271537870274, 1.73678945854e-05, 0.0001725557440995, 0.000305516751556, 0.0004943468496901, 0.0001509953460923, -0.0005979595744512]| 12.1445732116699219|      0.00195312|[4225, 0, 0, 66]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      34|[1.483600673104072, 0.1204446068139024, 0.3374723701799273, 1.9311741890376366, 0.0003351166952678, -3.67685092873e-05, 0.0001212102842563, -0.0002630502344501, 4.18466633456e-05, 3.07628048384e-05, -4.05460180052e-05, 0.0003774527870362, 0.0003195246152843, 0.0001851335249485, 0.0004562049476389, 6.68304033489e-05, -8.7815415079e-06, 0.0002641879339429, 0.0003363110194531, 0.0004571693234277, 0.0001943349705526, -0.0006230035122947]| 12.1445693969726562|      0.00390625|[4353, 0, 0, 68]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      35|[1.483600673104072, 0.1204446068139024, 0.3374723701799273, 1.9311741890376366, 0.0003351166952678, -3.67685092873e-05, 0.0001212102842563, -0.0002630502344501, 4.18466633456e-05, 3.07628048384e-05, -4.05460180052e-05, 0.0003774527870362, 0.0003195246152843, 0.0001851335249485, 0.0004562049476389, 6.68304033489e-05, -8.7815415079e-06, 0.0002641879339429, 0.0003363110194531, 0.0004571693234277, 0.0001943349705526, -0.0006230035122947]| 12.1445693969726562|      0.00195312|[4481, 0, 0, 70]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      36|[1.482318924056093, 0.1198946939827683, 0.3379314735421367, 1.932440756789483, 0.0003448521035071, 5.46527257823e-05, 0.0001604974879245, -0.0003040921916683, -4.2479196051e-06, 0.0001113475627151, 2.38916593233e-05, 0.0003897008200827, 0.0002988452235874, 0.0003275001755482, 0.0004228481939105, 5.9149992466e-05, -2.96985694771e-05, 0.0002707546026507, 0.0003146546576486, 0.0004739671077161, 0.000112276088119, -0.0006201162850745]| 12.1445655822753906|      0.00390625|[4609, 0, 0, 72]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      37|[1.482318924056093, 0.1198946939827683, 0.3379314735421367, 1.932440756789483, 0.0003448521035071, 5.46527257823e-05, 0.0001604974879245, -0.0003040921916683, -4.2479196051e-06, 0.0001113475627151, 2.38916593233e-05, 0.0003897008200827, 0.0002988452235874, 0.0003275001755482, 0.0004228481939105, 5.9149992466e-05, -2.96985694771e-05, 0.0002707546026507, 0.0003146546576486, 0.0004739671077161, 0.000112276088119, -0.0006201162850745]| 12.1445655822753906|      0.00195312|[4737, 0, 0, 74]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      38|[1.4807262586936683, 0.1194045743828104, 0.3382704479654687, 1.9333765161981569, 0.0004048108741501, 2.5214256999e-05, 0.0001315561792834, -0.0002776522227374, -3.6191678586e-06, 0.0001088045570173, 6.9660039356e-05, 0.0004111538515796, 0.0004636311280192, 0.0003425566402896, 0.000410681769526, 6.50360666e-06, -3.70589677703e-05, 0.0003138960188893, 0.0003781591996259, 0.0005031632107032, 0.0001526588488398, -0.0006275626696881]| 12.1445617675781250|      0.00390625|[4865, 0, 0, 76]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      39|[1.4807262586936683, 0.1194045743828104, 0.3382704479654687, 1.9333765161981569, 0.0004048108741501, 2.5214256999e-05, 0.0001315561792834, -0.0002776522227374, -3.6191678586e-06, 0.0001088045570173, 6.9660039356e-05, 0.0004111538515796, 0.0004636311280192, 0.0003425566402896, 0.000410681769526, 6.50360666e-06, -3.70589677703e-05, 0.0003138960188893, 0.0003781591996259, 0.0005031632107032, 0.0001526588488398, -0.0006275626696881]| 12.1445617675781250|      0.00195312|[4993, 0, 0, 78]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      40|[1.4793340853149217, 0.1187358236400252, 0.3386412526959577, 1.9344214833144342, 0.0002474961696303, -0.0001343105554618, 5.75004972192e-05, -0.0003594628088667, -6.50093059675e-05, 0.0003159678201275, -3.57465405219e-05, 0.0003669615278046, 0.000523959419553, 0.0003727981088429, 0.0003295701225441, 0.0001413149549815, -0.0001422453806951, 0.0004223672014557, 0.0003403421171013, 0.0004200759338207, 0.0001006911315981, -0.0005068286659615]| 12.1445579528808594|      0.00390625|[5121, 0, 0, 80]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      41|[1.4793340853149217, 0.1187358236400252, 0.3386412526959577, 1.9344214833144342, 0.0002474961696303, -0.0001343105554618, 5.75004972192e-05, -0.0003594628088667, -6.50093059675e-05, 0.0003159678201275, -3.57465405219e-05, 0.0003669615278046, 0.000523959419553, 0.0003727981088429, 0.0003295701225441, 0.0001413149549815, -0.0001422453806951, 0.0004223672014557, 0.0003403421171013, 0.0004200759338207, 0.0001006911315981, -0.0005068286659615]| 12.1445579528808594|      0.00195312|[5249, 0, 0, 82]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      42|[1.4779866563581765, 0.1182091802678974, 0.3389026602814771, 1.9356725303977662, 0.0002329955677566, -0.0001673619616035, 1.47560006121e-05, -0.0003630330396074, 9.5473256594e-06, 0.0003127915629859, -4.21292923158e-05, 0.0004727531180841, 0.0005626478613109, 0.0003613910927291, 0.0004154815855387, 0.0002328455207024, 3.8712507777e-06, 0.0004953564552503, 0.0002182115229087, 0.0004699953814622, 0.0001804733153379, -0.0004834502993248]| 12.1445531845092773|      0.00390625|[5377, 0, 0, 84]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      43|[1.4779866563581765, 0.1182091802678974, 0.3389026602814771, 1.9356725303977662, 0.0002329955677566, -0.0001673619616035, 1.47560006121e-05, -0.0003630330396074, 9.5473256594e-06, 0.0003127915629859, -4.21292923158e-05, 0.0004727531180841, 0.0005626478613109, 0.0003613910927291, 0.0004154815855387, 0.0002328455207024, 3.8712507777e-06, 0.0004953564552503, 0.0002182115229087, 0.0004699953814622, 0.0001804733153379, -0.0004834502993248]| 12.1445531845092773|      0.00195312|[5505, 0, 0, 86]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      44|[1.4765827825335542, 0.1174532998655193, 0.3391193698365116, 1.9367301364942877, 0.0001709797014906, -0.0002298418652091, -9.66254075079e-05, -0.0003869075147382, -5.17476362742e-05, 0.0001983445375558, -1.90808243027e-05, 0.0003865551266899, 0.0004810209237387, 0.0003128303710645, 0.0002892374686616, 0.0002124716957797, 3.419263268e-06, 0.0005752172609216, 0.0003382939813481, 0.0003477204387168, 0.0001630029484131, -0.0004875431489767]| 12.1445493698120117|      0.00390625|[5633, 0, 0, 88]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      45|[1.4765827825335542, 0.1174532998655193, 0.3391193698365116, 1.9367301364942877, 0.0001709797014906, -0.0002298418652091, -9.66254075079e-05, -0.0003869075147382, -5.17476362742e-05, 0.0001983445375558, -1.90808243027e-05, 0.0003865551266899, 0.0004810209237387, 0.0003128303710645, 0.0002892374686616, 0.0002124716957797, 3.419263268e-06, 0.0005752172609216, 0.0003382939813481, 0.0003477204387168, 0.0001630029484131, -0.0004875431489767]| 12.1445493698120117|      0.00195312|[5761, 0, 0, 90]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
