k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7503748359903852|      1.00000000|[0, 0, 0, 0]                                                               | 
      41|[-0.6209581510777702, 0.8877960004868874, 3.110038102877411, 6.081619068441834, 4.391259276635588, 7.618695633598517]| 32.2331428527832031|      0.10000000|[807, 124, 0, 124]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      42|[-0.657743250186905, 0.8373705945191741, 3.0905566552793675, 6.118641201013738, 4.325523324866841, 7.612972482290673]| 30.8667144775390625|      1.00000000|[820, 126, 0, 126]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      43|[-0.657743250186905, 0.8373705945191741, 3.0905566552793675, 6.118641201013738, 4.325523324866841, 7.612972482290673]| 30.8667144775390625|      0.10000000|[846, 130, 0, 130]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      44|[-0.6786423366869038, 0.8754648856469717, 3.0149258909933483, 6.124895175194327, 4.326448985498896, 7.56447432129676]| 29.6026554107666016|      1.00000000|[859, 132, 0, 132]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      45|[-0.6786423366869038, 0.8754648856469717, 3.0149258909933483, 6.124895175194327, 4.326448985498896, 7.56447432129676]| 29.6026554107666016|      0.10000000|[886, 136, 0, 136]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      46|[-0.7162429351580766, 0.9366492433594154, 2.959997624594371, 6.132590222826379, 4.343504015490918, 7.526062511781456]| 28.6359710693359375|      1.00000000|[900, 138, 0, 138]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      47|[-0.7162429351580766, 0.9366492433594154, 2.959997624594371, 6.132590222826379, 4.343504015490918, 7.526062511781456]| 28.6359710693359375|      0.10000000|[927, 142, 0, 142]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      48|[-0.7496310083901087, 0.9479112921114058, 2.90530973671367, 6.168274396296531, 4.324979812376426, 7.4616332373354926]| 27.4802150726318359|      1.00000000|[940, 144, 0, 144]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      49|[-0.7496310083901087, 0.9479112921114058, 2.90530973671367, 6.168274396296531, 4.324979812376426, 7.4616332373354926]| 27.4802150726318359|      0.10000000|[966, 148, 0, 148]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      50|[-0.7994416110388536, 0.9804939682338022, 2.8501927518821653, 6.132769158375662, 4.280281218251456, 7.448952353021331]| 25.8691215515136719|      1.00000000|[979, 150, 0, 150]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      51|[-0.7994416110388536, 0.9804939682338022, 2.8501927518821653, 6.132769158375662, 4.280281218251456, 7.448952353021331]| 25.8691215515136719|      0.10000000|[1004, 154, 0, 154]                                                        |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      52|[-0.7849269243546309, 0.984063418355773, 2.7765518487977734, 6.1533429003030236, 4.217592720315087, 7.449640581754464]| 24.3492450714111328|      1.00000000|[1017, 156, 0, 156]                                                        |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      53|[-0.7849269243546309, 0.984063418355773, 2.7765518487977734, 6.1533429003030236, 4.217592720315087, 7.449640581754464]| 24.3492450714111328|      0.10000000|[1042, 160, 0, 160]                                                        |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
