k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, 0.0, 0.0]                                                                |2499.9997982897020847|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.0948809526749828, -0.9829609176219597, -0.1574339202563493]                 |1375.1679687500000000|      5.00000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[-1.0948809526749828, -0.9829609176219597, -0.1574339202563493]                 |1375.1679687500000000|      1.00000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[-0.4073850150901479, -1.4579257167884014, -0.7067587561750711]                 |522.8057250976562500|      5.00000000|[22, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       4|[-0.4073850150901479, -1.4579257167884014, -0.7067587561750711]                 |522.8057250976562500|      1.00000000|[33, 13, 0, 13]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[0.2275703175804534, -1.2678794224990597, -1.4555672307131569]                  | 68.4515914916992188|      5.00000000|[41, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | iterate success | actual_k=1
       6|[0.2275703175804534, -1.2678794224990597, -1.4555672307131569]                  | 68.4515914916992188|      1.00000000|[51, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[0.2275703175804534, -1.2678794224990597, -1.4555672307131569]                  | 68.4515914916992188|      0.20000000|[61, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[0.3888818630321207, -1.1718264254195956, -1.5245049348818276]                  | 29.5023937225341797|      1.00000000|[66, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       9|[0.3888818630321207, -1.1718264254195956, -1.5245049348818276]                  | 29.5023937225341797|      0.20000000|[76, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[0.4875759833450685, -1.0011417166017365, -1.4909460196518023]                  | 11.7924013137817383|      1.00000000|[81, 32, 0, 32]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      11|[0.4875759833450685, -1.0011417166017365, -1.4909460196518023]                  | 11.7924013137817383|      0.20000000|[93, 36, 0, 36]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      29|[0.555192428461866, -0.8469511830532659, -1.5596561549357775]                   |  2.4770700931549072|      0.00800000|[259, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[0.5610555380156337, -0.842948329195328, -1.555968187019362]                    |  2.4457070827484131|      0.04000000|[264, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      31|[0.5610555380156337, -0.842948329195328, -1.555968187019362]                    |  2.4457070827484131|      0.00800000|[275, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      32|[0.5620913768810033, -0.8353218026341842, -1.5537857272930078]                  |  2.4201600551605225|      0.04000000|[280, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      33|[0.5620913768810033, -0.8353218026341842, -1.5537857272930078]                  |  2.4201600551605225|      0.00800000|[290, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      34|[0.558548424064509, -0.8304106613235772, -1.548558091463367]                    |  2.4063160419464111|      0.04000000|[296, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      35|[0.558548424064509, -0.8304106613235772, -1.548558091463367]                    |  2.4063160419464111|      0.00800000|[306, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      36|[0.564125691199331, -0.8274603133596036, -1.5436398053596199]                   |  2.3846497535705566|      0.04000000|[318, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | iterate success | actual_k=1
      37|[0.564125691199331, -0.8274603133596036, -1.5436398053596199]                   |  2.3846497535705566|      0.00800000|[328, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      38|[0.5647299335786606, -0.8240923633544174, -1.5364084981534787]                  |  2.3661646842956543|      0.04000000|[339, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | iterate success | actual_k=1
      39|[0.5647299335786606, -0.8240923633544174, -1.5364084981534787]                  |  2.3661646842956543|      0.00800000|[351, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      40|[0.5703575020572424, -0.8205152244764436, -1.5319887073816705]                  |  2.3471939563751221|      0.04000000|[357, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      41|[0.5703575020572424, -0.8205152244764436, -1.5319887073816705]                  |  2.3471939563751221|      0.00800000|[368, 141, 0, 141]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      42|[0.5762811930204502, -0.8214801011527052, -1.5266991990517764]                  |  2.3320169448852539|      0.04000000|[373, 143, 0, 143]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      43|[0.5762811930204502, -0.8214801011527052, -1.5266991990517764]                  |  2.3320169448852539|      0.00800000|[385, 147, 0, 147]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      44|[0.575923229392359, -0.8188144116647194, -1.519164880131356]                    |  2.3107316493988037|      0.04000000|[390, 149, 0, 149]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      45|[0.575923229392359, -0.8188144116647194, -1.519164880131356]                    |  2.3107316493988037|      0.00800000|[402, 153, 0, 153]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      46|[0.5737035206630866, -0.8154611359854653, -1.512249069594903]                   |  2.3021259307861328|      0.04000000|[408, 155, 0, 155]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      47|[0.5737035206630866, -0.8154611359854653, -1.512249069594903]                   |  2.3021259307861328|      0.00800000|[418, 159, 0, 159]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      48|[0.578375264587744, -0.8093614408050374, -1.5144780889775666]                   |  2.2967603206634521|      0.04000000|[424, 161, 0, 161]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
