k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[3.0, 0.1]                                                                      | 87.6860481455954357|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[3.0, 0.1]                                                                      | 87.6860481455954357|      0.50000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[2.587059452888875, -0.1819221604478171]                                        | 40.3736572265625000|      1.00000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
      36|[0.6451720124379062, -0.5816718252218335]                                       |  1.2036173343658447|      0.06250000|[196, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      37|[0.6451720124379062, -0.5816718252218335]                                       |  1.2036173343658447|      0.03125000|[201, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      38|[0.6155517767954355, -0.5916319527553797]                                       |  1.1553980112075806|      0.06250000|[206, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      39|[0.6155517767954355, -0.5916319527553797]                                       |  1.1553980112075806|      0.03125000|[211, 78, 0, 78]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      40|[0.5862507947069076, -0.6024954212920748]                                       |  1.1098734140396118|      0.06250000|[216, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      41|[0.5862507947069076, -0.6024954212920748]                                       |  1.1098734140396118|      0.03125000|[221, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      42|[0.5567922448361633, -0.6129240520513294]                                       |  1.0669765472412109|      0.06250000|[226, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      43|[0.5567922448361633, -0.6129240520513294]                                       |  1.0669765472412109|      0.03125000|[231, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      44|[0.5274260237809091, -0.62360991003906]                                         |  1.0266532897949219|      0.06250000|[237, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      45|[0.5274260237809091, -0.62360991003906]                                         |  1.0266532897949219|      0.03125000|[243, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      46|[0.4985181179558691, -0.6354798502583965]                                       |  0.9888834357261658|      0.06250000|[248, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      47|[0.4985181179558691, -0.6354798502583965]                                       |  0.9888834357261658|      0.03125000|[253, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      48|[0.4985181179558691, -0.6354798502583965]                                       |  0.9888834357261658|      0.01562500|[258, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      49|[0.4840836616592398, -0.641462081984157]                                        |  0.9709700345993042|      0.03125000|[264, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      50|[0.4840836616592398, -0.641462081984157]                                        |  0.9709700345993042|      0.01562500|[270, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      51|[0.4695359884859264, -0.6471634704328122]                                       |  0.9537171125411987|      0.03125000|[276, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      52|[0.4695359884859264, -0.6471634704328122]                                       |  0.9537171125411987|      0.01562500|[281, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      53|[0.4551256500583269, -0.6532035674024022]                                       |  0.9371349811553955|      0.03125000|[286, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      54|[0.4551256500583269, -0.6532035674024022]                                       |  0.9371349811553955|      0.01562500|[291, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      55|[0.4406126435791837, -0.6589926319154601]                                       |  0.9212381839752197|      0.03125000|[296, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      56|[0.4406126435791837, -0.6589926319154601]                                       |  0.9212381839752197|      0.01562500|[301, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      57|[0.4260652498324607, -0.6646947332980914]                                       |  0.9060441851615906|      0.03125000|[307, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      58|[0.4260652498324607, -0.6646947332980914]                                       |  0.9060441851615906|      0.01562500|[312, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      59|[0.4116824631209864, -0.6708001465856779]                                       |  0.8915727138519287|      0.03125000|[318, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      60|[0.4116824631209864, -0.6708001465856779]                                       |  0.8915727138519287|      0.01562500|[323, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      61|[0.3972430343358415, -0.6767703661259233]                                       |  0.8778431415557861|      0.03125000|[329, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      62|[0.3972430343358415, -0.6767703661259233]                                       |  0.8778431415557861|      0.01562500|[334, 124, 0, 124]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      63|[0.3826079746447631, -0.6822435418803253]                                       |  0.8648779988288879|      0.03125000|[339, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      64|[0.3826079746447631, -0.6822435418803253]                                       |  0.8648779988288879|      0.01562500|[344, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      65|[0.3679342957520479, -0.6876123194649792]                                       |  0.8526997566223145|      0.03125000|[349, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      66|[0.3679342957520479, -0.6876123194649792]                                       |  0.8526997566223145|      0.01562500|[354, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      67|[0.3531483535564856, -0.6926637092133049]                                       |  0.8413347005844116|      0.03125000|[359, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      68|[0.3531483535564856, -0.6926637092133049]                                       |  0.8413347005844116|      0.01562500|[365, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      69|[0.3383355074624687, -0.6976356520523738]                                       |  0.8308027386665344|      0.03125000|[371, 138, 0, 138]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      70|[0.3383355074624687, -0.6976356520523738]                                       |  0.8308027386665344|      0.01562500|[377, 140, 0, 140]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      71|[0.3383355074624687, -0.6976356520523738]                                       |  0.8308027386665344|      0.00781250|[382, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      72|[0.3309730961326752, -0.7002490895704576]                                       |  0.8258578181266785|      0.01562500|[387, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      73|[0.3309730961326752, -0.7002490895704576]                                       |  0.8258578181266785|      0.00781250|[393, 146, 0, 146]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      74|[0.3235893965041305, -0.702801761904587]                                        |  0.8211324810981750|      0.01562500|[398, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      75|[0.3235893965041305, -0.702801761904587]                                        |  0.8211324810981750|      0.00781250|[404, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      76|[0.3161214425622798, -0.7050962814997084]                                       |  0.8166288137435913|      0.01562500|[409, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      77|[0.3161214425622798, -0.7050962814997084]                                       |  0.8166288137435913|      0.00781250|[414, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      78|[0.3086814049518077, -0.7074797656311347]                                       |  0.8123497962951660|      0.01562500|[419, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      79|[0.3086814049518077, -0.7074797656311347]                                       |  0.8123497962951660|      0.00781250|[424, 158, 0, 158]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      80|[0.3012527037645746, -0.7098983509450736]                                       |  0.8083007931709290|      0.01562500|[430, 160, 0, 160]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
