k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      1.00000000|[0, 0, 0, 0]                                                               | 
      18|[97.00000006205181, 0.0090127942389162, 99.99999998132739, 65.00000027983448, 20.000000151166223, 70.00000000348862, 178.00000006482435, 16.500000059480417]|7370.0688476562500000|      0.00000256|[474, 72, 0, 36]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      19|[97.00000007025228, 0.0090153527789597, 99.99999999002947, 65.00000035338519, 20.00000019232419, 70.00000000737711, 178.00000007875397, 16.500000063607406]|7369.8461914062500000|      0.00001280|[501, 76, 0, 38]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      20|[97.00000007025228, 0.0090153527789597, 99.99999999002947, 65.00000035338519, 20.00000019232419, 70.00000000737711, 178.00000007875397, 16.500000063607406]|7369.8461914062500000|      0.00000256|[529, 80, 0, 40]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      21|[97.00000007025228, 0.0090153527789597, 99.99999999002947, 65.00000035338519, 20.00000019232419, 70.00000000737711, 178.00000007875397, 16.500000063607406]|7369.8461914062500000|      0.00000051|[555, 84, 0, 42]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      22|[97.0000000701604, 0.0090158643635246, 99.99999999081619, 65.00000036919765, 20.000000203507867, 70.00000000859467, 178.00000008566366, 16.500000063086897]|7369.8061523437500000|      0.00000256|[582, 88, 0, 44]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      23|[97.00000016641884, 0.0090181478853864, 99.99999998742912, 64.99999990007771, 20.000000335708435, 70.00000002307826, 177.99999915029971, 16.499999597056064]|7369.6455078125000000|      0.00001280|[608, 92, 0, 46]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      24|[97.00000016641884, 0.0090181478853864, 99.99999998742912, 64.99999990007771, 20.000000335708435, 70.00000002307826, 177.99999915029971, 16.499999597056064]|7369.6455078125000000|      0.00000256|[634, 96, 0, 48]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      25|[97.00000016641884, 0.0090181478853864, 99.99999998742912, 64.99999990007771, 20.000000335708435, 70.00000002307826, 177.99999915029971, 16.499999597056064]|7369.6455078125000000|      0.00000051|[660, 100, 0, 50]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      26|[97.00000016599739, 0.0090186594185661, 99.9999999886953, 64.99999991834721, 20.00000034651396, 70.00000002461407, 177.99999915484554, 16.499999598627056]|7369.6132812500000000|      0.00000256|[686, 104, 0, 52]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      27|[97.00000017092356, 0.0090212135992807, 99.99999998924946, 65.00000004184368, 20.00000045021442, 69.99999998109666, 177.99999919763957, 16.49999959616725]|7369.4721679687500000|      0.00001280|[713, 108, 0, 54]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      28|[97.00000017092356, 0.0090212135992807, 99.99999998924946, 65.00000004184368, 20.00000045021442, 69.99999998109666, 177.99999919763957, 16.49999959616725]|7369.4721679687500000|      0.00000256|[739, 112, 0, 56]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      29|[97.00000017092356, 0.0090212135992807, 99.99999998924946, 65.00000004184368, 20.00000045021442, 69.99999998109666, 177.99999919763957, 16.49999959616725]|7369.4721679687500000|      0.00000051|[766, 116, 0, 58]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      30|[97.00000016892763, 0.0090217247483501, 99.99999999037921, 65.00000006241237, 20.000000468507114, 69.99999998560206, 177.99999920677936, 16.499999598127083]|7369.4482421875000000|      0.00000256|[792, 120, 0, 60]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      31|[97.00000016892763, 0.0090217247483501, 99.99999999037921, 65.00000006241237, 20.000000468507114, 69.99999998560206, 177.99999920677936, 16.499999598127083]|7369.4482421875000000|      0.00000051|[819, 124, 0, 62]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      32|[97.00000017423463, 0.0090222352197811, 99.99999999182815, 65.00000009230116, 20.000000492086166, 69.9999999864569, 177.99999921571322, 16.49999959645431]|7369.4257812500000000|      0.00000256|[845, 128, 0, 64]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      33|[97.00000017423463, 0.0090222352197811, 99.99999999182815, 65.00000009230116, 20.000000492086166, 69.9999999864569, 177.99999921571322, 16.49999959645431]|7369.4257812500000000|      0.00000051|[871, 132, 0, 66]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      34|[97.00000017604134, 0.0090227461072372, 99.99999999144579, 65.0000001196338, 20.000000508540435, 69.99999998943807, 177.99999922492304, 16.499999601257713]|7369.4042968750000000|      0.00000256|[897, 136, 0, 68]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      35|[97.00000017604134, 0.0090227461072372, 99.99999999144579, 65.0000001196338, 20.000000508540435, 69.99999998943807, 177.99999922492304, 16.499999601257713]|7369.4042968750000000|      0.00000051|[923, 140, 0, 70]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      36|[97.00000016875794, 0.0090232562831558, 99.99999998791172, 65.00000015329661, 20.000000531294578, 69.99999998276692, 177.99999923369552, 16.499999606415027]|7369.3847656250000000|      0.00000256|[950, 144, 0, 72]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      37|[97.00000016875794, 0.0090232562831558, 99.99999998791172, 65.00000015329661, 20.000000531294578, 69.99999998276692, 177.99999923369552, 16.499999606415027]|7369.3847656250000000|      0.00000051|[976, 148, 0, 74]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      38|[97.00000016732287, 0.0090237661174005, 99.9999999854636, 65.0000001879783, 20.000000556150997, 69.99999998990701, 177.99999925181424, 16.499999608664453]|7369.3666992187500000|      0.00000256|[1004, 152, 0, 76]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      39|[97.00000016732287, 0.0090237661174005, 99.9999999854636, 65.0000001879783, 20.000000556150997, 69.99999998990701, 177.99999925181424, 16.499999608664453]|7369.3666992187500000|      0.00000051|[1031, 156, 0, 78]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      40|[97.00000016557512, 0.0090242762315013, 99.99999999131288, 65.00000022373302, 20.00000057826686, 69.99999998801677, 177.99999926262413, 16.49999961021278]|7369.3496093750000000|      0.00000256|[1058, 160, 0, 80]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      41|[97.00000016557512, 0.0090242762315013, 99.99999999131288, 65.00000022373302, 20.00000057826686, 69.99999998801677, 177.99999926262413, 16.49999961021278]|7369.3496093750000000|      0.00000051|[1084, 164, 0, 82]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      42|[97.00000016501339, 0.0090247857827818, 99.99999999580217, 65.00000026436382, 20.000000599976577, 69.99999998780696, 177.9999992809363, 16.499999615057426]|7369.3344726562500000|      0.00000256|[1111, 168, 0, 84]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      43|[97.00000016501339, 0.0090247857827818, 99.99999999580217, 65.00000026436382, 20.000000599976577, 69.99999998780696, 177.9999992809363, 16.499999615057426]|7369.3344726562500000|      0.00000051|[1137, 172, 0, 86]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      44|[97.00000016817462, 0.0090252948930331, 99.9999999959129, 65.00000031097974, 20.00000062271814, 69.99999998137966, 177.99999929437067, 16.49999960969731]|7369.3203125000000000|      0.00000256|[1163, 176, 0, 88]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      45|[97.00000016817462, 0.0090252948930331, 99.9999999959129, 65.00000031097974, 20.00000062271814, 69.99999998137966, 177.99999929437067, 16.49999960969731]|7369.3203125000000000|      0.00000051|[1189, 180, 0, 90]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      46|[97.00000016368719, 0.0090258030369159, 99.99999999630917, 65.00000036386874, 20.000000652378233, 69.99999997362367, 177.99999930735748, 16.49999960691867]|7369.3076171875000000|      0.00000256|[1216, 184, 0, 92]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      47|[97.00000016368719, 0.0090258030369159, 99.99999999630917, 65.00000036386874, 20.000000652378233, 69.99999997362367, 177.99999930735748, 16.49999960691867]|7369.3076171875000000|      0.00000051|[1244, 188, 0, 94]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      48|[97.00000015597547, 0.0090263096054985, 99.99999999380864, 65.00000041959116, 20.000000695143417, 69.9999999729035, 177.9999993295592, 16.49999960065254]|7369.2963867187500000|      0.00000256|[1271, 192, 0, 96]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      49|[97.00000015597547, 0.0090263096054985, 99.99999999380864, 65.00000041959116, 20.000000695143417, 69.9999999729035, 177.9999993295592, 16.49999960065254]|7369.2963867187500000|      0.00000051|[1298, 196, 0, 98]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      50|[97.00000015022952, 0.0090268144154797, 99.99999999232186, 65.00000048540916, 20.000000743809675, 69.99999996984357, 177.9999993509956, 16.49999961096559]|7369.2866210937500000|      0.00000256|[1324, 200, 0, 100]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      51|[97.00000015022952, 0.0090268144154797, 99.99999999232186, 65.00000048540916, 20.000000743809675, 69.99999996984357, 177.9999993509956, 16.49999961096559]|7369.2866210937500000|      0.00000051|[1350, 204, 0, 102]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      52|[97.00000015022952, 0.0090268144154797, 99.99999999232186, 65.00000048540916, 20.000000743809675, 69.99999996984357, 177.9999993509956, 16.49999961096559]|7369.2866210937500000|      0.00000010|[1376, 208, 0, 104]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      53|[97.00000014598012, 0.0090269132568419, 99.999999986872, 65.00000049938369, 20.000000762061806, 69.99999996035181, 177.99999935744134, 16.499999608081453]|7369.2846679687500000|      0.00000051|[1402, 212, 0, 106]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      54|[97.00000013487781, 0.0090274148467729, 99.9999999716563, 65.00000058722327, 20.000000804256224, 69.99999995251922, 177.9999993810325, 16.499999617175934]|7369.2763671875000000|      0.00000256|[1429, 216, 0, 108]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      55|[97.00000013487781, 0.0090274148467729, 99.9999999716563, 65.00000058722327, 20.000000804256224, 69.99999995251922, 177.9999993810325, 16.499999617175934]|7369.2763671875000000|      0.00000051|[1455, 220, 0, 110]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      56|[97.00000013487781, 0.0090274148467729, 99.9999999716563, 65.00000058722327, 20.000000804256224, 69.99999995251922, 177.9999993810325, 16.499999617175934]|7369.2763671875000000|      0.00000010|[1482, 224, 0, 112]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      57|[97.00000013487781, 0.0090274148467729, 99.9999999716563, 65.00000058722327, 20.000000804256224, 69.99999995251922, 177.9999993810325, 16.499999617175934]|7369.2763671875000000|      0.00000002|[1509, 228, 0, 114]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      58|[97.00000013487781, 0.0090274148467729, 99.9999999716563, 65.00000058722327, 20.000000804256224, 69.99999995251922, 177.9999993810325, 16.499999617175934]|7369.2763671875000000|      0.00000000|[1535, 232, 0, 116]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      59|[97.00000013487781, 0.0090274148467729, 99.9999999716563, 65.00000058722327, 20.000000804256224, 69.99999995251922, 177.9999993810325, 16.499999617175934]|7369.2763671875000000|      0.00000000|[1561, 236, 0, 118]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      60|[97.00000013487781, 0.0090274148467729, 99.9999999716563, 65.00000058722327, 20.000000804256224, 69.99999995251922, 177.9999993810325, 16.499999617175934]|7369.2763671875000000|      0.00000000|[1587, 240, 0, 120]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      61|[97.00000013487781, 0.0090274148467729, 99.9999999716563, 65.00000058722327, 20.000000804256224, 69.99999995251922, 177.9999993810325, 16.499999617175934]|7369.2763671875000000|      0.00000000|[1613, 244, 0, 122]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      62|[97.00000013487781, 0.0090274148467729, 99.9999999716563, 65.00000058722327, 20.000000804256224, 69.99999995251922, 177.9999993810325, 16.499999617175934]|7369.2763671875000000|      0.00000000|[1638, 248, 0, 124]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      63|[97.00000013487781, 0.0090274148467729, 99.9999999716563, 65.00000058722327, 20.000000804256224, 69.99999995251922, 177.9999993810325, 16.499999617175934]|7369.2763671875000000|      0.00000000|[1663, 252, 0, 126]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      64|[97.00000013487781, 0.0090274148467729, 99.9999999716563, 65.00000058722327, 20.000000804256224, 69.99999995251922, 177.9999993810325, 16.499999617175934]|7369.2763671875000000|      0.00000000|[1689, 256, 0, 128]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      65|[97.00000013487781, 0.0090274148467729, 99.9999999716563, 65.00000058722327, 20.000000804256224, 69.99999995251922, 177.9999993810325, 16.499999617175934]|7369.2763671875000000|      0.00000000|[1714, 260, 0, 130]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      66|[97.00000013487781, 0.0090274148467729, 99.9999999716563, 65.00000058722327, 20.000000804256224, 69.99999995251922, 177.9999993810325, 16.499999617175934]|7369.2763671875000000|      0.00000000|[1739, 264, 0, 132]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      67|[97.00000013487781, 0.0090274148467729, 99.9999999716563, 65.00000058722327, 20.000000804256224, 69.99999995251922, 177.9999993810325, 16.499999617175934]|7369.2763671875000000|      0.00000000|[1765, 268, 0, 134]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      68|[97.00000013487781, 0.0090274148467729, 99.9999999716563, 65.00000058722327, 20.000000804256224, 69.99999995251922, 177.9999993810325, 16.499999617175934]|7369.2763671875000000|      0.00000000|[1790, 272, 0, 136]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      69|[97.00000013487781, 0.0090274148467729, 99.9999999716563, 65.00000058722327, 20.000000804256224, 69.99999995251922, 177.9999993810325, 16.499999617175934]|7369.2763671875000000|      0.00000000|[1813, 276, 0, 138]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      70|[97.00000013487781, 0.0090274148467729, 99.9999999716563, 65.00000058722327, 20.000000804256224, 69.99999995251922, 177.9999993810325, 16.499999617175934]|7369.2763671875000000|      0.00000000|[1832, 280, 0, 140]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      71|[97.00000013487781, 0.0090274148467729, 99.9999999716563, 65.00000058722327, 20.000000804256224, 69.99999995251922, 177.9999993810325, 16.499999617175934]|7369.2763671875000000|      0.00000000|[1837, 284, 0, 142]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      72|[97.00000013487781, 0.0090274148467729, 99.9999999716563, 65.00000058722327, 20.000000804256224, 69.99999995251922, 177.9999993810325, 16.499999617175934]|7369.2763671875000000|      0.00000000|[1837, 288, 0, 144]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      73|[97.00000013487781, 0.0090274148467729, 99.9999999716563, 65.00000058722327, 20.000000804256224, 69.99999995251922, 177.9999993810325, 16.499999617175934]|7369.2763671875000000|      0.00000000|[1837, 292, 0, 146]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      74|[97.00000013487781, 0.0090274148467729, 99.9999999716563, 65.00000058722327, 20.000000804256224, 69.99999995251922, 177.9999993810325, 16.499999617175934]|7369.2763671875000000|      0.00000000|[1837, 296, 0, 148]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      75|[97.00000013487781, 0.0090274148467729, 99.9999999716563, 65.00000058722327, 20.000000804256224, 69.99999995251922, 177.9999993810325, 16.499999617175934]|7369.2763671875000000|      0.00000000|[1837, 300, 0, 150]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      76|[97.00000013487781, 0.0090274148467729, 99.9999999716563, 65.00000058722327, 20.000000804256224, 69.99999995251922, 177.9999993810325, 16.499999617175934]|7369.2763671875000000|      0.00000000|[1837, 304, 0, 152]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      77|[97.00000013487781, 0.0090274148467729, 99.9999999716563, 65.00000058722327, 20.000000804256224, 69.99999995251922, 177.9999993810325, 16.499999617175934]|7369.2763671875000000|      0.00000000|[1837, 308, 0, 154]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      78|[97.00000013487781, 0.0090274148467729, 99.9999999716563, 65.00000058722327, 20.000000804256224, 69.99999995251922, 177.9999993810325, 16.499999617175934]|7369.2763671875000000|      0.00000000|[1837, 312, 0, 156]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      79|[97.00000013487781, 0.0090274148467729, 99.9999999716563, 65.00000058722327, 20.000000804256224, 69.99999995251922, 177.9999993810325, 16.499999617175934]|7369.2763671875000000|      0.00000000|[1837, 316, 0, 158]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      80|[97.00000013487781, 0.0090274148467729, 99.9999999716563, 65.00000058722327, 20.000000804256224, 69.99999995251922, 177.9999993810325, 16.499999617175934]|7369.2763671875000000|      0.00000000|[1837, 320, 0, 160]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
