k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3745460440724845, 0.0805014905256098, -0.0046744768418433, 0.3414217719043455, 0.2806374926820427, 0.2369282320626381, 0.1412396821792244, -0.1602703582654666, -0.3428440853709424, 0.0293231933301588, 0.1002231869784366, -0.0840799884918297, 0.0931275987240298, -0.2873611031390292, 0.1488417562867712, 0.0735541899016584, -0.0583301272550185, 0.1481653520123203, -0.145756711977893, 0.3521121417460836, -0.1677835838101617, 0.3210179035019631]| 13.9616146087646484|      1.11111111|[30, 2, 0, 2]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
      12|[1.6029664098299576, -0.1916257589582459, -0.116464289519514, 1.6619193008672912, 0.1594023140925871, 0.4197004943145518, 0.8309013186358898, 0.0645331504090741, -0.7056240986438401, -0.307694568915234, -0.2158483009568845, -0.0998159822348286, 0.6255516905945704, -0.068332660338102, -0.0146822937758606, -0.2934506717741197, 0.2827506397988808, 0.1025702414194168, -0.4163031034970006, 0.8601736161951578, -0.576185325430142, 0.1474459950453705]| 12.1667308807373047|      0.65610000|[350, 24, 0, 24]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      13|[1.6029664098299576, -0.1916257589582459, -0.116464289519514, 1.6619193008672912, 0.1594023140925871, 0.4197004943145518, 0.8309013186358898, 0.0645331504090741, -0.7056240986438401, -0.307694568915234, -0.2158483009568845, -0.0998159822348286, 0.6255516905945704, -0.068332660338102, -0.0146822937758606, -0.2934506717741197, 0.2827506397988808, 0.1025702414194168, -0.4163031034970006, 0.8601736161951578, -0.576185325430142, 0.1474459950453705]| 12.1667308807373047|      0.59049000|[379, 26, 0, 26]                                                           |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      14|[1.6029664098299576, -0.1916257589582459, -0.116464289519514, 1.6619193008672912, 0.1594023140925871, 0.4197004943145518, 0.8309013186358898, 0.0645331504090741, -0.7056240986438401, -0.307694568915234, -0.2158483009568845, -0.0998159822348286, 0.6255516905945704, -0.068332660338102, -0.0146822937758606, -0.2934506717741197, 0.2827506397988808, 0.1025702414194168, -0.4163031034970006, 0.8601736161951578, -0.576185325430142, 0.1474459950453705]| 12.1667308807373047|      0.53144100|[408, 28, 0, 28]                                                           |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      15|[1.6029664098299576, -0.1916257589582459, -0.116464289519514, 1.6619193008672912, 0.1594023140925871, 0.4197004943145518, 0.8309013186358898, 0.0645331504090741, -0.7056240986438401, -0.307694568915234, -0.2158483009568845, -0.0998159822348286, 0.6255516905945704, -0.068332660338102, -0.0146822937758606, -0.2934506717741197, 0.2827506397988808, 0.1025702414194168, -0.4163031034970006, 0.8601736161951578, -0.576185325430142, 0.1474459950453705]| 12.1667308807373047|      0.47829690|[437, 30, 0, 30]                                                           |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      16|[1.6029664098299576, -0.1916257589582459, -0.116464289519514, 1.6619193008672912, 0.1594023140925871, 0.4197004943145518, 0.8309013186358898, 0.0645331504090741, -0.7056240986438401, -0.307694568915234, -0.2158483009568845, -0.0998159822348286, 0.6255516905945704, -0.068332660338102, -0.0146822937758606, -0.2934506717741197, 0.2827506397988808, 0.1025702414194168, -0.4163031034970006, 0.8601736161951578, -0.576185325430142, 0.1474459950453705]| 12.1667308807373047|      0.43046721|[466, 32, 0, 32]                                                           |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      17|[1.6029664098299576, -0.1916257589582459, -0.116464289519514, 1.6619193008672912, 0.1594023140925871, 0.4197004943145518, 0.8309013186358898, 0.0645331504090741, -0.7056240986438401, -0.307694568915234, -0.2158483009568845, -0.0998159822348286, 0.6255516905945704, -0.068332660338102, -0.0146822937758606, -0.2934506717741197, 0.2827506397988808, 0.1025702414194168, -0.4163031034970006, 0.8601736161951578, -0.576185325430142, 0.1474459950453705]| 12.1667308807373047|      0.38742049|[495, 34, 0, 34]                                                           |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      18|[1.6029664098299576, -0.1916257589582459, -0.116464289519514, 1.6619193008672912, 0.1594023140925871, 0.4197004943145518, 0.8309013186358898, 0.0645331504090741, -0.7056240986438401, -0.307694568915234, -0.2158483009568845, -0.0998159822348286, 0.6255516905945704, -0.068332660338102, -0.0146822937758606, -0.2934506717741197, 0.2827506397988808, 0.1025702414194168, -0.4163031034970006, 0.8601736161951578, -0.576185325430142, 0.1474459950453705]| 12.1667308807373047|      0.34867844|[524, 36, 0, 36]                                                           |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      19|[1.6029664098299576, -0.1916257589582459, -0.116464289519514, 1.6619193008672912, 0.1594023140925871, 0.4197004943145518, 0.8309013186358898, 0.0645331504090741, -0.7056240986438401, -0.307694568915234, -0.2158483009568845, -0.0998159822348286, 0.6255516905945704, -0.068332660338102, -0.0146822937758606, -0.2934506717741197, 0.2827506397988808, 0.1025702414194168, -0.4163031034970006, 0.8601736161951578, -0.576185325430142, 0.1474459950453705]| 12.1667308807373047|      0.31381060|[553, 38, 0, 38]                                                           |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      20|[1.6029664098299576, -0.1916257589582459, -0.116464289519514, 1.6619193008672912, 0.1594023140925871, 0.4197004943145518, 0.8309013186358898, 0.0645331504090741, -0.7056240986438401, -0.307694568915234, -0.2158483009568845, -0.0998159822348286, 0.6255516905945704, -0.068332660338102, -0.0146822937758606, -0.2934506717741197, 0.2827506397988808, 0.1025702414194168, -0.4163031034970006, 0.8601736161951578, -0.576185325430142, 0.1474459950453705]| 12.1667308807373047|      0.28242954|[582, 40, 0, 40]                                                           |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      21|[1.6029664098299576, -0.1916257589582459, -0.116464289519514, 1.6619193008672912, 0.1594023140925871, 0.4197004943145518, 0.8309013186358898, 0.0645331504090741, -0.7056240986438401, -0.307694568915234, -0.2158483009568845, -0.0998159822348286, 0.6255516905945704, -0.068332660338102, -0.0146822937758606, -0.2934506717741197, 0.2827506397988808, 0.1025702414194168, -0.4163031034970006, 0.8601736161951578, -0.576185325430142, 0.1474459950453705]| 12.1667308807373047|      0.25418658|[611, 42, 0, 42]                                                           |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      22|[1.6029664098299576, -0.1916257589582459, -0.116464289519514, 1.6619193008672912, 0.1594023140925871, 0.4197004943145518, 0.8309013186358898, 0.0645331504090741, -0.7056240986438401, -0.307694568915234, -0.2158483009568845, -0.0998159822348286, 0.6255516905945704, -0.068332660338102, -0.0146822937758606, -0.2934506717741197, 0.2827506397988808, 0.1025702414194168, -0.4163031034970006, 0.8601736161951578, -0.576185325430142, 0.1474459950453705]| 12.1667308807373047|      0.22876792|[640, 44, 0, 44]                                                           |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      23|[1.7095241889926822, -0.254774716241388, -0.1245409711575684, 1.786035452694029, 0.1567898738167271, 0.4334032855623374, 0.8364915010191933, 0.0599688622186154, -0.7501639799715951, -0.2936503975369662, -0.1747482534239173, -0.1281358202776894, 0.5933935164304103, -0.1423209654101562, -0.0236291050549871, -0.2683231709549874, 0.3490853716700743, 0.0646435360901938, -0.4519478733967199, 0.8823868821041272, -0.5776612809650282, 0.1052716415175499]| 12.1465511322021484|      0.25418658|[669, 46, 0, 46]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      24|[1.7095241889926822, -0.254774716241388, -0.1245409711575684, 1.786035452694029, 0.1567898738167271, 0.4334032855623374, 0.8364915010191933, 0.0599688622186154, -0.7501639799715951, -0.2936503975369662, -0.1747482534239173, -0.1281358202776894, 0.5933935164304103, -0.1423209654101562, -0.0236291050549871, -0.2683231709549874, 0.3490853716700743, 0.0646435360901938, -0.4519478733967199, 0.8823868821041272, -0.5776612809650282, 0.1052716415175499]| 12.1465511322021484|      0.22876792|[698, 48, 0, 48]                                                           |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      25|[1.7095241889926822, -0.254774716241388, -0.1245409711575684, 1.786035452694029, 0.1567898738167271, 0.4334032855623374, 0.8364915010191933, 0.0599688622186154, -0.7501639799715951, -0.2936503975369662, -0.1747482534239173, -0.1281358202776894, 0.5933935164304103, -0.1423209654101562, -0.0236291050549871, -0.2683231709549874, 0.3490853716700743, 0.0646435360901938, -0.4519478733967199, 0.8823868821041272, -0.5776612809650282, 0.1052716415175499]| 12.1465511322021484|      0.20589113|[727, 50, 0, 50]                                                           |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      26|[1.7095241889926822, -0.254774716241388, -0.1245409711575684, 1.786035452694029, 0.1567898738167271, 0.4334032855623374, 0.8364915010191933, 0.0599688622186154, -0.7501639799715951, -0.2936503975369662, -0.1747482534239173, -0.1281358202776894, 0.5933935164304103, -0.1423209654101562, -0.0236291050549871, -0.2683231709549874, 0.3490853716700743, 0.0646435360901938, -0.4519478733967199, 0.8823868821041272, -0.5776612809650282, 0.1052716415175499]| 12.1465511322021484|      0.18530202|[757, 52, 0, 52]                                                           |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      27|[1.7095241889926822, -0.254774716241388, -0.1245409711575684, 1.786035452694029, 0.1567898738167271, 0.4334032855623374, 0.8364915010191933, 0.0599688622186154, -0.7501639799715951, -0.2936503975369662, -0.1747482534239173, -0.1281358202776894, 0.5933935164304103, -0.1423209654101562, -0.0236291050549871, -0.2683231709549874, 0.3490853716700743, 0.0646435360901938, -0.4519478733967199, 0.8823868821041272, -0.5776612809650282, 0.1052716415175499]| 12.1465511322021484|      0.16677182|[787, 54, 0, 54]                                                           |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      28|[1.7095241889926822, -0.254774716241388, -0.1245409711575684, 1.786035452694029, 0.1567898738167271, 0.4334032855623374, 0.8364915010191933, 0.0599688622186154, -0.7501639799715951, -0.2936503975369662, -0.1747482534239173, -0.1281358202776894, 0.5933935164304103, -0.1423209654101562, -0.0236291050549871, -0.2683231709549874, 0.3490853716700743, 0.0646435360901938, -0.4519478733967199, 0.8823868821041272, -0.5776612809650282, 0.1052716415175499]| 12.1465511322021484|      0.15009464|[816, 56, 0, 56]                                                           |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      29|[1.7095241889926822, -0.254774716241388, -0.1245409711575684, 1.786035452694029, 0.1567898738167271, 0.4334032855623374, 0.8364915010191933, 0.0599688622186154, -0.7501639799715951, -0.2936503975369662, -0.1747482534239173, -0.1281358202776894, 0.5933935164304103, -0.1423209654101562, -0.0236291050549871, -0.2683231709549874, 0.3490853716700743, 0.0646435360901938, -0.4519478733967199, 0.8823868821041272, -0.5776612809650282, 0.1052716415175499]| 12.1465511322021484|      0.13508517|[845, 58, 0, 58]                                                           |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      30|[1.7095241889926822, -0.254774716241388, -0.1245409711575684, 1.786035452694029, 0.1567898738167271, 0.4334032855623374, 0.8364915010191933, 0.0599688622186154, -0.7501639799715951, -0.2936503975369662, -0.1747482534239173, -0.1281358202776894, 0.5933935164304103, -0.1423209654101562, -0.0236291050549871, -0.2683231709549874, 0.3490853716700743, 0.0646435360901938, -0.4519478733967199, 0.8823868821041272, -0.5776612809650282, 0.1052716415175499]| 12.1465511322021484|      0.12157665|[874, 60, 0, 60]                                                           |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      31|[1.7095241889926822, -0.254774716241388, -0.1245409711575684, 1.786035452694029, 0.1567898738167271, 0.4334032855623374, 0.8364915010191933, 0.0599688622186154, -0.7501639799715951, -0.2936503975369662, -0.1747482534239173, -0.1281358202776894, 0.5933935164304103, -0.1423209654101562, -0.0236291050549871, -0.2683231709549874, 0.3490853716700743, 0.0646435360901938, -0.4519478733967199, 0.8823868821041272, -0.5776612809650282, 0.1052716415175499]| 12.1465511322021484|      0.10941899|[903, 62, 0, 62]                                                           |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      32|[1.7095241889926822, -0.254774716241388, -0.1245409711575684, 1.786035452694029, 0.1567898738167271, 0.4334032855623374, 0.8364915010191933, 0.0599688622186154, -0.7501639799715951, -0.2936503975369662, -0.1747482534239173, -0.1281358202776894, 0.5933935164304103, -0.1423209654101562, -0.0236291050549871, -0.2683231709549874, 0.3490853716700743, 0.0646435360901938, -0.4519478733967199, 0.8823868821041272, -0.5776612809650282, 0.1052716415175499]| 12.1465511322021484|      0.09847709|[932, 64, 0, 64]                                                           |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      33|[1.7095241889926822, -0.254774716241388, -0.1245409711575684, 1.786035452694029, 0.1567898738167271, 0.4334032855623374, 0.8364915010191933, 0.0599688622186154, -0.7501639799715951, -0.2936503975369662, -0.1747482534239173, -0.1281358202776894, 0.5933935164304103, -0.1423209654101562, -0.0236291050549871, -0.2683231709549874, 0.3490853716700743, 0.0646435360901938, -0.4519478733967199, 0.8823868821041272, -0.5776612809650282, 0.1052716415175499]| 12.1465511322021484|      0.08862938|[961, 66, 0, 66]                                                           |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      34|[1.7095241889926822, -0.254774716241388, -0.1245409711575684, 1.786035452694029, 0.1567898738167271, 0.4334032855623374, 0.8364915010191933, 0.0599688622186154, -0.7501639799715951, -0.2936503975369662, -0.1747482534239173, -0.1281358202776894, 0.5933935164304103, -0.1423209654101562, -0.0236291050549871, -0.2683231709549874, 0.3490853716700743, 0.0646435360901938, -0.4519478733967199, 0.8823868821041272, -0.5776612809650282, 0.1052716415175499]| 12.1465511322021484|      0.07976644|[990, 68, 0, 68]                                                           |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      35|[1.7095241889926822, -0.254774716241388, -0.1245409711575684, 1.786035452694029, 0.1567898738167271, 0.4334032855623374, 0.8364915010191933, 0.0599688622186154, -0.7501639799715951, -0.2936503975369662, -0.1747482534239173, -0.1281358202776894, 0.5933935164304103, -0.1423209654101562, -0.0236291050549871, -0.2683231709549874, 0.3490853716700743, 0.0646435360901938, -0.4519478733967199, 0.8823868821041272, -0.5776612809650282, 0.1052716415175499]| 12.1465511322021484|      0.07178980|[1019, 70, 0, 70]                                                          |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      36|[1.7095241889926822, -0.254774716241388, -0.1245409711575684, 1.786035452694029, 0.1567898738167271, 0.4334032855623374, 0.8364915010191933, 0.0599688622186154, -0.7501639799715951, -0.2936503975369662, -0.1747482534239173, -0.1281358202776894, 0.5933935164304103, -0.1423209654101562, -0.0236291050549871, -0.2683231709549874, 0.3490853716700743, 0.0646435360901938, -0.4519478733967199, 0.8823868821041272, -0.5776612809650282, 0.1052716415175499]| 12.1465511322021484|      0.06461082|[1048, 72, 0, 72]                                                          |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      37|[1.73424020246941, -0.235515742023436, -0.107620164783746, 1.817263249897222, 0.1534761869869993, 0.4272596688182093, 0.8240131064454573, 0.0561972785828845, -0.7440094807279305, -0.2729747899314711, -0.1749564771205149, -0.1201438139819318, 0.5952723763048428, -0.1558487713111828, -0.0364574066343265, -0.2868919096684718, 0.3420469432385456, 0.0838025602474031, -0.4575057430866712, 0.8853866023754898, -0.5745329796410926, 0.1098725581501395]| 12.1451110839843750|      0.07178980|[1077, 74, 0, 74]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      38|[1.73424020246941, -0.235515742023436, -0.107620164783746, 1.817263249897222, 0.1534761869869993, 0.4272596688182093, 0.8240131064454573, 0.0561972785828845, -0.7440094807279305, -0.2729747899314711, -0.1749564771205149, -0.1201438139819318, 0.5952723763048428, -0.1558487713111828, -0.0364574066343265, -0.2868919096684718, 0.3420469432385456, 0.0838025602474031, -0.4575057430866712, 0.8853866023754898, -0.5745329796410926, 0.1098725581501395]| 12.1451110839843750|      0.06461082|[1106, 76, 0, 76]                                                          |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      39|[1.73424020246941, -0.235515742023436, -0.107620164783746, 1.817263249897222, 0.1534761869869993, 0.4272596688182093, 0.8240131064454573, 0.0561972785828845, -0.7440094807279305, -0.2729747899314711, -0.1749564771205149, -0.1201438139819318, 0.5952723763048428, -0.1558487713111828, -0.0364574066343265, -0.2868919096684718, 0.3420469432385456, 0.0838025602474031, -0.4575057430866712, 0.8853866023754898, -0.5745329796410926, 0.1098725581501395]| 12.1451110839843750|      0.05814974|[1135, 78, 0, 78]                                                          |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      40|[1.73424020246941, -0.235515742023436, -0.107620164783746, 1.817263249897222, 0.1534761869869993, 0.4272596688182093, 0.8240131064454573, 0.0561972785828845, -0.7440094807279305, -0.2729747899314711, -0.1749564771205149, -0.1201438139819318, 0.5952723763048428, -0.1558487713111828, -0.0364574066343265, -0.2868919096684718, 0.3420469432385456, 0.0838025602474031, -0.4575057430866712, 0.8853866023754898, -0.5745329796410926, 0.1098725581501395]| 12.1451110839843750|      0.05233476|[1164, 80, 0, 80]                                                          |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      41|[1.73424020246941, -0.235515742023436, -0.107620164783746, 1.817263249897222, 0.1534761869869993, 0.4272596688182093, 0.8240131064454573, 0.0561972785828845, -0.7440094807279305, -0.2729747899314711, -0.1749564771205149, -0.1201438139819318, 0.5952723763048428, -0.1558487713111828, -0.0364574066343265, -0.2868919096684718, 0.3420469432385456, 0.0838025602474031, -0.4575057430866712, 0.8853866023754898, -0.5745329796410926, 0.1098725581501395]| 12.1451110839843750|      0.04710129|[1193, 82, 0, 82]                                                          |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      42|[1.73424020246941, -0.235515742023436, -0.107620164783746, 1.817263249897222, 0.1534761869869993, 0.4272596688182093, 0.8240131064454573, 0.0561972785828845, -0.7440094807279305, -0.2729747899314711, -0.1749564771205149, -0.1201438139819318, 0.5952723763048428, -0.1558487713111828, -0.0364574066343265, -0.2868919096684718, 0.3420469432385456, 0.0838025602474031, -0.4575057430866712, 0.8853866023754898, -0.5745329796410926, 0.1098725581501395]| 12.1451110839843750|      0.04239116|[1222, 84, 0, 84]                                                          |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      43|[1.73424020246941, -0.235515742023436, -0.107620164783746, 1.817263249897222, 0.1534761869869993, 0.4272596688182093, 0.8240131064454573, 0.0561972785828845, -0.7440094807279305, -0.2729747899314711, -0.1749564771205149, -0.1201438139819318, 0.5952723763048428, -0.1558487713111828, -0.0364574066343265, -0.2868919096684718, 0.3420469432385456, 0.0838025602474031, -0.4575057430866712, 0.8853866023754898, -0.5745329796410926, 0.1098725581501395]| 12.1451110839843750|      0.03815204|[1251, 86, 0, 86]                                                          |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      44|[1.73424020246941, -0.235515742023436, -0.107620164783746, 1.817263249897222, 0.1534761869869993, 0.4272596688182093, 0.8240131064454573, 0.0561972785828845, -0.7440094807279305, -0.2729747899314711, -0.1749564771205149, -0.1201438139819318, 0.5952723763048428, -0.1558487713111828, -0.0364574066343265, -0.2868919096684718, 0.3420469432385456, 0.0838025602474031, -0.4575057430866712, 0.8853866023754898, -0.5745329796410926, 0.1098725581501395]| 12.1451110839843750|      0.03433684|[1280, 88, 0, 88]                                                          |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      45|[1.73424020246941, -0.235515742023436, -0.107620164783746, 1.817263249897222, 0.1534761869869993, 0.4272596688182093, 0.8240131064454573, 0.0561972785828845, -0.7440094807279305, -0.2729747899314711, -0.1749564771205149, -0.1201438139819318, 0.5952723763048428, -0.1558487713111828, -0.0364574066343265, -0.2868919096684718, 0.3420469432385456, 0.0838025602474031, -0.4575057430866712, 0.8853866023754898, -0.5745329796410926, 0.1098725581501395]| 12.1451110839843750|      0.03090315|[1309, 90, 0, 90]                                                          |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
