k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0, -8.0]                                                                |148.9993291872793577|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|      5.00000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|      1.00000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      19|[1.7029286298436168, 0.4964206307515633, -7.879963811705734]                    |  4.4510416984558105|      0.20000000|[168, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      20|[1.7029286298436168, 0.4964206307515633, -7.879963811705734]                    |  4.4510416984558105|      0.04000000|[179, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      21|[1.6722014915722325, 0.4737231410545187, -7.891824120938793]                    |  4.2829051017761230|      0.20000000|[185, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      22|[1.6722014915722325, 0.4737231410545187, -7.891824120938793]                    |  4.2829051017761230|      0.04000000|[196, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      23|[1.6704068429636503, 0.4374100109674405, -7.908501525402637]                    |  4.1848349571228027|      0.20000000|[202, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      24|[1.6704068429636503, 0.4374100109674405, -7.908501525402637]                    |  4.1848349571228027|      0.04000000|[214, 81, 0, 81]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      25|[1.6385388131688596, 0.4138578034060078, -7.903049718731309]                    |  4.0264544486999512|      0.20000000|[219, 83, 0, 83]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      26|[1.6385388131688596, 0.4138578034060078, -7.903049718731309]                    |  4.0264544486999512|      0.04000000|[229, 87, 0, 87]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      27|[1.6087478955740793, 0.3883423417876335, -7.910889517661274]                    |  3.8780214786529541|      0.20000000|[235, 89, 0, 89]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      28|[1.6087478955740793, 0.3883423417876335, -7.910889517661274]                    |  3.8780214786529541|      0.04000000|[245, 93, 0, 93]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      29|[1.5985521279122665, 0.3585300233357583, -7.886246628416903]                    |  3.7918581962585449|      0.20000000|[250, 95, 0, 95]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      30|[1.5985521279122665, 0.3585300233357583, -7.886246628416903]                    |  3.7918581962585449|      0.04000000|[261, 99, 0, 99]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      31|[1.5663127223455455, 0.3457260327268334, -7.9061634191521355]                   |  3.6690585613250732|      0.20000000|[266, 101, 0, 101]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      32|[1.5663127223455455, 0.3457260327268334, -7.9061634191521355]                   |  3.6690585613250732|      0.04000000|[276, 105, 0, 105]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      33|[1.5347214664050441, 0.3286100983081603, -7.888583961336907]                    |  3.5452351570129395|      0.20000000|[282, 107, 0, 107]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      34|[1.5347214664050441, 0.3286100983081603, -7.888583961336907]                    |  3.5452351570129395|      0.04000000|[292, 111, 0, 111]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      35|[1.5006413761871626, 0.3144337816355715, -7.903997575330372]                    |  3.4220049381256104|      0.20000000|[298, 113, 0, 113]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      36|[1.5006413761871626, 0.3144337816355715, -7.903997575330372]                    |  3.4220049381256104|      0.04000000|[309, 117, 0, 117]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      37|[1.4622455846700788, 0.3171299277805729, -7.893112080865653]                    |  3.3118901252746582|      0.20000000|[314, 119, 0, 119]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      38|[1.4622455846700788, 0.3171299277805729, -7.893112080865653]                    |  3.3118901252746582|      0.04000000|[326, 123, 0, 123]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      39|[1.4304824684720299, 0.294381486895934, -7.901691876125875]                     |  3.1907329559326172|      0.20000000|[331, 125, 0, 125]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      40|[1.4304824684720299, 0.294381486895934, -7.901691876125875]                     |  3.1907329559326172|      0.04000000|[341, 129, 0, 129]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      41|[1.3972898585005835, 0.2949862255658973, -7.924005211475493]                    |  3.0976214408874512|      0.20000000|[346, 131, 0, 131]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      42|[1.3972898585005835, 0.2949862255658973, -7.924005211475493]                    |  3.0976214408874512|      0.04000000|[357, 135, 0, 135]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      43|[1.361325385134205, 0.2774945793069591, -7.924779140820607]                     |  2.9781522750854492|      0.20000000|[362, 137, 0, 137]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      44|[1.361325385134205, 0.2774945793069591, -7.924779140820607]                     |  2.9781522750854492|      0.04000000|[374, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      45|[1.3231646458488215, 0.2733865165557579, -7.913514958754199]                    |  2.8712255954742432|      0.20000000|[379, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      46|[1.3231646458488215, 0.2733865165557579, -7.913514958754199]                    |  2.8712255954742432|      0.04000000|[391, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      47|[1.283774204700155, 0.2746170891042251, -7.920361770955246]                     |  2.7698719501495361|      0.20000000|[397, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      48|[1.283774204700155, 0.2746170891042251, -7.920361770955246]                     |  2.7698719501495361|      0.04000000|[408, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      49|[1.2464061332879206, 0.2607033199149127, -7.923529461892932]                    |  2.6608278751373291|      0.20000000|[413, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      50|[1.2464061332879206, 0.2607033199149127, -7.923529461892932]                    |  2.6608278751373291|      0.04000000|[424, 160, 0, 160]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
