k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0]                                                                      |889.3031475218829200|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[2.0, 3.0]                                                                      |889.3031475218829200|      0.50000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[1.926055935852179, 2.505497952099991]                                          |327.9505615234375000|      1.00000000|[15, 5, 0, 5]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
       3|[1.926055935852179, 2.505497952099991]                                          |327.9505615234375000|      0.50000000|[21, 7, 0, 7]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[1.7518514134632772, 2.036826655369271]                                         |100.6863861083984375|      1.00000000|[26, 9, 0, 9]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       5|[1.7518514134632772, 2.036826655369271]                                         |100.6863861083984375|      0.50000000|[32, 11, 0, 11]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[1.6797165402641892, 1.5420574565820468]                                        | 23.4874382019042969|      1.00000000|[38, 13, 0, 13]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       7|[1.6797165402641892, 1.5420574565820468]                                        | 23.4874382019042969|      0.50000000|[44, 15, 0, 15]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[1.6797165402641892, 1.5420574565820468]                                        | 23.4874382019042969|      0.25000000|[52, 18, 0, 18]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[1.1577035109936817, 0.9112576966131724]                                        |  0.0343810915946960|      0.01562500|[142, 53, 0, 53]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      23|[1.1425796429040562, 0.9073322362570349]                                        |  0.0265324749052525|      0.03125000|[147, 55, 0, 55]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      24|[1.1425796429040562, 0.9073322362570349]                                        |  0.0265324749052525|      0.01562500|[155, 58, 0, 58]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      25|[1.1425796429040562, 0.9073322362570349]                                        |  0.0265324749052525|      0.00781250|[163, 61, 0, 61]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      26|[1.1347876475180223, 0.9078978899974339]                                        |  0.0240718815475702|      0.01562500|[169, 63, 0, 63]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      27|[1.1347876475180223, 0.9078978899974339]                                        |  0.0240718815475702|      0.00781250|[175, 65, 0, 65]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      28|[1.1347876475180223, 0.9078978899974339]                                        |  0.0240718815475702|      0.00390625|[181, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      29|[1.131619178309574, 0.9101825326254207]                                         |  0.0229681637138128|      0.00781250|[187, 69, 0, 69]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      30|[1.131619178309574, 0.9101825326254207]                                         |  0.0229681637138128|      0.00390625|[194, 72, 0, 72]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      31|[1.1279763821133817, 0.9115927896713193]                                        |  0.0219005886465311|      0.00781250|[199, 74, 0, 74]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      32|[1.1229501277743201, 0.9175737531028297]                                        |  0.0199375301599503|      0.01562500|[204, 76, 0, 76]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      33|[1.1229501277743201, 0.9175737531028297]                                        |  0.0199375301599503|      0.00781250|[212, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      34|[1.1229501277743201, 0.9175737531028297]                                        |  0.0199375301599503|      0.00390625|[219, 82, 0, 82]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      35|[1.1193453829138125, 0.9190786130807489]                                        |  0.0189212039113045|      0.00781250|[224, 84, 0, 84]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      36|[1.1193453829138125, 0.9190786130807489]                                        |  0.0189212039113045|      0.00390625|[231, 87, 0, 87]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      37|[1.1156371310965723, 0.9203064801429481]                                        |  0.0179856717586517|      0.00781250|[236, 89, 0, 89]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      38|[1.1156371310965723, 0.9203064801429481]                                        |  0.0179856717586517|      0.00390625|[242, 91, 0, 91]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      39|[1.1122068327995824, 0.9221751274227119]                                        |  0.0170558188110590|      0.00781250|[247, 93, 0, 93]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      40|[1.1122068327995824, 0.9221751274227119]                                        |  0.0170558188110590|      0.00390625|[254, 96, 0, 96]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      41|[1.1093337316209946, 0.9248216494196159]                                        |  0.0161182731389999|      0.00781250|[260, 98, 0, 98]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      42|[1.1093337316209946, 0.9248216494196159]                                        |  0.0161182731389999|      0.00390625|[266, 100, 0, 100]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      43|[1.106294109387472, 0.9272751134482855]                                         |  0.0152081605046988|      0.00781250|[272, 102, 0, 102]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      44|[1.106294109387472, 0.9272751134482855]                                         |  0.0152081605046988|      0.00390625|[280, 105, 0, 105]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      45|[1.104181631497451, 0.930560874581824]                                          |  0.0143731264397502|      0.00781250|[285, 107, 0, 107]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      46|[1.104181631497451, 0.930560874581824]                                          |  0.0143731264397502|      0.00390625|[291, 109, 0, 109]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      47|[1.1011430913366718, 0.9330156785971848]                                        |  0.0135138081386685|      0.00781250|[297, 111, 0, 111]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      48|[1.1011430913366718, 0.9330156785971848]                                        |  0.0135138081386685|      0.00390625|[303, 113, 0, 113]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      49|[1.0974102896960045, 0.9341667567760811]                                        |  0.0127268154174089|      0.00781250|[308, 115, 0, 115]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      50|[1.0974102896960045, 0.9341667567760811]                                        |  0.0127268154174089|      0.00390625|[316, 118, 0, 118]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      51|[1.0950188521363406, 0.9372554159448352]                                        |  0.0119359632954001|      0.00781250|[321, 120, 0, 120]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      52|[1.0950188521363406, 0.9372554159448352]                                        |  0.0119359632954001|      0.00390625|[327, 122, 0, 122]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      53|[1.0917219838154057, 0.9393505169774623]                                        |  0.0111474925652146|      0.00781250|[332, 124, 0, 124]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      54|[1.0917219838154057, 0.9393505169774623]                                        |  0.0111474925652146|      0.00390625|[340, 127, 0, 127]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      55|[1.088546900044846, 0.9416259580583142]                                         |  0.0103838006034493|      0.00781250|[346, 129, 0, 129]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      56|[1.088546900044846, 0.9416259580583142]                                         |  0.0103838006034493|      0.00390625|[353, 132, 0, 132]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      57|[1.0859022672377807, 0.9445007982935784]                                        |  0.0096658850088716|      0.00781250|[358, 134, 0, 134]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      58|[1.0859022672377807, 0.9445007982935784]                                        |  0.0096658850088716|      0.00390625|[364, 136, 0, 136]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      59|[1.0833186365157714, 0.9474305834998333]                                        |  0.0089981397613883|      0.00781250|[370, 138, 0, 138]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      60|[1.0833186365157714, 0.9474305834998333]                                        |  0.0089981397613883|      0.00390625|[376, 140, 0, 140]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      61|[1.0803123333962, 0.9499247628469842]                                           |  0.0083257956430316|      0.00781250|[381, 142, 0, 142]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      62|[1.0803123333962, 0.9499247628469842]                                           |  0.0083257956430316|      0.00390625|[389, 145, 0, 145]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      63|[1.077022654515045, 0.9520311345903817]                                         |  0.0076555437408388|      0.00781250|[394, 147, 0, 147]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      64|[1.077022654515045, 0.9520311345903817]                                         |  0.0076555437408388|      0.00390625|[400, 149, 0, 149]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      65|[1.0731181926806617, 0.9521493160032343]                                        |  0.0070969201624393|      0.00781250|[405, 151, 0, 151]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      66|[1.0731181926806617, 0.9521493160032343]                                        |  0.0070969201624393|      0.00390625|[412, 154, 0, 154]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      67|[1.0695907993527127, 0.9538274951868856]                                        |  0.0065137878991663|      0.00781250|[417, 156, 0, 156]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      68|[1.0695907993527127, 0.9538274951868856]                                        |  0.0065137878991663|      0.00390625|[424, 159, 0, 159]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      69|[1.0682687309176664, 0.9575032160842817]                                        |  0.0060170739889145|      0.00781250|[429, 161, 0, 161]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
