k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0]                                                                      |889.3031475218829200|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.6946363049347228, 2.047764202659824]                                         | 99.4427566528320312|      2.00000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       9|[1.4034734574742, 0.2967118410529545]                                           |  0.2307359725236893|      0.12500000|[121, 42, 0, 42]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.4034734574742, 0.2967118410529545]                                           |  0.2307359725236893|      0.12500000|[124, 43, 0, 43]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.4034734574742, 0.2967118410529545]                                           |  0.2307359725236893|      0.12500000|[127, 44, 0, 44]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.4034734574742, 0.2967118410529545]                                           |  0.2307359725236893|      0.12500000|[130, 45, 0, 45]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.4034734574742, 0.2967118410529545]                                           |  0.2307359725236893|      0.12500000|[133, 46, 0, 46]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.4034734574742, 0.2967118410529545]                                           |  0.2307359725236893|      0.12500000|[136, 47, 0, 47]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.4034734574742, 0.2967118410529545]                                           |  0.2307359725236893|      0.12500000|[139, 48, 0, 48]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.4034734574742, 0.2967118410529545]                                           |  0.2307359725236893|      0.12500000|[142, 49, 0, 49]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.4034734574742, 0.2967118410529545]                                           |  0.2307359725236893|      0.12500000|[145, 50, 0, 50]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.4034734574742, 0.2967118410529545]                                           |  0.2307359725236893|      0.12500000|[148, 51, 0, 51]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.4034734574742, 0.2967118410529545]                                           |  0.2307359725236893|      0.12500000|[151, 52, 0, 52]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.4034734574742, 0.2967118410529545]                                           |  0.2307359725236893|      0.12500000|[154, 53, 0, 53]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.4034734574742, 0.2967118410529545]                                           |  0.2307359725236893|      0.12500000|[157, 54, 0, 54]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.4034734574742, 0.2967118410529545]                                           |  0.2307359725236893|      0.12500000|[160, 55, 0, 55]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.4034734574742, 0.2967118410529545]                                           |  0.2307359725236893|      0.12500000|[163, 56, 0, 56]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.4034734574742, 0.2967118410529545]                                           |  0.2307359725236893|      0.12500000|[166, 57, 0, 57]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.4034734574742, 0.2967118410529545]                                           |  0.2307359725236893|      0.12500000|[169, 58, 0, 58]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.4034734574742, 0.2967118410529545]                                           |  0.2307359725236893|      0.12500000|[172, 59, 0, 59]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.4034734574742, 0.2967118410529545]                                           |  0.2307359725236893|      0.12500000|[175, 60, 0, 60]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.4034734574742, 0.2967118410529545]                                           |  0.2307359725236893|      0.12500000|[178, 61, 0, 61]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.4034734574742, 0.2967118410529545]                                           |  0.2307359725236893|      0.12500000|[181, 62, 0, 62]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.4034734574742, 0.2967118410529545]                                           |  0.2307359725236893|      0.12500000|[184, 63, 0, 63]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.4034734574742, 0.2967118410529545]                                           |  0.2307359725236893|      0.12500000|[187, 64, 0, 64]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.4034734574742, 0.2967118410529545]                                           |  0.2307359725236893|      0.12500000|[190, 65, 0, 65]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.4034734574742, 0.2967118410529545]                                           |  0.2307359725236893|      0.12500000|[193, 66, 0, 66]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.4034734574742, 0.2967118410529545]                                           |  0.2307359725236893|      0.12500000|[196, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.4034734574742, 0.2967118410529545]                                           |  0.2307359725236893|      0.12500000|[199, 68, 0, 68]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.4034734574742, 0.2967118410529545]                                           |  0.2307359725236893|      0.12500000|[202, 69, 0, 69]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.4034734574742, 0.2967118410529545]                                           |  0.2307359725236893|      0.12500000|[205, 70, 0, 70]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.4034734574742, 0.2967118410529545]                                           |  0.2307359725236893|      0.12500000|[208, 71, 0, 71]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.4034734574742, 0.2967118410529545]                                           |  0.2307359725236893|      0.12500000|[211, 72, 0, 72]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.4034734574742, 0.2967118410529545]                                           |  0.2307359725236893|      0.12500000|[214, 73, 0, 73]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.4034734574742, 0.2967118410529545]                                           |  0.2307359725236893|      0.12500000|[217, 74, 0, 74]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.4034734574742, 0.2967118410529545]                                           |  0.2307359725236893|      0.12500000|[220, 75, 0, 75]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.4034734574742, 0.2967118410529545]                                           |  0.2307359725236893|      0.12500000|[223, 76, 0, 76]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.4034734574742, 0.2967118410529545]                                           |  0.2307359725236893|      0.12500000|[226, 77, 0, 77]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.4034734574742, 0.2967118410529545]                                           |  0.2307359725236893|      0.12500000|[229, 78, 0, 78]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.4034734574742, 0.2967118410529545]                                           |  0.2307359725236893|      0.12500000|[232, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.4034734574742, 0.2967118410529545]                                           |  0.2307359725236893|      0.12500000|[235, 80, 0, 80]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
