k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      0.31381060|[1186, 154, 0, 22]                                                         |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
      12|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      0.28242954|[1293, 168, 0, 24]                                                         |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
      13|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      0.25418658|[1402, 182, 0, 26]                                                         |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
      14|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      0.22876792|[1510, 196, 0, 28]                                                         |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
      15|[-0.5752778488284649, 0.5741104026043669, -1.8287849790811268, -0.0029903099974738, -0.008845196944841, -0.033173879899301, -0.0426254751010141, -0.1146544030310075, 1.0954759788720843, -0.0004309150023109, -0.009268674440731, 399.7351527755307, 0.0399804949530875, -0.0267278620332476, 0.0354398969224234, 0.0202352640433532, -0.1075939425852026, 0.7249615322714275, 0.0098572559859791, 0.0096491462068986, 402.0217316875323, 0.0320718074073965, -0.0127183785593327, -0.0187056475408725, -0.0359513305848922, -0.1011501103237086, 0.9279959160609004, -0.0011580277312962, -0.0034360546872609, 400.4137012462545, 0.0680223373165097, -1.2046259419965595, -0.0657717243288566, -1.4156787552337893, -0.0237405871370642, 0.4585815975705134, -0.0074967183430537, -0.037394776547369, 407.0214286252128, 0.1092121766851976, -1.2443735558588984, -0.0454254013848891, -1.08350069353034, -0.1011493378413779, 0.3784916385835125, -0.0054293292223412, 0.0110785077075688, 405.89329027762557, 0.0426238752566385, -1.1943921937413207, -0.0186439730835544, -0.8726523101253582, -0.0850313259720347, 0.2583615337990923, 0.0170683791097717, 0.0260777607297957, 404.7219559087191]|47020.0078125000000000|      0.25418658|[1618, 210, 0, 30]                                                         |  | trying linear partial model with 58 points | iterate success | actual_k=7
      16|[-0.5752778488284649, 0.5741104026043669, -1.8287849790811268, -0.0029903099974738, -0.008845196944841, -0.033173879899301, -0.0426254751010141, -0.1146544030310075, 1.0954759788720843, -0.0004309150023109, -0.009268674440731, 399.7351527755307, 0.0399804949530875, -0.0267278620332476, 0.0354398969224234, 0.0202352640433532, -0.1075939425852026, 0.7249615322714275, 0.0098572559859791, 0.0096491462068986, 402.0217316875323, 0.0320718074073965, -0.0127183785593327, -0.0187056475408725, -0.0359513305848922, -0.1011501103237086, 0.9279959160609004, -0.0011580277312962, -0.0034360546872609, 400.4137012462545, 0.0680223373165097, -1.2046259419965595, -0.0657717243288566, -1.4156787552337893, -0.0237405871370642, 0.4585815975705134, -0.0074967183430537, -0.037394776547369, 407.0214286252128, 0.1092121766851976, -1.2443735558588984, -0.0454254013848891, -1.08350069353034, -0.1011493378413779, 0.3784916385835125, -0.0054293292223412, 0.0110785077075688, 405.89329027762557, 0.0426238752566385, -1.1943921937413207, -0.0186439730835544, -0.8726523101253582, -0.0850313259720347, 0.2583615337990923, 0.0170683791097717, 0.0260777607297957, 404.7219559087191]|47020.0078125000000000|      0.22876792|[1725, 224, 0, 32]                                                         |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
      17|[-0.5752778488284649, 0.5741104026043669, -1.8287849790811268, -0.0029903099974738, -0.008845196944841, -0.033173879899301, -0.0426254751010141, -0.1146544030310075, 1.0954759788720843, -0.0004309150023109, -0.009268674440731, 399.7351527755307, 0.0399804949530875, -0.0267278620332476, 0.0354398969224234, 0.0202352640433532, -0.1075939425852026, 0.7249615322714275, 0.0098572559859791, 0.0096491462068986, 402.0217316875323, 0.0320718074073965, -0.0127183785593327, -0.0187056475408725, -0.0359513305848922, -0.1011501103237086, 0.9279959160609004, -0.0011580277312962, -0.0034360546872609, 400.4137012462545, 0.0680223373165097, -1.2046259419965595, -0.0657717243288566, -1.4156787552337893, -0.0237405871370642, 0.4585815975705134, -0.0074967183430537, -0.037394776547369, 407.0214286252128, 0.1092121766851976, -1.2443735558588984, -0.0454254013848891, -1.08350069353034, -0.1011493378413779, 0.3784916385835125, -0.0054293292223412, 0.0110785077075688, 405.89329027762557, 0.0426238752566385, -1.1943921937413207, -0.0186439730835544, -0.8726523101253582, -0.0850313259720347, 0.2583615337990923, 0.0170683791097717, 0.0260777607297957, 404.7219559087191]|47020.0078125000000000|      0.20589113|[1833, 238, 0, 34]                                                         |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
      18|[-0.5752778488284649, 0.5741104026043669, -1.8287849790811268, -0.0029903099974738, -0.008845196944841, -0.033173879899301, -0.0426254751010141, -0.1146544030310075, 1.0954759788720843, -0.0004309150023109, -0.009268674440731, 399.7351527755307, 0.0399804949530875, -0.0267278620332476, 0.0354398969224234, 0.0202352640433532, -0.1075939425852026, 0.7249615322714275, 0.0098572559859791, 0.0096491462068986, 402.0217316875323, 0.0320718074073965, -0.0127183785593327, -0.0187056475408725, -0.0359513305848922, -0.1011501103237086, 0.9279959160609004, -0.0011580277312962, -0.0034360546872609, 400.4137012462545, 0.0680223373165097, -1.2046259419965595, -0.0657717243288566, -1.4156787552337893, -0.0237405871370642, 0.4585815975705134, -0.0074967183430537, -0.037394776547369, 407.0214286252128, 0.1092121766851976, -1.2443735558588984, -0.0454254013848891, -1.08350069353034, -0.1011493378413779, 0.3784916385835125, -0.0054293292223412, 0.0110785077075688, 405.89329027762557, 0.0426238752566385, -1.1943921937413207, -0.0186439730835544, -0.8726523101253582, -0.0850313259720347, 0.2583615337990923, 0.0170683791097717, 0.0260777607297957, 404.7219559087191]|47020.0078125000000000|      0.18530202|[1940, 252, 0, 36]                                                         |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
      19|[-0.5752778488284649, 0.5741104026043669, -1.8287849790811268, -0.0029903099974738, -0.008845196944841, -0.033173879899301, -0.0426254751010141, -0.1146544030310075, 1.0954759788720843, -0.0004309150023109, -0.009268674440731, 399.7351527755307, 0.0399804949530875, -0.0267278620332476, 0.0354398969224234, 0.0202352640433532, -0.1075939425852026, 0.7249615322714275, 0.0098572559859791, 0.0096491462068986, 402.0217316875323, 0.0320718074073965, -0.0127183785593327, -0.0187056475408725, -0.0359513305848922, -0.1011501103237086, 0.9279959160609004, -0.0011580277312962, -0.0034360546872609, 400.4137012462545, 0.0680223373165097, -1.2046259419965595, -0.0657717243288566, -1.4156787552337893, -0.0237405871370642, 0.4585815975705134, -0.0074967183430537, -0.037394776547369, 407.0214286252128, 0.1092121766851976, -1.2443735558588984, -0.0454254013848891, -1.08350069353034, -0.1011493378413779, 0.3784916385835125, -0.0054293292223412, 0.0110785077075688, 405.89329027762557, 0.0426238752566385, -1.1943921937413207, -0.0186439730835544, -0.8726523101253582, -0.0850313259720347, 0.2583615337990923, 0.0170683791097717, 0.0260777607297957, 404.7219559087191]|47020.0078125000000000|      0.16677182|[2047, 266, 0, 38]                                                         |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
      20|[-0.5298677743690293, 0.5786237806827361, -1.8194646418860378, -0.0076410801286551, -0.0282963862476681, -0.0321392286365513, -0.0276412831953082, -0.1231101660585908, 1.1110491540878618, 0.000340297560464, -0.0074057871071793, 399.73032033927893, 0.0443806963554955, -0.0233949931769823, 0.0490467035040884, 0.0619781232917022, -0.1395229573511035, 0.7225013137946218, 0.0236179384642687, 0.0200946067154957, 402.0204695451838, 0.0289930805054577, 0.013423376621457, 0.0112702470560495, -0.022113078880739, -0.1061294243914635, 0.9216773954013517, -0.0033551161888416, -0.0210442778167726, 400.4081892611216, 0.1170381193377902, -1.2022079450252732, -0.0873562654107787, -1.3991132452826727, 0.0033257326675879, 0.4421613002450027, -0.0432037438528663, -0.0389936901458904, 407.00480564523576, 0.1445624200982898, -1.2349956490423482, -0.0495415451779916, -1.118566809821283, -0.0634715847710603, 0.3722847324516295, -0.0093762745695236, -0.0219036153460652, 405.87991364657546, 0.0917227112512231, -1.2304616369920747, -0.0534085201847503, -0.8541130085352674, -0.0532979081483179, 0.279552078636384, 0.033411304019397, -0.0071811924549688, 404.71316598288035]|19447.5605468750000000|      0.18530202|[2155, 280, 0, 40]                                                         |  | trying linear partial model with 58 points | iterate success | actual_k=7
      21|[-0.5298677743690293, 0.5786237806827361, -1.8194646418860378, -0.0076410801286551, -0.0282963862476681, -0.0321392286365513, -0.0276412831953082, -0.1231101660585908, 1.1110491540878618, 0.000340297560464, -0.0074057871071793, 399.73032033927893, 0.0443806963554955, -0.0233949931769823, 0.0490467035040884, 0.0619781232917022, -0.1395229573511035, 0.7225013137946218, 0.0236179384642687, 0.0200946067154957, 402.0204695451838, 0.0289930805054577, 0.013423376621457, 0.0112702470560495, -0.022113078880739, -0.1061294243914635, 0.9216773954013517, -0.0033551161888416, -0.0210442778167726, 400.4081892611216, 0.1170381193377902, -1.2022079450252732, -0.0873562654107787, -1.3991132452826727, 0.0033257326675879, 0.4421613002450027, -0.0432037438528663, -0.0389936901458904, 407.00480564523576, 0.1445624200982898, -1.2349956490423482, -0.0495415451779916, -1.118566809821283, -0.0634715847710603, 0.3722847324516295, -0.0093762745695236, -0.0219036153460652, 405.87991364657546, 0.0917227112512231, -1.2304616369920747, -0.0534085201847503, -0.8541130085352674, -0.0532979081483179, 0.279552078636384, 0.033411304019397, -0.0071811924549688, 404.71316598288035]|19447.5605468750000000|      0.16677182|[2263, 294, 0, 42]                                                         |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
      22|[-0.5298677743690293, 0.5786237806827361, -1.8194646418860378, -0.0076410801286551, -0.0282963862476681, -0.0321392286365513, -0.0276412831953082, -0.1231101660585908, 1.1110491540878618, 0.000340297560464, -0.0074057871071793, 399.73032033927893, 0.0443806963554955, -0.0233949931769823, 0.0490467035040884, 0.0619781232917022, -0.1395229573511035, 0.7225013137946218, 0.0236179384642687, 0.0200946067154957, 402.0204695451838, 0.0289930805054577, 0.013423376621457, 0.0112702470560495, -0.022113078880739, -0.1061294243914635, 0.9216773954013517, -0.0033551161888416, -0.0210442778167726, 400.4081892611216, 0.1170381193377902, -1.2022079450252732, -0.0873562654107787, -1.3991132452826727, 0.0033257326675879, 0.4421613002450027, -0.0432037438528663, -0.0389936901458904, 407.00480564523576, 0.1445624200982898, -1.2349956490423482, -0.0495415451779916, -1.118566809821283, -0.0634715847710603, 0.3722847324516295, -0.0093762745695236, -0.0219036153460652, 405.87991364657546, 0.0917227112512231, -1.2304616369920747, -0.0534085201847503, -0.8541130085352674, -0.0532979081483179, 0.279552078636384, 0.033411304019397, -0.0071811924549688, 404.71316598288035]|19447.5605468750000000|      0.15009464|[2371, 308, 0, 44]                                                         |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
