k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6089246306237099, 0.0547627230148155, 0.1369095758715928, 0.7790905807788936, -0.0027062693678941, 0.0008228510716478, -0.0073877657276309, 0.0044154624338403, -0.0047443692281261, 0.0025997519153439, -0.0030349374239684, -0.0076431646152507, -0.0039602489175381, -0.0079572901180379, 0.002029310685563, 0.0022668858499807, 0.0063480730495962, 0.0019722217699703, -0.0002234826966085, 0.0079065081748448, -0.0010089908116513, 0.0105106115877916]| 13.1515474319458008|     10.00000000|[106, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
      12|[1.458896673301564, 0.1314460722047419, 0.3259452183065888, 1.872234782364088, 0.00460443400033, 0.0116894471194594, -0.0167694387985886, 0.0070319349306839, -0.0059248813993089, -0.0022860777573828, -0.0046638979538557, -0.0194772486231204, -0.0043119753778779, 0.0007588620871784, -0.0024723649730216, -0.0031415046379366, -0.0006503782569719, 0.0056564644016726, 0.0011133394392947, 0.009720017962573, -0.0021704976525039, 0.0117026218813639]| 12.1464262008666992|      1.00000000|[1258, 192, 0, 24]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      13|[1.458896673301564, 0.1314460722047419, 0.3259452183065888, 1.872234782364088, 0.00460443400033, 0.0116894471194594, -0.0167694387985886, 0.0070319349306839, -0.0059248813993089, -0.0022860777573828, -0.0046638979538557, -0.0194772486231204, -0.0043119753778779, 0.0007588620871784, -0.0024723649730216, -0.0031415046379366, -0.0006503782569719, 0.0056564644016726, 0.0011133394392947, 0.009720017962573, -0.0021704976525039, 0.0117026218813639]| 12.1464262008666992|      0.10000000|[1362, 208, 0, 26]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      14|[1.5147544102695325, 0.1341475928102296, 0.3387973175862325, 1.953576747548966, 0.001082133641866, 0.0131169562723975, -0.0163542694527055, 0.0117403114918416, -0.0104173539118934, -0.0009607592042315, -0.0049086858095463, -0.0173956432609483, -0.006930025950105, 0.0017176525308726, -0.0012347148341969, -0.002008208254045, -0.0004201224051889, 0.0051684476617991, -0.0007888156534451, 0.0092267494415303, -0.004283106102113, 0.0146352838455551]| 12.1452522277832031|      1.00000000|[1468, 224, 0, 28]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      15|[1.5147544102695325, 0.1341475928102296, 0.3387973175862325, 1.953576747548966, 0.001082133641866, 0.0131169562723975, -0.0163542694527055, 0.0117403114918416, -0.0104173539118934, -0.0009607592042315, -0.0049086858095463, -0.0173956432609483, -0.006930025950105, 0.0017176525308726, -0.0012347148341969, -0.002008208254045, -0.0004201224051889, 0.0051684476617991, -0.0007888156534451, 0.0092267494415303, -0.004283106102113, 0.0146352838455551]| 12.1452522277832031|      0.10000000|[1574, 240, 0, 30]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      16|[1.5147544102695325, 0.1341475928102296, 0.3387973175862325, 1.953576747548966, 0.001082133641866, 0.0131169562723975, -0.0163542694527055, 0.0117403114918416, -0.0104173539118934, -0.0009607592042315, -0.0049086858095463, -0.0173956432609483, -0.006930025950105, 0.0017176525308726, -0.0012347148341969, -0.002008208254045, -0.0004201224051889, 0.0051684476617991, -0.0007888156534451, 0.0092267494415303, -0.004283106102113, 0.0146352838455551]| 12.1452522277832031|      0.01000000|[1678, 256, 0, 32]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      17|[1.5082445260690684, 0.1334087129397233, 0.3375649465955555, 1.9461248664700206, 0.0010715699633479, 0.0131202406432892, -0.0163735833393612, 0.0116931921574172, -0.0104229493725524, -0.0008896964556519, -0.0048625194268702, -0.0174133202602717, -0.0068863171659096, 0.0016824047130189, -0.0011864883756064, -0.0020301026448168, -0.0003692003729335, 0.0051782718244268, -0.0007227109545199, 0.0092630475801441, -0.0042452491884034, 0.0146216615284573]| 12.1449480056762695|      0.10000000|[1783, 272, 0, 34]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      18|[1.5082445260690684, 0.1334087129397233, 0.3375649465955555, 1.9461248664700206, 0.0010715699633479, 0.0131202406432892, -0.0163735833393612, 0.0116931921574172, -0.0104229493725524, -0.0008896964556519, -0.0048625194268702, -0.0174133202602717, -0.0068863171659096, 0.0016824047130189, -0.0011864883756064, -0.0020301026448168, -0.0003692003729335, 0.0051782718244268, -0.0007227109545199, 0.0092630475801441, -0.0042452491884034, 0.0146216615284573]| 12.1449480056762695|      0.01000000|[1887, 288, 0, 36]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      19|[1.5015673677518302, 0.1327008324939506, 0.3364079034506634, 1.9388076275372086, 0.0010828684181531, 0.0131556123861129, -0.0163571430049419, 0.0117231017842269, -0.0104255094191943, -0.0008415976728972, -0.0048224900528492, -0.017515770581803, -0.0068987900831674, 0.0017158120463547, -0.0010713887647996, -0.0020303979960724, -0.0003852137653716, 0.0052061819324737, -0.0007534819012736, 0.0092548772205363, -0.0042538969365, 0.0146327099173469]| 12.1447362899780273|      0.10000000|[1992, 304, 0, 38]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      20|[1.5015673677518302, 0.1327008324939506, 0.3364079034506634, 1.9388076275372086, 0.0010828684181531, 0.0131556123861129, -0.0163571430049419, 0.0117231017842269, -0.0104255094191943, -0.0008415976728972, -0.0048224900528492, -0.017515770581803, -0.0068987900831674, 0.0017158120463547, -0.0010713887647996, -0.0020303979960724, -0.0003852137653716, 0.0052061819324737, -0.0007534819012736, 0.0092548772205363, -0.0042538969365, 0.0146327099173469]| 12.1447362899780273|      0.01000000|[2097, 320, 0, 40]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      21|[1.4945336174851813, 0.1316495228898393, 0.3350964724938958, 1.9319189281505647, 0.0010925649469327, 0.0130516810592303, -0.016492657069134, 0.0117940046493834, -0.0104687549222566, -0.0009023312469046, -0.0049676450012351, -0.0174069182489917, -0.0068609093465647, 0.0017364287001459, -0.001048400261092, -0.0021530840625784, -0.0005564773985372, 0.0052949970228218, -0.000545059622496, 0.0089931693176616, -0.0041679420346059, 0.0146145014421849]| 12.1446189880371094|      0.10000000|[2202, 336, 0, 42]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      22|[1.4945336174851813, 0.1316495228898393, 0.3350964724938958, 1.9319189281505647, 0.0010925649469327, 0.0130516810592303, -0.016492657069134, 0.0117940046493834, -0.0104687549222566, -0.0009023312469046, -0.0049676450012351, -0.0174069182489917, -0.0068609093465647, 0.0017364287001459, -0.001048400261092, -0.0021530840625784, -0.0005564773985372, 0.0052949970228218, -0.000545059622496, 0.0089931693176616, -0.0041679420346059, 0.0146145014421849]| 12.1446189880371094|      0.01000000|[2307, 352, 0, 44]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      23|[1.48665514949959, 0.1303952418582235, 0.3342735126823868, 1.9259606580253774, 0.0011151528346445, 0.0131573557606209, -0.0166818999503384, 0.0118887075206947, -0.01054097532388, -0.0010060768150092, -0.0050076797517889, -0.0173790656121817, -0.0068848485872373, 0.0016272396237001, -0.0011935021928785, -0.002125712326631, -0.0006408746147128, 0.005269300883548, -0.0006344170484318, 0.0092098488492926, -0.0040878619754748, 0.0146090857335436]| 12.1445894241333008|      0.10000000|[2413, 368, 0, 46]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      24|[1.48665514949959, 0.1303952418582235, 0.3342735126823868, 1.9259606580253774, 0.0011151528346445, 0.0131573557606209, -0.0166818999503384, 0.0118887075206947, -0.01054097532388, -0.0010060768150092, -0.0050076797517889, -0.0173790656121817, -0.0068848485872373, 0.0016272396237001, -0.0011935021928785, -0.002125712326631, -0.0006408746147128, 0.005269300883548, -0.0006344170484318, 0.0092098488492926, -0.0040878619754748, 0.0146090857335436]| 12.1445894241333008|      0.01000000|[2519, 384, 0, 48]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      25|[1.48665514949959, 0.1303952418582235, 0.3342735126823868, 1.9259606580253774, 0.0011151528346445, 0.0131573557606209, -0.0166818999503384, 0.0118887075206947, -0.01054097532388, -0.0010060768150092, -0.0050076797517889, -0.0173790656121817, -0.0068848485872373, 0.0016272396237001, -0.0011935021928785, -0.002125712326631, -0.0006408746147128, 0.005269300883548, -0.0006344170484318, 0.0092098488492926, -0.0040878619754748, 0.0146090857335436]| 12.1445894241333008|      0.00100000|[2624, 400, 0, 50]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      26|[1.4867075995612629, 0.1302849327580395, 0.3345463935703122, 1.9268705532827723, 0.0009938134293174, 0.0132143806767815, -0.0167266359957158, 0.0120076543361603, -0.010496507758303, -0.001002420524125, -0.0050755196009696, -0.0174155821564013, -0.0069028951266977, 0.001678416663992, -0.0012626844863345, -0.0020040774474594, -0.0007408924144045, 0.0052403342997736, -0.0005736581113541, 0.0092536707466843, -0.0040487639443225, 0.0146212126055192]| 12.1445865631103516|      0.01000000|[2729, 416, 0, 52]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      27|[1.4867075995612629, 0.1302849327580395, 0.3345463935703122, 1.9268705532827723, 0.0009938134293174, 0.0132143806767815, -0.0167266359957158, 0.0120076543361603, -0.010496507758303, -0.001002420524125, -0.0050755196009696, -0.0174155821564013, -0.0069028951266977, 0.001678416663992, -0.0012626844863345, -0.0020040774474594, -0.0007408924144045, 0.0052403342997736, -0.0005736581113541, 0.0092536707466843, -0.0040487639443225, 0.0146212126055192]| 12.1445865631103516|      0.00100000|[2834, 432, 0, 54]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      28|[1.4864031762522834, 0.1298604672484901, 0.3347739077928373, 1.9275982166886425, 0.0010293649927763, 0.0133338391396036, -0.0167023806781762, 0.0119566269715662, -0.010417597366098, -0.0009414202419614, -0.0052138659269036, -0.0173546537618815, -0.0067968378608983, 0.0017049402737446, -0.0012777292312229, -0.0021255100491521, -0.0008619524745064, 0.005396215745221, -0.0005055756560983, 0.0092475975407398, -0.0041834100848685, 0.0145457646167585]| 12.1445846557617188|      0.01000000|[2940, 448, 0, 56]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      29|[1.4864031762522834, 0.1298604672484901, 0.3347739077928373, 1.9275982166886425, 0.0010293649927763, 0.0133338391396036, -0.0167023806781762, 0.0119566269715662, -0.010417597366098, -0.0009414202419614, -0.0052138659269036, -0.0173546537618815, -0.0067968378608983, 0.0017049402737446, -0.0012777292312229, -0.0021255100491521, -0.0008619524745064, 0.005396215745221, -0.0005055756560983, 0.0092475975407398, -0.0041834100848685, 0.0145457646167585]| 12.1445846557617188|      0.00100000|[3046, 464, 0, 58]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      30|[1.4858890457099405, 0.1297226219223282, 0.3348490418491311, 1.9284017746470798, 0.0010681904845125, 0.0133884278416986, -0.0167318305494442, 0.0118663661499826, -0.0104451442027789, -0.0008475415154553, -0.0051769499349779, -0.0173836599987445, -0.0067721114866699, 0.0016935172904035, -0.0013553876119431, -0.0020168257118459, -0.000874168565047, 0.0053859740197519, -0.0004571814780355, 0.009230201313012, -0.0041464824376248, 0.0144146437138602]| 12.1445827484130859|      0.01000000|[3150, 480, 0, 60]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      31|[1.4858890457099405, 0.1297226219223282, 0.3348490418491311, 1.9284017746470798, 0.0010681904845125, 0.0133884278416986, -0.0167318305494442, 0.0118663661499826, -0.0104451442027789, -0.0008475415154553, -0.0051769499349779, -0.0173836599987445, -0.0067721114866699, 0.0016935172904035, -0.0013553876119431, -0.0020168257118459, -0.000874168565047, 0.0053859740197519, -0.0004571814780355, 0.009230201313012, -0.0041464824376248, 0.0144146437138602]| 12.1445827484130859|      0.00100000|[3254, 496, 0, 62]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      32|[1.4855188633708603, 0.1294176551104469, 0.3351144721438629, 1.9291369190025545, 0.0011513715191567, 0.0134466296456045, -0.0168637258931635, 0.0118535745613551, -0.0104906153160176, -0.0009124383188812, -0.0050821984727421, -0.0174738934909994, -0.0068411151211995, 0.0014941455277814, -0.0014620791429078, -0.0019380977963107, -0.0008459063122191, 0.0053612921764476, -0.0005891479961285, 0.0090718715331475, -0.0041447224424457, 0.0144572798261988]| 12.1445808410644531|      0.01000000|[3359, 512, 0, 64]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      33|[1.4855188633708603, 0.1294176551104469, 0.3351144721438629, 1.9291369190025545, 0.0011513715191567, 0.0134466296456045, -0.0168637258931635, 0.0118535745613551, -0.0104906153160176, -0.0009124383188812, -0.0050821984727421, -0.0174738934909994, -0.0068411151211995, 0.0014941455277814, -0.0014620791429078, -0.0019380977963107, -0.0008459063122191, 0.0053612921764476, -0.0005891479961285, 0.0090718715331475, -0.0041447224424457, 0.0144572798261988]| 12.1445808410644531|      0.00100000|[3464, 528, 0, 66]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      34|[1.4847966579140595, 0.1293286581568626, 0.3352745793340828, 1.929667639783208, 0.0013121788988752, 0.013419026418457, -0.0167149300642158, 0.0118796196976308, -0.0106075465515971, -0.0010939088258275, -0.005105624864377, -0.0174235559014986, -0.0068712364166984, 0.0015924043534704, -0.001520333836991, -0.0020010616593057, -0.0009284537214299, 0.0052308832237478, -0.0006216363302447, 0.0090827813185603, -0.0040086800670981, 0.0145087635579065]| 12.1445789337158203|      0.01000000|[3569, 544, 0, 68]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      35|[1.4847966579140595, 0.1293286581568626, 0.3352745793340828, 1.929667639783208, 0.0013121788988752, 0.013419026418457, -0.0167149300642158, 0.0118796196976308, -0.0106075465515971, -0.0010939088258275, -0.005105624864377, -0.0174235559014986, -0.0068712364166984, 0.0015924043534704, -0.001520333836991, -0.0020010616593057, -0.0009284537214299, 0.0052308832237478, -0.0006216363302447, 0.0090827813185603, -0.0040086800670981, 0.0145087635579065]| 12.1445789337158203|      0.00100000|[3675, 560, 0, 70]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      36|[1.484349074087865, 0.1291134979068241, 0.3355200242888134, 1.9304267924012846, 0.0013052795985854, 0.0134968238429715, -0.0165958728934569, 0.0119954703343421, -0.0105282909256681, -0.0010464286764643, -0.0051389517834391, -0.0174125004376992, -0.0068655828012104, 0.0017092232689165, -0.0015346198118075, -0.0020490831635354, -0.000830305112785, 0.0051364508902575, -0.0005694138110424, 0.0091232625780787, -0.0041636335630601, 0.0146099476263959]| 12.1445770263671875|      0.01000000|[3779, 576, 0, 72]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      37|[1.484349074087865, 0.1291134979068241, 0.3355200242888134, 1.9304267924012846, 0.0013052795985854, 0.0134968238429715, -0.0165958728934569, 0.0119954703343421, -0.0105282909256681, -0.0010464286764643, -0.0051389517834391, -0.0174125004376992, -0.0068655828012104, 0.0017092232689165, -0.0015346198118075, -0.0020490831635354, -0.000830305112785, 0.0051364508902575, -0.0005694138110424, 0.0091232625780787, -0.0041636335630601, 0.0146099476263959]| 12.1445770263671875|      0.00100000|[3884, 592, 0, 74]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      38|[1.484026256526714, 0.1286252602190615, 0.3357647976267455, 1.9309628478712828, 0.0011430167107813, 0.0136803065069041, -0.0166366335972199, 0.0119212128814703, -0.0106494416685439, -0.000946221799895, -0.0052109466576828, -0.017404160845048, -0.0071370496493644, 0.0015646395135296, -0.0015322277249549, -0.002174063825447, -0.0008088431342482, 0.0051727421628303, -0.0007368415667742, 0.0092002304233414, -0.0039764875128688, 0.0147888857181064]| 12.1445760726928711|      0.01000000|[3989, 608, 0, 76]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      39|[1.484026256526714, 0.1286252602190615, 0.3357647976267455, 1.9309628478712828, 0.0011430167107813, 0.0136803065069041, -0.0166366335972199, 0.0119212128814703, -0.0106494416685439, -0.000946221799895, -0.0052109466576828, -0.017404160845048, -0.0071370496493644, 0.0015646395135296, -0.0015322277249549, -0.002174063825447, -0.0008088431342482, 0.0051727421628303, -0.0007368415667742, 0.0092002304233414, -0.0039764875128688, 0.0147888857181064]| 12.1445760726928711|      0.00100000|[4094, 624, 0, 78]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      40|[1.4833135815174672, 0.1283349326495994, 0.3358163931339626, 1.9314310704352284, 0.001214919787361, 0.0137548648452567, -0.0166234004200143, 0.0118281203023658, -0.0105632812027484, -0.0009360532527169, -0.0052086561961736, -0.0172221935773115, -0.007141033148163, 0.0016017895381526, -0.0014462877219245, -0.0021053180857149, -0.0009037869575352, 0.0051475017649002, -0.000899583778476, 0.0091304332249777, -0.0042356585335911, 0.0147255634366649]| 12.1445741653442383|      0.01000000|[4198, 640, 0, 80]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      41|[1.4833135815174672, 0.1283349326495994, 0.3358163931339626, 1.9314310704352284, 0.001214919787361, 0.0137548648452567, -0.0166234004200143, 0.0118281203023658, -0.0105632812027484, -0.0009360532527169, -0.0052086561961736, -0.0172221935773115, -0.007141033148163, 0.0016017895381526, -0.0014462877219245, -0.0021053180857149, -0.0009037869575352, 0.0051475017649002, -0.000899583778476, 0.0091304332249777, -0.0042356585335911, 0.0147255634366649]| 12.1445741653442383|      0.00100000|[4303, 656, 0, 82]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      42|[1.4826193555433094, 0.1279297849118819, 0.3359706225122468, 1.9318762670113514, 0.0012197307888013, 0.0137824856732261, -0.0166540432712505, 0.0117637777683164, -0.0104278716322383, -0.0009672685232023, -0.0051073705258316, -0.0173714285652089, -0.0073234812046548, 0.0015104737914827, -0.0014491208638106, -0.0022235571808174, -0.0008959268036039, 0.0051770089275924, -0.0008875199320315, 0.0090564164737433, -0.0042208541302745, 0.0148343011458445]| 12.1445722579956055|      0.01000000|[4408, 672, 0, 84]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      43|[1.4826193555433094, 0.1279297849118819, 0.3359706225122468, 1.9318762670113514, 0.0012197307888013, 0.0137824856732261, -0.0166540432712505, 0.0117637777683164, -0.0104278716322383, -0.0009672685232023, -0.0051073705258316, -0.0173714285652089, -0.0073234812046548, 0.0015104737914827, -0.0014491208638106, -0.0022235571808174, -0.0008959268036039, 0.0051770089275924, -0.0008875199320315, 0.0090564164737433, -0.0042208541302745, 0.0148343011458445]| 12.1445722579956055|      0.00100000|[4514, 688, 0, 86]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      44|[1.481986178265203, 0.1274942178593061, 0.3361367671847688, 1.9323553035118854, 0.0011092270647295, 0.0137563313817904, -0.0166968026149132, 0.0117152378227403, -0.0103928955605493, -0.0011028488997822, -0.0052520122998884, -0.0172782983494537, -0.0071998872106209, 0.0014730513453676, -0.0015472564515252, -0.0023984697976831, -0.0008742056957535, 0.0050600942255265, -0.0008849691358551, 0.0090569198181282, -0.0043083932526372, 0.0149197222233301]| 12.1445703506469727|      0.01000000|[4618, 704, 0, 88]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      45|[1.481986178265203, 0.1274942178593061, 0.3361367671847688, 1.9323553035118854, 0.0011092270647295, 0.0137563313817904, -0.0166968026149132, 0.0117152378227403, -0.0103928955605493, -0.0011028488997822, -0.0052520122998884, -0.0172782983494537, -0.0071998872106209, 0.0014730513453676, -0.0015472564515252, -0.0023984697976831, -0.0008742056957535, 0.0050600942255265, -0.0008849691358551, 0.0090569198181282, -0.0043083932526372, 0.0149197222233301]| 12.1445703506469727|      0.00100000|[4723, 720, 0, 90]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      46|[1.481268825242765, 0.1273461106604129, 0.3363251877511487, 1.9327701811191313, 0.0011593698560237, 0.0140247710810708, -0.0166095078540457, 0.0118144385382171, -0.0104530326627025, -0.0009155833981963, -0.0052945441762497, -0.0173585931136447, -0.0072054181233627, 0.0015407227587036, -0.0013196055557452, -0.0023819753811502, -0.0006887291256881, 0.0050413268752901, -0.0009128029773152, 0.0089127573148492, -0.0043674843235727, 0.0149386086941311]| 12.1445684432983398|      0.01000000|[4828, 736, 0, 92]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
