k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6046763587936216, 0.0529365046011554, 0.1347814635630586, 0.7824561603678388, -0.0059130604886967, -0.0030157359189857, -0.0064709334390101, 0.018628472717783, -0.010677566669248, -0.0074138494399871, 0.002584147084109, -0.0101854408206783, -0.0137255503199514, -0.0083294421051466, 0.0026641990545058, 0.0060974555989365, 0.0079779467691121, 0.0016264850975675, 0.002640729047633, 0.0055151234584257, -0.002542585243639, 0.0059998431773787]| 13.1520252227783203|      1.11111111|[83, 32, 0, 2]                                                             |  | trying linear partial model with 49 points | iterate success | actual_k=16
      12|[1.0054240678585455, 0.1010521278200183, 0.2161117629216135, 1.2914933551200494, -0.0076839138768858, -0.0091700414477621, 0.0044443213296728, 0.0500605984075431, -0.015435735148396, -0.0115575652752039, 0.0036835076456469, -0.0057672267697516, -0.0169388972151583, 0.0043884596157992, 0.0099351830082197, 0.015253457287962, 0.0002466622930416, -0.0053724344724296, 0.0114907439151938, -0.0041856966232516, 0.0006646058429959, 0.0093122741669479]| 12.4519472122192383|      0.43046721|[1005, 384, 0, 24]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      13|[1.0054240678585455, 0.1010521278200183, 0.2161117629216135, 1.2914933551200494, -0.0076839138768858, -0.0091700414477621, 0.0044443213296728, 0.0500605984075431, -0.015435735148396, -0.0115575652752039, 0.0036835076456469, -0.0057672267697516, -0.0169388972151583, 0.0043884596157992, 0.0099351830082197, 0.015253457287962, 0.0002466622930416, -0.0053724344724296, 0.0114907439151938, -0.0041856966232516, 0.0006646058429959, 0.0093122741669479]| 12.4519472122192383|      0.38742049|[1092, 416, 0, 26]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      14|[1.0054240678585455, 0.1010521278200183, 0.2161117629216135, 1.2914933551200494, -0.0076839138768858, -0.0091700414477621, 0.0044443213296728, 0.0500605984075431, -0.015435735148396, -0.0115575652752039, 0.0036835076456469, -0.0057672267697516, -0.0169388972151583, 0.0043884596157992, 0.0099351830082197, 0.015253457287962, 0.0002466622930416, -0.0053724344724296, 0.0114907439151938, -0.0041856966232516, 0.0006646058429959, 0.0093122741669479]| 12.4519472122192383|      0.34867844|[1175, 448, 0, 28]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      15|[1.2216506520390922, 0.1217098585235316, 0.2631931544666545, 1.5598901828498555, -0.0082363853089285, -0.007197672806222, 0.0066785269624411, 0.045797059062994, -0.0146043094065968, -0.0104410273804427, 0.0112167387402537, -0.0064071164828565, -0.0165053092187041, 0.003514992743016, 0.0105247921333503, 0.0126772437359569, -0.000961381832264, -0.00203154647976, 0.0087404792828706, -0.0065120739120463, 0.0051979097720614, 0.0079275619327277]| 12.2439632415771484|      0.38742049|[1262, 480, 0, 30]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      16|[1.2216506520390922, 0.1217098585235316, 0.2631931544666545, 1.5598901828498555, -0.0082363853089285, -0.007197672806222, 0.0066785269624411, 0.045797059062994, -0.0146043094065968, -0.0104410273804427, 0.0112167387402537, -0.0064071164828565, -0.0165053092187041, 0.003514992743016, 0.0105247921333503, 0.0126772437359569, -0.000961381832264, -0.00203154647976, 0.0087404792828706, -0.0065120739120463, 0.0051979097720614, 0.0079275619327277]| 12.2439632415771484|      0.34867844|[1343, 512, 0, 32]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      17|[1.2216506520390922, 0.1217098585235316, 0.2631931544666545, 1.5598901828498555, -0.0082363853089285, -0.007197672806222, 0.0066785269624411, 0.045797059062994, -0.0146043094065968, -0.0104410273804427, 0.0112167387402537, -0.0064071164828565, -0.0165053092187041, 0.003514992743016, 0.0105247921333503, 0.0126772437359569, -0.000961381832264, -0.00203154647976, 0.0087404792828706, -0.0065120739120463, 0.0051979097720614, 0.0079275619327277]| 12.2439632415771484|      0.31381060|[1427, 544, 0, 34]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      18|[1.2216506520390922, 0.1217098585235316, 0.2631931544666545, 1.5598901828498555, -0.0082363853089285, -0.007197672806222, 0.0066785269624411, 0.045797059062994, -0.0146043094065968, -0.0104410273804427, 0.0112167387402537, -0.0064071164828565, -0.0165053092187041, 0.003514992743016, 0.0105247921333503, 0.0126772437359569, -0.000961381832264, -0.00203154647976, 0.0087404792828706, -0.0065120739120463, 0.0051979097720614, 0.0079275619327277]| 12.2439632415771484|      0.28242954|[1508, 576, 0, 36]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      19|[1.2216506520390922, 0.1217098585235316, 0.2631931544666545, 1.5598901828498555, -0.0082363853089285, -0.007197672806222, 0.0066785269624411, 0.045797059062994, -0.0146043094065968, -0.0104410273804427, 0.0112167387402537, -0.0064071164828565, -0.0165053092187041, 0.003514992743016, 0.0105247921333503, 0.0126772437359569, -0.000961381832264, -0.00203154647976, 0.0087404792828706, -0.0065120739120463, 0.0051979097720614, 0.0079275619327277]| 12.2439632415771484|      0.25418658|[1594, 608, 0, 38]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      20|[1.2216506520390922, 0.1217098585235316, 0.2631931544666545, 1.5598901828498555, -0.0082363853089285, -0.007197672806222, 0.0066785269624411, 0.045797059062994, -0.0146043094065968, -0.0104410273804427, 0.0112167387402537, -0.0064071164828565, -0.0165053092187041, 0.003514992743016, 0.0105247921333503, 0.0126772437359569, -0.000961381832264, -0.00203154647976, 0.0087404792828706, -0.0065120739120463, 0.0051979097720614, 0.0079275619327277]| 12.2439632415771484|      0.22876792|[1675, 640, 0, 40]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      21|[1.2216506520390922, 0.1217098585235316, 0.2631931544666545, 1.5598901828498555, -0.0082363853089285, -0.007197672806222, 0.0066785269624411, 0.045797059062994, -0.0146043094065968, -0.0104410273804427, 0.0112167387402537, -0.0064071164828565, -0.0165053092187041, 0.003514992743016, 0.0105247921333503, 0.0126772437359569, -0.000961381832264, -0.00203154647976, 0.0087404792828706, -0.0065120739120463, 0.0051979097720614, 0.0079275619327277]| 12.2439632415771484|      0.20589113|[1757, 672, 0, 42]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      22|[1.3470839446363314, 0.1326381073959714, 0.2919034899378077, 1.720103743897004, -0.006854451449841, -0.0045079946135341, 0.006199229083949, 0.0486040216945169, -0.0157456064951682, -0.0127408174957212, 0.0110254611521646, -0.006847000770901, -0.0162094849107646, 0.0024651063361253, 0.0099154051939122, 0.0109828265277453, -0.0035289594695021, -0.0026389031976113, 0.0073339645951631, -0.009144297320493, 0.0043345160079896, 0.0072704059139009]| 12.1748733520507812|      0.22876792|[1839, 704, 0, 44]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      23|[1.3470839446363314, 0.1326381073959714, 0.2919034899378077, 1.720103743897004, -0.006854451449841, -0.0045079946135341, 0.006199229083949, 0.0486040216945169, -0.0157456064951682, -0.0127408174957212, 0.0110254611521646, -0.006847000770901, -0.0162094849107646, 0.0024651063361253, 0.0099154051939122, 0.0109828265277453, -0.0035289594695021, -0.0026389031976113, 0.0073339645951631, -0.009144297320493, 0.0043345160079896, 0.0072704059139009]| 12.1748733520507812|      0.20589113|[1923, 736, 0, 46]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      24|[1.3470839446363314, 0.1326381073959714, 0.2919034899378077, 1.720103743897004, -0.006854451449841, -0.0045079946135341, 0.006199229083949, 0.0486040216945169, -0.0157456064951682, -0.0127408174957212, 0.0110254611521646, -0.006847000770901, -0.0162094849107646, 0.0024651063361253, 0.0099154051939122, 0.0109828265277453, -0.0035289594695021, -0.0026389031976113, 0.0073339645951631, -0.009144297320493, 0.0043345160079896, 0.0072704059139009]| 12.1748733520507812|      0.18530202|[2008, 768, 0, 48]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      25|[1.3470839446363314, 0.1326381073959714, 0.2919034899378077, 1.720103743897004, -0.006854451449841, -0.0045079946135341, 0.006199229083949, 0.0486040216945169, -0.0157456064951682, -0.0127408174957212, 0.0110254611521646, -0.006847000770901, -0.0162094849107646, 0.0024651063361253, 0.0099154051939122, 0.0109828265277453, -0.0035289594695021, -0.0026389031976113, 0.0073339645951631, -0.009144297320493, 0.0043345160079896, 0.0072704059139009]| 12.1748733520507812|      0.16677182|[2091, 800, 0, 50]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      26|[1.3470839446363314, 0.1326381073959714, 0.2919034899378077, 1.720103743897004, -0.006854451449841, -0.0045079946135341, 0.006199229083949, 0.0486040216945169, -0.0157456064951682, -0.0127408174957212, 0.0110254611521646, -0.006847000770901, -0.0162094849107646, 0.0024651063361253, 0.0099154051939122, 0.0109828265277453, -0.0035289594695021, -0.0026389031976113, 0.0073339645951631, -0.009144297320493, 0.0043345160079896, 0.0072704059139009]| 12.1748733520507812|      0.15009464|[2174, 832, 0, 52]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      27|[1.3470839446363314, 0.1326381073959714, 0.2919034899378077, 1.720103743897004, -0.006854451449841, -0.0045079946135341, 0.006199229083949, 0.0486040216945169, -0.0157456064951682, -0.0127408174957212, 0.0110254611521646, -0.006847000770901, -0.0162094849107646, 0.0024651063361253, 0.0099154051939122, 0.0109828265277453, -0.0035289594695021, -0.0026389031976113, 0.0073339645951631, -0.009144297320493, 0.0043345160079896, 0.0072704059139009]| 12.1748733520507812|      0.13508517|[2257, 864, 0, 54]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      28|[1.3470839446363314, 0.1326381073959714, 0.2919034899378077, 1.720103743897004, -0.006854451449841, -0.0045079946135341, 0.006199229083949, 0.0486040216945169, -0.0157456064951682, -0.0127408174957212, 0.0110254611521646, -0.006847000770901, -0.0162094849107646, 0.0024651063361253, 0.0099154051939122, 0.0109828265277453, -0.0035289594695021, -0.0026389031976113, 0.0073339645951631, -0.009144297320493, 0.0043345160079896, 0.0072704059139009]| 12.1748733520507812|      0.12157665|[2343, 896, 0, 56]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      29|[1.3470839446363314, 0.1326381073959714, 0.2919034899378077, 1.720103743897004, -0.006854451449841, -0.0045079946135341, 0.006199229083949, 0.0486040216945169, -0.0157456064951682, -0.0127408174957212, 0.0110254611521646, -0.006847000770901, -0.0162094849107646, 0.0024651063361253, 0.0099154051939122, 0.0109828265277453, -0.0035289594695021, -0.0026389031976113, 0.0073339645951631, -0.009144297320493, 0.0043345160079896, 0.0072704059139009]| 12.1748733520507812|      0.10941899|[2428, 928, 0, 58]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      30|[1.410816895772534, 0.1398506597613985, 0.3074829135304789, 1.8071806605877807, -0.0055255026412563, -0.0039343817411079, 0.0044422973150726, 0.0495960051466346, -0.0169194350173765, -0.0110700862932678, 0.0095062852131045, -0.0071096206161035, -0.0187550785310157, 0.001766695516861, 0.0081316589187811, 0.0125334934737887, -0.004373342360703, -0.002417784237271, 0.0058571796829863, -0.0110194701920095, 0.0051633941051876, 0.0062287402402141]| 12.1544151306152344|      0.12157665|[2515, 960, 0, 60]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      31|[1.410816895772534, 0.1398506597613985, 0.3074829135304789, 1.8071806605877807, -0.0055255026412563, -0.0039343817411079, 0.0044422973150726, 0.0495960051466346, -0.0169194350173765, -0.0110700862932678, 0.0095062852131045, -0.0071096206161035, -0.0187550785310157, 0.001766695516861, 0.0081316589187811, 0.0125334934737887, -0.004373342360703, -0.002417784237271, 0.0058571796829863, -0.0110194701920095, 0.0051633941051876, 0.0062287402402141]| 12.1544151306152344|      0.10941899|[2598, 992, 0, 62]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      32|[1.410816895772534, 0.1398506597613985, 0.3074829135304789, 1.8071806605877807, -0.0055255026412563, -0.0039343817411079, 0.0044422973150726, 0.0495960051466346, -0.0169194350173765, -0.0110700862932678, 0.0095062852131045, -0.0071096206161035, -0.0187550785310157, 0.001766695516861, 0.0081316589187811, 0.0125334934737887, -0.004373342360703, -0.002417784237271, 0.0058571796829863, -0.0110194701920095, 0.0051633941051876, 0.0062287402402141]| 12.1544151306152344|      0.09847709|[2684, 1024, 0, 64]                                                        |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      33|[1.410816895772534, 0.1398506597613985, 0.3074829135304789, 1.8071806605877807, -0.0055255026412563, -0.0039343817411079, 0.0044422973150726, 0.0495960051466346, -0.0169194350173765, -0.0110700862932678, 0.0095062852131045, -0.0071096206161035, -0.0187550785310157, 0.001766695516861, 0.0081316589187811, 0.0125334934737887, -0.004373342360703, -0.002417784237271, 0.0058571796829863, -0.0110194701920095, 0.0051633941051876, 0.0062287402402141]| 12.1544151306152344|      0.08862938|[2768, 1056, 0, 66]                                                        |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      34|[1.410816895772534, 0.1398506597613985, 0.3074829135304789, 1.8071806605877807, -0.0055255026412563, -0.0039343817411079, 0.0044422973150726, 0.0495960051466346, -0.0169194350173765, -0.0110700862932678, 0.0095062852131045, -0.0071096206161035, -0.0187550785310157, 0.001766695516861, 0.0081316589187811, 0.0125334934737887, -0.004373342360703, -0.002417784237271, 0.0058571796829863, -0.0110194701920095, 0.0051633941051876, 0.0062287402402141]| 12.1544151306152344|      0.07976644|[2854, 1088, 0, 68]                                                        |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      35|[1.410816895772534, 0.1398506597613985, 0.3074829135304789, 1.8071806605877807, -0.0055255026412563, -0.0039343817411079, 0.0044422973150726, 0.0495960051466346, -0.0169194350173765, -0.0110700862932678, 0.0095062852131045, -0.0071096206161035, -0.0187550785310157, 0.001766695516861, 0.0081316589187811, 0.0125334934737887, -0.004373342360703, -0.002417784237271, 0.0058571796829863, -0.0110194701920095, 0.0051633941051876, 0.0062287402402141]| 12.1544151306152344|      0.07178980|[2938, 1120, 0, 70]                                                        |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      36|[1.410816895772534, 0.1398506597613985, 0.3074829135304789, 1.8071806605877807, -0.0055255026412563, -0.0039343817411079, 0.0044422973150726, 0.0495960051466346, -0.0169194350173765, -0.0110700862932678, 0.0095062852131045, -0.0071096206161035, -0.0187550785310157, 0.001766695516861, 0.0081316589187811, 0.0125334934737887, -0.004373342360703, -0.002417784237271, 0.0058571796829863, -0.0110194701920095, 0.0051633941051876, 0.0062287402402141]| 12.1544151306152344|      0.06461082|[3023, 1152, 0, 72]                                                        |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      37|[1.4489474491905519, 0.1434703468075696, 0.3162718418081842, 1.8584187203197904, -0.0054077683805157, -0.0036704605987888, 0.0045473828091795, 0.049843969049238, -0.0183411605925799, -0.0118934940868006, 0.0098543824197033, -0.0076458010465796, -0.0192111204005114, 0.0019037099077221, 0.0079782650539669, 0.0133736639794344, -0.0047811902141178, -0.0028446660049269, 0.0062133048289118, -0.0111920883372326, 0.0049672727479507, 0.0066396264054693]| 12.1476068496704102|      0.07178980|[3107, 1184, 0, 74]                                                        |  | trying linear partial model with 49 points | iterate success | actual_k=16
      38|[1.4489474491905519, 0.1434703468075696, 0.3162718418081842, 1.8584187203197904, -0.0054077683805157, -0.0036704605987888, 0.0045473828091795, 0.049843969049238, -0.0183411605925799, -0.0118934940868006, 0.0098543824197033, -0.0076458010465796, -0.0192111204005114, 0.0019037099077221, 0.0079782650539669, 0.0133736639794344, -0.0047811902141178, -0.0028446660049269, 0.0062133048289118, -0.0111920883372326, 0.0049672727479507, 0.0066396264054693]| 12.1476068496704102|      0.06461082|[3191, 1216, 0, 76]                                                        |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      39|[1.4489474491905519, 0.1434703468075696, 0.3162718418081842, 1.8584187203197904, -0.0054077683805157, -0.0036704605987888, 0.0045473828091795, 0.049843969049238, -0.0183411605925799, -0.0118934940868006, 0.0098543824197033, -0.0076458010465796, -0.0192111204005114, 0.0019037099077221, 0.0079782650539669, 0.0133736639794344, -0.0047811902141178, -0.0028446660049269, 0.0062133048289118, -0.0111920883372326, 0.0049672727479507, 0.0066396264054693]| 12.1476068496704102|      0.05814974|[3274, 1248, 0, 78]                                                        |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      40|[1.4489474491905519, 0.1434703468075696, 0.3162718418081842, 1.8584187203197904, -0.0054077683805157, -0.0036704605987888, 0.0045473828091795, 0.049843969049238, -0.0183411605925799, -0.0118934940868006, 0.0098543824197033, -0.0076458010465796, -0.0192111204005114, 0.0019037099077221, 0.0079782650539669, 0.0133736639794344, -0.0047811902141178, -0.0028446660049269, 0.0062133048289118, -0.0111920883372326, 0.0049672727479507, 0.0066396264054693]| 12.1476068496704102|      0.05233476|[3354, 1280, 0, 80]                                                        |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      41|[1.4489474491905519, 0.1434703468075696, 0.3162718418081842, 1.8584187203197904, -0.0054077683805157, -0.0036704605987888, 0.0045473828091795, 0.049843969049238, -0.0183411605925799, -0.0118934940868006, 0.0098543824197033, -0.0076458010465796, -0.0192111204005114, 0.0019037099077221, 0.0079782650539669, 0.0133736639794344, -0.0047811902141178, -0.0028446660049269, 0.0062133048289118, -0.0111920883372326, 0.0049672727479507, 0.0066396264054693]| 12.1476068496704102|      0.04710129|[3438, 1312, 0, 82]                                                        |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      42|[1.4489474491905519, 0.1434703468075696, 0.3162718418081842, 1.8584187203197904, -0.0054077683805157, -0.0036704605987888, 0.0045473828091795, 0.049843969049238, -0.0183411605925799, -0.0118934940868006, 0.0098543824197033, -0.0076458010465796, -0.0192111204005114, 0.0019037099077221, 0.0079782650539669, 0.0133736639794344, -0.0047811902141178, -0.0028446660049269, 0.0062133048289118, -0.0111920883372326, 0.0049672727479507, 0.0066396264054693]| 12.1476068496704102|      0.04239116|[3522, 1344, 0, 84]                                                        |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      43|[1.4489474491905519, 0.1434703468075696, 0.3162718418081842, 1.8584187203197904, -0.0054077683805157, -0.0036704605987888, 0.0045473828091795, 0.049843969049238, -0.0183411605925799, -0.0118934940868006, 0.0098543824197033, -0.0076458010465796, -0.0192111204005114, 0.0019037099077221, 0.0079782650539669, 0.0133736639794344, -0.0047811902141178, -0.0028446660049269, 0.0062133048289118, -0.0111920883372326, 0.0049672727479507, 0.0066396264054693]| 12.1476068496704102|      0.03815204|[3607, 1376, 0, 86]                                                        |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      44|[1.4712263692392897, 0.1455169193509755, 0.3221346287253583, 1.8887359198164362, -0.0051419275220932, -0.0033318253928754, 0.0048606398953492, 0.0498160584144034, -0.0187604239819726, -0.0120153836486072, 0.0097317976342931, -0.0081564489498074, -0.0191309044821913, 0.0020802811997371, 0.0080068669550385, 0.0134565178217698, -0.0045880847962373, -0.0029415725271665, 0.0060957760090298, -0.0114638094763618, 0.005464006463901, 0.0060415437012736]| 12.1454305648803711|      0.04239116|[3692, 1408, 0, 88]                                                        |  | trying linear partial model with 49 points | iterate success | actual_k=16
      45|[1.4712263692392897, 0.1455169193509755, 0.3221346287253583, 1.8887359198164362, -0.0051419275220932, -0.0033318253928754, 0.0048606398953492, 0.0498160584144034, -0.0187604239819726, -0.0120153836486072, 0.0097317976342931, -0.0081564489498074, -0.0191309044821913, 0.0020802811997371, 0.0080068669550385, 0.0134565178217698, -0.0045880847962373, -0.0029415725271665, 0.0060957760090298, -0.0114638094763618, 0.005464006463901, 0.0060415437012736]| 12.1454305648803711|      0.03815204|[3777, 1440, 0, 90]                                                        |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
