k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6046763587936216, 0.0529365046011554, 0.1347814635630586, 0.7824561603678388, -0.0059130604886967, -0.0030157359189857, -0.0064709334390101, 0.018628472717783, -0.010677566669248, -0.0074138494399871, 0.002584147084109, -0.0101854408206783, -0.0137255503199514, -0.0083294421051466, 0.0026641990545058, 0.0060974555989365, 0.0079779467691121, 0.0016264850975675, 0.002640729047633, 0.0055151234584257, -0.002542585243639, 0.0059998431773787]| 13.1520252227783203|     10.00000000|[83, 32, 0, 2]                                                             |  | trying linear partial model with 49 points | iterate success | actual_k=16
      12|[0.9091118839366058, 0.0784334208293213, 0.2031866611886632, 1.1722881237690737, -0.0058665977823702, -0.0031936700383722, -0.0071179614605849, 0.0190039416225166, -0.0106635394341464, -0.0075442205173917, 0.0032459349724701, -0.010358442883323, -0.0140091621727821, -0.0081471571048233, 0.002387890217329, 0.0055178337087711, 0.0072257499382434, 0.001627055273107, 0.003132248915812, 0.005508524885223, -0.0029908113016234, 0.00573258042317]| 12.5808200836181641|      1.00000000|[1005, 384, 0, 24]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      13|[0.9091118839366058, 0.0784334208293213, 0.2031866611886632, 1.1722881237690737, -0.0058665977823702, -0.0031936700383722, -0.0071179614605849, 0.0190039416225166, -0.0106635394341464, -0.0075442205173917, 0.0032459349724701, -0.010358442883323, -0.0140091621727821, -0.0081471571048233, 0.002387890217329, 0.0055178337087711, 0.0072257499382434, 0.001627055273107, 0.003132248915812, 0.005508524885223, -0.0029908113016234, 0.00573258042317]| 12.5808200836181641|      0.10000000|[1092, 416, 0, 26]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      14|[0.9698190886238218, 0.083589974867526, 0.2166175181521305, 1.2504357747195534, -0.0061785153741306, -0.0031818759914543, -0.0070368804731111, 0.0193056427190378, -0.0108869078752624, -0.0074002665303958, 0.0033161156960257, -0.0101291754784433, -0.014066624177522, -0.0079897196171886, 0.0025701281138084, 0.0056323126216948, 0.0071535553415094, 0.001549392870433, 0.0029253627583782, 0.0055296701871038, -0.0032340134383815, 0.0060339156254179]| 12.4948530197143555|      1.00000000|[1175, 448, 0, 28]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      15|[0.9698190886238218, 0.083589974867526, 0.2166175181521305, 1.2504357747195534, -0.0061785153741306, -0.0031818759914543, -0.0070368804731111, 0.0193056427190378, -0.0108869078752624, -0.0074002665303958, 0.0033161156960257, -0.0101291754784433, -0.014066624177522, -0.0079897196171886, 0.0025701281138084, 0.0056323126216948, 0.0071535553415094, 0.001549392870433, 0.0029253627583782, 0.0055296701871038, -0.0032340134383815, 0.0060339156254179]| 12.4948530197143555|      0.10000000|[1262, 480, 0, 30]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      16|[1.0310923870853343, 0.0890605910676654, 0.2302339690529384, 1.3280812595717983, -0.0060941026290929, -0.0029245206644106, -0.007024248406149, 0.0190395990031888, -0.010729542862427, -0.0077960853153156, 0.0033146525408757, -0.0100341360926805, -0.0141057969104301, -0.0077868771071588, 0.0028927382746445, 0.0063897283795626, 0.0069309815032716, 0.0013136383871018, 0.0028851206684654, 0.0054066659263063, -0.0035701334410576, 0.0064029048158283]| 12.4183149337768555|      1.00000000|[1343, 512, 0, 32]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      17|[1.0310923870853343, 0.0890605910676654, 0.2302339690529384, 1.3280812595717983, -0.0060941026290929, -0.0029245206644106, -0.007024248406149, 0.0190395990031888, -0.010729542862427, -0.0077960853153156, 0.0033146525408757, -0.0100341360926805, -0.0141057969104301, -0.0077868771071588, 0.0028927382746445, 0.0063897283795626, 0.0069309815032716, 0.0013136383871018, 0.0028851206684654, 0.0054066659263063, -0.0035701334410576, 0.0064029048158283]| 12.4183149337768555|      0.10000000|[1427, 544, 0, 34]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      18|[1.0915607027176157, 0.0945567126821315, 0.2441221036364453, 1.4063078301746006, -0.0058302906075425, -0.0026791320550912, -0.0071853436244514, 0.0193578955679344, -0.0112327657076674, -0.0078050901079048, 0.003274599726122, -0.0098001242424581, -0.0141409761114685, -0.0077061896660893, 0.0029671419731336, 0.0059493363749378, 0.0068510086592053, 0.0014800241605289, 0.0028186744551402, 0.0052869591331133, -0.0036019194986074, 0.0069234817785102]| 12.3512001037597656|      1.00000000|[1508, 576, 0, 36]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      19|[1.0915607027176157, 0.0945567126821315, 0.2441221036364453, 1.4063078301746006, -0.0058302906075425, -0.0026791320550912, -0.0071853436244514, 0.0193578955679344, -0.0112327657076674, -0.0078050901079048, 0.003274599726122, -0.0098001242424581, -0.0141409761114685, -0.0077061896660893, 0.0029671419731336, 0.0059493363749378, 0.0068510086592053, 0.0014800241605289, 0.0028186744551402, 0.0052869591331133, -0.0036019194986074, 0.0069234817785102]| 12.3512001037597656|      0.10000000|[1594, 608, 0, 38]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      20|[1.1521314939308889, 0.0996474362527584, 0.2576610431577034, 1.4845481314868552, -0.0056307870998639, -0.0028341413681732, -0.0069926256397631, 0.0192465580347243, -0.0115089003381421, -0.0077229541408586, 0.0031167774205245, -0.0097338482988342, -0.0139342721660319, -0.0076057609151645, 0.0029205357014111, 0.0059080180277861, 0.0071012787627521, 0.0013521147335076, 0.0028676659097294, 0.0052375378441644, -0.0037268340412407, 0.0071088346179189]| 12.2935066223144531|      1.00000000|[1675, 640, 0, 40]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      21|[1.1521314939308889, 0.0996474362527584, 0.2576610431577034, 1.4845481314868552, -0.0056307870998639, -0.0028341413681732, -0.0069926256397631, 0.0192465580347243, -0.0115089003381421, -0.0077229541408586, 0.0031167774205245, -0.0097338482988342, -0.0139342721660319, -0.0076057609151645, 0.0029205357014111, 0.0059080180277861, 0.0071012787627521, 0.0013521147335076, 0.0028676659097294, 0.0052375378441644, -0.0037268340412407, 0.0071088346179189]| 12.2935066223144531|      0.10000000|[1757, 672, 0, 42]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      22|[1.2129741476370695, 0.1048434347974148, 0.2713796594961314, 1.5625310050041867, -0.0053679492051972, -0.0023232429275111, -0.007083042383296, 0.0197799468196218, -0.0117259694913425, -0.0081600877861783, 0.0030803169303594, -0.009817245430722, -0.0138774164533993, -0.0078050628331845, 0.0028051301038051, 0.0055870309956902, 0.0066136332864352, 0.0012363424897495, 0.002599463103644, 0.0047375374924807, -0.0038913947657167, 0.006985124479447]| 12.2452411651611328|      1.00000000|[1839, 704, 0, 44]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      23|[1.2129741476370695, 0.1048434347974148, 0.2713796594961314, 1.5625310050041867, -0.0053679492051972, -0.0023232429275111, -0.007083042383296, 0.0197799468196218, -0.0117259694913425, -0.0081600877861783, 0.0030803169303594, -0.009817245430722, -0.0138774164533993, -0.0078050628331845, 0.0028051301038051, 0.0055870309956902, 0.0066136332864352, 0.0012363424897495, 0.002599463103644, 0.0047375374924807, -0.0038913947657167, 0.006985124479447]| 12.2452411651611328|      0.10000000|[1923, 736, 0, 46]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      24|[1.2737942276731042, 0.1095423598803039, 0.2842566425498698, 1.6407023541988306, -0.0050929817643298, -0.002179735871695, -0.006834148430385, 0.0202875888086291, -0.0115827539885947, -0.0081716893561676, 0.003541421173635, -0.0096200081090098, -0.0144145133053611, -0.0081749690001538, 0.0032940286539287, 0.0055400824163536, 0.0069493968262454, 0.000691030371484, 0.0028674462878431, 0.0046091870954795, -0.0042581138271523, 0.0075085949901713]| 12.2064018249511719|      1.00000000|[2008, 768, 0, 48]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      25|[1.2737942276731042, 0.1095423598803039, 0.2842566425498698, 1.6407023541988306, -0.0050929817643298, -0.002179735871695, -0.006834148430385, 0.0202875888086291, -0.0115827539885947, -0.0081716893561676, 0.003541421173635, -0.0096200081090098, -0.0144145133053611, -0.0081749690001538, 0.0032940286539287, 0.0055400824163536, 0.0069493968262454, 0.000691030371484, 0.0028674462878431, 0.0046091870954795, -0.0042581138271523, 0.0075085949901713]| 12.2064018249511719|      0.10000000|[2091, 800, 0, 50]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      26|[1.3345817387348597, 0.1140885194287742, 0.2976313494117786, 1.7188189932296678, -0.0051932066898046, -0.00238111204443, -0.006492108045277, 0.0200627116476202, -0.0120269240051722, -0.008786933864131, 0.0038032620503171, -0.0093555082381014, -0.0145023515786126, -0.0085531433980344, 0.0042005000032635, 0.0048073345603712, 0.0065230772734912, 0.0008272461491184, 0.0024441205049923, 0.0043568027088327, -0.0046656931962861, 0.0072484124360686]| 12.1769857406616211|      1.00000000|[2174, 832, 0, 52]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      27|[1.3345817387348597, 0.1140885194287742, 0.2976313494117786, 1.7188189932296678, -0.0051932066898046, -0.00238111204443, -0.006492108045277, 0.0200627116476202, -0.0120269240051722, -0.008786933864131, 0.0038032620503171, -0.0093555082381014, -0.0145023515786126, -0.0085531433980344, 0.0042005000032635, 0.0048073345603712, 0.0065230772734912, 0.0008272461491184, 0.0024441205049923, 0.0043568027088327, -0.0046656931962861, 0.0072484124360686]| 12.1769857406616211|      0.10000000|[2257, 864, 0, 54]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      28|[1.3956870413505045, 0.1189529518656041, 0.3104753120226976, 1.7967574290675334, -0.0057304060659918, -0.0029923842236943, -0.0066669213788677, 0.0205888494231551, -0.0121057272045191, -0.0089896498572783, 0.0038070397867513, -0.0091078222492016, -0.0149705936664129, -0.0088905477369867, 0.0046332463687378, 0.0052508705061198, 0.0059384443450021, 0.0016589678666984, 0.0022225622742684, 0.0043446634967987, -0.0050897784510638, 0.0074810554795255]| 12.1569938659667969|      1.00000000|[2343, 896, 0, 56]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      29|[1.3956870413505045, 0.1189529518656041, 0.3104753120226976, 1.7967574290675334, -0.0057304060659918, -0.0029923842236943, -0.0066669213788677, 0.0205888494231551, -0.0121057272045191, -0.0089896498572783, 0.0038070397867513, -0.0091078222492016, -0.0149705936664129, -0.0088905477369867, 0.0046332463687378, 0.0052508705061198, 0.0059384443450021, 0.0016589678666984, 0.0022225622742684, 0.0043446634967987, -0.0050897784510638, 0.0074810554795255]| 12.1569938659667969|      0.10000000|[2428, 928, 0, 58]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      30|[1.3956870413505045, 0.1189529518656041, 0.3104753120226976, 1.7967574290675334, -0.0057304060659918, -0.0029923842236943, -0.0066669213788677, 0.0205888494231551, -0.0121057272045191, -0.0089896498572783, 0.0038070397867513, -0.0091078222492016, -0.0149705936664129, -0.0088905477369867, 0.0046332463687378, 0.0052508705061198, 0.0059384443450021, 0.0016589678666984, 0.0022225622742684, 0.0043446634967987, -0.0050897784510638, 0.0074810554795255]| 12.1569938659667969|      0.01000000|[2515, 960, 0, 60]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      31|[1.4016759758151467, 0.1193921459006051, 0.3118558160528669, 1.804633513567425, -0.0057197369527143, -0.0029864831936197, -0.0066557961233514, 0.0205992029893094, -0.0121066642372702, -0.0089790816958146, 0.0037931505091846, -0.009119702109886, -0.0149811527892084, -0.0088899863824292, 0.0046400576828561, 0.0052571554130374, 0.0059310465924654, 0.001659476461085, 0.0022117184558863, 0.00434753509599, -0.0050954385023137, 0.0074749428850449]| 12.1555118560791016|      0.10000000|[2598, 992, 0, 62]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      32|[1.4016759758151467, 0.1193921459006051, 0.3118558160528669, 1.804633513567425, -0.0057197369527143, -0.0029864831936197, -0.0066557961233514, 0.0205992029893094, -0.0121066642372702, -0.0089790816958146, 0.0037931505091846, -0.009119702109886, -0.0149811527892084, -0.0088899863824292, 0.0046400576828561, 0.0052571554130374, 0.0059310465924654, 0.001659476461085, 0.0022117184558863, 0.00434753509599, -0.0050954385023137, 0.0074749428850449]| 12.1555118560791016|      0.01000000|[2684, 1024, 0, 64]                                                        |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      33|[1.4076647003436833, 0.1198618931724202, 0.3132383188209487, 1.8125073227937003, -0.0056901429411577, -0.0029797405954168, -0.0066603959816837, 0.0206234131562554, -0.012115870350005, -0.0089386870773382, 0.0037902792305726, -0.0090814366752216, -0.0149957062225059, -0.0088930107228747, 0.0046195050872113, 0.0052620742566306, 0.0059280207789402, 0.0016647346363567, 0.0022046939214155, 0.0043602486602475, -0.0051078199652084, 0.0074516142486964]| 12.1541252136230469|      0.10000000|[2768, 1056, 0, 66]                                                        |  | trying linear partial model with 49 points | iterate success | actual_k=16
      34|[1.4076647003436833, 0.1198618931724202, 0.3132383188209487, 1.8125073227937003, -0.0056901429411577, -0.0029797405954168, -0.0066603959816837, 0.0206234131562554, -0.012115870350005, -0.0089386870773382, 0.0037902792305726, -0.0090814366752216, -0.0149957062225059, -0.0088930107228747, 0.0046195050872113, 0.0052620742566306, 0.0059280207789402, 0.0016647346363567, 0.0022046939214155, 0.0043602486602475, -0.0051078199652084, 0.0074516142486964]| 12.1541252136230469|      0.01000000|[2854, 1088, 0, 68]                                                        |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      35|[1.4136573157171957, 0.1203413075373388, 0.3146224454877486, 1.820377649857949, -0.0056970371180393, -0.0029815964908938, -0.0066592770707163, 0.0206231744923634, -0.0121122209846834, -0.0089440200269769, 0.0037937592863126, -0.0090651567145646, -0.0149842512975232, -0.0088856099397577, 0.0046105800744871, 0.0052559665334901, 0.005927273697772, 0.0016675344733404, 0.0022083938630268, 0.0043670027974837, -0.0051166665893074, 0.0074446846133057]| 12.1528320312500000|      0.10000000|[2938, 1120, 0, 70]                                                        |  | trying linear partial model with 49 points | iterate success | actual_k=16
      36|[1.4136573157171957, 0.1203413075373388, 0.3146224454877486, 1.820377649857949, -0.0056970371180393, -0.0029815964908938, -0.0066592770707163, 0.0206231744923634, -0.0121122209846834, -0.0089440200269769, 0.0037937592863126, -0.0090651567145646, -0.0149842512975232, -0.0088856099397577, 0.0046105800744871, 0.0052559665334901, 0.005927273697772, 0.0016675344733404, 0.0022083938630268, 0.0043670027974837, -0.0051166665893074, 0.0074446846133057]| 12.1528320312500000|      0.01000000|[3023, 1152, 0, 72]                                                        |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      37|[1.4196243592167426, 0.1208290471126625, 0.3160011764161347, 1.828267637347591, -0.005692253054462, -0.0029774837494184, -0.0066573385098343, 0.0206299112871613, -0.012150590693663, -0.0089684728375578, 0.0037999985503376, -0.0090806051836219, -0.0149971814738873, -0.008885144356669, 0.004607101331204, 0.0052813646630472, 0.0059235919161167, 0.0016573253834833, 0.0022201313926982, 0.004363603668057, -0.005120789325098, 0.0074571363037342]| 12.1516332626342773|      0.10000000|[3107, 1184, 0, 74]                                                        |  | trying linear partial model with 49 points | iterate success | actual_k=16
      38|[1.4196243592167426, 0.1208290471126625, 0.3160011764161347, 1.828267637347591, -0.005692253054462, -0.0029774837494184, -0.0066573385098343, 0.0206299112871613, -0.012150590693663, -0.0089684728375578, 0.0037999985503376, -0.0090806051836219, -0.0149971814738873, -0.008885144356669, 0.004607101331204, 0.0052813646630472, 0.0059235919161167, 0.0016573253834833, 0.0022201313926982, 0.004363603668057, -0.005120789325098, 0.0074571363037342]| 12.1516332626342773|      0.01000000|[3191, 1216, 0, 76]                                                        |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      39|[1.4256468490720853, 0.1213196949392381, 0.317393004578722, 1.8361125163812426, -0.0056997581475894, -0.0029195295908572, -0.0066567897588709, 0.0206646344189581, -0.0121250845037668, -0.0089514066077045, 0.0037699545185933, -0.0090817117965166, -0.0149676341798696, -0.0088721094190802, 0.0045860714022743, 0.0052594529316004, 0.005922968337876, 0.0016615641271219, 0.002211313318822, 0.0043781726499588, -0.0051478009787968, 0.0074670324910985]| 12.1505289077758789|      0.10000000|[3274, 1248, 0, 78]                                                        |  | trying linear partial model with 49 points | iterate success | actual_k=16
      40|[1.4256468490720853, 0.1213196949392381, 0.317393004578722, 1.8361125163812426, -0.0056997581475894, -0.0029195295908572, -0.0066567897588709, 0.0206646344189581, -0.0121250845037668, -0.0089514066077045, 0.0037699545185933, -0.0090817117965166, -0.0149676341798696, -0.0088721094190802, 0.0045860714022743, 0.0052594529316004, 0.005922968337876, 0.0016615641271219, 0.002211313318822, 0.0043781726499588, -0.0051478009787968, 0.0074670324910985]| 12.1505289077758789|      0.01000000|[3354, 1280, 0, 80]                                                        |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      41|[1.4316107867324541, 0.1218039788530606, 0.3187954257111062, 1.8440008045170537, -0.005710933720053, -0.0029340510550891, -0.00665869984573, 0.0206649956450033, -0.0120800970840528, -0.0089740554785011, 0.0037655314491396, -0.0090739745113387, -0.0149507434344578, -0.0088888204798967, 0.0045926632547003, 0.0052601310365697, 0.0059266283493202, 0.0016547907408016, 0.002186348948294, 0.0043546065045478, -0.0051548864061808, 0.0074808014538334]| 12.1495189666748047|      0.10000000|[3438, 1312, 0, 82]                                                        |  | trying linear partial model with 49 points | iterate success | actual_k=16
      42|[1.4316107867324541, 0.1218039788530606, 0.3187954257111062, 1.8440008045170537, -0.005710933720053, -0.0029340510550891, -0.00665869984573, 0.0206649956450033, -0.0120800970840528, -0.0089740554785011, 0.0037655314491396, -0.0090739745113387, -0.0149507434344578, -0.0088888204798967, 0.0045926632547003, 0.0052601310365697, 0.0059266283493202, 0.0016547907408016, 0.002186348948294, 0.0043546065045478, -0.0051548864061808, 0.0074808014538334]| 12.1495189666748047|      0.01000000|[3522, 1344, 0, 84]                                                        |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      43|[1.4375557656696138, 0.1222923499025406, 0.3201527047385446, 1.851910968945643, -0.00572031289329, -0.0029131069835575, -0.0066511051681732, 0.0206862418311508, -0.0120567110277207, -0.0089737370220369, 0.0037909801474094, -0.0090603745724932, -0.0149346224891651, -0.0089201098428784, 0.0046034589480861, 0.0052521668832921, 0.0059473701907577, 0.0016304377347881, 0.0021736372989163, 0.0043794810666767, -0.0051437030373302, 0.0074877748726203]| 12.1486024856567383|      0.10000000|[3607, 1376, 0, 86]                                                        |  | trying linear partial model with 49 points | iterate success | actual_k=16
      44|[1.4375557656696138, 0.1222923499025406, 0.3201527047385446, 1.851910968945643, -0.00572031289329, -0.0029131069835575, -0.0066511051681732, 0.0206862418311508, -0.0120567110277207, -0.0089737370220369, 0.0037909801474094, -0.0090603745724932, -0.0149346224891651, -0.0089201098428784, 0.0046034589480861, 0.0052521668832921, 0.0059473701907577, 0.0016304377347881, 0.0021736372989163, 0.0043794810666767, -0.0051437030373302, 0.0074877748726203]| 12.1486024856567383|      0.01000000|[3692, 1408, 0, 88]                                                        |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      45|[1.443486133002126, 0.1227112873092515, 0.3215313393927359, 1.8598322513911483, -0.0057399526907547, -0.0029144262956118, -0.0067023260008187, 0.0206543369484154, -0.0120382045474709, -0.0089775508699755, 0.0037596274842707, -0.0090449695212094, -0.0149533310565446, -0.0089324904409437, 0.004590829658826, 0.0052310109287477, 0.0059562268730269, 0.00163586746186, 0.0021727555763202, 0.0043959619674439, -0.0051274879300328, 0.0074648456627033]| 12.1477804183959961|      0.10000000|[3777, 1440, 0, 90]                                                        |  | trying linear partial model with 49 points | iterate success | actual_k=16
      46|[1.443486133002126, 0.1227112873092515, 0.3215313393927359, 1.8598322513911483, -0.0057399526907547, -0.0029144262956118, -0.0067023260008187, 0.0206543369484154, -0.0120382045474709, -0.0089775508699755, 0.0037596274842707, -0.0090449695212094, -0.0149533310565446, -0.0089324904409437, 0.004590829658826, 0.0052310109287477, 0.0059562268730269, 0.00163586746186, 0.0021727555763202, 0.0043959619674439, -0.0051274879300328, 0.0074648456627033]| 12.1477804183959961|      0.01000000|[3860, 1472, 0, 92]                                                        |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
