k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      1.00000000|[0, 0, 0, 0]                                                               | 
      13|[94.90002947855933, 0.009051292358547, 90.0999749802909, 112.99998312206888, 19.9999770725548, 73.8000154627824, 140.0000377904468, 20.000007993080402]|18899.0371093750000000|      0.00001280|[522, 36, 0, 36]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[94.90002947855933, 0.009051292358547, 90.0999749802909, 112.99998312206888, 19.9999770725548, 73.8000154627824, 140.0000377904468, 20.000007993080402]|18899.0371093750000000|      0.00000256|[565, 39, 0, 39]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[94.90002967020072, 0.0090488515069247, 90.09997508065875, 112.99998252544408, 19.999977078065477, 73.80001543888814, 140.00003819557324, 20.000008161464944]|18899.0039062500000000|      0.00001280|[594, 41, 0, 41]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      16|[94.90002906969261, 0.0090433414583868, 90.09997585071993, 112.99997436196358, 19.99997557020431, 73.80001268902517, 140.0000452219066, 20.00001074576272]|18898.9902343750000000|      0.00006400|[623, 43, 0, 43]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      17|[94.90002906969261, 0.0090433414583868, 90.09997585071993, 112.99997436196358, 19.99997557020431, 73.80001268902517, 140.0000452219066, 20.00001074576272]|18898.9902343750000000|      0.00001280|[666, 46, 0, 46]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[94.90002906969261, 0.0090433414583868, 90.09997585071993, 112.99997436196358, 19.99997557020431, 73.80001268902517, 140.0000452219066, 20.00001074576272]|18898.9902343750000000|      0.00000256|[709, 49, 0, 49]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[94.90002890204556, 0.0090457832146097, 90.09997585553786, 112.99997381507033, 19.999975601900413, 73.80001264242792, 140.00004572828186, 20.000010813687133]|18898.9453125000000000|      0.00001280|[739, 51, 0, 51]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      20|[94.90002890204556, 0.0090457832146097, 90.09997585553786, 112.99997381507033, 19.999975601900413, 73.80001264242792, 140.00004572828186, 20.000010813687133]|18898.9453125000000000|      0.00000256|[782, 54, 0, 54]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[94.90002894170506, 0.0090479498142113, 90.09997586687459, 112.99997275569157, 19.99997554143808, 73.80001270495376, 140.00004655930493, 20.00001100681124]|18898.9257812500000000|      0.00001280|[811, 56, 0, 56]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      22|[94.90002469972708, 0.0090453099975222, 90.09997486351897, 112.99996882535342, 19.999976308114217, 73.80001324408217, 140.0000572992062, 20.000008517076395]|18898.8867187500000000|      0.00006400|[840, 58, 0, 58]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      23|[94.90002469972708, 0.0090453099975222, 90.09997486351897, 112.99996882535342, 19.999976308114217, 73.80001324408217, 140.0000572992062, 20.000008517076395]|18898.8867187500000000|      0.00001280|[883, 61, 0, 61]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[94.90002469972708, 0.0090453099975222, 90.09997486351897, 112.99996882535342, 19.999976308114217, 73.80001324408217, 140.0000572992062, 20.000008517076395]|18898.8867187500000000|      0.00000256|[926, 64, 0, 64]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      25|[94.9000247700586, 0.0090476076674626, 90.09997485111877, 112.9999682203127, 19.99997663346507, 73.8000132417371, 140.00005818162762, 20.000008653502277]|18898.8652343750000000|      0.00001280|[955, 66, 0, 66]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      26|[94.90002490717885, 0.0090473183168973, 90.09997143699565, 112.99995892666236, 19.99997872156996, 73.80001193621332, 140.00006537902374, 20.00001145389789]|18898.7968750000000000|      0.00006400|[984, 68, 0, 68]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      27|[94.90001210940578, 0.0090483224439828, 90.09997848377516, 112.99991049066344, 19.999972930037163, 73.79999306509079, 140.00009913626323, 20.000013962543882]|18898.4628906250000000|      0.00032000|[1013, 70, 0, 70]                                                          |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      28|[94.90001210940578, 0.0090483224439828, 90.09997848377516, 112.99991049066344, 19.999972930037163, 73.79999306509079, 140.00009913626323, 20.000013962543882]|18898.4628906250000000|      0.00006400|[1056, 73, 0, 73]                                                          |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      29|[94.90001210940578, 0.0090483224439828, 90.09997848377516, 112.99991049066344, 19.999972930037163, 73.79999306509079, 140.00009913626323, 20.000013962543882]|18898.4628906250000000|      0.00001280|[1100, 76, 0, 76]                                                          |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[94.90001297943668, 0.009045176087937, 90.09997679182219, 112.99990228496544, 19.999973539820775, 73.7999924389776, 140.00010724183193, 20.00001802741873]|18898.4121093750000000|      0.00006400|[1130, 78, 0, 78]                                                          |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      31|[94.90001297943668, 0.009045176087937, 90.09997679182219, 112.99990228496544, 19.999973539820775, 73.7999924389776, 140.00010724183193, 20.00001802741873]|18898.4121093750000000|      0.00001280|[1173, 81, 0, 81]                                                          |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      32|[94.90001297943668, 0.009045176087937, 90.09997679182219, 112.99990228496544, 19.999973539820775, 73.7999924389776, 140.00010724183193, 20.00001802741873]|18898.4121093750000000|      0.00000256|[1218, 84, 0, 84]                                                          |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      33|[94.90001299276112, 0.0090474984972489, 90.09997685794116, 112.99990149097792, 19.999973652309723, 73.79999239828835, 140.00010795607193, 20.000018051942135]|18898.3886718750000000|      0.00001280|[1247, 86, 0, 86]                                                          |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      34|[94.90001431789571, 0.0090482207562572, 90.09997387844768, 112.99989249594856, 19.999974407277914, 73.79999230324616, 140.0001162064533, 20.000019820168045]|18898.3164062500000000|      0.00006400|[1276, 88, 0, 88]                                                          |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      35|[94.90000533352224, 0.0090404645089684, 90.09997003226682, 112.99984189184427, 19.999984657047662, 73.79999792148139, 140.000151430516, 20.000021302140443]|18898.1074218750000000|      0.00032000|[1305, 90, 0, 90]                                                          |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      36|[94.90000533352224, 0.0090404645089684, 90.09997003226682, 112.99984189184427, 19.999984657047662, 73.79999792148139, 140.000151430516, 20.000021302140443]|18898.1074218750000000|      0.00006400|[1349, 93, 0, 93]                                                          |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      37|[94.90000533352224, 0.0090404645089684, 90.09997003226682, 112.99984189184427, 19.999984657047662, 73.79999792148139, 140.000151430516, 20.000021302140443]|18898.1074218750000000|      0.00001280|[1392, 96, 0, 96]                                                          |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      38|[94.90000566531116, 0.0090530645935692, 90.09996984530528, 112.99984002466991, 19.99998529764313, 73.79999708235559, 140.0001518490741, 20.000021698125202]|18898.0312500000000000|      0.00006400|[1421, 98, 0, 98]                                                          |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      39|[94.90000566531116, 0.0090530645935692, 90.09996984530528, 112.99984002466991, 19.99998529764313, 73.79999708235559, 140.0001518490741, 20.000021698125202]|18898.0312500000000000|      0.00001280|[1464, 101, 0, 101]                                                        |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      40|[94.90000566531116, 0.0090530645935692, 90.09996984530528, 112.99984002466991, 19.99998529764313, 73.79999708235559, 140.0001518490741, 20.000021698125202]|18898.0312500000000000|      0.00000256|[1507, 104, 0, 104]                                                        |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      41|[94.90000566058494, 0.0090505611067036, 90.09996983390397, 112.99983968384562, 19.999985263558923, 73.79999717674659, 140.00015223543303, 20.00002180057212]|18897.9765625000000000|      0.00001280|[1536, 106, 0, 106]                                                        |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      42|[94.90000566058494, 0.0090505611067036, 90.09996983390397, 112.99983968384562, 19.999985263558923, 73.79999717674659, 140.00015223543303, 20.00002180057212]|18897.9765625000000000|      0.00000256|[1579, 109, 0, 109]                                                        |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      43|[94.900005662183, 0.0090483437826747, 90.09996978289767, 112.99983865471759, 19.999985378100515, 73.79999720342379, 140.00015293870368, 20.00002205930831]|18897.9511718750000000|      0.00001280|[1609, 111, 0, 111]                                                        |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      44|[94.90000511224727, 0.0090462167402777, 90.0999700078658, 112.99982992483524, 19.9999862483694, 73.79999923131862, 140.000161171516, 20.0000252378112]|18897.8867187500000000|      0.00006400|[1638, 113, 0, 113]                                                        |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      45|[94.90000511224727, 0.0090462167402777, 90.0999700078658, 112.99982992483524, 19.9999862483694, 73.79999923131862, 140.000161171516, 20.0000252378112]|18897.8867187500000000|      0.00001280|[1681, 116, 0, 116]                                                        |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      46|[94.90000511224727, 0.0090462167402777, 90.0999700078658, 112.99982992483524, 19.9999862483694, 73.79999923131862, 140.000161171516, 20.0000252378112]|18897.8867187500000000|      0.00000256|[1725, 119, 0, 119]                                                        |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      47|[94.90000525416215, 0.009048170255021, 90.09996989678447, 112.99982887607196, 19.99998608788, 73.79999909271186, 140.00016240287047, 20.000025447082045]|18897.8710937500000000|      0.00001280|[1755, 121, 0, 121]                                                        |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      48|[94.90000437503461, 0.0090467049574637, 90.09997095730961, 112.99982069353824, 19.999989236264057, 73.7999971743544, 140.00017083223707, 20.000022584421146]|18897.8085937500000000|      0.00006400|[1784, 123, 0, 123]                                                        |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      49|[94.90000180239396, 0.0090492807126435, 90.09998884002219, 112.99978432008584, 19.999983120107494, 73.80002284733021, 140.00021240670057, 20.0000187136999]|18897.5117187500000000|      0.00032000|[1827, 126, 0, 126]                                                        |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | iterate success | actual_k=1
      50|[94.90000180239396, 0.0090492807126435, 90.09998884002219, 112.99978432008584, 19.999983120107494, 73.80002284733021, 140.00021240670057, 20.0000187136999]|18897.5117187500000000|      0.00006400|[1871, 129, 0, 129]                                                        |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      51|[94.90001851391685, 0.0090475061587432, 90.09998368918345, 112.99977189440263, 20.000003236482595, 73.79999302146287, 140.00026057139672, 20.00001440575921]|18897.2656250000000000|      0.00032000|[1914, 132, 0, 132]                                                        |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | iterate success | actual_k=1
      52|[94.90001851391685, 0.0090475061587432, 90.09998368918345, 112.99977189440263, 20.000003236482595, 73.79999302146287, 140.00026057139672, 20.00001440575921]|18897.2656250000000000|      0.00006400|[1958, 135, 0, 135]                                                        |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      53|[94.90001851391685, 0.0090475061587432, 90.09998368918345, 112.99977189440263, 20.000003236482595, 73.79999302146287, 140.00026057139672, 20.00001440575921]|18897.2656250000000000|      0.00001280|[2001, 138, 0, 138]                                                        |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      54|[94.90002041634298, 0.0090491564656061, 90.09998714987437, 112.9997614594345, 20.00000048359954, 73.79998915363478, 140.00026427405095, 20.000013785910124]|18897.2128906250000000|      0.00006400|[2030, 140, 0, 140]                                                        |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      55|[94.90002041634298, 0.0090491564656061, 90.09998714987437, 112.9997614594345, 20.00000048359954, 73.79998915363478, 140.00026427405095, 20.000013785910124]|18897.2128906250000000|      0.00001280|[2073, 143, 0, 143]                                                        |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      56|[94.90001737246935, 0.0090439309714195, 90.09998713367673, 112.99975422880983, 20.000003777683624, 73.79998648846757, 140.000271671645, 20.00001530523375]|18897.1855468750000000|      0.00006400|[2102, 145, 0, 145]                                                        |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      57|[94.90001737246935, 0.0090439309714195, 90.09998713367673, 112.99975422880983, 20.000003777683624, 73.79998648846757, 140.000271671645, 20.00001530523375]|18897.1855468750000000|      0.00001280|[2145, 148, 0, 148]                                                        |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      58|[94.90001737246935, 0.0090439309714195, 90.09998713367673, 112.99975422880983, 20.000003777683624, 73.79998648846757, 140.000271671645, 20.00001530523375]|18897.1855468750000000|      0.00000256|[2189, 151, 0, 151]                                                        |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      59|[94.90001744273292, 0.0090463683641659, 90.09998716559342, 112.99975364952894, 20.000003860568278, 73.79998641643651, 140.00027216243342, 20.000015440374426]|18897.1484375000000000|      0.00001280|[2218, 153, 0, 153]                                                        |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      60|[94.90001650345431, 0.0090522619015066, 90.09998963691315, 112.99974458479787, 20.000005381477077, 73.7999863079903, 140.00027799953241, 20.000013556083147]|18897.1367187500000000|      0.00006400|[2261, 156, 0, 156]                                                        |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | iterate success | actual_k=1
      61|[94.90001650345431, 0.0090522619015066, 90.09998963691315, 112.99974458479787, 20.000005381477077, 73.7999863079903, 140.00027799953241, 20.000013556083147]|18897.1367187500000000|      0.00001280|[2305, 159, 0, 159]                                                        |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      62|[94.90001650345431, 0.0090522619015066, 90.09998963691315, 112.99974458479787, 20.000005381477077, 73.7999863079903, 140.00027799953241, 20.000013556083147]|18897.1367187500000000|      0.00000256|[2348, 162, 0, 162]                                                        |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
