k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |  6.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0]                                                                      |  6.0000000000000000|      0.50000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      32|[1.95308117646226, -0.8093647001942879]                                         |  0.0399852506816387|      0.06250000|[174, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      33|[1.95308117646226, -0.8093647001942879]                                         |  0.0399852506816387|      0.03125000|[180, 66, 0, 66]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      34|[1.964591309500673, -0.8384177437084884]                                        |  0.0282439347356558|      0.06250000|[186, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      35|[1.964591309500673, -0.8384177437084884]                                        |  0.0282439347356558|      0.03125000|[191, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      36|[1.9712735399848045, -0.8689449495379932]                                       |  0.0186237227171659|      0.06250000|[196, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      37|[1.9712735399848045, -0.8689449495379932]                                       |  0.0186237227171659|      0.03125000|[201, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      38|[1.9712735399848045, -0.8689449495379932]                                       |  0.0186237227171659|      0.01562500|[206, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      39|[1.976319504215616, -0.8837327441667189]                                        |  0.0145167894661427|      0.03125000|[211, 78, 0, 78]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      40|[1.976319504215616, -0.8837327441667189]                                        |  0.0145167894661427|      0.01562500|[216, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      41|[1.9820550144778646, -0.8982669984314426]                                       |  0.0109314611181617|      0.03125000|[221, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      42|[1.9820550144778646, -0.8982669984314426]                                       |  0.0109314611181617|      0.01562500|[226, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      43|[1.9862378617909207, -0.9133217124226036]                                       |  0.0078605078160763|      0.03125000|[231, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      44|[1.9862378617909207, -0.9133217124226036]                                       |  0.0078605078160763|      0.01562500|[237, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      45|[1.9901337655790619, -0.9284532212262077]                                       |  0.0053001958876848|      0.03125000|[243, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      46|[1.9901337655790619, -0.9284532212262077]                                       |  0.0053001958876848|      0.01562500|[248, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      47|[1.9901337655790619, -0.9284532212262077]                                       |  0.0053001958876848|      0.00781250|[253, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      48|[1.9926920855802341, -0.9358349659401355]                                       |  0.0042173289693892|      0.01562500|[258, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      49|[1.9926920855802341, -0.9358349659401355]                                       |  0.0042173289693892|      0.00781250|[264, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      50|[1.9943839250895408, -0.9434620778001221]                                       |  0.0032561516854912|      0.01562500|[270, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      51|[1.9943839250895408, -0.9434620778001221]                                       |  0.0032561516854912|      0.00781250|[276, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      52|[1.995755188722803, -0.9511532930680816]                                        |  0.0024203204084188|      0.01562500|[281, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      53|[1.995755188722803, -0.9511532930680816]                                        |  0.0024203204084188|      0.00781250|[286, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      54|[1.996906810713789, -0.958880447980459]                                         |  0.0017091825138777|      0.01562500|[291, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      55|[1.996906810713789, -0.958880447980459]                                         |  0.0017091825138777|      0.00781250|[296, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      56|[1.9993701673932438, -0.9662944233054642]                                       |  0.0011368329869583|      0.01562500|[301, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      57|[1.9993701673932438, -0.9662944233054642]                                       |  0.0011368329869583|      0.00781250|[307, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      58|[1.9993701673932438, -0.9662944233054642]                                       |  0.0011368329869583|      0.00390625|[312, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      59|[1.99975106837283, -0.9701820579984685]                                         |  0.0008892299374565|      0.00781250|[318, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      60|[1.99975106837283, -0.9701820579984685]                                         |  0.0008892299374565|      0.00390625|[323, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      61|[2.0002818974043053, -0.9740520721588874]                                       |  0.0006734498310834|      0.00781250|[329, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      62|[2.0002818974043053, -0.9740520721588874]                                       |  0.0006734498310834|      0.00390625|[334, 124, 0, 124]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      63|[1.9997097384665183, -0.9779161921379267]                                       |  0.0004878593899775|      0.00781250|[339, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      64|[1.9997097384665183, -0.9779161921379267]                                       |  0.0004878593899775|      0.00390625|[344, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      65|[1.9992247774984853, -0.98179222128152]                                         |  0.0003327034646645|      0.00781250|[349, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      66|[1.9992247774984853, -0.98179222128152]                                         |  0.0003327034646645|      0.00390625|[354, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      67|[1.9992247774984853, -0.98179222128152]                                         |  0.0003327034646645|      0.00195312|[359, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      68|[1.9995561724501842, -0.9837170263759681]                                       |  0.0002655228308868|      0.00390625|[365, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      69|[1.9995561724501842, -0.9837170263759681]                                       |  0.0002655228308868|      0.00195312|[371, 138, 0, 138]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      70|[1.9995676454488698, -0.9856701176784746]                                       |  0.0002057140663965|      0.00390625|[377, 140, 0, 140]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      71|[1.9995676454488698, -0.9856701176784746]                                       |  0.0002057140663965|      0.00195312|[382, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      72|[1.9995063751866187, -0.98762228140639]                                         |  0.0001536892523291|      0.00390625|[387, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      73|[1.9995063751866187, -0.98762228140639]                                         |  0.0001536892523291|      0.00195312|[393, 146, 0, 146]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      74|[1.9999458520587114, -0.9895253203824808]                                       |  0.0001097247150028|      0.00390625|[398, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      75|[1.9999458520587114, -0.9895253203824808]                                       |  0.0001097247150028|      0.00195312|[404, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      76|[1.9999458520587114, -0.9895253203824808]                                       |  0.0001097247150028|      0.00097656|[409, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      77|[1.9999438003116423, -0.9905018807271294]                                       |  0.0000902205283637|      0.00195312|[414, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      78|[1.999692454727398, -0.992438765510204]                                         |  0.0000573600118514|      0.00390625|[419, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      79|[1.999692454727398, -0.992438765510204]                                         |  0.0000573600118514|      0.00195312|[424, 158, 0, 158]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      80|[1.999692454727398, -0.992438765510204]                                         |  0.0000573600118514|      0.00097656|[430, 160, 0, 160]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
