k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 0.0]                                                                      |416.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[2.0, 0.0]                                                                      |416.0000000000000000|      0.20000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[1.8034814897584264, 0.0371547457592234]                                        |260.9134826660156250|      1.00000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[1.8034814897584264, 0.0371547457592234]                                        |260.9134826660156250|      0.20000000|[18, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[1.6100983650743292, 0.0881740272850828]                                        |154.7810058593750000|      1.00000000|[24, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[0.7448360133089522, 0.5894933492919741]                                        | 19.6649017333984375|      5.00000000|[29, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       6|[0.7448360133089522, 0.5894933492919741]                                        | 19.6649017333984375|      1.00000000|[34, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[0.7448360133089522, 0.5894933492919741]                                        | 19.6649017333984375|      0.20000000|[40, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[1.0022899943264882, 0.9537212135075877]                                        |  0.1636725217103958|      0.04000000|[100, 36, 0, 36]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      19|[1.01176007662305, 0.9925840175919091]                                          |  0.0231434125453234|      0.20000000|[106, 38, 0, 38]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      20|[1.01176007662305, 0.9925840175919091]                                          |  0.0231434125453234|      0.04000000|[111, 40, 0, 40]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[1.01176007662305, 0.9925840175919091]                                          |  0.0231434125453234|      0.00800000|[116, 42, 0, 42]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[1.004081043371234, 0.9948273295001164]                                         |  0.0038706695195287|      0.04000000|[121, 44, 0, 44]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      23|[1.004081043371234, 0.9948273295001164]                                         |  0.0038706695195287|      0.00800000|[126, 46, 0, 46]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[1.004081043371234, 0.9948273295001164]                                         |  0.0038706695195287|      0.00160000|[131, 48, 0, 48]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      25|[1.0026376783727327, 0.9955177623216865]                                        |  0.0021839237306267|      0.00800000|[136, 50, 0, 50]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      26|[1.0026376783727327, 0.9955177623216865]                                        |  0.0021839237306267|      0.00160000|[142, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[1.0013081997129034, 0.9964079794261382]                                        |  0.0010872416896746|      0.00800000|[147, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      28|[1.0013081997129034, 0.9964079794261382]                                        |  0.0010872416896746|      0.00160000|[152, 56, 0, 56]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      29|[1.00049941713398, 0.9977885122001172]                                          |  0.0003789530892391|      0.00800000|[158, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      30|[1.00049941713398, 0.9977885122001172]                                          |  0.0003789530892391|      0.00160000|[163, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      31|[1.00049941713398, 0.9977885122001172]                                          |  0.0003789530892391|      0.00032000|[169, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      32|[1.000433690835925, 0.9981016895520186]                                         |  0.0002794961328618|      0.00160000|[174, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      33|[1.000433690835925, 0.9981016895520186]                                         |  0.0002794961328618|      0.00032000|[180, 66, 0, 66]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      34|[1.0003767852089713, 0.9984165891385871]                                        |  0.0001951553713297|      0.00160000|[186, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      35|[1.0003767852089713, 0.9984165891385871]                                        |  0.0001951553713297|      0.00032000|[191, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      36|[1.0002444688374186, 0.9987079521043517]                                        |  0.0001281445729546|      0.00160000|[196, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      37|[1.0002444688374186, 0.9987079521043517]                                        |  0.0001281445729546|      0.00032000|[201, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      38|[1.0002219895983055, 0.9990271615713305]                                        |  0.0000734127970645|      0.00160000|[206, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      39|[1.0002219895983055, 0.9990271615713305]                                        |  0.0000734127970645|      0.00032000|[211, 78, 0, 78]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      40|[1.0002791785563179, 0.9993420098253855]                                        |  0.0000386027750210|      0.00160000|[216, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      41|[1.0002791785563179, 0.9993420098253855]                                        |  0.0000386027750210|      0.00032000|[221, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      42|[1.0000512076940218, 0.9995665744841009]                                        |  0.0000143909928738|      0.00160000|[226, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      43|[1.0000512076940218, 0.9995665744841009]                                        |  0.0000143909928738|      0.00032000|[231, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      44|[1.0000512076940218, 0.9995665744841009]                                        |  0.0000143909928738|      0.00006400|[237, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      45|[1.0000522468218243, 0.9996305660477122]                                        |  0.0000104383843791|      0.00032000|[243, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      46|[1.0000522468218243, 0.9996305660477122]                                        |  0.0000104383843791|      0.00006400|[248, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      47|[1.0000431015728992, 0.9996939092748331]                                        |  0.0000071659751484|      0.00032000|[253, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      48|[1.0000431015728992, 0.9996939092748331]                                        |  0.0000071659751484|      0.00006400|[258, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      49|[1.0000571142116026, 0.9997563564201367]                                        |  0.0000046157606448|      0.00032000|[264, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      50|[1.0000732854247114, 1.0000759475524708]                                        |  0.0000016095410729|      0.00160000|[270, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      51|[1.0000732854247114, 1.0000759475524708]                                        |  0.0000016095410729|      0.00032000|[276, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      52|[1.0000732854247114, 1.0000759475524708]                                        |  0.0000016095410729|      0.00006400|[281, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      53|[1.0000272483599322, 1.0000314887100825]                                        |  0.0000002422813452|      0.00032000|[286, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      54|[1.0000272483599322, 1.0000314887100825]                                        |  0.0000002422813452|      0.00006400|[291, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      55|[1.0000272483599322, 1.0000314887100825]                                        |  0.0000002422813452|      0.00001280|[296, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      56|[1.0000168666240374, 1.000024001416859]                                         |  0.0000001121746607|      0.00006400|[301, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      57|[1.0000168666240374, 1.000024001416859]                                         |  0.0000001121746607|      0.00001280|[307, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      58|[1.0000070905075513, 1.000015738999147]                                         |  0.0000000334195320|      0.00006400|[312, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      59|[1.0000070905075513, 1.000015738999147]                                         |  0.0000000334195320|      0.00001280|[318, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      60|[0.9999960919535128, 1.000009191342386]                                         |  0.0000000075390316|      0.00006400|[323, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      61|[0.9999960919535128, 1.000009191342386]                                         |  0.0000000075390316|      0.00001280|[329, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      62|[0.9999960919535128, 1.000009191342386]                                         |  0.0000000075390316|      0.00000256|[334, 124, 0, 124]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      63|[0.9999972069006142, 1.0000068868917007]                                        |  0.0000000041504542|      0.00001280|[339, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      64|[0.9999972069006142, 1.0000068868917007]                                        |  0.0000000041504542|      0.00000256|[344, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      65|[0.9999980429182412, 1.0000044672482296]                                        |  0.0000000018049985|      0.00001280|[349, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      66|[0.9999980429182412, 1.0000044672482296]                                        |  0.0000000018049985|      0.00000256|[354, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      67|[0.9999998319279824, 1.0000026361162992]                                        |  0.0000000005392953|      0.00001280|[359, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      68|[0.9999998319279824, 1.0000026361162992]                                        |  0.0000000005392953|      0.00000256|[365, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      69|[0.9999998319279824, 1.0000026361162992]                                        |  0.0000000005392953|      0.00000051|[371, 138, 0, 138]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      70|[0.9999997034203327, 1.0000021405057828]                                        |  0.0000000003504950|      0.00000256|[377, 140, 0, 140]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      71|[0.9999997034203327, 1.0000021405057828]                                        |  0.0000000003504950|      0.00000051|[382, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      72|[0.9999996060946328, 1.000001637841175]                                         |  0.0000000002090810|      0.00000256|[387, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      73|[0.9999996060946328, 1.000001637841175]                                         |  0.0000000002090810|      0.00000051|[393, 146, 0, 146]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      74|[0.9999998458284703, 1.0000011854346242]                                        |  0.0000000001075461|      0.00000256|[398, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      75|[0.9999998458284703, 1.0000011854346242]                                        |  0.0000000001075461|      0.00000051|[404, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      76|[0.9999997498321062, 1.0000006825144536]                                        |  0.0000000000393342|      0.00000256|[409, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      77|[0.9999997498321062, 1.0000006825144536]                                        |  0.0000000000393342|      0.00000051|[414, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      78|[0.9999997498321062, 1.0000006825144536]                                        |  0.0000000000393342|      0.00000010|[419, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      79|[0.9999998022081146, 1.0000005945228987]                                        |  0.0000000000290481|      0.00000051|[424, 158, 0, 158]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      80|[0.9999998022081146, 1.0000005945228987]                                        |  0.0000000000290481|      0.00000010|[430, 160, 0, 160]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
