k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[25.0, 39.0, 41.5, 39.0]                                                        |897.5453780404944837|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[24.197024512336142, 38.5160007425223, 41.80170257342005, 39.1730625383026]     |810.4403686523437500|      5.00000000|[15, 2, 0, 2]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
      34|[1.1284764672361185, 21.532064133725317, 52.852317432692296, 46.93062963025579] |  0.0784006863832474|      0.04000000|[449, 68, 0, 68]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      35|[1.0885527977770955, 21.529736157657165, 52.853107206686175, 46.930869216130525]|  0.0669041574001312|      0.20000000|[463, 70, 0, 70]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      36|[1.0885527977770955, 21.529736157657165, 52.853107206686175, 46.930869216130525]|  0.0669041574001312|      0.04000000|[477, 72, 0, 72]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      37|[1.0485993096414772, 21.527961511350764, 52.85376763967908, 46.93123424290499]  |  0.0564371868968010|      0.20000000|[490, 74, 0, 74]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      38|[1.0485993096414772, 21.527961511350764, 52.85376763967908, 46.93123424290499]  |  0.0564371868968010|      0.04000000|[504, 76, 0, 76]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      39|[1.0086384964274875, 21.526278901343442, 52.85416755974693, 46.93161146270727]  |  0.0470001772046089|      0.20000000|[517, 78, 0, 78]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      40|[1.0086384964274875, 21.526278901343442, 52.85416755974693, 46.93161146270727]  |  0.0470001772046089|      0.04000000|[530, 80, 0, 80]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      41|[0.968711928639102, 21.52407214868908, 52.854952716702336, 46.93223029702863]   |  0.0385939851403236|      0.20000000|[543, 82, 0, 82]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      42|[0.968711928639102, 21.52407214868908, 52.854952716702336, 46.93223029702863]   |  0.0385939851403236|      0.04000000|[556, 84, 0, 84]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      43|[0.9287466663833396, 21.522503368051513, 52.85548155026485, 46.93242284624958]  |  0.0312150511890650|      0.20000000|[569, 86, 0, 86]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      44|[0.9287466663833396, 21.522503368051513, 52.85548155026485, 46.93242284624958]  |  0.0312150511890650|      0.04000000|[582, 88, 0, 88]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      45|[0.8887784019356156, 21.52100603274792, 52.85600411871987, 46.93257366480024]   |  0.0248644053936005|      0.20000000|[595, 90, 0, 90]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      46|[0.8887784019356156, 21.52100603274792, 52.85600411871987, 46.93257366480024]   |  0.0248644053936005|      0.04000000|[609, 92, 0, 92]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      47|[0.8487943254864629, 21.519884258120427, 52.855909497184776, 46.93249429882188] |  0.0195422321557999|      0.20000000|[623, 94, 0, 94]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      48|[0.8487943254864629, 21.519884258120427, 52.855909497184776, 46.93249429882188] |  0.0195422321557999|      0.04000000|[636, 96, 0, 96]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      49|[0.8088432703638533, 21.51804808356432, 52.8566422131976, 46.932425126325484]   |  0.0152470143511891|      0.20000000|[649, 98, 0, 98]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      50|[0.8088432703638533, 21.51804808356432, 52.8566422131976, 46.932425126325484]   |  0.0152470143511891|      0.04000000|[662, 100, 0, 100]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      51|[0.7688791736982643, 21.51703234578212, 52.857988288616944, 46.932259792037684] |  0.0119788991287351|      0.20000000|[675, 102, 0, 102]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      52|[0.7688791736982643, 21.51703234578212, 52.857988288616944, 46.932259792037684] |  0.0119788991287351|      0.04000000|[688, 104, 0, 104]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      53|[0.7688791736982643, 21.51703234578212, 52.857988288616944, 46.932259792037684] |  0.0119788991287351|      0.00800000|[701, 106, 0, 106]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      54|[0.7608845357855444, 21.51675752824403, 52.85808942827915, 46.932263068314384]  |  0.0114482790231705|      0.04000000|[715, 108, 0, 108]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      55|[0.7608845357855444, 21.51675752824403, 52.85808942827915, 46.932263068314384]  |  0.0114482790231705|      0.00800000|[728, 110, 0, 110]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      56|[0.752888825162725, 21.5165247634664, 52.85820701412815, 46.93228768055817]     |  0.0109587125480175|      0.04000000|[741, 112, 0, 112]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      57|[0.752888825162725, 21.5165247634664, 52.85820701412815, 46.93228768055817]     |  0.0109587125480175|      0.00800000|[754, 114, 0, 114]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      58|[0.7448912539484126, 21.5163854428441, 52.858306820221024, 46.93238506217875]   |  0.0105102546513081|      0.04000000|[767, 116, 0, 116]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      59|[0.7448912539484126, 21.5163854428441, 52.858306820221024, 46.93238506217875]   |  0.0105102546513081|      0.00800000|[780, 118, 0, 118]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      60|[0.7368958838982164, 21.51613353549407, 52.858405203765514, 46.93241541222983]  |  0.0101027945056558|      0.04000000|[793, 120, 0, 120]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      61|[0.7368958838982164, 21.51613353549407, 52.858405203765514, 46.93241541222983]  |  0.0101027945056558|      0.00800000|[806, 122, 0, 122]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      62|[0.7288995864644517, 21.515915813551185, 52.858513754256585, 46.93240898593672] |  0.0097363768145442|      0.04000000|[819, 124, 0, 124]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      63|[0.7288995864644517, 21.515915813551185, 52.858513754256585, 46.93240898593672] |  0.0097363768145442|      0.00800000|[832, 126, 0, 126]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      64|[0.7209030535834505, 21.51574831525465, 52.85865699014641, 46.932325981818806]  |  0.0094110192731023|      0.04000000|[846, 128, 0, 128]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      65|[0.7209030535834505, 21.51574831525465, 52.85865699014641, 46.932325981818806]  |  0.0094110192731023|      0.00800000|[859, 130, 0, 130]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      66|[0.7129078521969839, 21.51552324296577, 52.85879486338063, 46.932410173421154]  |  0.0091267088428140|      0.04000000|[872, 132, 0, 132]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      67|[0.7129078521969839, 21.51552324296577, 52.85879486338063, 46.932410173421154]  |  0.0091267088428140|      0.00800000|[885, 134, 0, 134]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      68|[0.7049144928374252, 21.515199099924576, 52.858828312805734, 46.93240586369251] |  0.0088834594935179|      0.04000000|[898, 136, 0, 136]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      69|[0.7049144928374252, 21.515199099924576, 52.858828312805734, 46.93240586369251] |  0.0088834594935179|      0.00800000|[911, 138, 0, 138]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      70|[0.6969211610967069, 21.514889925291314, 52.8589228825958, 46.93235987147819]   |  0.0086812218651175|      0.04000000|[925, 140, 0, 140]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      71|[0.6969211610967069, 21.514889925291314, 52.8589228825958, 46.93235987147819]   |  0.0086812218651175|      0.00800000|[938, 142, 0, 142]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      72|[0.688924646403663, 21.514715385918333, 52.85906852215266, 46.9322960131139]    |  0.0085199819877744|      0.04000000|[951, 144, 0, 144]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      73|[0.688924646403663, 21.514715385918333, 52.85906852215266, 46.9322960131139]    |  0.0085199819877744|      0.00800000|[965, 146, 0, 146]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      74|[0.6809299034731897, 21.514533013173857, 52.859287997409936, 46.93224447410768] |  0.0083997659385204|      0.04000000|[978, 148, 0, 148]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      75|[0.6809299034731897, 21.514533013173857, 52.859287997409936, 46.93224447410768] |  0.0083997659385204|      0.00800000|[991, 150, 0, 150]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      76|[0.6809299034731897, 21.514533013173857, 52.859287997409936, 46.93224447410768] |  0.0083997659385204|      0.00160000|[1004, 152, 0, 152]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      77|[0.679330452298451, 21.51449951098892, 52.859310606510576, 46.932233411928884]  |  0.0083806449547410|      0.00800000|[1017, 154, 0, 154]                                                        |  | trying linear partial model with 8 points | iterate success | actual_k=1
      78|[0.679330452298451, 21.51449951098892, 52.859310606510576, 46.932233411928884]  |  0.0083806449547410|      0.00160000|[1030, 156, 0, 156]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      79|[0.6777314353427555, 21.514476712543086, 52.859352585231264, 46.93220403858595] |  0.0083631612360477|      0.00800000|[1043, 158, 0, 158]                                                        |  | trying linear partial model with 8 points | iterate success | actual_k=1
      80|[0.6777314353427555, 21.514476712543086, 52.859352585231264, 46.93220403858595] |  0.0083631612360477|      0.00160000|[1057, 160, 0, 160]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
