k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.20000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      66|[0.6658605819558543, 9.799118892303955, 1.1823601514437294]                     |  0.0303168240934610|      0.04000000|[364, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      67|[0.6658605819558543, 9.799118892303955, 1.1823601514437294]                     |  0.0303168240934610|      0.00800000|[370, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      68|[0.6713885947198465, 9.803734567235534, 1.1788763862669223]                     |  0.0291213467717171|      0.04000000|[376, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      69|[0.6713885947198465, 9.803734567235534, 1.1788763862669223]                     |  0.0291213467717171|      0.00800000|[381, 138, 0, 138]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      70|[0.6780736612350454, 9.808114628474684, 1.1792298678487187]                     |  0.0280247647315264|      0.04000000|[386, 140, 0, 140]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      71|[0.6780736612350454, 9.808114628474684, 1.1792298678487187]                     |  0.0280247647315264|      0.00800000|[392, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      72|[0.6856863786723781, 9.80898036233568, 1.1769283383352744]                      |  0.0267334599047899|      0.04000000|[397, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      73|[0.6856863786723781, 9.80898036233568, 1.1769283383352744]                      |  0.0267334599047899|      0.00800000|[403, 146, 0, 146]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      74|[0.693484676145012, 9.807588798452244, 1.1780464199452787]                      |  0.0259175915271044|      0.04000000|[409, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      75|[0.693484676145012, 9.807588798452244, 1.1780464199452787]                      |  0.0259175915271044|      0.00800000|[415, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      76|[0.6977980450756411, 9.803966451611194, 1.1723654471560976]                     |  0.0248105973005295|      0.04000000|[421, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      77|[0.6977980450756411, 9.803966451611194, 1.1723654471560976]                     |  0.0248105973005295|      0.00800000|[426, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      78|[0.7056976634028258, 9.802846909909332, 1.1717800783299686]                     |  0.0239114966243505|      0.04000000|[431, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      79|[0.7056976634028258, 9.802846909909332, 1.1717800783299686]                     |  0.0239114966243505|      0.00800000|[436, 158, 0, 158]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      80|[0.7107761239307546, 9.806517719214247, 1.1668067094804637]                     |  0.0227507799863815|      0.04000000|[442, 160, 0, 160]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
