k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.25, 0.39, 0.415, 0.39]                                                       |  0.0053136153581918|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.25, 0.39, 0.415, 0.39]                                                       |  0.0053136153581918|      0.50000000|[15, 2, 0, 2]                                                              |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.25, 0.39, 0.415, 0.39]                                                       |  0.0053136153581918|      0.25000000|[28, 4, 0, 4]                                                              |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      30|[0.2265256047683071, 0.3958219933609826, 0.414891460153788, 0.3811799256261547] |  0.0034381700679660|      0.00390625|[396, 60, 0, 60]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      31|[0.2265256047683071, 0.3958219933609826, 0.414891460153788, 0.3811799256261547] |  0.0034381700679660|      0.00195312|[409, 62, 0, 62]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      32|[0.2259186803990839, 0.3969236414353392, 0.4147119277924192, 0.3796965242215592]|  0.0033827428705990|      0.00390625|[422, 64, 0, 64]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      33|[0.2259186803990839, 0.3969236414353392, 0.4147119277924192, 0.3796965242215592]|  0.0033827428705990|      0.00195312|[435, 66, 0, 66]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      34|[0.2254598886240539, 0.398073244988389, 0.4145180101346588, 0.3781981868144263] |  0.0033279445488006|      0.00390625|[449, 68, 0, 68]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      35|[0.2254598886240539, 0.398073244988389, 0.4145180101346588, 0.3781981868144263] |  0.0033279445488006|      0.00195312|[463, 70, 0, 70]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      36|[0.2250464019021676, 0.3991967992032679, 0.4143157207833487, 0.3766683401093531]|  0.0032735851127654|      0.00390625|[477, 72, 0, 72]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      37|[0.2250464019021676, 0.3991967992032679, 0.4143157207833487, 0.3766683401093531]|  0.0032735851127654|      0.00195312|[490, 74, 0, 74]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      38|[0.2244892618860615, 0.4003219918675773, 0.4142797003597933, 0.3751727010267701]|  0.0032203244045377|      0.00390625|[504, 76, 0, 76]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      39|[0.2244892618860615, 0.4003219918675773, 0.4142797003597933, 0.3751727010267701]|  0.0032203244045377|      0.00195312|[517, 78, 0, 78]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      40|[0.2242497727306893, 0.4014622234956962, 0.4140688229889425, 0.3736193997749891]|  0.0031666816212237|      0.00390625|[530, 80, 0, 80]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      41|[0.2242497727306893, 0.4014622234956962, 0.4140688229889425, 0.3736193997749891]|  0.0031666816212237|      0.00195312|[543, 82, 0, 82]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      42|[0.2240298412306432, 0.4026391735597556, 0.4138266115368375, 0.3720954412584631]|  0.0031134278979152|      0.00390625|[556, 84, 0, 84]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      43|[0.2240298412306432, 0.4026391735597556, 0.4138266115368375, 0.3720954412584631]|  0.0031134278979152|      0.00195312|[569, 86, 0, 86]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      44|[0.2238985578841837, 0.4037398109103538, 0.4134729455405171, 0.3705266902476005]|  0.0030608472879976|      0.00390625|[582, 88, 0, 88]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      45|[0.2238985578841837, 0.4037398109103538, 0.4134729455405171, 0.3705266902476005]|  0.0030608472879976|      0.00195312|[595, 90, 0, 90]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      46|[0.2235299746620099, 0.4048359605460892, 0.4132374735133313, 0.3689704600029236]|  0.0030082056764513|      0.00390625|[609, 92, 0, 92]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      47|[0.2235299746620099, 0.4048359605460892, 0.4132374735133313, 0.3689704600029236]|  0.0030082056764513|      0.00195312|[623, 94, 0, 94]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      48|[0.2231056511029533, 0.4058273649879498, 0.41306747790599, 0.3673509336805076]  |  0.0029561726842076|      0.00390625|[636, 96, 0, 96]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      49|[0.2231056511029533, 0.4058273649879498, 0.41306747790599, 0.3673509336805076]  |  0.0029561726842076|      0.00195312|[649, 98, 0, 98]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      50|[0.2229100773570759, 0.4069132440503092, 0.4127551369651642, 0.3657698713875659]|  0.0029043324757367|      0.00390625|[662, 100, 0, 100]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      51|[0.2229100773570759, 0.4069132440503092, 0.4127551369651642, 0.3657698713875659]|  0.0029043324757367|      0.00195312|[675, 102, 0, 102]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      52|[0.2226785480048118, 0.4080326249581026, 0.4124223316755494, 0.3642215437584327]|  0.0028528673574328|      0.00390625|[688, 104, 0, 104]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      53|[0.2226785480048118, 0.4080326249581026, 0.4124223316755494, 0.3642215437584327]|  0.0028528673574328|      0.00195312|[701, 106, 0, 106]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      54|[0.2223127177096949, 0.4090671324602559, 0.4122038804722163, 0.362620625659169] |  0.0028016665019095|      0.00390625|[715, 108, 0, 108]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      55|[0.2223127177096949, 0.4090671324602559, 0.4122038804722163, 0.362620625659169] |  0.0028016665019095|      0.00195312|[728, 110, 0, 110]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      56|[0.2219926003161329, 0.4101897339684344, 0.4120213881548629, 0.3610654136067766]|  0.0027507960330695|      0.00390625|[741, 112, 0, 112]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      57|[0.2219926003161329, 0.4101897339684344, 0.4120213881548629, 0.3610654136067766]|  0.0027507960330695|      0.00195312|[754, 114, 0, 114]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      58|[0.2214489259823287, 0.411378928458799, 0.4118016386973745, 0.3596313138458089] |  0.0027011167258024|      0.00390625|[767, 116, 0, 116]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      59|[0.2214489259823287, 0.411378928458799, 0.4118016386973745, 0.3596313138458089] |  0.0027011167258024|      0.00195312|[780, 118, 0, 118]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      60|[0.2212940395238169, 0.4124805431641634, 0.4115617387397175, 0.3580439888942518]|  0.0026509158778936|      0.00390625|[793, 120, 0, 120]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      61|[0.2212940395238169, 0.4124805431641634, 0.4115617387397175, 0.3580439888942518]|  0.0026509158778936|      0.00195312|[806, 122, 0, 122]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      62|[0.2210660009727495, 0.4135756217869505, 0.4113307632104815, 0.3564596439824158]|  0.0026011229492724|      0.00390625|[819, 124, 0, 124]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      63|[0.2210660009727495, 0.4135756217869505, 0.4113307632104815, 0.3564596439824158]|  0.0026011229492724|      0.00195312|[832, 126, 0, 126]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      64|[0.2208766612608342, 0.4146686227851401, 0.411156283412695, 0.3548615972505466] |  0.0025517956819385|      0.00390625|[846, 128, 0, 128]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      65|[0.2208766612608342, 0.4146686227851401, 0.411156283412695, 0.3548615972505466] |  0.0025517956819385|      0.00195312|[859, 130, 0, 130]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      66|[0.2204753198844686, 0.4157838403687505, 0.4109526962960109, 0.3533226156416999]|  0.0025029003154486|      0.00390625|[872, 132, 0, 132]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      67|[0.2204753198844686, 0.4157838403687505, 0.4109526962960109, 0.3533226156416999]|  0.0025029003154486|      0.00195312|[885, 134, 0, 134]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      68|[0.2201257676663312, 0.4167797221009329, 0.4106430906314589, 0.3517086533062029]|  0.0024544200859964|      0.00390625|[898, 136, 0, 136]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      69|[0.2201257676663312, 0.4167797221009329, 0.4106430906314589, 0.3517086533062029]|  0.0024544200859964|      0.00195312|[911, 138, 0, 138]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      70|[0.2199267707191881, 0.4178148521291101, 0.4103907184634691, 0.3500838728304946]|  0.0024062083102763|      0.00390625|[925, 140, 0, 140]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      71|[0.2199267707191881, 0.4178148521291101, 0.4103907184634691, 0.3500838728304946]|  0.0024062083102763|      0.00195312|[938, 142, 0, 142]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      72|[0.2196506013687085, 0.4188841013912148, 0.4101662888320077, 0.3484886408374944]|  0.0023583681322634|      0.00390625|[951, 144, 0, 144]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      73|[0.2196506013687085, 0.4188841013912148, 0.4101662888320077, 0.3484886408374944]|  0.0023583681322634|      0.00195312|[965, 146, 0, 146]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      74|[0.2193661431815369, 0.4199497999965103, 0.4099468606810839, 0.3468917943907033]|  0.0023109351750463|      0.00390625|[978, 148, 0, 148]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      75|[0.2193661431815369, 0.4199497999965103, 0.4099468606810839, 0.3468917943907033]|  0.0023109351750463|      0.00195312|[991, 150, 0, 150]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      76|[0.2190705584517954, 0.4210048671295703, 0.4097108228989045, 0.3452922799508532]|  0.0022639133967459|      0.00390625|[1004, 152, 0, 152]                                                        |  | trying linear partial model with 8 points | iterate success | actual_k=1
      77|[0.2190705584517954, 0.4210048671295703, 0.4097108228989045, 0.3452922799508532]|  0.0022639133967459|      0.00195312|[1017, 154, 0, 154]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      78|[0.2190768871579705, 0.422114354190791, 0.4095802246727586, 0.3436902063640868] |  0.0022182220127434|      0.00390625|[1030, 156, 0, 156]                                                        |  | trying linear partial model with 8 points | iterate success | actual_k=1
      79|[0.2190768871579705, 0.422114354190791, 0.4095802246727586, 0.3436902063640868] |  0.0022182220127434|      0.00195312|[1043, 158, 0, 158]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      80|[0.2186365517446297, 0.4231348866728534, 0.4093829468411492, 0.3420963441054226]|  0.0021719688083977|      0.00390625|[1057, 160, 0, 160]                                                        |  | trying linear partial model with 8 points | iterate success | actual_k=1
