k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      1.00000000|[0, 0, 0, 0]                                                               | 
      21|[96.00000617635202, 0.0088224785066561, 102.99998663711087, 105.99999006272863, 18.000003061402317, 71.99999706177545, 151.00000431372294, 18.000008803787875]|9072.2773437500000000|      0.00000051|[765, 118, 0, 59]                                                          |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      22|[96.0000062052117, 0.0088228419832892, 102.99998671476678, 105.99999017786695, 18.00000335137563, 71.99999713179176, 151.00000427344466, 18.000008942710284]|9072.2753906250000000|      0.00000256|[791, 122, 0, 61]                                                          |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
      23|[96.00000677846215, 0.008823111537848, 102.99998616439207, 105.99999123525878, 18.00000528072137, 71.99999669232548, 151.0000041675778, 18.000009839717016]|9072.2675781250000000|      0.00001280|[817, 126, 0, 63]                                                          |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
      24|[96.00000677846215, 0.008823111537848, 102.99998616439207, 105.99999123525878, 18.00000528072137, 71.99999669232548, 151.0000041675778, 18.000009839717016]|9072.2675781250000000|      0.00000256|[856, 132, 0, 66]                                                          |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      25|[96.00000641569393, 0.0088232846053735, 102.9999868064216, 105.99999174407706, 18.000006974685153, 71.99999640940841, 151.0000034242182, 18.000011329284067]|9072.2597656250000000|      0.00001280|[882, 136, 0, 68]                                                          |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
      26|[96.00000641569393, 0.0088232846053735, 102.9999868064216, 105.99999174407706, 18.000006974685153, 71.99999640940841, 151.0000034242182, 18.000011329284067]|9072.2597656250000000|      0.00000256|[920, 142, 0, 71]                                                          |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      27|[96.00000643370659, 0.0088229606099347, 102.9999870102603, 105.99999216265893, 18.000008334692176, 71.99999722419565, 151.0000030679713, 18.000013224312383]|9072.2529296875000000|      0.00001280|[946, 146, 0, 73]                                                          |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
      28|[96.00000643370659, 0.0088229606099347, 102.9999870102603, 105.99999216265893, 18.000008334692176, 71.99999722419565, 151.0000030679713, 18.000013224312383]|9072.2529296875000000|      0.00000256|[986, 152, 0, 76]                                                          |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      29|[96.00000629931198, 0.0088236220630063, 102.99998668924607, 105.99999309090839, 18.000010065510622, 71.99999724851043, 151.0000026063942, 18.00001461137531]|9072.2451171875000000|      0.00001280|[1013, 156, 0, 78]                                                         |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
      30|[96.00000629931198, 0.0088236220630063, 102.99998668924607, 105.99999309090839, 18.000010065510622, 71.99999724851043, 151.0000026063942, 18.00001461137531]|9072.2451171875000000|      0.00000256|[1052, 162, 0, 81]                                                         |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      31|[96.00000641001553, 0.008822462931333, 102.9999872268402, 105.99999359785393, 18.00001201760909, 71.99999739569472, 151.00000200541126, 18.000015288298588]|9072.2382812500000000|      0.00001280|[1092, 168, 0, 84]                                                         |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | iterate success | actual_k=2
      32|[96.00000641001553, 0.008822462931333, 102.9999872268402, 105.99999359785393, 18.00001201760909, 71.99999739569472, 151.00000200541126, 18.000015288298588]|9072.2382812500000000|      0.00000256|[1131, 174, 0, 87]                                                         |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      33|[96.00000641456309, 0.0088224745656638, 102.999988234695, 105.99999437439195, 18.000014172924182, 71.99999736091144, 151.00000252671214, 18.000015416023935]|9072.2314453125000000|      0.00001280|[1157, 178, 0, 89]                                                         |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
      34|[96.00000916445485, 0.008823494921043, 102.99999012475885, 106.00000135916179, 18.00001812167406, 72.00000313732161, 151.000001076135, 18.000022614211552]|9072.2001953125000000|      0.00006400|[1196, 184, 0, 92]                                                         |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | iterate success | actual_k=2
      35|[96.00000916445485, 0.008823494921043, 102.99999012475885, 106.00000135916179, 18.00001812167406, 72.00000313732161, 151.000001076135, 18.000022614211552]|9072.2001953125000000|      0.00001280|[1236, 190, 0, 95]                                                         |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      36|[96.00000916445485, 0.008823494921043, 102.99999012475885, 106.00000135916179, 18.00001812167406, 72.00000313732161, 151.000001076135, 18.000022614211552]|9072.2001953125000000|      0.00000256|[1275, 196, 0, 98]                                                         |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      37|[96.0000092808337, 0.0088223310427661, 102.99999009283279, 106.00000144915015, 18.00002027459309, 72.00000299360751, 151.0000004565656, 18.000022984003145]|9072.1943359375000000|      0.00001280|[1301, 200, 0, 100]                                                        |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
      38|[96.0000092808337, 0.0088223310427661, 102.99999009283279, 106.00000144915015, 18.00002027459309, 72.00000299360751, 151.0000004565656, 18.000022984003145]|9072.1943359375000000|      0.00000256|[1340, 206, 0, 103]                                                        |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      39|[96.0000092808337, 0.0088223310427661, 102.99999009283279, 106.00000144915015, 18.00002027459309, 72.00000299360751, 151.0000004565656, 18.000022984003145]|9072.1943359375000000|      0.00000051|[1379, 212, 0, 106]                                                        |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      40|[96.00000926700605, 0.0088226657543518, 102.99999008329824, 106.00000164430305, 18.000020572764523, 72.00000302914613, 151.00000046702564, 18.000023130518592]|9072.1923828125000000|      0.00000256|[1406, 216, 0, 108]                                                        |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
      41|[96.00000936106312, 0.0088231213587014, 102.99999030668073, 106.00000298706563, 18.000022443875068, 72.00000328736128, 151.0000001681162, 18.000024040018623]|9072.1835937500000000|      0.00001280|[1445, 222, 0, 111]                                                        |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | iterate success | actual_k=2
      42|[96.00000936106312, 0.0088231213587014, 102.99999030668073, 106.00000298706563, 18.000022443875068, 72.00000328736128, 151.0000001681162, 18.000024040018623]|9072.1835937500000000|      0.00000256|[1484, 228, 0, 114]                                                        |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      43|[96.00000960600458, 0.0088232896236635, 102.99998992933921, 106.00000454417695, 18.000023945396514, 72.00000394709147, 150.9999995967822, 18.000024979207215]|9072.1757812500000000|      0.00001280|[1510, 232, 0, 116]                                                        |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
      44|[96.00000543749707, 0.0088221564110618, 102.99998797322803, 106.00000936598606, 18.00003301988607, 72.0000014461488, 150.99999882915415, 18.00003035627262]|9072.1396484375000000|      0.00006400|[1549, 238, 0, 119]                                                        |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | iterate success | actual_k=2
      45|[96.00000543749707, 0.0088221564110618, 102.99998797322803, 106.00000936598606, 18.00003301988607, 72.0000014461488, 150.99999882915415, 18.00003035627262]|9072.1396484375000000|      0.00001280|[1589, 244, 0, 122]                                                        |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      46|[96.00000543749707, 0.0088221564110618, 102.99998797322803, 106.00000936598606, 18.00003301988607, 72.0000014461488, 150.99999882915415, 18.00003035627262]|9072.1396484375000000|      0.00000256|[1628, 250, 0, 125]                                                        |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      47|[96.00000561426612, 0.0088232441461054, 102.99998817519707, 106.00001006814519, 18.00003421188619, 72.0000017465584, 150.99999845714405, 18.000032132747922]|9072.1308593750000000|      0.00001280|[1655, 254, 0, 127]                                                        |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
      48|[96.0000062137145, 0.0088235333565529, 102.99999082768494, 106.00000924257373, 18.00004521860691, 72.00000336245616, 151.00000142591588, 18.000036939735132]|9072.0957031250000000|      0.00006400|[1694, 260, 0, 130]                                                        |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | iterate success | actual_k=2
      49|[96.0000062137145, 0.0088235333565529, 102.99999082768494, 106.00000924257373, 18.00004521860691, 72.00000336245616, 151.00000142591588, 18.000036939735132]|9072.0957031250000000|      0.00001280|[1732, 266, 0, 133]                                                        |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      50|[96.0000062137145, 0.0088235333565529, 102.99999082768494, 106.00000924257373, 18.00004521860691, 72.00000336245616, 151.00000142591588, 18.000036939735132]|9072.0957031250000000|      0.00000256|[1770, 272, 0, 136]                                                        |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      51|[96.00000625744623, 0.0088228331370968, 102.99999083414671, 106.00001049709181, 18.0000470780668, 72.00000305272818, 151.00000067246546, 18.000037544972955]|9072.0878906250000000|      0.00001280|[1796, 276, 0, 138]                                                        |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
      52|[96.00000625744623, 0.0088228331370968, 102.99999083414671, 106.00001049709181, 18.0000470780668, 72.00000305272818, 151.00000067246546, 18.000037544972955]|9072.0878906250000000|      0.00000256|[1834, 282, 0, 141]                                                        |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      53|[96.00000696528181, 0.0088237781296624, 102.99999113637162, 106.00001166177593, 18.00004860569426, 72.00000342171691, 151.0000013961326, 18.000038392461228]|9072.0820312500000000|      0.00001280|[1860, 286, 0, 143]                                                        |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
      54|[96.00000696528181, 0.0088237781296624, 102.99999113637162, 106.00001166177593, 18.00004860569426, 72.00000342171691, 151.0000013961326, 18.000038392461228]|9072.0820312500000000|      0.00000256|[1899, 292, 0, 146]                                                        |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      55|[96.00000696528181, 0.0088237781296624, 102.99999113637162, 106.00001166177593, 18.00004860569426, 72.00000342171691, 151.0000013961326, 18.000038392461228]|9072.0820312500000000|      0.00000051|[1939, 298, 0, 149]                                                        |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      56|[96.00000696347864, 0.008823414121233, 102.99999114996744, 106.00001175343345, 18.00004888930877, 72.00000344521206, 151.00000131844456, 18.00003857692808]|9072.0800781250000000|      0.00000256|[1978, 304, 0, 152]                                                        |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | iterate success | actual_k=2
      57|[96.00000701679996, 0.0088224513927439, 102.99999127348363, 106.00001253186655, 18.000050831890768, 72.00000375775672, 151.00000114252256, 18.000039625946116]|9072.0732421875000000|      0.00001280|[2004, 308, 0, 154]                                                        |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
      58|[96.00000701679996, 0.0088224513927439, 102.99999127348363, 106.00001253186655, 18.000050831890768, 72.00000375775672, 151.00000114252256, 18.000039625946116]|9072.0732421875000000|      0.00000256|[2042, 314, 0, 157]                                                        |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      59|[96.0000072067023, 0.0088239742399635, 102.999991571786, 106.00001349374371, 18.00005234794531, 72.00000371031872, 151.00000092154974, 18.00004053960948]|9072.0673828125000000|      0.00001280|[2070, 318, 0, 159]                                                        |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
      60|[96.0000072067023, 0.0088239742399635, 102.999991571786, 106.00001349374371, 18.00005234794531, 72.00000371031872, 151.00000092154974, 18.00004053960948]|9072.0673828125000000|      0.00000256|[2109, 324, 0, 162]                                                        |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
