k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 5.0]                                                                      |149.7192190771219771|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 5.0]                                                                      |149.7192190771219771|      0.10000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.9122744632570321, 4.95199760211033]                                          | 96.5096969604492188|      1.00000000|[12, 4, 0, 4]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       3|[0.9122744632570321, 4.95199760211033]                                          | 96.5096969604492188|      0.10000000|[18, 6, 0, 6]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.8205639530656146, 4.912133052439853]                                         | 56.1157531738281250|      1.00000000|[24, 8, 0, 8]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       5|[0.8205639530656146, 4.912133052439853]                                         | 56.1157531738281250|      0.10000000|[32, 11, 0, 11]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[0.7250951203990531, 4.882372306661495]                                         | 27.4040565490722656|      1.00000000|[38, 13, 0, 13]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       7|[0.7250951203990531, 4.882372306661495]                                         | 27.4040565490722656|      0.10000000|[44, 15, 0, 15]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      36|[0.5096042124227084, 4.756513684253564]                                         |  0.3107926845550537|      0.01000000|[226, 85, 0, 85]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      37|[0.5096042124227084, 4.756513684253564]                                         |  0.3107926845550537|      0.00100000|[234, 88, 0, 88]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      38|[0.509132040752204, 4.755632177637835]                                          |  0.3100303709506989|      0.01000000|[240, 90, 0, 90]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      39|[0.509132040752204, 4.755632177637835]                                          |  0.3100303709506989|      0.00100000|[247, 93, 0, 93]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      40|[0.5088063004620458, 4.754686718350839]                                         |  0.3095313012599945|      0.01000000|[252, 95, 0, 95]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      41|[0.5088063004620458, 4.754686718350839]                                         |  0.3095313012599945|      0.00100000|[260, 98, 0, 98]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      42|[0.5093411569670584, 4.75384177544209]                                          |  0.3088685274124146|      0.01000000|[266, 100, 0, 100]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      43|[0.5093411569670584, 4.75384177544209]                                          |  0.3088685274124146|      0.00100000|[272, 102, 0, 102]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      44|[0.509535971669915, 4.752860935377884]                                          |  0.3082291483879089|      0.01000000|[277, 104, 0, 104]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      45|[0.509535971669915, 4.752860935377884]                                          |  0.3082291483879089|      0.00100000|[284, 107, 0, 107]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      46|[0.5101080133450607, 4.752040710822109]                                         |  0.3076662421226501|      0.01000000|[290, 109, 0, 109]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      47|[0.5101080133450607, 4.752040710822109]                                         |  0.3076662421226501|      0.00100000|[296, 111, 0, 111]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      48|[0.5101527287767972, 4.751041711057262]                                         |  0.3070060610771179|      0.01000000|[302, 113, 0, 113]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      49|[0.5108454822139182, 4.741065735281662]                                         |  0.3016937673091888|      0.10000000|[309, 116, 0, 116]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      50|[0.5108454822139182, 4.741065735281662]                                         |  0.3016937673091888|      0.01000000|[315, 118, 0, 118]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      51|[0.5108454822139182, 4.741065735281662]                                         |  0.3016937673091888|      0.00100000|[323, 121, 0, 121]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      52|[0.5118298728541794, 4.74088973793121]                                          |  0.3006223142147064|      0.01000000|[328, 123, 0, 123]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      53|[0.5129816313098436, 4.730956286745453]                                         |  0.2955473959445953|      0.10000000|[335, 126, 0, 126]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      54|[0.5129816313098436, 4.730956286745453]                                         |  0.2955473959445953|      0.01000000|[343, 129, 0, 129]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      55|[0.5129816313098436, 4.730956286745453]                                         |  0.2955473959445953|      0.00100000|[350, 132, 0, 132]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      56|[0.5139584145971205, 4.730742056939645]                                         |  0.2942704856395721|      0.01000000|[355, 134, 0, 134]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      57|[0.5139584145971205, 4.730742056939645]                                         |  0.2942704856395721|      0.00100000|[361, 136, 0, 136]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      58|[0.5149418666865572, 4.730560888543442]                                         |  0.2936822772026062|      0.01000000|[367, 138, 0, 138]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      59|[0.5149418666865572, 4.730560888543442]                                         |  0.2936822772026062|      0.00100000|[373, 140, 0, 140]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      60|[0.5156113552120447, 4.729818066145933]                                         |  0.2932322621345520|      0.01000000|[378, 142, 0, 142]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      61|[0.5156113552120447, 4.729818066145933]                                         |  0.2932322621345520|      0.00100000|[386, 145, 0, 145]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      62|[0.5153652120066181, 4.728848832674357]                                         |  0.2925786972045898|      0.01000000|[391, 147, 0, 147]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      63|[0.5153652120066181, 4.728848832674357]                                         |  0.2925786972045898|      0.00100000|[397, 149, 0, 149]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      64|[0.5154287257375993, 4.72785085170962]                                          |  0.2919710874557495|      0.01000000|[402, 151, 0, 151]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      65|[0.5154287257375993, 4.72785085170962]                                          |  0.2919710874557495|      0.00100000|[409, 154, 0, 154]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      66|[0.5153267367254125, 4.726856066184297]                                         |  0.2914662361145020|      0.01000000|[414, 156, 0, 156]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      67|[0.519746336694019, 4.717885718581361]                                          |  0.2865336835384369|      0.10000000|[421, 159, 0, 159]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      68|[0.519746336694019, 4.717885718581361]                                          |  0.2865336835384369|      0.01000000|[429, 162, 0, 162]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
