k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3747608920950057, 0.0797095312778555, -0.004230393703097, 0.3412320516556853, 0.2813863685060732, 0.2369410940818939, 0.1407433950978369, -0.1597388580050057, -0.3424089535477906, 0.0291293031903155, 0.099735241409874, -0.0846681391623341, 0.0930650738771747, -0.2868813583100472, 0.1484125021073299, 0.0725495723862729, -0.0584381798738602, 0.1477149775037801, -0.1459984815515477, 0.3529909438652921, -0.1685676998119672, 0.3210466598085497]| 13.9616107940673828|      1.11111111|[27, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
      19|[1.4743732345287537, -0.0001021023003819, 0.1195093321006472, 1.5293786481339116, 0.7332468527175239, 0.0858803797055323, 0.6602947160443217, -0.467059559617936, -0.4309329735254873, -0.030520500284354, -0.2060616938893733, -0.0356837151978398, 0.0274703718931611, -0.1258611575677918, -0.3657660379832362, -0.1647784484125641, -0.2128293671093252, 0.1526318601175802, -0.5224913886237823, 0.5381331709253043, -0.2837253422331848, 0.1422274917732375]| 12.2042226791381836|      0.31381060|[500, 76, 0, 38]                                                           |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      20|[1.6981401309644673, 4.98284931801e-05, 0.1849161127939535, 1.601935791754101, 0.69589119075579, 0.1487388421894031, 0.5902093370885884, -0.4533008511024216, -0.3986622285708194, 0.0302148757054441, -0.208883439752576, -0.0656073048938415, 0.0027027482374137, -0.1596448008798518, -0.4374411275103504, -0.1610940326251282, -0.1812376305376335, 0.1725950244114162, -0.5424788908966558, 0.5910133405875323, -0.2857319859668836, 0.0360233273811133]| 12.1562128067016602|      0.34867844|[526, 80, 0, 40]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      21|[1.6981401309644673, 4.98284931801e-05, 0.1849161127939535, 1.601935791754101, 0.69589119075579, 0.1487388421894031, 0.5902093370885884, -0.4533008511024216, -0.3986622285708194, 0.0302148757054441, -0.208883439752576, -0.0656073048938415, 0.0027027482374137, -0.1596448008798518, -0.4374411275103504, -0.1610940326251282, -0.1812376305376335, 0.1725950244114162, -0.5424788908966558, 0.5910133405875323, -0.2857319859668836, 0.0360233273811133]| 12.1562128067016602|      0.31381060|[553, 84, 0, 42]                                                           |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      22|[1.6981401309644673, 4.98284931801e-05, 0.1849161127939535, 1.601935791754101, 0.69589119075579, 0.1487388421894031, 0.5902093370885884, -0.4533008511024216, -0.3986622285708194, 0.0302148757054441, -0.208883439752576, -0.0656073048938415, 0.0027027482374137, -0.1596448008798518, -0.4374411275103504, -0.1610940326251282, -0.1812376305376335, 0.1725950244114162, -0.5424788908966558, 0.5910133405875323, -0.2857319859668836, 0.0360233273811133]| 12.1562128067016602|      0.28242954|[579, 88, 0, 44]                                                           |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      23|[1.6981401309644673, 4.98284931801e-05, 0.1849161127939535, 1.601935791754101, 0.69589119075579, 0.1487388421894031, 0.5902093370885884, -0.4533008511024216, -0.3986622285708194, 0.0302148757054441, -0.208883439752576, -0.0656073048938415, 0.0027027482374137, -0.1596448008798518, -0.4374411275103504, -0.1610940326251282, -0.1812376305376335, 0.1725950244114162, -0.5424788908966558, 0.5910133405875323, -0.2857319859668836, 0.0360233273811133]| 12.1562128067016602|      0.25418658|[605, 92, 0, 46]                                                           |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      24|[1.6981401309644673, 4.98284931801e-05, 0.1849161127939535, 1.601935791754101, 0.69589119075579, 0.1487388421894031, 0.5902093370885884, -0.4533008511024216, -0.3986622285708194, 0.0302148757054441, -0.208883439752576, -0.0656073048938415, 0.0027027482374137, -0.1596448008798518, -0.4374411275103504, -0.1610940326251282, -0.1812376305376335, 0.1725950244114162, -0.5424788908966558, 0.5910133405875323, -0.2857319859668836, 0.0360233273811133]| 12.1562128067016602|      0.22876792|[631, 96, 0, 48]                                                           |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      25|[1.6981401309644673, 4.98284931801e-05, 0.1849161127939535, 1.601935791754101, 0.69589119075579, 0.1487388421894031, 0.5902093370885884, -0.4533008511024216, -0.3986622285708194, 0.0302148757054441, -0.208883439752576, -0.0656073048938415, 0.0027027482374137, -0.1596448008798518, -0.4374411275103504, -0.1610940326251282, -0.1812376305376335, 0.1725950244114162, -0.5424788908966558, 0.5910133405875323, -0.2857319859668836, 0.0360233273811133]| 12.1562128067016602|      0.20589113|[657, 100, 0, 50]                                                          |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      26|[1.6981401309644673, 4.98284931801e-05, 0.1849161127939535, 1.601935791754101, 0.69589119075579, 0.1487388421894031, 0.5902093370885884, -0.4533008511024216, -0.3986622285708194, 0.0302148757054441, -0.208883439752576, -0.0656073048938415, 0.0027027482374137, -0.1596448008798518, -0.4374411275103504, -0.1610940326251282, -0.1812376305376335, 0.1725950244114162, -0.5424788908966558, 0.5910133405875323, -0.2857319859668836, 0.0360233273811133]| 12.1562128067016602|      0.18530202|[684, 104, 0, 52]                                                          |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      27|[1.6981401309644673, 4.98284931801e-05, 0.1849161127939535, 1.601935791754101, 0.69589119075579, 0.1487388421894031, 0.5902093370885884, -0.4533008511024216, -0.3986622285708194, 0.0302148757054441, -0.208883439752576, -0.0656073048938415, 0.0027027482374137, -0.1596448008798518, -0.4374411275103504, -0.1610940326251282, -0.1812376305376335, 0.1725950244114162, -0.5424788908966558, 0.5910133405875323, -0.2857319859668836, 0.0360233273811133]| 12.1562128067016602|      0.16677182|[711, 108, 0, 54]                                                          |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      28|[1.6981401309644673, 4.98284931801e-05, 0.1849161127939535, 1.601935791754101, 0.69589119075579, 0.1487388421894031, 0.5902093370885884, -0.4533008511024216, -0.3986622285708194, 0.0302148757054441, -0.208883439752576, -0.0656073048938415, 0.0027027482374137, -0.1596448008798518, -0.4374411275103504, -0.1610940326251282, -0.1812376305376335, 0.1725950244114162, -0.5424788908966558, 0.5910133405875323, -0.2857319859668836, 0.0360233273811133]| 12.1562128067016602|      0.15009464|[737, 112, 0, 56]                                                          |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      29|[1.6981401309644673, 4.98284931801e-05, 0.1849161127939535, 1.601935791754101, 0.69589119075579, 0.1487388421894031, 0.5902093370885884, -0.4533008511024216, -0.3986622285708194, 0.0302148757054441, -0.208883439752576, -0.0656073048938415, 0.0027027482374137, -0.1596448008798518, -0.4374411275103504, -0.1610940326251282, -0.1812376305376335, 0.1725950244114162, -0.5424788908966558, 0.5910133405875323, -0.2857319859668836, 0.0360233273811133]| 12.1562128067016602|      0.13508517|[764, 116, 0, 58]                                                          |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      30|[1.6981401309644673, 4.98284931801e-05, 0.1849161127939535, 1.601935791754101, 0.69589119075579, 0.1487388421894031, 0.5902093370885884, -0.4533008511024216, -0.3986622285708194, 0.0302148757054441, -0.208883439752576, -0.0656073048938415, 0.0027027482374137, -0.1596448008798518, -0.4374411275103504, -0.1610940326251282, -0.1812376305376335, 0.1725950244114162, -0.5424788908966558, 0.5910133405875323, -0.2857319859668836, 0.0360233273811133]| 12.1562128067016602|      0.12157665|[790, 120, 0, 60]                                                          |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      31|[1.743327943854741, 0.0177105525641515, 0.2383719127106813, 1.6617796072931834, 0.6944603079832271, 0.1557633284878323, 0.6010434679593626, -0.4614093003767304, -0.4177583702747131, 0.001146281931113, -0.1788092543907876, -0.0435957229235257, -0.0047515436999643, -0.1401557668634237, -0.4065921573338802, -0.1796353161269358, -0.1679254533471073, 0.1889159966483938, -0.5248588972932936, 0.5652778559242574, -0.2829528498761194, 0.0364615146612549]| 12.1475620269775391|      0.13508517|[816, 124, 0, 62]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      32|[1.743327943854741, 0.0177105525641515, 0.2383719127106813, 1.6617796072931834, 0.6944603079832271, 0.1557633284878323, 0.6010434679593626, -0.4614093003767304, -0.4177583702747131, 0.001146281931113, -0.1788092543907876, -0.0435957229235257, -0.0047515436999643, -0.1401557668634237, -0.4065921573338802, -0.1796353161269358, -0.1679254533471073, 0.1889159966483938, -0.5248588972932936, 0.5652778559242574, -0.2829528498761194, 0.0364615146612549]| 12.1475620269775391|      0.12157665|[843, 128, 0, 64]                                                          |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      33|[1.743327943854741, 0.0177105525641515, 0.2383719127106813, 1.6617796072931834, 0.6944603079832271, 0.1557633284878323, 0.6010434679593626, -0.4614093003767304, -0.4177583702747131, 0.001146281931113, -0.1788092543907876, -0.0435957229235257, -0.0047515436999643, -0.1401557668634237, -0.4065921573338802, -0.1796353161269358, -0.1679254533471073, 0.1889159966483938, -0.5248588972932936, 0.5652778559242574, -0.2829528498761194, 0.0364615146612549]| 12.1475620269775391|      0.10941899|[869, 132, 0, 66]                                                          |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      34|[1.743327943854741, 0.0177105525641515, 0.2383719127106813, 1.6617796072931834, 0.6944603079832271, 0.1557633284878323, 0.6010434679593626, -0.4614093003767304, -0.4177583702747131, 0.001146281931113, -0.1788092543907876, -0.0435957229235257, -0.0047515436999643, -0.1401557668634237, -0.4065921573338802, -0.1796353161269358, -0.1679254533471073, 0.1889159966483938, -0.5248588972932936, 0.5652778559242574, -0.2829528498761194, 0.0364615146612549]| 12.1475620269775391|      0.09847709|[895, 136, 0, 68]                                                          |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      35|[1.743327943854741, 0.0177105525641515, 0.2383719127106813, 1.6617796072931834, 0.6944603079832271, 0.1557633284878323, 0.6010434679593626, -0.4614093003767304, -0.4177583702747131, 0.001146281931113, -0.1788092543907876, -0.0435957229235257, -0.0047515436999643, -0.1401557668634237, -0.4065921573338802, -0.1796353161269358, -0.1679254533471073, 0.1889159966483938, -0.5248588972932936, 0.5652778559242574, -0.2829528498761194, 0.0364615146612549]| 12.1475620269775391|      0.08862938|[922, 140, 0, 70]                                                          |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      36|[1.743327943854741, 0.0177105525641515, 0.2383719127106813, 1.6617796072931834, 0.6944603079832271, 0.1557633284878323, 0.6010434679593626, -0.4614093003767304, -0.4177583702747131, 0.001146281931113, -0.1788092543907876, -0.0435957229235257, -0.0047515436999643, -0.1401557668634237, -0.4065921573338802, -0.1796353161269358, -0.1679254533471073, 0.1889159966483938, -0.5248588972932936, 0.5652778559242574, -0.2829528498761194, 0.0364615146612549]| 12.1475620269775391|      0.07976644|[949, 144, 0, 72]                                                          |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      37|[1.743327943854741, 0.0177105525641515, 0.2383719127106813, 1.6617796072931834, 0.6944603079832271, 0.1557633284878323, 0.6010434679593626, -0.4614093003767304, -0.4177583702747131, 0.001146281931113, -0.1788092543907876, -0.0435957229235257, -0.0047515436999643, -0.1401557668634237, -0.4065921573338802, -0.1796353161269358, -0.1679254533471073, 0.1889159966483938, -0.5248588972932936, 0.5652778559242574, -0.2829528498761194, 0.0364615146612549]| 12.1475620269775391|      0.07178980|[975, 148, 0, 74]                                                          |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      38|[1.743327943854741, 0.0177105525641515, 0.2383719127106813, 1.6617796072931834, 0.6944603079832271, 0.1557633284878323, 0.6010434679593626, -0.4614093003767304, -0.4177583702747131, 0.001146281931113, -0.1788092543907876, -0.0435957229235257, -0.0047515436999643, -0.1401557668634237, -0.4065921573338802, -0.1796353161269358, -0.1679254533471073, 0.1889159966483938, -0.5248588972932936, 0.5652778559242574, -0.2829528498761194, 0.0364615146612549]| 12.1475620269775391|      0.06461082|[1001, 152, 0, 76]                                                         |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      39|[1.743327943854741, 0.0177105525641515, 0.2383719127106813, 1.6617796072931834, 0.6944603079832271, 0.1557633284878323, 0.6010434679593626, -0.4614093003767304, -0.4177583702747131, 0.001146281931113, -0.1788092543907876, -0.0435957229235257, -0.0047515436999643, -0.1401557668634237, -0.4065921573338802, -0.1796353161269358, -0.1679254533471073, 0.1889159966483938, -0.5248588972932936, 0.5652778559242574, -0.2829528498761194, 0.0364615146612549]| 12.1475620269775391|      0.05814974|[1027, 156, 0, 78]                                                         |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      40|[1.743327943854741, 0.0177105525641515, 0.2383719127106813, 1.6617796072931834, 0.6944603079832271, 0.1557633284878323, 0.6010434679593626, -0.4614093003767304, -0.4177583702747131, 0.001146281931113, -0.1788092543907876, -0.0435957229235257, -0.0047515436999643, -0.1401557668634237, -0.4065921573338802, -0.1796353161269358, -0.1679254533471073, 0.1889159966483938, -0.5248588972932936, 0.5652778559242574, -0.2829528498761194, 0.0364615146612549]| 12.1475620269775391|      0.05233476|[1053, 160, 0, 80]                                                         |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      41|[1.7712495513811066, 0.0236838309379984, 0.2462875790094493, 1.686406878347309, 0.7051908540753115, 0.1587380054817811, 0.593868471150312, -0.4692520408331875, -0.4309277613418238, -0.0059756063715639, -0.1871476519149224, -0.0475085371938508, -0.0167518666036396, -0.1372183430255594, -0.4011584280773676, -0.1698481962268454, -0.1712844692392479, 0.1886001387173026, -0.5386842280830019, 0.5651655157729787, -0.2948384201388903, 0.0271478639774245]| 12.1457548141479492|      0.05814974|[1079, 164, 0, 82]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      42|[1.7712495513811066, 0.0236838309379984, 0.2462875790094493, 1.686406878347309, 0.7051908540753115, 0.1587380054817811, 0.593868471150312, -0.4692520408331875, -0.4309277613418238, -0.0059756063715639, -0.1871476519149224, -0.0475085371938508, -0.0167518666036396, -0.1372183430255594, -0.4011584280773676, -0.1698481962268454, -0.1712844692392479, 0.1886001387173026, -0.5386842280830019, 0.5651655157729787, -0.2948384201388903, 0.0271478639774245]| 12.1457548141479492|      0.05233476|[1105, 168, 0, 84]                                                         |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      43|[1.7712495513811066, 0.0236838309379984, 0.2462875790094493, 1.686406878347309, 0.7051908540753115, 0.1587380054817811, 0.593868471150312, -0.4692520408331875, -0.4309277613418238, -0.0059756063715639, -0.1871476519149224, -0.0475085371938508, -0.0167518666036396, -0.1372183430255594, -0.4011584280773676, -0.1698481962268454, -0.1712844692392479, 0.1886001387173026, -0.5386842280830019, 0.5651655157729787, -0.2948384201388903, 0.0271478639774245]| 12.1457548141479492|      0.04710129|[1131, 172, 0, 86]                                                         |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      44|[1.7712495513811066, 0.0236838309379984, 0.2462875790094493, 1.686406878347309, 0.7051908540753115, 0.1587380054817811, 0.593868471150312, -0.4692520408331875, -0.4309277613418238, -0.0059756063715639, -0.1871476519149224, -0.0475085371938508, -0.0167518666036396, -0.1372183430255594, -0.4011584280773676, -0.1698481962268454, -0.1712844692392479, 0.1886001387173026, -0.5386842280830019, 0.5651655157729787, -0.2948384201388903, 0.0271478639774245]| 12.1457548141479492|      0.04239116|[1157, 176, 0, 88]                                                         |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      45|[1.7712495513811066, 0.0236838309379984, 0.2462875790094493, 1.686406878347309, 0.7051908540753115, 0.1587380054817811, 0.593868471150312, -0.4692520408331875, -0.4309277613418238, -0.0059756063715639, -0.1871476519149224, -0.0475085371938508, -0.0167518666036396, -0.1372183430255594, -0.4011584280773676, -0.1698481962268454, -0.1712844692392479, 0.1886001387173026, -0.5386842280830019, 0.5651655157729787, -0.2948384201388903, 0.0271478639774245]| 12.1457548141479492|      0.03815204|[1183, 180, 0, 90]                                                         |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
