k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0]                                                                      |889.3031475218829200|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[2.0, 3.0]                                                                      |889.3031475218829200|      0.10000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[1.986280623848532, 2.9009455769891392]                                         |737.0603637695312500|      1.00000000|[12, 4, 0, 4]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       3|[1.986280623848532, 2.9009455769891392]                                         |737.0603637695312500|      0.10000000|[20, 7, 0, 7]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[1.9733346816075255, 2.8017871049381213]                                        |607.5532226562500000|      1.00000000|[25, 9, 0, 9]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       5|[1.9733346816075255, 2.8017871049381213]                                        |607.5532226562500000|      0.10000000|[31, 11, 0, 11]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[1.9583495907550466, 2.7029162444576795]                                        |497.8508300781250000|      1.00000000|[36, 13, 0, 13]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       7|[1.4973922246931566, 1.8154939624108037]                                        | 44.1969566345214844|     10.00000000|[44, 16, 0, 16]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
       8|[1.4973922246931566, 1.8154939624108037]                                        | 44.1969566345214844|      1.00000000|[50, 18, 0, 18]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[1.3305150842594127, 0.6936243004657869]                                        |  0.1386009305715561|      0.10000000|[110, 40, 0, 40]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      17|[1.3305150842594127, 0.6936243004657869]                                        |  0.1386009305715561|      0.10000000|[115, 42, 0, 42]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | DECALRED SUCCESS
      18|[1.3305150842594127, 0.6936243004657869]                                        |  0.1386009305715561|      0.01000000|[121, 44, 0, 44]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[1.3208429009019613, 0.6961637628301152]                                        |  0.1334022283554077|      0.10000000|[127, 46, 0, 46]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      20|[1.3208429009019613, 0.6961637628301152]                                        |  0.1334022283554077|      0.01000000|[133, 48, 0, 48]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[1.3208429009019613, 0.6961637628301152]                                        |  0.1334022283554077|      0.01000000|[136, 49, 0, 49]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      21|[1.3116881161724028, 0.7001874323686637]                                        |  0.1291101574897766|      0.10000000|[142, 51, 0, 51]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      22|[1.3116881161724028, 0.7001874323686637]                                        |  0.1291101574897766|      0.01000000|[148, 53, 0, 53]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[1.3116881161724028, 0.7001874323686637]                                        |  0.1291101574897766|      0.01000000|[151, 54, 0, 54]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      22|[1.3116881161724028, 0.7001874323686637]                                        |  0.1291101574897766|      0.01000000|[154, 55, 0, 55]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      22|[1.3116881161724028, 0.7001874323686637]                                        |  0.1291101574897766|      0.01000000|[157, 56, 0, 56]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      22|[1.3116881161724028, 0.7001874323686637]                                        |  0.1291101574897766|      0.01000000|[160, 57, 0, 57]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      22|[1.3116881161724028, 0.7001874323686637]                                        |  0.1291101574897766|      0.01000000|[163, 58, 0, 58]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      22|[1.3116881161724028, 0.7001874323686637]                                        |  0.1291101574897766|      0.01000000|[166, 59, 0, 59]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      23|[1.3027775934454051, 0.7047264393891095]                                        |  0.1254331767559052|      0.10000000|[172, 61, 0, 61]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      24|[1.3027775934454051, 0.7047264393891095]                                        |  0.1254331767559052|      0.01000000|[178, 63, 0, 63]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[1.3027775934454051, 0.7047264393891095]                                        |  0.1254331767559052|      0.01000000|[181, 64, 0, 64]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      25|[1.3027775934454051, 0.7047264393891095]                                        |  0.1254331767559052|      0.00100000|[187, 66, 0, 66]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      25|[1.3027775934454051, 0.7047264393891095]                                        |  0.1254331767559052|      0.00100000|[190, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      25|[1.3027775934454051, 0.7047264393891095]                                        |  0.1254331767559052|      0.00100000|[193, 68, 0, 68]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      25|[1.3027775934454051, 0.7047264393891095]                                        |  0.1254331767559052|      0.00100000|[196, 69, 0, 69]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      25|[1.3027775934454051, 0.7047264393891095]                                        |  0.1254331767559052|      0.00100000|[199, 70, 0, 70]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      25|[1.3027775934454051, 0.7047264393891095]                                        |  0.1254331767559052|      0.00100000|[202, 71, 0, 71]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      25|[1.3027775934454051, 0.7047264393891095]                                        |  0.1254331767559052|      0.00100000|[205, 72, 0, 72]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      25|[1.3027775934454051, 0.7047264393891095]                                        |  0.1254331767559052|      0.00100000|[208, 73, 0, 73]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      25|[1.3027775934454051, 0.7047264393891095]                                        |  0.1254331767559052|      0.00100000|[211, 74, 0, 74]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      25|[1.3027775934454051, 0.7047264393891095]                                        |  0.1254331767559052|      0.00100000|[214, 75, 0, 75]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      25|[1.3027775934454051, 0.7047264393891095]                                        |  0.1254331767559052|      0.00100000|[217, 76, 0, 76]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      25|[1.3027775934454051, 0.7047264393891095]                                        |  0.1254331767559052|      0.00100000|[220, 77, 0, 77]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      25|[1.3027775934454051, 0.7047264393891095]                                        |  0.1254331767559052|      0.00100000|[223, 78, 0, 78]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      25|[1.3027775934454051, 0.7047264393891095]                                        |  0.1254331767559052|      0.00100000|[226, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      25|[1.3027775934454051, 0.7047264393891095]                                        |  0.1254331767559052|      0.00100000|[229, 80, 0, 80]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
