k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0]                                                                      |889.3031475218829200|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.6946363049347228, 2.047764202659824]                                         | 99.4427566528320312|      2.00000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      16|[1.4720041530916694, 0.1430417554827355]                                        |  0.1901981830596924|      0.06250000|[140, 51, 0, 51]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | DECALRED SUCCESS
      16|[1.4720041530916694, 0.1430417554827355]                                        |  0.1901981830596924|      0.06250000|[143, 52, 0, 52]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.4720041530916694, 0.1430417554827355]                                        |  0.1901981830596924|      0.06250000|[148, 54, 0, 54]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | DECALRED SUCCESS
      16|[1.4720041530916694, 0.1430417554827355]                                        |  0.1901981830596924|      0.06250000|[153, 56, 0, 56]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | DECALRED SUCCESS
      16|[1.4720041530916694, 0.1430417554827355]                                        |  0.1901981830596924|      0.06250000|[156, 57, 0, 57]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.4720041530916694, 0.1430417554827355]                                        |  0.1901981830596924|      0.06250000|[159, 58, 0, 58]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.4720041530916694, 0.1430417554827355]                                        |  0.1901981830596924|      0.06250000|[162, 59, 0, 59]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.4720041530916694, 0.1430417554827355]                                        |  0.1901981830596924|      0.06250000|[165, 60, 0, 60]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.4720041530916694, 0.1430417554827355]                                        |  0.1901981830596924|      0.06250000|[168, 61, 0, 61]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.4720041530916694, 0.1430417554827355]                                        |  0.1901981830596924|      0.06250000|[173, 63, 0, 63]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | DECALRED SUCCESS
      16|[1.4720041530916694, 0.1430417554827355]                                        |  0.1901981830596924|      0.06250000|[176, 64, 0, 64]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.4720041530916694, 0.1430417554827355]                                        |  0.1901981830596924|      0.06250000|[179, 65, 0, 65]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.4720041530916694, 0.1430417554827355]                                        |  0.1901981830596924|      0.06250000|[182, 66, 0, 66]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.4720041530916694, 0.1430417554827355]                                        |  0.1901981830596924|      0.06250000|[185, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.4720041530916694, 0.1430417554827355]                                        |  0.1901981830596924|      0.06250000|[188, 68, 0, 68]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.4720041530916694, 0.1430417554827355]                                        |  0.1901981830596924|      0.06250000|[191, 69, 0, 69]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.4720041530916694, 0.1430417554827355]                                        |  0.1901981830596924|      0.06250000|[194, 70, 0, 70]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.4720041530916694, 0.1430417554827355]                                        |  0.1901981830596924|      0.06250000|[197, 71, 0, 71]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.4720041530916694, 0.1430417554827355]                                        |  0.1901981830596924|      0.06250000|[200, 72, 0, 72]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.4720041530916694, 0.1430417554827355]                                        |  0.1901981830596924|      0.06250000|[203, 73, 0, 73]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.4720041530916694, 0.1430417554827355]                                        |  0.1901981830596924|      0.06250000|[206, 74, 0, 74]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.4720041530916694, 0.1430417554827355]                                        |  0.1901981830596924|      0.06250000|[209, 75, 0, 75]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.4720041530916694, 0.1430417554827355]                                        |  0.1901981830596924|      0.06250000|[212, 76, 0, 76]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.4720041530916694, 0.1430417554827355]                                        |  0.1901981830596924|      0.06250000|[217, 78, 0, 78]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | DECALRED SUCCESS
      16|[1.4720041530916694, 0.1430417554827355]                                        |  0.1901981830596924|      0.06250000|[220, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[1.4720041530916694, 0.1430417554827355]                                        |  0.1901981830596924|      0.03125000|[226, 81, 0, 81]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
