k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 0.1]                                                                      |  3.0203003000300002|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0003130539050931, 0.0749798120023348]                                        |  0.0000948208253249|      5.00000000|[9, 0, 0, 2]                                                               |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      18|[0.0003016632257743, 0.0653799085566784]                                        |  0.0000548156676814|      0.00160000|[145, 0, 0, 36]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      19|[0.0002998454256299, 0.0637799095893029]                                        |  0.0000496436041431|      0.00800000|[153, 0, 0, 38]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      20|[0.0002998454256299, 0.0637799095893029]                                        |  0.0000496436041431|      0.00160000|[161, 0, 0, 40]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      21|[0.0002998454256299, 0.0637799095893029]                                        |  0.0000496436041431|      0.00032000|[169, 0, 0, 42]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      22|[0.0002992862028244, 0.0634599100779441]                                        |  0.0000486547833134|      0.00160000|[177, 0, 0, 44]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      23|[0.0002992862028244, 0.0634599100779441]                                        |  0.0000486547833134|      0.00032000|[185, 0, 0, 46]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      24|[0.0002989917772178, 0.0631399102133917]                                        |  0.0000476808090752|      0.00160000|[193, 0, 0, 48]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      25|[0.0002989917772178, 0.0631399102133917]                                        |  0.0000476808090752|      0.00032000|[201, 0, 0, 50]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      26|[0.000298150778835, 0.0628199113185159]                                         |  0.0000467215359095|      0.00160000|[209, 0, 0, 52]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      27|[0.000298150778835, 0.0628199113185159]                                         |  0.0000467215359095|      0.00032000|[217, 0, 0, 54]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      28|[0.0002972721408685, 0.0624999125247755]                                        |  0.0000457768073829|      0.00160000|[225, 0, 0, 56]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      29|[0.0002972721408685, 0.0624999125247755]                                        |  0.0000457768073829|      0.00032000|[233, 0, 0, 58]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      30|[0.0002964588779798, 0.0621799135582092]                                        |  0.0000448464779765|      0.00160000|[241, 0, 0, 60]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      31|[0.0002964588779798, 0.0621799135582092]                                        |  0.0000448464779765|      0.00032000|[249, 0, 0, 62]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      32|[0.0002957010298122, 0.0618599144556071]                                        |  0.0000439304021711|      0.00160000|[257, 0, 0, 64]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      33|[0.0002957010298122, 0.0618599144556071]                                        |  0.0000439304021711|      0.00032000|[265, 0, 0, 66]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      34|[0.0002949094277597, 0.061539915434724]                                         |  0.0000430284344475|      0.00160000|[273, 0, 0, 68]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      35|[0.0002949094277597, 0.061539915434724]                                         |  0.0000430284344475|      0.00032000|[281, 0, 0, 70]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      36|[0.0002940069116146, 0.061219916707438]                                         |  0.0000421404256485|      0.00160000|[289, 0, 0, 72]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      37|[0.0002940069116146, 0.061219916707438]                                         |  0.0000421404256485|      0.00032000|[297, 0, 0, 74]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      38|[0.0002936463425964, 0.0608999169105787]                                        |  0.0000412662338931|      0.00160000|[305, 0, 0, 76]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      39|[0.0002936463425964, 0.0608999169105787]                                        |  0.0000412662338931|      0.00032000|[313, 0, 0, 78]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      40|[0.0002929867960392, 0.0605799175902696]                                        |  0.0000404057136620|      0.00160000|[321, 0, 0, 80]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      41|[0.0002929867960392, 0.0605799175902696]                                        |  0.0000404057136620|      0.00032000|[329, 0, 0, 82]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      42|[0.000292815225317, 0.0602599176362641]                                         |  0.0000395587230742|      0.00160000|[337, 0, 0, 84]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      43|[0.000292815225317, 0.0602599176362641]                                         |  0.0000395587230742|      0.00032000|[345, 0, 0, 86]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      44|[0.0002926675742416, 0.0599399176703279]                                        |  0.0000387251202483|      0.00160000|[353, 0, 0, 88]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      45|[0.0002926675742416, 0.0599399176703279]                                        |  0.0000387251202483|      0.00032000|[361, 0, 0, 90]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      46|[0.0002922621189806, 0.0596199179271936]                                        |  0.0000379047596653|      0.00160000|[369, 0, 0, 92]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      47|[0.0002922621189806, 0.0596199179271936]                                        |  0.0000379047596653|      0.00032000|[377, 0, 0, 94]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      48|[0.0002914711692195, 0.0592999189046975]                                        |  0.0000370975030819|      0.00160000|[385, 0, 0, 96]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      49|[0.0002914711692195, 0.0592999189046975]                                        |  0.0000370975030819|      0.00032000|[393, 0, 0, 98]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      50|[0.0002905466341387, 0.0589799202402708]                                        |  0.0000363032122550|      0.00160000|[401, 0, 0, 100]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      51|[0.0002905466341387, 0.0589799202402708]                                        |  0.0000363032122550|      0.00032000|[409, 0, 0, 102]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      52|[0.0002899535890432, 0.0586599207898064]                                        |  0.0000355217416654|      0.00160000|[417, 0, 0, 104]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      53|[0.0002899535890432, 0.0586599207898064]                                        |  0.0000355217416654|      0.00032000|[425, 0, 0, 106]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      54|[0.0002890198736972, 0.0583399221520348]                                        |  0.0000347529603459|      0.00160000|[433, 0, 0, 108]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      55|[0.0002890198736972, 0.0583399221520348]                                        |  0.0000347529603459|      0.00032000|[441, 0, 0, 110]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      56|[0.0002882343717433, 0.0580199231161196]                                        |  0.0000339967227774|      0.00160000|[449, 0, 0, 112]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      57|[0.0002882343717433, 0.0580199231161196]                                        |  0.0000339967227774|      0.00032000|[457, 0, 0, 114]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      58|[0.0002878562072224, 0.0576999233395703]                                        |  0.0000332528943545|      0.00160000|[465, 0, 0, 116]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      59|[0.0002878562072224, 0.0576999233395703]                                        |  0.0000332528943545|      0.00032000|[473, 0, 0, 118]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      60|[0.0002873720114398, 0.0573799237058917]                                        |  0.0000325213404722|      0.00160000|[481, 0, 0, 120]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      61|[0.0002873720114398, 0.0573799237058917]                                        |  0.0000325213404722|      0.00032000|[489, 0, 0, 122]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      62|[0.0002872553339291, 0.057059923727163]                                         |  0.0000318019228871|      0.00160000|[497, 0, 0, 124]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      63|[0.0002872553339291, 0.057059923727163]                                         |  0.0000318019228871|      0.00032000|[505, 0, 0, 126]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      64|[0.0002865046395901, 0.0567399246076986]                                        |  0.0000310945069941|      0.00160000|[513, 0, 0, 128]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      65|[0.0002865046395901, 0.0567399246076986]                                        |  0.0000310945069941|      0.00032000|[521, 0, 0, 130]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      66|[0.0002863097449131, 0.0564199246670485]                                        |  0.0000303989618260|      0.00160000|[529, 0, 0, 132]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      67|[0.0002863097449131, 0.0564199246670485]                                        |  0.0000303989618260|      0.00032000|[537, 0, 0, 134]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      68|[0.0002853909986531, 0.0560999259859491]                                        |  0.0000297151509585|      0.00160000|[545, 0, 0, 136]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      69|[0.0002853909986531, 0.0560999259859491]                                        |  0.0000297151509585|      0.00032000|[553, 0, 0, 138]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      70|[0.0002846124428597, 0.0557799269330585]                                        |  0.0000290429416054|      0.00160000|[561, 0, 0, 140]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      71|[0.0002846124428597, 0.0557799269330585]                                        |  0.0000290429416054|      0.00032000|[569, 0, 0, 142]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      72|[0.0002837816151756, 0.0554599280116145]                                        |  0.0000283822027995|      0.00160000|[577, 0, 0, 144]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      73|[0.0002837816151756, 0.0554599280116145]                                        |  0.0000283822027995|      0.00032000|[585, 0, 0, 146]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      74|[0.0002833657961625, 0.0551399282817794]                                        |  0.0000277327999356|      0.00160000|[593, 0, 0, 148]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      75|[0.0002833657961625, 0.0551399282817794]                                        |  0.0000277327999356|      0.00032000|[601, 0, 0, 150]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      76|[0.0002824592232648, 0.0548199295659607]                                        |  0.0000270946075034|      0.00160000|[609, 0, 0, 152]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      77|[0.0002824592232648, 0.0548199295659607]                                        |  0.0000270946075034|      0.00032000|[617, 0, 0, 154]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      78|[0.0002815335251902, 0.0544999309048962]                                        |  0.0000264674945356|      0.00160000|[625, 0, 0, 156]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      79|[0.0002815335251902, 0.0544999309048962]                                        |  0.0000264674945356|      0.00032000|[633, 0, 0, 158]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      80|[0.0002814169200105, 0.0541799309261412]                                        |  0.0000258513300651|      0.00160000|[641, 0, 0, 160]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
