k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |  7.9524924420125593|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.4429958475849949, 0.1694902925356973]                                        |  0.4477658867835999|      5.00000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
      42|[0.0968903321581374, -0.0630803000088311]                                       |  0.0049683596007526|      0.04000000|[226, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      43|[0.0968903321581374, -0.0630803000088311]                                       |  0.0049683596007526|      0.00800000|[231, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      44|[0.0901530226983194, -0.0587665242563555]                                       |  0.0043085091747344|      0.04000000|[237, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      45|[0.0901530226983194, -0.0587665242563555]                                       |  0.0043085091747344|      0.00800000|[243, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      46|[0.0826707376717623, -0.0559353741753178]                                       |  0.0037208227440715|      0.04000000|[248, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      47|[0.0826707376717623, -0.0559353741753178]                                       |  0.0037208227440715|      0.00800000|[253, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      48|[0.0826707376717623, -0.0559353741753178]                                       |  0.0037208227440715|      0.00160000|[258, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      49|[0.0814817869937668, -0.0548646752048812]                                       |  0.0036026968155056|      0.00800000|[264, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      50|[0.0814817869937668, -0.0548646752048812]                                       |  0.0036026968155056|      0.00160000|[270, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      51|[0.0802667741590799, -0.0538236450364681]                                       |  0.0034865913912654|      0.00800000|[276, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      52|[0.0802667741590799, -0.0538236450364681]                                       |  0.0034865913912654|      0.00160000|[281, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      53|[0.0790525381700671, -0.0527817088757625]                                       |  0.0033725008834153|      0.00800000|[286, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      54|[0.0790525381700671, -0.0527817088757625]                                       |  0.0033725008834153|      0.00160000|[291, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      55|[0.0778752590388874, -0.051698189680137]                                        |  0.0032606229651719|      0.00800000|[296, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      56|[0.0778752590388874, -0.051698189680137]                                        |  0.0032606229651719|      0.00160000|[301, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      57|[0.0766205235213487, -0.0507053962569986]                                       |  0.0031505043152720|      0.00800000|[307, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      58|[0.0766205235213487, -0.0507053962569986]                                       |  0.0031505043152720|      0.00160000|[312, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      59|[0.0753622932314489, -0.0497170357268383]                                       |  0.0030423188582063|      0.00800000|[318, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      60|[0.0753622932314489, -0.0497170357268383]                                       |  0.0030423188582063|      0.00160000|[323, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      61|[0.0741051189293713, -0.0487273323499644]                                       |  0.0029360675252974|      0.00800000|[329, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      62|[0.0741051189293713, -0.0487273323499644]                                       |  0.0029360675252974|      0.00160000|[334, 124, 0, 124]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      63|[0.0728298937265098, -0.0477609987212487]                                       |  0.0028317230753601|      0.00800000|[339, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      64|[0.0728298937265098, -0.0477609987212487]                                       |  0.0028317230753601|      0.00160000|[344, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      65|[0.0715482623750325, -0.0468031777155747]                                       |  0.0027292820159346|      0.00800000|[349, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      66|[0.0715482623750325, -0.0468031777155747]                                       |  0.0027292820159346|      0.00160000|[354, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      67|[0.070294320383881, -0.0458093822221118]                                        |  0.0026288162916899|      0.00800000|[359, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      68|[0.070294320383881, -0.0458093822221118]                                        |  0.0026288162916899|      0.00160000|[365, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      69|[0.0690634405594486, -0.0447871616696843]                                       |  0.0025304427836090|      0.00800000|[371, 138, 0, 138]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      70|[0.0690634405594486, -0.0447871616696843]                                       |  0.0025304427836090|      0.00160000|[377, 140, 0, 140]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      71|[0.0678169098765964, -0.0437840857719039]                                       |  0.0024339428637177|      0.00800000|[382, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      72|[0.0678169098765964, -0.0437840857719039]                                       |  0.0024339428637177|      0.00160000|[387, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      73|[0.0664902307436326, -0.0428897019179808]                                       |  0.0023390976712108|      0.00800000|[393, 146, 0, 146]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      74|[0.0664902307436326, -0.0428897019179808]                                       |  0.0023390976712108|      0.00160000|[398, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      75|[0.065233028639953, -0.0419000338572131]                                        |  0.0022463554050773|      0.00800000|[404, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      76|[0.065233028639953, -0.0419000338572131]                                        |  0.0022463554050773|      0.00160000|[409, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      77|[0.0639261312125041, -0.0409769850426168]                                       |  0.0021552876569331|      0.00800000|[414, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      78|[0.0639261312125041, -0.0409769850426168]                                       |  0.0021552876569331|      0.00160000|[419, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      79|[0.0625946876354207, -0.0400897094365939]                                       |  0.0020660599693656|      0.00800000|[424, 158, 0, 158]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      80|[0.0625946876354207, -0.0400897094365939]                                       |  0.0020660599693656|      0.00160000|[430, 160, 0, 160]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
