k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0]                                                                      |889.3031475218829200|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[2.0, 3.0]                                                                      |889.3031475218829200|      0.90000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[2.0, 3.0]                                                                      |889.3031475218829200|      0.81000000|[15, 5, 0, 5]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[2.0, 3.0]                                                                      |889.3031475218829200|      0.72900000|[21, 7, 0, 7]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[1.764467376197784, 2.310097555356669]                                          |197.2468109130859375|      0.81000000|[26, 9, 0, 9]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       5|[1.764467376197784, 2.310097555356669]                                          |197.2468109130859375|      0.72900000|[32, 11, 0, 11]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[1.7423080025739675, 1.5814344218302085]                                        | 28.9572029113769531|      0.81000000|[38, 13, 0, 13]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       7|[1.7423080025739675, 1.5814344218302085]                                        | 28.9572029113769531|      0.72900000|[44, 15, 0, 15]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[1.7423080025739675, 1.5814344218302085]                                        | 28.9572029113769531|      0.65610000|[52, 18, 0, 18]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[1.7423080025739675, 1.5814344218302085]                                        | 28.9572029113769531|      0.59049000|[60, 21, 0, 21]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[1.2816203647470918, 0.7643962173300889]                                        |  0.1034854725003242|      0.22876792|[146, 55, 0, 55]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      23|[1.2816203647470918, 0.7643962173300889]                                        |  0.1034854725003242|      0.20589113|[154, 58, 0, 58]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      24|[1.2816203647470918, 0.7643962173300889]                                        |  0.1034854725003242|      0.18530202|[162, 61, 0, 61]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      25|[1.2816203647470918, 0.7643962173300889]                                        |  0.1034854725003242|      0.16677182|[168, 63, 0, 63]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[1.2816203647470918, 0.7643962173300889]                                        |  0.1034854725003242|      0.15009464|[174, 65, 0, 65]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      27|[1.2816203647470918, 0.7643962173300889]                                        |  0.1034854725003242|      0.13508517|[180, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      28|[1.2816203647470918, 0.7643962173300889]                                        |  0.1034854725003242|      0.12157665|[186, 69, 0, 69]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      29|[1.2816203647470918, 0.7643962173300889]                                        |  0.1034854725003242|      0.10941899|[193, 72, 0, 72]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      30|[1.2816203647470918, 0.7643962173300889]                                        |  0.1034854725003242|      0.09847709|[200, 75, 0, 75]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      31|[1.2816203647470918, 0.7643962173300889]                                        |  0.1034854725003242|      0.08862938|[206, 77, 0, 77]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      32|[1.2816203647470918, 0.7643962173300889]                                        |  0.1034854725003242|      0.07976644|[212, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      33|[1.2816203647470918, 0.7643962173300889]                                        |  0.1034854725003242|      0.07178980|[219, 82, 0, 82]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      34|[1.2816203647470918, 0.7643962173300889]                                        |  0.1034854725003242|      0.06461082|[226, 85, 0, 85]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      35|[1.2816203647470918, 0.7643962173300889]                                        |  0.1034854725003242|      0.05814974|[234, 88, 0, 88]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      36|[1.2329863908439584, 0.79627298780503]                                          |  0.0779867917299271|      0.06461082|[240, 90, 0, 90]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      37|[1.2329863908439584, 0.79627298780503]                                          |  0.0779867917299271|      0.05814974|[247, 93, 0, 93]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      38|[1.2329863908439584, 0.79627298780503]                                          |  0.0779867917299271|      0.05233476|[254, 96, 0, 96]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      39|[1.2329863908439584, 0.79627298780503]                                          |  0.0779867917299271|      0.04710129|[260, 98, 0, 98]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      40|[1.2329863908439584, 0.79627298780503]                                          |  0.0779867917299271|      0.04239116|[266, 100, 0, 100]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      41|[1.200481642529249, 0.8234842288078182]                                         |  0.0624447874724865|      0.04710129|[272, 102, 0, 102]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      42|[1.200481642529249, 0.8234842288078182]                                         |  0.0624447874724865|      0.04239116|[280, 105, 0, 105]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      43|[1.1947037278153145, 0.8654797762083812]                                        |  0.0498096048831940|      0.04710129|[287, 108, 0, 108]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      44|[1.1947037278153145, 0.8654797762083812]                                        |  0.0498096048831940|      0.04239116|[295, 111, 0, 111]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      45|[1.1574220608073558, 0.8856561883032534]                                        |  0.0335537977516651|      0.04710129|[301, 113, 0, 113]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      46|[1.1574220608073558, 0.8856561883032534]                                        |  0.0335537977516651|      0.04239116|[308, 116, 0, 116]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      47|[1.1574220608073558, 0.8856561883032534]                                        |  0.0335537977516651|      0.03815204|[314, 118, 0, 118]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      48|[1.1574220608073558, 0.8856561883032534]                                        |  0.0335537977516651|      0.03433684|[322, 121, 0, 121]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      49|[1.1574220608073558, 0.8856561883032534]                                        |  0.0335537977516651|      0.03090315|[329, 124, 0, 124]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      50|[1.1306836306839863, 0.9011501001829083]                                        |  0.0247298665344715|      0.03433684|[334, 126, 0, 126]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      51|[1.1306836306839863, 0.9011501001829083]                                        |  0.0247298665344715|      0.03090315|[342, 129, 0, 129]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      52|[1.1061476991441161, 0.9199382085035358]                                        |  0.0168653689324856|      0.03433684|[347, 131, 0, 131]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      53|[1.1061476991441161, 0.9199382085035358]                                        |  0.0168653689324856|      0.03090315|[354, 134, 0, 134]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      54|[1.1061476991441161, 0.9199382085035358]                                        |  0.0168653689324856|      0.02781284|[360, 136, 0, 136]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      55|[1.1061476991441161, 0.9199382085035358]                                        |  0.0168653689324856|      0.02503156|[366, 138, 0, 138]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      56|[1.1061476991441161, 0.9199382085035358]                                        |  0.0168653689324856|      0.02252840|[372, 140, 0, 140]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      57|[1.1061476991441161, 0.9199382085035358]                                        |  0.0168653689324856|      0.02027556|[380, 143, 0, 143]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      58|[1.1061476991441161, 0.9199382085035358]                                        |  0.0168653689324856|      0.01824800|[386, 145, 0, 145]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      59|[1.1039685258033947, 0.9380556266441734]                                        |  0.0139648914337158|      0.02027556|[393, 148, 0, 148]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      60|[1.1039685258033947, 0.9380556266441734]                                        |  0.0139648914337158|      0.01824800|[399, 150, 0, 150]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      61|[1.0869777617877499, 0.9447117196946259]                                        |  0.0098309488967061|      0.02027556|[404, 152, 0, 152]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      62|[1.0869777617877499, 0.9447117196946259]                                        |  0.0098309488967061|      0.01824800|[411, 155, 0, 155]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      63|[1.0869777617877499, 0.9447117196946259]                                        |  0.0098309488967061|      0.01642320|[418, 158, 0, 158]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      64|[1.0869777617877499, 0.9447117196946259]                                        |  0.0098309488967061|      0.01478088|[424, 160, 0, 160]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
