k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7503748359903852|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[-0.957572844830987, 0.6939671523981535, 4.090587522945312, 6.015157342257988, 5.078988753030013, 7.8189830540896645]| 57.0640716552734375|      0.10000000|[236, 94, 0, 47]                                                           |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 16 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      12|[-0.9897953420246319, 0.7144737199715886, 4.0194012438060875, 6.018665109950993, 5.020509112585995, 7.825427605480137]| 54.1973762512207031|      1.00000000|[246, 98, 0, 49]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      13|[-0.9897953420246319, 0.7144737199715886, 4.0194012438060875, 6.018665109950993, 5.020509112585995, 7.825427605480137]| 54.1973762512207031|      0.10000000|[270, 108, 0, 54]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 16 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      14|[-1.0181274464201941, 0.7428319619395735, 3.9427901544268416, 6.061250639010763, 4.998204663569314, 7.840016204655213]| 51.9025917053222656|      1.00000000|[281, 112, 0, 56]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      15|[-1.0181274464201941, 0.7428319619395735, 3.9427901544268416, 6.061250639010763, 4.998204663569314, 7.840016204655213]| 51.9025917053222656|      0.10000000|[307, 122, 0, 61]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 13 points | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      16|[-1.0649454472047273, 0.7642102397735949, 3.8673063860483894, 6.063349601060872, 4.986670758248795, 7.878949585411943]| 49.8259468078613281|      1.00000000|[319, 126, 0, 63]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      17|[-1.0649454472047273, 0.7642102397735949, 3.8673063860483894, 6.063349601060872, 4.986670758248795, 7.878949585411943]| 49.8259468078613281|      0.10000000|[344, 136, 0, 68]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      18|[-1.0909047954363305, 0.7996296148236562, 3.804128794854277, 6.062840001149381, 4.922854556377014, 7.881670755739839]| 47.2629508972167969|      1.00000000|[358, 142, 0, 71]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | iterate success | actual_k=2
      19|[-1.0909047954363305, 0.7996296148236562, 3.804128794854277, 6.062840001149381, 4.922854556377014, 7.881670755739839]| 47.2629508972167969|      0.10000000|[383, 152, 0, 76]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 18 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      20|[-1.0854787325498345, 0.8693055018228255, 3.747373522520504, 6.040733055147644, 4.88585418797724, 7.88774721453649]| 45.1902542114257812|      1.00000000|[394, 156, 0, 78]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      21|[-1.0854787325498345, 0.8693055018228255, 3.747373522520504, 6.040733055147644, 4.88585418797724, 7.88774721453649]| 45.1902542114257812|      0.10000000|[418, 166, 0, 83]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 16 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=2
      22|[-1.0597045898988486, 0.8640019644453832, 3.673283387510329, 6.075768051379558, 4.914062999883792, 7.8453794210381576]| 44.7063865661621094|      1.00000000|[428, 170, 0, 85]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      23|[-1.0597045898988486, 0.8640019644453832, 3.673283387510329, 6.075768051379558, 4.914062999883792, 7.8453794210381576]| 44.7063865661621094|      0.10000000|[451, 180, 0, 90]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 15 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=2
      24|[-1.0816242822116382, 0.8808640965337832, 3.6134768440698175, 6.077770234737442, 4.839891292452018, 7.8577455857831735]| 42.3683395385742188|      1.00000000|[462, 184, 0, 92]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      25|[-1.0816242822116382, 0.8808640965337832, 3.6134768440698175, 6.077770234737442, 4.839891292452018, 7.8577455857831735]| 42.3683395385742188|      0.10000000|[485, 194, 0, 97]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 15 points | trying quadratic partial model with 19 points | exploitation failed, decreasing delta | actual_k=2
      26|[-1.0987113650799774, 0.952395475418172, 3.572079084616017, 6.072492594974095, 4.786563244725622, 7.855340426667145]| 40.2980346679687500|      1.00000000|[495, 198, 0, 99]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      27|[-1.0987113650799774, 0.952395475418172, 3.572079084616017, 6.072492594974095, 4.786563244725622, 7.855340426667145]| 40.2980346679687500|      0.10000000|[520, 208, 0, 104]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 16 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      28|[-1.0834787881755914, 1.0011123881290702, 3.5455704858072354, 6.105397582612209, 4.718396460452406, 7.824316621027763]| 38.6871032714843750|      1.00000000|[532, 212, 0, 106]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      29|[-1.0834787881755914, 1.0011123881290702, 3.5455704858072354, 6.105397582612209, 4.718396460452406, 7.824316621027763]| 38.6871032714843750|      0.10000000|[557, 222, 0, 111]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      30|[-1.1081173647858769, 1.0542479633307364, 3.4869476004460815, 6.097362072133526, 4.663095855046714, 7.821125678275062]| 36.5662956237792969|      1.00000000|[567, 226, 0, 113]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      31|[-1.1081173647858769, 1.0542479633307364, 3.4869476004460815, 6.097362072133526, 4.663095855046714, 7.821125678275062]| 36.5662956237792969|      0.10000000|[592, 236, 0, 118]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 16 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      32|[-1.130176588806134, 1.1436475111786986, 3.476537585338818, 6.121541656862551, 4.636615706874949, 7.832390335429361]| 35.3210601806640625|      1.00000000|[604, 240, 0, 120]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      33|[-1.130176588806134, 1.1436475111786986, 3.476537585338818, 6.121541656862551, 4.636615706874949, 7.832390335429361]| 35.3210601806640625|      0.10000000|[630, 250, 0, 125]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 16 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      34|[-1.0989370248714265, 1.133587227175794, 3.389426282701569, 6.11869479874861, 4.607301419014753, 7.8107785513771235]| 34.0295410156250000|      1.00000000|[640, 254, 0, 127]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      35|[-1.0989370248714265, 1.133587227175794, 3.389426282701569, 6.11869479874861, 4.607301419014753, 7.8107785513771235]| 34.0295410156250000|      0.10000000|[666, 264, 0, 132]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | trying quadratic partial model with 23 points | exploitation failed, decreasing delta | actual_k=2
      36|[-1.1314007633712808, 1.1665359989343909, 3.3183440174662016, 6.118422462782834, 4.556378657783861, 7.825427575677912]| 32.0564155578613281|      1.00000000|[678, 268, 0, 134]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      37|[-1.1314007633712808, 1.1665359989343909, 3.3183440174662016, 6.118422462782834, 4.556378657783861, 7.825427575677912]| 32.0564155578613281|      0.10000000|[702, 278, 0, 139]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 16 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      38|[-1.1822696433277875, 1.1714580946575708, 3.2970795515626437, 6.083531879248147, 4.5000177783654465, 7.775008819571769]| 30.8520793914794922|      1.00000000|[713, 282, 0, 141]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      39|[-1.1822696433277875, 1.1714580946575708, 3.2970795515626437, 6.083531879248147, 4.5000177783654465, 7.775008819571769]| 30.8520793914794922|      0.10000000|[737, 292, 0, 146]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      40|[-1.2112823607823595, 1.184101710633588, 3.2433367661127024, 6.053038207996036, 4.428264994684127, 7.769370711681376]| 29.1800613403320312|      1.00000000|[748, 296, 0, 148]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      41|[-1.2112823607823595, 1.184101710633588, 3.2433367661127024, 6.053038207996036, 4.428264994684127, 7.769370711681376]| 29.1800613403320312|      0.10000000|[773, 306, 0, 153]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      42|[-1.2066327764516693, 1.159495025272414, 3.2266100821457644, 5.997561278438439, 4.351708773199096, 7.781803156467277]| 28.2953243255615234|      1.00000000|[783, 310, 0, 155]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      43|[-1.2066327764516693, 1.159495025272414, 3.2266100821457644, 5.997561278438439, 4.351708773199096, 7.781803156467277]| 28.2953243255615234|      0.10000000|[808, 320, 0, 160]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 17 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
