k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7514694982056085|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5721014974766658, 0.8378913000140653, 5.258673204948442, 5.240777541443279, 6.354949475219205, 7.9341803422085]|190.2466888427734375|      5.00000000|[11, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
      27|[-1.047533171826467, 2.322719648587138, 1.7412849554989944, 5.39525492836953, 3.431827964830024, 7.753836915319625]|  6.4685816764831543|      0.20000000|[291, 108, 0, 54]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      28|[-0.9153159466737206, 2.4091981338950332, 1.628226802958208, 5.4356948860335255, 3.4070882335616326, 7.757075219926426]|  5.9103374481201172|      1.00000000|[302, 112, 0, 56]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      29|[-0.9153159466737206, 2.4091981338950332, 1.628226802958208, 5.4356948860335255, 3.4070882335616326, 7.757075219926426]|  5.9103374481201172|      0.20000000|[314, 116, 0, 58]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      30|[-0.9755556835093878, 2.4229204541481386, 1.4900638995562616, 5.46881967931861, 3.285584868571455, 7.7219530827154115]|  5.3017973899841309|      1.00000000|[325, 120, 0, 60]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      31|[-0.9755556835093878, 2.4229204541481386, 1.4900638995562616, 5.46881967931861, 3.285584868571455, 7.7219530827154115]|  5.3017973899841309|      0.20000000|[335, 124, 0, 62]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      32|[-0.8644712594216095, 2.5575629280427306, 1.4586616638781178, 5.428394177629539, 3.2082798328130733, 7.691370983333137]|  4.6498508453369141|      1.00000000|[347, 128, 0, 64]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      33|[-0.8644712594216095, 2.5575629280427306, 1.4586616638781178, 5.428394177629539, 3.2082798328130733, 7.691370983333137]|  4.6498508453369141|      0.20000000|[358, 132, 0, 66]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      34|[-0.8893813611538882, 2.6184135599239386, 1.3479678037543963, 5.352490765746095, 3.0754916099452303, 7.696803910196962]|  4.1826462745666504|      1.00000000|[368, 136, 0, 68]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      35|[-0.8893813611538882, 2.6184135599239386, 1.3479678037543963, 5.352490765746095, 3.0754916099452303, 7.696803910196962]|  4.1826462745666504|      0.20000000|[378, 140, 0, 70]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      36|[-0.7445010736056401, 2.7077213132806075, 1.3817961013457047, 5.274844230003071, 3.103063731068358, 7.641123865510612]|  3.8922486305236816|      1.00000000|[388, 144, 0, 72]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      37|[-0.7445010736056401, 2.7077213132806075, 1.3817961013457047, 5.274844230003071, 3.103063731068358, 7.641123865510612]|  3.8922486305236816|      0.20000000|[400, 148, 0, 74]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      38|[-0.7827743069591234, 2.786847243935808, 1.3066086492819475, 5.185840147001543, 2.985584259785661, 7.571138575663576]|  3.4260985851287842|      1.00000000|[410, 152, 0, 76]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      39|[-0.7827743069591234, 2.786847243935808, 1.3066086492819475, 5.185840147001543, 2.985584259785661, 7.571138575663576]|  3.4260985851287842|      0.20000000|[421, 156, 0, 78]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      40|[-0.7140985420092667, 2.839604941147287, 1.2148324726979975, 5.153043591707088, 2.868670957845683, 7.4745307918393165]|  2.9958968162536621|      1.00000000|[432, 160, 0, 80]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      41|[-0.7140985420092667, 2.839604941147287, 1.2148324726979975, 5.153043591707088, 2.868670957845683, 7.4745307918393165]|  2.9958968162536621|      0.20000000|[442, 164, 0, 82]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      42|[-0.7140985420092667, 2.839604941147287, 1.2148324726979975, 5.153043591707088, 2.868670957845683, 7.4745307918393165]|  2.9958968162536621|      0.04000000|[452, 168, 0, 84]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      43|[-0.7101235290268615, 2.822497991325781, 1.2382969767339838, 5.135012049520863, 2.848288179796469, 7.4739188806348045]|  2.9788432121276855|      0.20000000|[463, 172, 0, 86]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      44|[-0.6627126700377374, 2.9206144731980554, 1.2934524546413027, 5.0186989275633, 2.754212743384625, 7.421915903641728]|  2.6469743251800537|      1.00000000|[473, 176, 0, 88]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      45|[-0.6627126700377374, 2.9206144731980554, 1.2934524546413027, 5.0186989275633, 2.754212743384625, 7.421915903641728]|  2.6469743251800537|      0.20000000|[483, 180, 0, 90]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      46|[-0.6627126700377374, 2.9206144731980554, 1.2934524546413027, 5.0186989275633, 2.754212743384625, 7.421915903641728]|  2.6469743251800537|      0.04000000|[494, 184, 0, 92]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      47|[-0.6440767156696778, 2.934683009166469, 1.2786524091123317, 5.006567246909996, 2.7370310794228776, 7.402082878132005]|  2.5707423686981201|      0.20000000|[504, 188, 0, 94]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      48|[-0.6440767156696778, 2.934683009166469, 1.2786524091123317, 5.006567246909996, 2.7370310794228776, 7.402082878132005]|  2.5707423686981201|      0.04000000|[514, 192, 0, 96]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      49|[-0.623017524788374, 2.9494041799251685, 1.269094488237648, 4.994498526341442, 2.7126066609861095, 7.391775719098832]|  2.4924850463867188|      0.20000000|[526, 196, 0, 98]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      50|[-0.623017524788374, 2.9494041799251685, 1.269094488237648, 4.994498526341442, 2.7126066609861095, 7.391775719098832]|  2.4924850463867188|      0.04000000|[537, 200, 0, 100]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      51|[-0.6060623324331752, 2.9649988343211064, 1.257068083032109, 4.984943291324666, 2.685380456892346, 7.382177538087799]|  2.4167604446411133|      0.20000000|[547, 204, 0, 102]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      52|[-0.6060623324331752, 2.9649988343211064, 1.257068083032109, 4.984943291324666, 2.685380456892346, 7.382177538087799]|  2.4167604446411133|      0.04000000|[558, 208, 0, 104]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      53|[-0.5948931188043515, 2.9841266916867575, 1.255700013387132, 4.972646661554259, 2.6579631962171333, 7.367874082620099]|  2.3472287654876709|      0.20000000|[570, 212, 0, 106]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      54|[-0.5948931188043515, 2.9841266916867575, 1.255700013387132, 4.972646661554259, 2.6579631962171333, 7.367874082620099]|  2.3472287654876709|      0.04000000|[581, 216, 0, 108]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      55|[-0.5994843502193338, 2.9948867734074445, 1.267055201791305, 4.9513569600718785, 2.6357243456947788, 7.348217453458427]|  2.3026506900787354|      0.20000000|[592, 220, 0, 110]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      56|[-0.5994843502193338, 2.9948867734074445, 1.267055201791305, 4.9513569600718785, 2.6357243456947788, 7.348217453458427]|  2.3026506900787354|      0.04000000|[603, 224, 0, 112]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      57|[-0.5994843502193338, 2.9948867734074445, 1.267055201791305, 4.9513569600718785, 2.6357243456947788, 7.348217453458427]|  2.3026506900787354|      0.00800000|[613, 228, 0, 114]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      58|[-0.5965867008893198, 3.0002677281385743, 1.2675032660879872, 4.950095558031163, 2.6318119175680974, 7.345127151859381]|  2.2901122570037842|      0.04000000|[624, 232, 0, 116]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      59|[-0.5800052525202665, 3.0030953749554175, 1.245289994358965, 4.9214546286408405, 2.632735001459438, 7.343553740805531]|  2.2482235431671143|      0.20000000|[635, 236, 0, 118]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      60|[-0.5800052525202665, 3.0030953749554175, 1.245289994358965, 4.9214546286408405, 2.632735001459438, 7.343553740805531]|  2.2482235431671143|      0.04000000|[647, 240, 0, 120]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      61|[-0.5588879001801859, 3.009365012591159, 1.239228908723774, 4.902643156592588, 2.6120804991378006, 7.326304614212931]|  2.1814587116241455|      0.20000000|[657, 244, 0, 122]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      62|[-0.5588879001801859, 3.009365012591159, 1.239228908723774, 4.902643156592588, 2.6120804991378006, 7.326304614212931]|  2.1814587116241455|      0.04000000|[668, 248, 0, 124]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      63|[-0.5349444842637092, 3.007309758779476, 1.240177557169956, 4.886180375409419, 2.5909495964290774, 7.308867566911989]|  2.1222186088562012|      0.20000000|[678, 252, 0, 126]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      64|[-0.5349444842637092, 3.007309758779476, 1.240177557169956, 4.886180375409419, 2.5909495964290774, 7.308867566911989]|  2.1222186088562012|      0.04000000|[690, 256, 0, 128]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      65|[-0.5220786797249026, 3.025626723022913, 1.2179378465463149, 4.896691410827218, 2.58650742639365, 7.287092801111349]|  2.0832600593566895|      0.20000000|[701, 260, 0, 130]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      66|[-0.5220786797249026, 3.025626723022913, 1.2179378465463149, 4.896691410827218, 2.58650742639365, 7.287092801111349]|  2.0832600593566895|      0.04000000|[711, 264, 0, 132]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      67|[-0.5079161599717861, 3.0464761075381834, 1.1914576544244266, 4.888378166777723, 2.5737103305233795, 7.281556562729062]|  2.0305149555206299|      0.20000000|[723, 268, 0, 134]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      68|[-0.5079161599717861, 3.0464761075381834, 1.1914576544244266, 4.888378166777723, 2.5737103305233795, 7.281556562729062]|  2.0305149555206299|      0.04000000|[734, 272, 0, 136]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      69|[-0.48306090161143, 3.064271316300001, 1.1974944500160054, 4.890071917885497, 2.5555912429339536, 7.264295808166749]|  1.9791861772537231|      0.20000000|[745, 276, 0, 138]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      70|[-0.48306090161143, 3.064271316300001, 1.1974944500160054, 4.890071917885497, 2.5555912429339536, 7.264295808166749]|  1.9791861772537231|      0.04000000|[755, 280, 0, 140]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      71|[-0.4688580772225416, 3.0975484904916017, 1.196982899502829, 4.8934442858429525, 2.540626838428372, 7.2568566210185725]|  1.9372460842132568|      0.20000000|[766, 284, 0, 142]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      72|[-0.4688580772225416, 3.0975484904916017, 1.196982899502829, 4.8934442858429525, 2.540626838428372, 7.2568566210185725]|  1.9372460842132568|      0.04000000|[777, 288, 0, 144]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      73|[-0.4468403181319374, 3.1064219222405924, 1.1916541850628637, 4.880671775335661, 2.526165616621543, 7.282072118936247]|  1.9065086841583252|      0.20000000|[787, 292, 0, 146]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      74|[-0.4468403181319374, 3.1064219222405924, 1.1916541850628637, 4.880671775335661, 2.526165616621543, 7.282072118936247]|  1.9065086841583252|      0.04000000|[798, 296, 0, 148]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      75|[-0.4493728169244354, 3.1107268090160636, 1.1904380465280018, 4.8622208028976095, 2.4936962181990237, 7.26869769599728]|  1.8556332588195801|      0.20000000|[809, 300, 0, 150]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      76|[-0.4493728169244354, 3.1107268090160636, 1.1904380465280018, 4.8622208028976095, 2.4936962181990237, 7.26869769599728]|  1.8556332588195801|      0.04000000|[820, 304, 0, 152]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      77|[-0.4442677838553791, 3.1202867311932945, 1.196226493095995, 4.842075488318179, 2.4643133836612763, 7.255286665213564]|  1.8051378726959229|      0.20000000|[830, 308, 0, 154]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      78|[-0.4442677838553791, 3.1202867311932945, 1.196226493095995, 4.842075488318179, 2.4643133836612763, 7.255286665213564]|  1.8051378726959229|      0.04000000|[840, 312, 0, 156]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      79|[-0.4286835431975632, 3.134212068896704, 1.1848657313626059, 4.817393691901505, 2.4456259839730965, 7.246583819452407]|  1.7514207363128662|      0.20000000|[852, 316, 0, 158]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      80|[-0.4286835431975632, 3.134212068896704, 1.1848657313626059, 4.817393691901505, 2.4456259839730965, 7.246583819452407]|  1.7514207363128662|      0.04000000|[863, 320, 0, 160]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
