k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 0.1]                                                                      |  3.0203003000300002|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0077973724840422, -0.0246352516362426]                                       |  0.0000011898538332|      5.00000000|[9, 0, 0, 2]                                                               |  | trying linear partial model with 5 points | iterate success | actual_k=0
      18|[0.0077889415254606, -0.0245718093876121]                                       |  0.0000011779293345|      0.00006400|[145, 0, 0, 36]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      19|[0.0077889415254606, -0.0245718093876121]                                       |  0.0000011779293345|      0.00001280|[153, 0, 0, 38]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      20|[0.0077872530545521, -0.0245591212409393]                                       |  0.0000011755552123|      0.00006400|[161, 0, 0, 40]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      21|[0.0077872530545521, -0.0245591212409393]                                       |  0.0000011755552123|      0.00001280|[169, 0, 0, 42]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      22|[0.0077855641578538, -0.0245464331509355]                                       |  0.0000011731848417|      0.00006400|[177, 0, 0, 44]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      23|[0.0077855641578538, -0.0245464331509355]                                       |  0.0000011731848417|      0.00001280|[185, 0, 0, 46]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      24|[0.0077838745814771, -0.0245337451514215]                                       |  0.0000011708179954|      0.00006400|[193, 0, 0, 48]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      25|[0.0077838745814771, -0.0245337451514215]                                       |  0.0000011708179954|      0.00001280|[201, 0, 0, 50]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      26|[0.0077821841859061, -0.0245210572610211]                                       |  0.0000011684546735|      0.00006400|[209, 0, 0, 52]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      27|[0.0077821841859061, -0.0245210572610211]                                       |  0.0000011684546735|      0.00001280|[217, 0, 0, 54]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      28|[0.0077804930940676, -0.0245083694634032]                                       |  0.0000011660951031|      0.00006400|[225, 0, 0, 56]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      29|[0.0077804930940676, -0.0245083694634032]                                       |  0.0000011660951031|      0.00001280|[233, 0, 0, 58]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      30|[0.0077788012111048, -0.0244956817712552]                                       |  0.0000011637390571|      0.00006400|[241, 0, 0, 60]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      31|[0.0077788012111048, -0.0244956817712552]                                       |  0.0000011637390571|      0.00001280|[249, 0, 0, 62]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      32|[0.0077771088766295, -0.024482994139324]                                        |  0.0000011613866491|      0.00006400|[257, 0, 0, 64]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      33|[0.0077771088766295, -0.024482994139324]                                        |  0.0000011613866491|      0.00001280|[265, 0, 0, 66]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      34|[0.0077754156101055, -0.0244703066317484]                                       |  0.0000011590377653|      0.00006400|[273, 0, 0, 68]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      35|[0.0077754156101055, -0.0244703066317484]                                       |  0.0000011590377653|      0.00001280|[281, 0, 0, 70]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      36|[0.0077737215494082, -0.0244576192301881]                                       |  0.0000011566925195|      0.00006400|[289, 0, 0, 72]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      37|[0.0077737215494082, -0.0244576192301881]                                       |  0.0000011566925195|      0.00001280|[297, 0, 0, 74]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      38|[0.0077720269749143, -0.024444931897242]                                        |  0.0000011543509117|      0.00006400|[305, 0, 0, 76]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      39|[0.0077720269749143, -0.024444931897242]                                        |  0.0000011543509117|      0.00001280|[313, 0, 0, 78]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      40|[0.0077703319352406, -0.024432244626436]                                        |  0.0000011520128282|      0.00006400|[321, 0, 0, 80]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      41|[0.0077703319352406, -0.024432244626436]                                        |  0.0000011520128282|      0.00001280|[329, 0, 0, 82]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      42|[0.0077686357022602, -0.0244195575151148]                                       |  0.0000011496782690|      0.00006400|[337, 0, 0, 84]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      43|[0.0077686357022602, -0.0244195575151148]                                       |  0.0000011496782690|      0.00001280|[345, 0, 0, 86]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      44|[0.0077669389940394, -0.0244068704673411]                                       |  0.0000011473473478|      0.00006400|[353, 0, 0, 88]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      45|[0.0077669389940394, -0.0244068704673411]                                       |  0.0000011473473478|      0.00001280|[361, 0, 0, 90]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      46|[0.0077652418299936, -0.0243941834805356]                                       |  0.0000011450199509|      0.00006400|[369, 0, 0, 92]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      47|[0.0077652418299936, -0.0243941834805356]                                       |  0.0000011450199509|      0.00001280|[377, 0, 0, 94]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      48|[0.0077635438401225, -0.0243814966042299]                                       |  0.0000011426961919|      0.00006400|[385, 0, 0, 96]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      49|[0.0077635438401225, -0.0243814966042299]                                       |  0.0000011426961919|      0.00001280|[393, 0, 0, 98]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      50|[0.0077618451979174, -0.0243688098152484]                                       |  0.0000011403759572|      0.00006400|[401, 0, 0, 100]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      51|[0.0077618451979174, -0.0243688098152484]                                       |  0.0000011403759572|      0.00001280|[409, 0, 0, 102]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      52|[0.0077601458975216, -0.02435612311441]                                         |  0.0000011380592468|      0.00006400|[417, 0, 0, 104]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      53|[0.0077601458975216, -0.02435612311441]                                         |  0.0000011380592468|      0.00001280|[425, 0, 0, 106]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      54|[0.0077584457516506, -0.024343436526846]                                        |  0.0000011357461744|      0.00006400|[433, 0, 0, 108]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      55|[0.0077584457516506, -0.024343436526846]                                        |  0.0000011357461744|      0.00001280|[441, 0, 0, 110]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      56|[0.007756744646834, -0.0243307500678285]                                        |  0.0000011334365126|      0.00006400|[449, 0, 0, 112]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      57|[0.007756744646834, -0.0243307500678285]                                        |  0.0000011334365126|      0.00001280|[457, 0, 0, 114]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      58|[0.0077550428274909, -0.0243180637046411]                                       |  0.0000011311304888|      0.00006400|[465, 0, 0, 116]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      59|[0.0077550428274909, -0.0243180637046411]                                       |  0.0000011311304888|      0.00001280|[473, 0, 0, 118]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      60|[0.007753340432736, -0.0243053774186559]                                        |  0.0000011288279893|      0.00006400|[481, 0, 0, 120]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      61|[0.007753340432736, -0.0243053774186559]                                        |  0.0000011288279893|      0.00001280|[489, 0, 0, 122]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      62|[0.0077516374893688, -0.024292691206302]                                        |  0.0000011265291278|      0.00006400|[497, 0, 0, 124]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      63|[0.0077516374893688, -0.024292691206302]                                        |  0.0000011265291278|      0.00001280|[505, 0, 0, 126]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      64|[0.0077499338572787, -0.0242800050864184]                                       |  0.0000011242336768|      0.00006400|[513, 0, 0, 128]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      65|[0.0077499338572787, -0.0242800050864184]                                       |  0.0000011242336768|      0.00001280|[521, 0, 0, 130]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      66|[0.0077482294131987, -0.0242673190756042]                                       |  0.0000011219417502|      0.00006400|[529, 0, 0, 132]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      67|[0.0077482294131987, -0.0242673190756042]                                       |  0.0000011219417502|      0.00001280|[537, 0, 0, 134]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      68|[0.0077465242018316, -0.0242546331679033]                                       |  0.0000011196534615|      0.00006400|[545, 0, 0, 136]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      69|[0.0077465242018316, -0.0242546331679033]                                       |  0.0000011196534615|      0.00001280|[553, 0, 0, 138]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      70|[0.0077448182806812, -0.0242419473556302]                                       |  0.0000011173685834|      0.00006400|[561, 0, 0, 140]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      71|[0.0077448182806812, -0.0242419473556302]                                       |  0.0000011173685834|      0.00001280|[569, 0, 0, 142]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      72|[0.0077431117323311, -0.0242292616277154]                                       |  0.0000011150873434|      0.00006400|[577, 0, 0, 144]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      73|[0.0077431117323311, -0.0242292616277154]                                       |  0.0000011150873434|      0.00001280|[585, 0, 0, 146]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      74|[0.0077414044250953, -0.0242165760019129]                                       |  0.0000011128095139|      0.00006400|[593, 0, 0, 148]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      75|[0.0077414044250953, -0.0242165760019129]                                       |  0.0000011128095139|      0.00001280|[601, 0, 0, 150]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      76|[0.0077396965385194, -0.0242038904540948]                                       |  0.0000011105352087|      0.00006400|[609, 0, 0, 152]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      77|[0.0077396965385194, -0.0242038904540948]                                       |  0.0000011105352087|      0.00001280|[617, 0, 0, 154]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      78|[0.0077379877868124, -0.0241912050227815]                                       |  0.0000011082644278|      0.00006400|[625, 0, 0, 156]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      79|[0.0077379877868124, -0.0241912050227815]                                       |  0.0000011082644278|      0.00001280|[633, 0, 0, 158]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      80|[0.0077362784518376, -0.0241785196700492]                                       |  0.0000011059972849|      0.00006400|[641, 0, 0, 160]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
